PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 163, filenames: A:[163]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[164]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,0.1776419878,-0.04795641452,1
9,18,-0.1111570299,0.06856325269,1
9,26,-0.1842035651,0.007883660495,1
9,34,-0.1186204702,0.03854943812,1
9,42,-0.03836928308,0.1870684922,1
9,50,0.06002387404,0.02513079718,1
9,58,0.04220813513,-0.1622996777,1
9,66,-0.08645617217,-0.1960473359,1
9,74,-0.1377455294,-0.2005252242,1
9,82,-0.1251801848,-0.06711558998,1
9,90,-0.03473731875,-0.08130091429,1
9,98,-0.07116988301,0.008726347238,1
9,106,-0.1445008516,0.1980809122,1
9,114,-0.08919508755,0.2229089141,1
9,122,0.09805771708,0.02735465765,1
9,130,0.2066759318,-0.02749473602,1
9,138,0.0749732703,-0.1006867439,1
9,146,-0.1628039777,0.04767982289,1
9,154,-0.2130360305,0.1544648409,1
9,162,-0.1183491051,0.06151466072,1
9,170,0.04764813185,0.02707071602,1
17,10,-0.1307550371,0.1429034173,1
17,18,-0.04493578523,0.1552758068,1
17,26,0.05210234225,0.1067838147,1
17,34,0.08824910969,0.02393966168,1
17,42,-0.003407310694,0.1058286801,1
17,50,0.07553195953,-0.02400725335,1
17,58,0.2242700011,-0.1716786474,1
17,66,0.1804979742,-0.05430196226,1
17,74,0.1059547365,-0.1245382577,1
17,82,0.06737904996,-0.1426516771,1
17,90,0.09865436703,-0.05488921329,1
17,98,-0.0114274621,0.008904773742,1
17,106,-0.07006205618,0.1297195405,1
17,114,-0.03783424944,0.1369624436,1
17,122,-0.03955624253,0.00377497822,1
17,130,-0.03239575401,-0.07080952078,1
17,138,-0.06582836807,-0.1225519255,1
17,146,-0.1554362029,0.01145496592,1
17,154,-0.240528658,-0.03925901651,1
17,162,-0.1569577456,-0.1159310117,1
17,170,-0.01776367798,-0.00541395694,1
25,10,-0.1848671138,0.1177728176,1
25,18,0.03305306286,0.09502538294,1
25,26,0.224067539,0.1081233323,1
25,34,0.2915076315,0.06826917082,1
25,42,0.1330389529,-0.006032891572,1
25,50,0.01627833396,-0.04037043452,1
25,58,0.1273684353,-0.001024680212,1
25,66,0.1946344972,0.0255683735,1
25,74,0.1193215847,0.06787163764,1
25,82,0.07725282013,-0.01273335144,1
25,90,-0.08366109431,0.04235550016,1
25,98,-0.0993861109,0.006015203893,1
25,106,0.01646021754,0.05641205609,1
25,114,0.08679080009,0.07088066638,1
25,122,-0.046620965,0.09814685583,1
25,130,-0.1799059957,0.011476174,1
25,138,-0.1700095683,0.02346949093,1
25,146,-0.1205922812,0.04565811902,1
25,154,-0.1018745974,-0.01989998482,1
25,162,0.06409677118,-0.07614625245,1
25,170,0.1183053106,0.01405511238,1
33,10,-0.1833685786,-0.01778989285,1
33,18,0.1375308335,0.1389965415,1
33,26,0.2568535805,0.07134084404,1
33,34,0.1849565804,0.07559096068,1
33,42,0.116232872,0.07042451203,1
33,50,-0.02415810153,0.03905620426,1
33,58,0.07077585161,0.04690334201,1
33,66,0.1525305808,0.03478174284,1
