PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 128, filenames: A:[128]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[129]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,-0.02399567515,0.01764237881,1
9,18,-0.07999382913,0.1414016336,1
9,26,-0.1519899368,0.09278278053,1
9,34,0.08241257071,0.05298618972,1
9,42,0.2484019697,0.07931535691,1
9,50,0.1564577222,-0.03582824767,1
9,58,0.2933067977,-0.1682729125,1
9,66,0.301271677,-0.2391186953,1
9,74,0.1627158821,-0.2166500688,1
9,82,-0.006326466799,-0.09948833287,1
9,90,-0.08492581546,0.09432838857,1
9,98,-0.1167911291,0.07113187015,1
9,106,-0.1204340756,0.08643482625,1
9,114,-0.1462075114,0.1093608588,1
9,122,-0.2056429386,0.1387323886,1
9,130,-0.08130984008,0.2116043866,1
9,138,-0.04253924638,0.02320539951,1
9,146,-0.01680831611,0.06852447987,1
9,154,0.06047910452,0.04657712579,1
9,162,-0.0845387876,-0.01902110875,1
9,170,-0.03698208928,-0.03395404667,1
17,10,-0.2054562271,0.0876050666,1
17,18,-0.06244812906,0.05680278316,1
17,26,-0.0943512693,0.03277215362,1
17,34,-0.04358909652,0.007277606055,1
17,42,-0.04448222369,0.03623146564,1
17,50,-0.1445783973,0.0595735535,1
17,58,0.01036604494,0.04173053429,1
17,66,0.04640826955,0.03428650647,1
17,74,0.03135965019,0.04008293152,1
17,82,-0.06488455832,0.0529845506,1
17,90,-0.1114552021,0.1306961477,1
17,98,-0.1685453802,-0.1392816305,1
17,106,-0.1810979843,-0.0467140004,1
17,114,-0.1728779972,0.02629117481,1
17,122,-0.1034373492,0.03000780568,1
17,130,-0.09214028716,0.05729444325,1
17,138,-0.1257415861,0.008235033602,1
17,146,-0.1009132117,-0.01024542004,1
17,154,-0.1464675665,-0.1081475988,1
17,162,-0.06058104709,-0.04404513165,1
17,170,0.1022613943,0.07837840915,1
25,10,-0.09118140489,0.0746820122,1
25,18,-0.007273713127,0.0392004326,1
25,26,0.002745382488,-0.05449100584,1
25,34,-0.05384657905,-0.02237096429,1
25,42,-0.1048344821,-0.06049067155,1
25,50,-0.1980497837,0.04599015415,1
25,58,-0.259552598,0.1558846533,1
25,66,-0.1951780319,0.09765414894,1
25,74,-0.08466149122,0.03589494899,1
25,82,-0.09260264784,0.04424890876,1
25,90,-0.1471239775,0.1091494262,1
25,98,-0.1947117597,-0.06584154814,1
25,106,-0.1470474005,-0.06199894473,1
25,114,-0.07592359185,-0.0367384851,1
25,122,0.04892186075,-0.004259401932,1
25,130,-0.06393095106,-0.02036961168,1
25,138,-0.2105250061,0.01641996205,1
25,146,-0.2238913029,-0.04791909084,1
25,154,-0.09697762132,-0.032177113,1
25,162,-0.03303407133,0.09306210279,1
25,170,0.01946805045,0.1619346589,1
33,10,0.07900959253,0.2258275449,1
33,18,-0.006593529135,0.06268832088,1
33,26,0.102416262,-0.1290145218,1
33,34,0.03832419217,-0.02070873976,1
33,42,-0.02225489169,-0.072198838,1
33,50,-0.074289307,-0.01429496612,1
33,58,-0.1608047783,0.05912251398,1
33,66,-0.1275270432,0.0005589723587,1
33,74,-0.01299161464,0.07283616066,1
33,82,-0.05208807439,0.1028403491,1
33,90,-0.1526722759,0.1505636424,1
33,98,-0.2149274945,0.004944726825,1
33,106,-0.1569688618,-0.01656848937,1
33,114,-0.0791715309,0.0009415969253,1
33,122,-0.02631638199,0.06194168329,1
33,130,-0.02600187063,-0.01095671952,1
33,138,-0.2876865268,-0.0945442915,1
33,146,-0.2891660929,3.651715815e-06,1
33,154,-0.1469305456,0.06677094102,1
33,162,-0.04357372224,0.08232502639,1
33,170,0.08925364912,0.06863116473,1
41,10,0.1715989113,0.2198369205,1
41,18,0.06509890407,0.08779512346,1
41,26,0.06583651155,-0.1547640264,1
41,34,0.05107875168,0.008900262415,1
41,42,-0.07472097874,-0.008535243571,1
41,50,0.001544959843,-0.005677441135,1
41,58,-0.01936385781,-0.05259522423,1
41,66,-0.08357430249,-0.06022941321,1
41,74,0.04695624486,0.1204686686,1
41,82,0.04627752304,0.162846595,1
41,90,-0.02260851488,0.1666152477,1
41,98,-0.04117777199,0.04785174131,1
41,106,-0.07431176305,0.05914892256,1
41,114,-0.1221558526,0.1405543685,1
41,122,-0.1576815546,0.15020895,1
41,130,-0.09893111885,-0.03627327457,1
41,138,-0.2267911434,-0.1060613543,1
41,146,-0.2601643801,-0.02548251487,1
41,154,-0.2083267421,0.04847232252,1
41,162,-0.1397953629,0.0382389985,1
41,170,0.06399869919,-0.04942180961,1
49,10,0.1753916591,0.08387111127,1
49,18,0.08255571127,0.1183539703,1
49,26,-0.004479056224,-0.1194324642,1
49,34,0.04078042507,-0.08733956516,1
49,42,-0.004227131605,-0.088690117,1
49,50,-0.06387481093,0.0262952093,1
49,58,-0.09899030626,0.04306972027,1
49,66,-0.09086405486,0.03868005425,1
49,74,0.02376930974,0.1760092676,1
49,82,0.05372673273,0.1772772074,1
49,90,-0.0309253037,0.1284509003,1
49,98,-0.07372268289,0.0870057568,1
49,106,-0.08835792542,0.1956121922,1
49,114,-0.2382683754,0.2179251015,1
49,122,-0.2007264346,0.1940802485,1
49,130,-0.1584647298,-0.0326398164,1
49,138,-0.2779026926,-0.08029461652,1
49,146,-0.2828747928,0.0126671344,1
49,154,-0.2576549947,-0.0259040501,1
49,162,-0.2349616736,0.01731214859,1
49,170,-0.0654366985,-0.06678064167,1
57,10,-0.0415366888,0.007770847529,1
57,18,-0.01100179181,0.1005899161,1
57,26,0.1037449092,-0.05890390277,1
57,34,0.1097737923,-0.07681567967,1
57,42,-0.02816523239,-0.05030409247,1
57,50,-0.08342133462,0.09031847119,1
57,58,-0.05850281566,0.1371620148,1
57,66,-0.03520173207,0.1179199591,1
57,74,-0.1536416709,0.07038210332,1
57,82,-0.07890024036,0.1040841639,1
57,90,0.04689368606,0.120046705,1
57,98,-0.04772903025,0.07884904742,1
57,106,-0.1066185012,0.1103765368,1
57,114,-0.1335680485,0.1453931183,1
57,122,-0.04313163459,0.08796680719,1
57,130,-0.1216145158,-0.05008522421,1
57,138,-0.2004951835,-0.05892976001,1
57,146,-0.2412234396,0.0343291983,1
57,154,-0.2137529105,0.06112612039,1
57,162,0.02765959501,0.05610726029,1
57,170,0.1783303022,0.02882198617,1
65,10,-0.09761300683,0.009481146932,1
65,18,-0.1771878302,0.08146328479,1
65,26,-0.1707721651,-0.06129436195,1
65,34,-0.03573643044,-0.04059623554,1
65,42,0.0231715776,0.03165140003,1
65,50,-0.006337787025,0.01871434599,1
65,58,-0.01962041855,0.08913590014,1
65,66,-0.03179311752,0.1210586131,1
65,74,-0.08277205378,0.04996525869,1
65,82,-0.06045840681,-0.0002672411501,1
65,90,-0.159254998,0.06408343464,1
65,98,-0.2322908491,0.04092692584,1
65,106,-0.1718630344,0.08089981973,1
65,114,-0.1142361611,0.05557756126,1
65,122,-0.09569564462,0.08579003811,1
65,130,-0.1307692826,0.08978705108,1
65,138,-0.1420116723,0.1189448759,1
65,146,-0.1392464042,0.003045169637,1
65,154,-0.1218107492,0.1628742516,1
65,162,-0.04035595059,0.1181783676,1
65,170,0.1109143645,0.1774782985,1
73,10,-0.3091353476,0.002164077014,1
73,18,-0.1338084042,-0.007475415245,1
73,26,-0.08113569766,-0.001522823237,1
73,34,-0.04079360515,-0.01804349944,1
73,42,0.002674803138,-0.01446675882,1
73,50,-0.02961578593,-0.009596593678,1
73,58,0.03083240613,0.008699048311,1
73,66,0.0125540942,0.04798430577,1
73,74,-0.1109297723,0.06270456314,1
73,82,-0.1355719566,-0.1573860943,1
73,90,-0.1589394957,-0.03565600887,1
73,98,-0.3181143701,0.05402681231,1
73,106,-0.4120633304,0.05349946022,1
73,114,-0.1195522696,0.09987831116,1
73,122,-0.04378537834,0.09971940517,1
73,130,-0.07399906963,0.02349177003,1
73,138,-0.2404929101,0.06244706362,1
73,146,-0.3169032037,-0.07456021011,1
73,154,-0.2051369399,0.06439356506,1
73,162,-0.2367018014,0.1153350696,1
73,170,-0.1172958091,0.2323573679,1
81,10,-0.1142199263,-0.0744074434,1
81,18,0.05317930877,-0.1394885629,1
81,26,0.03235387802,0.02588470839,1
81,34,0.006864856929,0.1265838742,1
81,42,0.07049350441,0.03216855228,1
81,50,0.07679810375,0.04404212534,1
81,58,0.05064307526,0.01500350237,1
81,66,-0.1419694573,0.06943178177,1
81,74,-0.1645424515,0.003982771188,1
81,82,-0.1222609729,-0.2424554825,1
81,90,-0.1875393987,-0.134362489,1
81,98,-0.1753881276,-0.07938972116,1
81,106,-0.216300711,-0.08537766337,1
81,114,-0.1675873399,0.02177666128,1
81,122,-0.1833245903,0.02487639338,1
81,130,-0.1105011553,-0.08626759797,1
81,138,-0.1387081444,-0.05560869351,1
81,146,-0.3557097912,-0.08701699227,1
81,154,-0.3942212462,-0.01337387972,1
81,162,-0.2458539307,0.106225796,1
81,170,-0.05742587894,0.2675606608,1
89,10,-0.1547987759,-0.01620515808,1
89,18,-0.09326488525,0.06571352482,1
89,26,-0.05110432953,-0.05530305207,1
89,34,-0.04443340749,0.09144406766,1
89,42,0.01814501174,0.1379735768,1
89,50,0.09417700768,0.05231888592,1
89,58,-0.06911035627,0.04509768263,1
89,66,-0.2091728747,0.1046003252,1
89,74,-0.1808131933,0.05497846007,1
89,82,-0.09465776384,-0.05400336534,1
89,90,-0.1251086742,-0.1799518764,1
89,98,-0.2421868443,-0.07872743905,1
89,106,-0.2190672755,-0.06877806783,1
89,114,-0.1008087248,-0.07274944335,1
89,122,-0.1363419294,-0.05554009974,1
89,130,-0.1704816073,0.08068487793,1
89,138,-0.08156728745,0.02711182088,1
89,146,-0.2149200141,-0.01466410793,1
89,154,-0.2696332335,0.04214215279,1
89,162,-0.1972083002,0.1626392007,1
89,170,-0.1236805022,0.2883322537,1
97,10,-0.1287091374,-0.02313751727,1
97,18,-0.04311534762,0.1060989574,1
97,26,0.01841105893,-0.04060004279,1
97,34,-0.06115531176,-0.04284986109,1
97,42,-0.08032690734,0.1422335953,1
97,50,0.01280379295,0.1462423503,1
97,58,-0.04305089265,0.05526056141,1
97,66,-0.09060045332,0.0366608277,1
97,74,-0.1817023158,-0.06669975817,1
97,82,-0.2288773805,-0.01880126446,1
97,90,-0.1501675695,-0.0206777975,1
97,98,-0.2777018547,-0.06072137505,1
97,106,-0.2550472617,-0.08354508132,1
97,114,-0.1405283064,-0.04801300541,1
97,122,-0.09905526042,0.05413937196,1
97,130,-0.1083563566,0.1100404859,1
97,138,-0.07773394883,0.05780468509,1
97,146,-0.1430085599,0.07176651061,1
97,154,-0.1608742476,0.05711356178,1
97,162,-0.1442531496,0.1601785719,1
97,170,-0.08286635578,0.2950965762,1
105,10,0.05143977702,-0.2407365143,1
105,18,-0.06555166841,-0.06196779758,1
105,26,-0.05974355713,0.003012677189,1
105,34,-0.1073131189,0.006079860032,1
105,42,-0.00240708515,0.1384786814,1
105,50,0.03390692547,0.1354718357,1
105,58,-0.08718330413,0.1173211932,1
105,66,-0.1654423475,0.1014590263,1
105,74,-0.198025912,-0.0881530419,1
105,82,-0.08709856868,-0.02089491114,1
105,90,-0.05748992413,0.1171867102,1
105,98,-0.2024774104,-0.05155072361,1
105,106,-0.2278223485,-0.1654194891,1
105,114,-0.06281864643,0.0271280054,1
105,122,-0.1094444394,0.2355577797,1
105,130,-0.1762072742,0.0400172323,1
105,138,-0.2027420998,0.04293698072,1
105,146,-0.1943936646,0.07824644446,1
105,154,-0.06605090201,-0.0397689864,1
105,162,-0.02934998274,0.04616583139,1
105,170,-0.004084564745,0.2535314858,1
113,10,0.1140074804,-0.2835125327,1
113,18,-0.05951290205,-0.06048940867,1
113,26,-0.09311509132,0.07837673277,1
113,34,-0.02001076937,0.07074246556,1
113,42,0.06333687901,0.08766659349,1
113,50,-0.1387292743,-0.1141292304,1
113,58,-0.2341898978,-0.1359313726,1
113,66,-0.1355173439,0.001775342971,1
113,74,-0.130709976,0.1029308662,1
113,82,-0.006147809327,-0.05587181076,1
113,90,-0.05206465721,0.008689854294,1
113,98,-0.2587550879,0.05207789689,1
113,106,-0.1180922091,0.04343997315,1
113,114,0.0285782367,0.06000034511,1
113,122,-0.09101139009,0.1853637397,1
113,130,-0.1963052005,0.06199361384,1
113,138,-0.2780239284,0.06714037806,1
113,146,-0.2122396678,-0.005420215428,1
113,154,-0.03883108497,-0.164653331,1
113,162,-0.09245370328,0.03762060776,1
113,170,-0.05395448208,0.2832122445,1
121,10,0.3084286451,-0.1046816856,1
121,18,0.09768057615,-0.02441553399,1
121,26,-0.1072841063,0.0594272539,1
121,34,-0.1049684733,0.1147095114,1
121,42,-0.04140688106,0.08594334871,1
121,50,-0.1712247729,-0.249292165,1
121,58,-0.2202352434,-0.2026924491,1
121,66,-0.07274471223,-0.1056379378,1
121,74,0.07160742581,-0.01715103351,1
121,82,0.07565779984,-0.03475685418,1
121,90,-0.01358738169,-0.01436811127,1
121,98,-0.1463836282,0.06438609958,1
121,106,-0.04783688113,0.07419957221,1
121,114,0.07412580401,0.08728829026,1
121,122,0.05914636701,0.14782013,1
121,130,-0.03561802953,0.07885806262,1
121,138,-0.1333719045,-0.04984616488,1
121,146,-0.05986119807,-0.07328675687,1
121,154,-0.04396934807,-0.1435059756,1
