PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 2, filenames: A:[2]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[3]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
249,154,0.2321699858,0.02486427873,1
249,162,0.1190716177,0.3988202214,1
249,170,0.1483279318,0.2450544834,1
257,10,0.2985216379,0.101854682,1
257,18,0.3288164735,0.2670684159,1
257,26,0.3015602827,0.2767887712,1
257,34,0.4253591597,-0.03417714313,1
257,42,0.5749739408,-0.02239131555,1
257,50,0.5120587349,0.1536300033,1
257,58,0.455596745,0.073713772,1
257,66,0.5740506053,0.0704972446,1
257,74,0.4545157254,0.2220864296,1
257,82,0.3143930733,0.02020890266,1
257,90,0.3389109671,-0.1356643736,1
257,98,0.4028371274,0.02850366384,1
257,106,0.388602078,0.06882163137,1
257,114,0.2682245374,0.02398842573,1
257,122,0.07413156331,0.1397114992,1
257,130,0.06815217435,0.2404414862,1
257,138,-0.0004351437092,0.07965288311,1
257,146,-0.07361601293,-0.04229415581,1
257,154,0.1885144114,-0.08123926073,1
257,162,0.3490808308,0.1493462324,1
257,170,0.295460999,0.1837693453,1
265,10,0.2941084206,0.0368340686,1
265,18,0.2745060027,0.1886859089,1
265,26,0.3243031502,0.1437575668,1
265,34,0.2693580687,0.1244910955,1
265,42,0.2944805026,-0.01165305078,1
265,50,0.474078089,0.06447285414,1
265,58,0.3836420476,0.09615385532,1
265,66,0.3992446065,0.1778176129,1
265,74,0.5277628899,0.2628829479,1
265,82,0.4674055278,-0.01479131728,1
265,90,0.4033543468,-0.09590720385,1
265,98,0.3620132506,0.07938204706,1
265,106,0.1706596315,-0.05962838233,1
265,114,0.08532772958,-0.1093911976,1
265,122,0.0854703635,-0.135039404,1
265,130,0.2441166639,0.1253079921,1
265,138,0.2926372588,0.09446080029,1
265,146,0.3831862509,-0.0003950940445,1
265,154,0.3834468722,-0.134119615,1
265,162,0.2586869597,-0.2291406393,1
265,170,0.1362685412,0.104771331,1
273,10,0.3859058022,0.01681198925,1
273,18,0.2456207871,0.0877097249,1
273,26,0.2489973903,0.1001096964,1
273,34,0.2339502871,0.178026408,1
273,42,0.2766049504,0.08868583292,1
273,50,0.3148717582,0.04900849983,1
273,58,0.3087417185,-0.1064607427,1
273,66,0.3035798967,0.0327802822,1
273,74,0.4294195473,0.1874202341,1
273,82,0.4734323919,-0.06064695492,1
273,90,0.4181188345,-0.141956538,1
273,98,0.2641179562,-0.006613377482,1
273,106,0.1974443793,0.02953884564,1
273,114,0.2638370097,0.06452202797,1
273,122,0.32670784,0.2269497067,1
273,130,0.3317617774,0.1708091348,1
273,138,0.3691149354,0.1585753411,1
273,146,0.4018468857,0.0439248085,1
273,154,0.3617986739,0.005478661507,1
273,162,0.2640986145,-0.1185274273,1
273,170,0.08056390285,0.1838797629,1
281,10,0.4487867057,-0.1516153216,1
281,18,0.2770665586,-0.02039205655,1
281,26,0.2629660368,0.1135825217,1
281,34,0.1513816565,0.1204755381,1
281,42,0.1952064931,0.08252464235,1
281,50,0.275783062,0.06519230455,1
281,58,0.3632984459,0.06410265714,1
281,66,0.3628991842,-0.06384293735,1
281,74,0.3763566613,0.03629031032,1
281,82,0.490244329,0.03283163905,1
281,90,0.5441153049,-0.07044014335,1
281,98,0.5344436169,-0.04839600623,1
281,106,0.344452709,0.1220695898,1
281,114,0.2716301978,0.1074180454,1
281,122,0.3047475219,0.1639491618,1
281,130,0.3649332225,0.1928650886,1
281,138,0.396150589,0.2337400615,1
281,146,0.2619363964,0.193949759,1
281,154,0.2951570451,0.08224127442,1
281,162,0.305539012,-0.0230515115,1
281,170,0.09277425706,0.07778797299,1
289,10,0.313524127,-0.3052689731,1
289,18,0.1745640039,-0.09600198269,1
289,26,0.2580038905,0.1186401397,1
289,34,0.3187459707,0.09977735579,1
289,42,0.4133979082,0.03660828248,1
289,50,0.3032506108,0.002620331943,1
289,58,0.2254024148,0.1092281342,1
289,66,0.3254477382,0.02778788656,1
289,74,0.3138173819,-0.03664509207,1
289,82,0.4236457348,0.0510057658,1
289,90,0.512897253,0.02866012603,1
289,98,0.5318724513,0.02829705551,1
289,106,0.4820975363,0.1583500654,1
289,114,0.2999134064,0.07063490152,1
289,122,0.2034536004,0.05441318452,1
289,130,0.2006124556,0.1684435904,1
289,138,0.2127554417,0.1613199711,1
289,146,0.07805547118,0.2114154398,1
289,154,0.1105829775,0.1049728394,1
289,162,0.1126992106,0.09946738929,1
289,170,0.0675124824,-0.09511870146,1
297,10,0.4642179608,-0.1909185052,1
297,18,0.2479200959,-0.0009517949075,1
297,26,0.1730836928,0.09379547834,1
297,34,0.410346508,0.03214725107,1
297,42,0.4867067635,-0.1269333959,1
297,50,0.367531538,-0.09330894053,1
297,58,0.2468267977,-0.002902530134,1
297,66,0.3012402952,0.08640174568,1
297,74,0.32503286,0.0869096294,1
297,82,0.3734919131,0.1417057514,1
297,90,0.4976054728,0.07467597723,1
297,98,0.3733524382,0.01280799508,1
297,106,0.4778551757,0.1697410792,1
297,114,0.3867300749,0.05565468967,1
297,122,0.2625783086,0.0928125456,1
297,130,0.2646868825,0.1731996238,1
297,138,0.2081184983,0.1166835353,1
297,146,0.141136229,0.08149947226,1
297,154,0.1728013456,0.07545439899,1
297,162,0.2168158889,0.05467850715,1
297,170,0.1298884153,-0.1464583874,1
305,10,0.363004446,-0.07800269127,1
305,18,0.2625024021,0.1220604256,1
305,26,0.1853439808,0.2037154436,1
305,34,0.1911184788,0.01116722822,1
305,42,0.2284123898,0.03460147604,1
305,50,0.246555984,0.04047476128,1
305,58,0.2986873984,-0.003685213625,1
305,66,0.361033529,0.0781429112,1
305,74,0.3188873827,-0.001355044544,1
305,82,0.3364445865,0.1758473366,1
305,90,0.3610863984,0.1628125161,1
305,98,0.3245868087,-0.1221571714,1
305,106,0.2943111956,0.005783885717,1
305,114,0.3378875256,0.2094195485,1
305,122,0.3427197337,0.08351300657,1
305,130,0.4192231297,-0.02042278647,1
305,138,0.4300114512,0.104615286,1
305,146,0.3920020163,0.04973974824,1
305,154,0.2454210222,0.06042080373,1
305,162,0.0806363821,0.01025859267,1
305,170,0.2299374342,0.06305349618,1
313,10,0.1824355423,0.01976311952,1
313,18,0.280164212,0.06118001044,1
313,26,0.2605731785,0.2270007581,1
313,34,0.1713685393,0.0730927214,1
313,42,0.2661012411,0.1598388851,1
313,50,0.3044095933,0.07045991719,1
313,58,0.1878861934,-0.027048897,1
313,66,0.1832139045,0.09969674051,1
313,74,0.2949090898,0.08011484891,1
313,82,0.3151273131,0.1391694546,1
313,90,0.2832085788,0.1682252884,1
313,98,0.2144885361,-0.01848232001,1
313,106,0.04908964038,0.006985999644,1
313,114,0.09272354841,0.1525146365,1
313,122,0.3472644985,0.07971666008,1
313,130,0.3911340833,0.01352488995,1
313,138,0.347217381,0.1236694828,1
313,146,0.4125312269,0.03597906977,1
313,154,0.2850892842,0.0581612885,1
313,162,0.2337394059,0.09394827485,1
313,170,0.4287280142,0.1932933629,1
321,10,0.0660059005,0.0402924791,1
321,18,0.04669554532,0.07225188613,1
321,26,0.07937374711,0.1051547825,1
321,34,0.2290161848,0.05373007059,1
321,42,0.2891952395,0.07555312663,1
321,50,0.3993494213,-0.04201419652,1
321,58,0.2111068666,-0.06321975589,1
321,66,0.1524338573,0.2716525793,1
321,74,0.3108535409,0.1769647002,1
321,82,0.3422515392,0.1247769669,1
321,90,0.3524623513,0.1193849817,1
321,98,0.1634146273,0.07776010782,1
321,106,0.1841965765,0.05160254985,1
321,114,0.1346595883,0.01985818148,1
321,122,0.2224865556,0.08827725053,1
321,130,0.3453491032,0.2279011011,1
321,138,0.3484650254,0.1611133963,1
321,146,0.3458502889,0.1541367769,1
321,154,0.3411677182,0.09234413505,1
321,162,0.3574025035,0.06560385972,1
321,170,0.4412997067,0.1775715649,1
329,10,0.08801585436,0.03621831536,1
329,18,-0.0308817327,0.04985181987,1
329,26,0.02155575156,0.03686691821,1
329,34,0.3070721626,-0.001561760902,1
329,42,0.3796589375,0.008849062026,1
329,50,0.3442679942,-0.03325456753,1
329,58,0.2346151173,0.09081523865,1
329,66,0.2014222592,0.1804985702,1
329,74,0.1861815751,0.1314613223,1
329,82,0.1274930835,0.05682201684,1
329,90,0.237949878,0.08742782474,1
329,98,0.3575465977,0.0986764431,1
329,106,0.2595804334,0.04854005203,1
329,114,0.1954638511,0.07628394663,1
329,122,0.1351213902,0.1392940432,1
329,130,0.1677928865,0.201121822,1
329,138,0.1156409234,0.09796503186,1
329,146,0.1976885051,0.1503941268,1
329,154,0.3169749081,0.1871114373,1
329,162,0.3258040249,0.08787236363,1
329,170,0.3552958369,0.1303299963,1
337,10,0.4359137416,-0.1330455244,1
337,18,0.1369632185,-0.1073034257,1
337,26,0.1549157053,-0.02108112723,1
337,34,0.1963606626,-0.1286137551,1
337,42,0.2554279566,-0.006546072662,1
337,50,0.3383724689,-0.02551584318,1
337,58,0.1676764488,0.2111618519,1
337,66,0.04337969422,0.07515285909,1
337,74,0.1997487545,-0.02732879668,1
337,82,0.09162974358,-0.04707895964,1
337,90,0.04666614532,0.0834069103,1
337,98,0.1691357195,0.03045996651,1
337,106,0.256177932,-0.04168849438,1
337,114,0.3655130863,0.01271262765,1
337,122,0.3087154031,0.01660644636,1
337,130,0.2223187089,-0.009147897363,1
337,138,0.1950240731,0.02386473119,1
337,146,0.1953657269,0.1237195134,1
337,154,0.2456873059,0.1913380772,1
337,162,0.2036376745,0.1372789592,1
337,170,0.2017604113,0.008611507714,1
345,10,0.2951022983,-0.2325799614,1
345,18,0.1582742482,-0.1439365149,1
345,26,0.1025942117,-0.07349170744,1
345,34,0.2059583664,-0.1628722996,1
345,42,0.3088160753,0.1745712161,1
345,50,0.3135855496,0.1089406013,1
345,58,0.1929687858,0.06594354659,1
345,66,0.07039271295,0.04087390006,1
345,74,0.02472504973,-0.1565187275,1
345,82,0.0256581828,-0.09004385769,1
345,90,0.1283358186,0.04787139222,1
345,98,0.1963335723,0.03031495959,1
345,106,0.2747653425,-0.07425278425,1
345,114,0.3122696877,0.04307833314,1
345,122,0.2848017812,-0.05628766865,1
345,130,0.3630353212,0.01500675082,1
345,138,0.2663043141,0.08554605395,1
345,146,0.1753588915,0.1805412471,1
345,154,0.2994968295,0.214148134,1
345,162,0.1767416596,0.1508746594,1
345,170,0.09374932945,0.02581683919,1
353,10,0.2459090948,-0.2128708363,1
353,18,0.1585979909,-0.2208355665,1
353,26,0.1558173746,-0.1011849195,1
353,34,0.2974108458,0.05970554799,1
353,42,0.3142567277,0.175457418,1
353,50,0.3043103814,0.09946013987,1
353,58,0.2383482754,0.01241379604,1
353,66,0.1413354874,-0.03544741124,1
353,74,-0.005698695779,-0.0836744383,1
353,82,-0.1000978798,-0.01059440337,1
353,90,0.2650126219,-0.0007036775351,1
353,98,0.3603634536,0.01608929597,1
353,106,0.2680712044,-0.02550503239,1
353,114,0.1449901462,0.05900320411,1
353,122,0.2034540325,-0.02680323273,1
353,130,0.1968843639,0.1052389145,1
353,138,0.1227003187,0.1449948549,1
353,146,0.09406381845,0.1424646974,1
353,154,0.02906557918,0.1988797039,1
353,162,-0.07389768213,0.07165911794,1
353,170,-0.1107516214,-0.05577912182,1
361,10,0.1401566267,-0.2596018314,1
361,18,0.1578879356,-0.1829553843,1
361,26,0.1922682375,-0.02681949735,1
361,34,0.267863512,0.159207046,1
361,42,0.2202071398,0.09503953159,1
361,50,0.1946088672,0.01756295562,1
361,58,0.3273550272,-0.01190072298,1
361,66,0.412460506,0.1228642613,1
361,74,0.2100581825,0.07516179234,1
361,82,0.06055702269,-0.03592932224,1
361,90,0.1723114997,-0.0767621547,1
361,98,0.3079687059,-0.01498753205,1
361,106,0.1974602938,0.03940326348,1
361,114,0.1980081201,-0.002650577575,1
361,122,0.2299848348,-0.004381686449,1
361,130,-0.01072622836,0.105591394,1
361,138,0.04669122398,0.1305468529,1
361,146,0.1599103063,0.1249383092,1
361,154,0.1286141276,0.2015972137,1
361,162,-0.006912708282,-0.09485463798,1
361,170,0.02035528794,-0.2474424243,1
369,10,0.0420101136,-0.08926521242,1
369,18,0.2115672231,-0.1333892196,1
369,26,0.201480642,-0.02720291913,1
369,34,0.1780190468,0.1049589217,1
369,42,0.2043741792,-0.1382742226,1
369,50,0.1895096153,0.1338967085,1
369,58,0.2847776413,0.09405459464,1
369,66,0.4354388714,0.112541005,1
369,74,0.3792470992,0.1700354517,1
369,82,0.1305030435,0.05751822889,1
369,90,0.03614583611,-0.02848060429,1
369,98,0.05693709105,0.1562806815,1
369,106,-0.02559456229,0.2097534239,1
369,114,0.2480340153,0.004139538854,1
369,122,0.1950033307,0.01338905096,1
369,130,0.01281909645,0.09082310647,1
369,138,0.04967644811,0.07599589974,1
369,146,0.1806836724,0.05281680077,1
369,154,0.03859902918,0.3100999594,1
369,162,0.1049375832,-0.1021958888,1
369,170,0.1490542889,-0.2165408432,1
377,10,0.06256470084,0.02510147169,1
377,18,0.01773773134,-0.08303458244,1
377,26,0.1030107811,-0.1683550477,1
377,34,0.07431128621,-0.04005665705,1
377,42,0.2085933238,0.002081401646,1
377,50,0.294703275,0.1444783807,1
377,58,0.212597087,0.1956901997,1
377,66,0.1235086471,0.1456783861,1
377,74,0.1644781679,0.1133189499,1
377,82,0.138789624,0.1382090598,1
377,90,0.09884931892,0.1212452203,1
377,98,0.1476593167,0.1300779581,1
377,106,0.163209796,0.1965105385,1
377,114,0.1926739067,0.0277877748,1
377,122,0.1613736451,0.0377475135,1
377,130,0.1433642954,0.08164475113,1
377,138,0.2303323448,0.02965492383,1
377,146,0.2627413273,0.0146015361,1
377,154,0.2172138244,0.09175373614,1
377,162,0.2276235521,-0.04166396707,1
377,170,0.1514714807,-0.01855856925,1
385,10,0.001074209809,-0.05478939414,1
385,18,-0.06257605553,0.07378083467,1
385,26,-0.007482886314,0.100817129,1
385,34,0.08242863417,-0.0285249576,1
385,42,0.1679131091,-0.0002086013556,1
385,50,0.3441664875,0.1311182231,1
385,58,0.2206525356,0.2545181215,1
385,66,0.07897844911,0.1569141597,1
385,74,0.1300926358,0.0847434327,1
385,82,0.2309355885,0.09979670495,1
385,90,0.1487098038,0.05634997413,1
385,98,0.1406839788,-0.06058011577,1
385,106,0.1806613058,0.07519578934,1
385,114,0.2416087389,0.01558662951,1
385,122,0.1726972461,0.02101475,1
385,130,0.1427284926,0.04364269227,1
385,138,0.2363810986,-0.08034750074,1
385,146,0.2443878353,-0.004321061075,1
385,154,0.2204057872,0.0831310004,1
385,162,0.2041007131,0.03817170858,1
385,170,0.15704,0.07432111353,1
393,10,-0.07257673144,-0.004396040924,1
393,18,0.1169712022,0.02841403708,1
393,26,0.1975711286,0.1143748984,1
393,34,0.1590931714,-0.05216608942,1
393,42,0.2051973641,-0.1527771205,1
393,50,0.1863695979,-0.06554527581,1
393,58,0.08116437495,0.09649323672,1
393,66,0.05298806727,0.1493745148,1
393,74,0.05035690963,0.1477576792,1
393,82,0.2097662985,-0.1077039838,1
393,90,0.1578557491,-0.08438166976,1
393,98,0.1518725753,-0.1207337081,1
393,106,0.2987337112,0.184438318,1
393,114,0.2871001959,-0.04579078779,1
393,122,0.2046643943,-0.01933202893,1
393,130,0.04686158895,0.02003633231,1
393,138,0.1985813975,-0.1482447833,1
393,146,0.2313027829,-0.1190784797,1
393,154,0.2231683433,0.0458435975,1
393,162,0.2057050467,0.05815283954,1
393,170,0.1146442145,0.1567194909,1
401,10,-0.3081941307,-0.08561193198,1
401,18,-0.003112066537,-0.1059686095,1
401,26,0.1456107199,-0.1369884163,1
401,34,0.1139194965,0.142428875,1
401,42,0.1753106713,-0.06251181662,1
401,50,0.1113868952,-0.2489180267,1
401,58,-0.01663496345,0.006592191756,1
401,66,-0.01739484072,0.1899254173,1
401,74,0.05472642183,0.2160644233,1
401,82,0.367357403,-0.04492487758,1
401,90,0.4578614831,0.1159361005,1
401,98,0.2776141763,0.08083814383,1
401,106,0.3807113469,-0.02905894071,1
401,114,0.2065032274,-0.0823867172,1
401,122,0.1243252158,0.0009079184383,1
401,130,0.1624451578,0.05018225685,1
401,138,0.2192400098,-0.01454984397,1
401,146,0.1657680273,-0.08852793276,1
401,154,0.0938539952,-0.03618913889,1
401,162,0.05344405025,0.05472943187,1
401,170,0.05557440221,0.1630352139,1
409,10,-0.07860833406,-0.2031604052,1
409,18,0.07397892326,-0.04452505335,1
409,26,0.1285842955,-0.04439541698,1
409,34,0.2091026604,0.1156299114,1
409,42,0.168486312,0.2143674195,1
409,50,0.1581130624,0.1782373935,1
409,58,0.2455257326,0.06226252019,1
409,66,0.1562376916,0.1344381124,1
409,74,-0.0349625051,0.1779490858,1
409,82,0.156294629,0.3137143254,1
409,90,0.1821382195,0.2769316435,1
409,98,0.02893449366,0.1963448673,1
409,106,0.03193928301,0.1207983196,1
409,114,-0.02121418715,0.06173351407,1
409,122,0.08385461569,0.06579001248,1
409,130,0.2043896019,0.1310042441,1
409,138,0.1824506521,0.1467607766,1
409,146,0.1944301128,-0.002084454522,1
409,154,0.02726657689,-0.05815153196,1
409,162,-0.05575445294,0.01141303405,1
409,170,0.07620720565,0.1618269235,1
417,10,0.03731372952,-0.3041508198,1
417,18,0.369854033,0.2154307663,1
417,26,0.2827214599,0.3019803762,1
417,34,0.4039708078,0.07045570016,1
417,42,0.3053359389,0.2039322853,1
417,50,0.1439594626,0.1349338889,1
417,58,0.2527864873,0.01884825528,1
417,66,0.2441886961,0.06903895736,1
417,74,0.07351393253,0.1862044036,1
417,82,-0.09148181975,0.2526049018,1
417,90,-0.3045642674,0.3089323044,1
417,98,-0.2865929604,0.2864241004,1
417,106,-0.116791442,0.2993457317,1
417,114,0.0001904368401,0.1907780468,1
417,122,0.1389814913,0.09080521762,1
417,130,0.1792542487,0.194534272,1
417,138,0.1520202309,0.1737019867,1
417,146,0.07275467366,0.06513154507,1
417,154,0.03633569181,-0.06428815424,1
417,162,0.02563793957,-0.1467880011,1
417,170,0.1565414071,-0.06873951852,1
