PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 92, filenames: A:[92]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[93]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,-0.2070115209,-0.3867864609,1
9,18,-0.08844000101,-0.03592772782,1
9,26,-0.05710026622,0.1077119783,1
9,34,-0.1467961073,0.1502153277,1
9,42,-0.09078875184,0.03030763566,1
9,50,-0.03428250551,-0.08452610672,1
9,58,-0.1484744251,-0.06350354105,1
9,66,-0.1142359972,-0.139357999,1
9,74,-0.05469466746,-0.1895192564,1
9,82,0.08054098487,-0.2122901529,1
9,90,0.2006639689,-0.1167690158,1
9,98,0.2717762589,0.06599956751,1
9,106,0.2737424374,-0.03211645037,1
9,114,-0.0414930582,-0.1022720784,1
9,122,-0.1824245602,-0.08602581918,1
9,130,-0.1732394099,0.1780840755,1
9,138,-0.2303602695,0.1620157063,1
9,146,-0.3147053123,0.06354349852,1
9,154,-0.3323809505,0.03387791663,1
9,162,-0.148205936,0.0685094893,1
9,170,0.3220686913,0.1675170958,1
17,10,-0.2556446195,-0.02647547424,1
17,18,-0.1812326461,0.04527449235,1
17,26,-0.1428359002,0.1037658826,1
17,34,-0.1084461212,0.1078760773,1
17,42,-0.08666922152,0.08022321016,1
17,50,-0.1152458191,-0.02208059281,1
17,58,-0.102528885,0.1035162136,1
17,66,-0.08312697709,-0.03930137679,1
17,74,-0.08329878747,-0.1031982973,1
17,82,-0.07407798618,-0.1025823057,1
17,90,0.02605940402,-0.03571725264,1
17,98,0.04284280539,0.06580640376,1
17,106,0.02264565229,-0.03710356727,1
17,114,0.01966134831,-0.04435191303,1
17,122,-0.1433421075,-0.0197026208,1
17,130,-0.1556302607,0.05343224108,1
17,138,-0.1198298484,0.1266937554,1
17,146,-0.1059547365,0.07480791956,1
17,154,-0.2055313587,0.1172337383,1
17,162,-0.1712951362,0.1325383037,1
17,170,0.008528552949,0.1777202785,1
25,10,-0.2660946846,0.09276995063,1
25,18,-0.2026965916,0.0839882493,1
25,26,-0.1513805985,0.1099077538,1
25,34,0.02270065993,0.05685185641,1
25,42,0.04643461853,0.01159482449,1
25,50,-0.06000404805,0.005849584937,1
25,58,-0.2445765883,0.05153462291,1
25,66,-0.3201709986,0.06536613405,1
25,74,-0.0459408164,0.007201522589,1
25,82,-0.2082184106,0.02525769733,1
25,90,-0.2922501564,0.0812875703,1
25,98,-0.1794171333,-0.007662732154,1
25,106,-0.0815531984,-0.01150541846,1
25,114,-0.1058506817,0.07345297933,1
25,122,-0.04169236124,0.1291538477,1
25,130,-0.0637793541,0.0004856651649,1
25,138,-0.1156021208,0.05475755781,1
25,146,-0.07635384798,0.07792699337,1
25,154,-0.1078664362,0.1558325887,1
25,162,-0.09318128973,0.1742492467,1
25,170,0.03700983524,0.05040404573,1
33,10,-0.2042073011,-0.03875301406,1
33,18,-0.09579673409,0.06722379476,1
33,26,0.04071912915,0.07845041156,1
33,34,0.05431960523,0.09074407816,1
33,42,0.04065474868,0.1062645465,1
33,50,-0.07946249843,0.07693678886,1
33,58,-0.2723593116,-0.009283877909,1
33,66,-0.2450525463,0.0229036659,1
33,74,-0.100186035,0.04839827493,1
33,82,-0.1946347803,0.05833692849,1
33,90,-0.2386730313,0.07016551495,1
33,98,-0.1789625436,-0.06904826313,1
33,106,-0.1323312223,0.03633058071,1
33,114,-0.2214835286,0.134088546,1
33,122,-0.159174487,-0.01268533245,1
33,130,-0.09734039009,-0.01021669526,1
33,138,-0.193396166,0.02534578368,1
33,146,-0.2311201394,0.03755732998,1
33,154,-0.07230906934,0.115540579,1
33,162,-0.03658913076,0.1237944961,1
33,170,0.01778107882,0.01332107186,1
41,10,-0.06603580713,-0.09700605273,1
41,18,-0.09687010944,-0.06607472897,1
41,26,-0.06768743694,0.08498527855,1
41,34,-0.1418498755,0.1453849226,1
41,42,-0.1240645349,0.278380543,1
41,50,-0.1384631693,0.2288467437,1
41,58,-0.2479711026,0.02479315549,1
41,66,-0.2421473414,-0.08004830033,1
41,74,-0.158760041,-0.04256406799,1
41,82,-0.2367433757,-0.03572265431,1
41,90,-0.1844106466,-0.07861945778,1
41,98,-0.1695991904,-0.156996876,1
41,106,-0.153309837,0.01805993915,1
41,114,-0.1010542512,0.1242299825,1
41,122,-0.1786068529,0.01022331417,1
41,130,-0.1632452905,0.08150758594,1
41,138,-0.1106721759,0.080059506,1
41,146,-0.08761238307,-0.01290934905,1
41,154,-0.05886803567,0.05102425814,1
41,162,-0.1201578453,0.05299074203,1
41,170,-0.006321564317,0.1042415798,1
49,10,0.03089324385,-0.1107216254,1
49,18,-0.05507916212,-0.05965478718,1
49,26,-0.2791597843,0.06727211177,1
49,34,-0.2796996832,0.1176261157,1
49,42,-0.267885983,0.2546491325,1
49,50,-0.2155724168,0.2226672322,1
49,58,-0.1353728771,-0.08047540486,1
49,66,-0.1537225246,-0.06279215217,1
49,74,-0.1420130581,0.1117041856,1
49,82,-0.2197365016,0.06061739102,1
49,90,-0.2263028771,-0.0360719189,1
49,98,-0.2244095802,-0.1360715479,1
49,106,-0.2061067224,-0.08648648858,1
49,114,-0.1696621925,0.1945901662,1
49,122,-0.181819424,0.1459676027,1
49,130,-0.07474183291,0.0815570429,1
49,138,-0.1190367118,0.01974662021,1
49,146,-0.1741460711,-0.06327561289,1
49,154,-0.1277861446,0.004052693024,1
49,162,-0.06705789268,0.06094884127,1
49,170,0.04749985784,0.2840916216,1
57,10,-0.01786881685,-0.1658150852,1
57,18,-0.2949324846,0.0008341837674,1
57,26,-0.4053924382,0.0776842162,1
57,34,-0.2767699063,0.03596682847,1
57,42,-0.1711999178,0.1656728089,1
57,50,-0.1837508529,0.116156511,1
57,58,-0.1580734998,-0.105341576,1
57,66,-0.1510324031,-0.09968830645,1
57,74,-0.1239566505,0.02584373578,1
57,82,-0.1343725771,0.08539371192,1
57,90,-0.0785716027,0.04232877493,1
57,98,-0.04007193446,-0.1068529338,1
57,106,-0.2336454988,-0.04023323953,1
57,114,-0.289935112,0.2231238186,1
57,122,-0.1321596652,0.2096940875,1
57,130,-0.02760369331,0.05744947493,1
57,138,-0.06371701509,0.005411423743,1
57,146,-0.1896351874,-0.02754889056,1
57,154,-0.1885594279,0.06785421818,1
57,162,-0.1107759848,0.09553512186,1
57,170,-0.1029227823,0.196952641,1
65,10,0.1633770019,-0.231020391,1
65,18,-0.2955310047,0.1384347826,1
65,26,-0.451281786,0.08547849208,1
65,34,-0.2823736966,-0.08599395305,1
65,42,-0.1851231903,0.07217416167,1
65,50,-0.1427482665,0.02557651326,1
65,58,-0.1113632917,-0.07601434737,1
65,66,-0.1499024332,-0.03652852029,1
65,74,-0.185838744,-0.006442673504,1
65,82,-0.2692842185,0.02440454066,1
65,90,-0.178094238,-0.02325924858,1
65,98,-0.1479655802,-0.1049063653,1
65,106,-0.2386771142,-0.03702830896,1
65,114,-0.1813018918,0.1594788134,1
65,122,-0.1979089081,0.1623912156,1
65,130,-0.1088851988,0.004395887256,1
65,138,-0.02627557516,0.04011563212,1
65,146,-0.09355022758,0.05643807352,1
65,154,-0.08640199155,0.09579566121,1
65,162,-0.06382507831,0.1325895488,1
65,170,-0.1617275029,0.1516311616,1
73,10,0.09826254845,-0.1992557347,1
73,18,-0.3189347088,0.1414996386,1
73,26,-0.5493289232,0.04815091193,1
73,34,-0.3248569369,0.002267561853,1
73,42,-0.1193142384,0.05273037031,1
73,50,-0.04620370269,0.06859815121,1
73,58,-0.01659962535,0.01554534957,1
73,66,-0.08555682003,0.1242367625,1
73,74,-0.2460504621,0.1090174764,1
73,82,-0.3586117625,0.120373331,1
73,90,-0.3432929516,0.08016671985,1
73,98,-0.4400825202,-0.02383714169,1
73,106,-0.3691986799,-0.07582016289,1
73,114,-0.2418479025,0.06996076554,1
73,122,-0.2427636385,0.03779283166,1
73,130,-0.1827368289,-0.05246865749,1
73,138,-0.09789435565,-0.06463193893,1
73,146,-0.1521602273,-0.02006895095,1
73,154,-0.1839635372,0.04859792814,1
73,162,-0.1192281544,0.01727373526,1
73,170,-0.1419832557,0.1733177006,1
81,10,-0.05712814629,-0.07622903585,1
81,18,-0.290337801,0.08477019519,1
81,26,-0.3714596629,0.06194169819,1
81,34,-0.3711604178,-0.05814056844,1
81,42,-0.2585690022,-0.02196382359,1
81,50,-0.1171112508,0.1065169722,1
81,58,-0.2367562354,0.05712077767,1
81,66,-0.183560729,0.03353218734,1
81,74,-0.01672507823,0.1278611422,1
81,82,-0.1355270147,0.1086834818,1
81,90,-0.2970180213,0.02710033208,1
81,98,-0.4202232063,0.01648702472,1
81,106,-0.4394326508,-0.06186521798,1
81,114,-0.3157709837,-0.03925338387,1
81,122,-0.2443542778,0.06301801652,1
81,130,-0.2645142376,0.04882351682,1
81,138,-0.1127838343,-0.07018056512,1
81,146,-0.1603152752,-0.01071234979,1
81,154,-0.1831683964,-0.01251023356,1
81,162,-0.1378858387,-0.05338785797,1
81,170,-0.1340941191,0.1141209751,1
89,10,-0.07395465672,0.004893772304,1
89,18,-0.1855939329,0.09099933505,1
89,26,-0.1730808765,0.08888121694,1
89,34,-0.2467518747,-0.02511359379,1
89,42,-0.2964190245,-0.05379956216,1
89,50,-0.1989482939,0.1152872965,1
89,58,-0.1996148825,0.04914882407,1
89,66,-0.2255584896,-0.1374044716,1
89,74,-0.1265568584,0.03995375708,1
89,82,-0.1079796553,-0.08818852901,1
89,90,-0.2672802806,-0.06013605744,1
89,98,-0.3996050358,0.08621761948,1
89,106,-0.2562879026,0.08329730481,1
89,114,-0.1979448497,-0.009178727865,1
89,122,-0.1721840054,0.1189109236,1
89,130,-0.2149295658,0.1319620609,1
89,138,-0.2073454261,0.01270940341,1
89,146,-0.2278020531,-0.01998122968,1
89,154,-0.2196706682,-0.08864210546,1
89,162,-0.1687495559,0.05145352334,1
89,170,-0.1293728203,0.2305121571,1
97,10,-0.03831833601,-0.07792064548,1
97,18,-0.03430587053,0.02852372825,1
97,26,-0.08301383257,0.01031384245,1
97,34,-0.1966145635,0.022887595,1
97,42,-0.2531117499,0.0926726833,1
97,50,-0.1931845248,0.06243535131,1
97,58,-0.1635016948,-0.0556085147,1
97,66,-0.1570147872,-0.1050843894,1
97,74,-0.09111517668,-0.1013909951,1
97,82,-0.04412171245,-0.1168536097,1
97,90,-0.1524988115,-0.01756136864,1
97,98,-0.2199887931,0.1418681741,1
97,106,-0.2163261771,0.1443490982,1
97,114,-0.2425102592,0.01305641234,1
97,122,-0.1973398179,0.1258531064,1
97,130,-0.1446205974,0.108502835,1
97,138,-0.2028518617,0.10457737,1
97,146,-0.3027408123,0.08203986287,1
97,154,-0.2880575657,0.05624632537,1
97,162,-0.1517937481,0.04367429763,1
97,170,-0.04205320776,0.2019909024,1
105,10,-0.002129137516,-0.1691134572,1
105,18,0.07762055099,-0.1177568734,1
105,26,-0.01232297719,-0.08890657872,1
105,34,-0.08024629205,-0.01789769158,1
105,42,-0.09376826882,0.09132257849,1
105,50,-0.2534169555,-0.03263568506,1
105,58,-0.2721746266,-0.1180744395,1
105,66,-0.1305897832,-0.07177007198,1
105,74,0.01043264568,-0.06726843119,1
105,82,-0.01807837933,-0.006198227406,1
105,90,-0.1030967385,-0.06056279689,1
105,98,-0.09061254561,0.06092738733,1
105,106,-0.2389238179,0.07780735195,1
105,114,-0.2760276794,-0.05581631511,1
105,122,-0.166682452,0.04133642465,1
105,130,-0.1752697825,-0.01224093139,1
105,138,-0.2307842076,0.0751568228,1
105,146,-0.306109488,0.1543325186,1
105,154,-0.361877352,0.09842124581,1
105,162,-0.3053452671,-0.03557731956,1
105,170,-0.1294821203,0.06909640878,1
113,10,-0.160760954,-0.2617433071,1
113,18,-0.06579352915,-0.1141914725,1
113,26,-0.05114635825,-0.03241520375,1
113,34,-0.01302494109,0.07232206315,1
113,42,-0.03089858592,0.1277709454,1
113,50,-0.2101593465,0.04260377958,1
113,58,-0.2433678657,-0.009863953106,1
113,66,-0.165948391,-0.04935409874,1
113,74,-0.07585193217,0.01672029495,1
113,82,-0.08567686379,0.03228181601,1
113,90,-0.2174562961,-0.1667573899,1
113,98,-0.2793837488,-0.09913838655,1
113,106,-0.1709971875,-0.03595405817,1
113,114,-0.1260363907,-0.06269148737,1
113,122,-0.04148985445,-0.02977363765,1
113,130,-0.06518228352,-0.2013066113,1
113,138,-0.1451821029,0.1522732675,1
113,146,-0.08534388244,0.172988683,1
113,154,-0.2368549407,0.00948382169,1
