PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 26, filenames: A:[26]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[27]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,-0.1165151,-0.07038202882,1
9,18,-0.07962572575,0.1627494991,1
9,26,-0.01829642057,0.191157639,1
9,34,-0.0295733586,0.07984999567,1
9,42,-0.05108759552,-0.03190720826,1
9,50,0.0966258198,-0.05761340633,1
9,58,0.0574555099,-0.06270805001,1
9,66,-0.01273319125,0.07925920188,1
9,74,-0.01020342112,-0.04892919213,1
9,82,-0.04093797505,-0.08089021593,1
9,90,-0.07139620185,0.02324714512,1
9,98,-0.02796728909,0.209892422,1
9,106,0.0100735724,0.3905602694,1
9,114,-0.05083089322,0.2038567364,1
9,122,0.01905473322,-0.008734196424,1
9,130,0.1481866688,-0.01781953871,1
9,138,0.275614202,0.06284314394,1
9,146,0.2930589914,0.08107459545,1
9,154,0.3540761471,0.1148276776,1
9,162,0.3769435287,-0.06562013924,1
9,170,0.5340932608,-0.2129468918,1
17,10,-0.03198452666,0.1241255477,1
17,18,-0.02175706998,0.1440103203,1
17,26,0.002726700157,0.05808119476,1
17,34,-0.004764545709,0.05134562775,1
17,42,-0.018145971,-0.04513751343,1
17,50,0.08831191808,0.04680844396,1
17,58,0.09889683127,0.1064695865,1
17,66,0.06191581488,0.1200385839,1
17,74,-0.08348171413,0.03002689406,1
17,82,-0.06650043279,-0.03246439621,1
17,90,0.04846871644,0.2146705538,1
17,98,-0.04149362072,0.2289259732,1
17,106,-0.1505354643,0.2680537105,1
17,114,-0.07256609201,0.1460010111,1
17,122,-0.00469365716,-0.01265657693,1
17,130,0.05851173401,-0.02572272718,1
17,138,0.06213921309,-0.002999931574,1
17,146,0.06148357689,0.07257112861,1
17,154,0.1492174268,0.0618096441,1
17,162,0.1483515203,-0.05564790964,1
17,170,0.2354884148,-0.1573972255,1
25,10,0.05851379037,-0.04815170914,1
25,18,0.08820141852,0.03631863743,1
25,26,0.1253225654,0.008525714278,1
25,34,-0.01964320987,0.04971949384,1
25,42,-0.01786006242,0.04666581377,1
25,50,0.1228856146,0.08947961032,1
25,58,0.2286764979,0.14878124,1
25,66,0.3204253614,0.0119895637,1
25,74,0.2005785108,0.04983922839,1
25,82,0.134901911,0.04774476588,1
25,90,0.1483405232,0.2467236668,1
25,98,0.05146862939,0.1978225112,1
25,106,-0.2219897807,0.09734140337,1
25,114,-0.1732454002,0.03744748235,1
25,122,0.06926798075,-0.1055907309,1
25,130,0.06945362687,-0.02291207574,1
25,138,0.03430777788,0.04225464165,1
25,146,0.1064444035,0.06897887588,1
