PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 8, filenames: A:[8]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[9]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
97,98,-0.1926652789,-0.001571692526,1
97,106,-0.223474279,0.1930417567,1
97,114,-0.1963032782,0.1128911972,1
97,122,-0.1979683638,0.1133164316,1
97,130,0.1255926639,0.1005001068,1
97,138,0.01168949157,0.06681422889,1
97,146,-0.0561591275,0.1152585596,1
97,154,-0.04892799258,0.1385934204,1
97,162,-0.04341161624,0.2643689513,1
97,170,0.06387715787,-0.0919714272,1
105,10,0.1171741188,-0.2664977312,1
105,18,-0.1329103559,-0.0366284363,1
105,26,-0.05262598395,0.1045757979,1
105,34,-0.1532652825,0.129108876,1
105,42,-0.1715513021,0.01976029575,1
105,50,-0.05964397639,-0.003035280854,1
105,58,0.1071977913,-0.002466123551,1
105,66,-0.1083324701,-0.1622017473,1
105,74,-0.3197922409,-0.2012878656,1
105,82,-0.2857518196,0.07384872437,1
105,90,-0.2042276263,0.103979215,1
105,98,-0.1004051715,0.03189109266,1
105,106,-0.1026075482,0.09023031592,1
105,114,-0.08717504144,0.1031996235,1
105,122,-0.1118383259,0.04798948765,1
105,130,-0.09800295532,0.1880946308,1
105,138,-0.06676136702,0.06727916747,1
105,146,-0.04128351063,0.1072105169,1
105,154,-0.06641408801,0.1696344316,1
105,162,-0.08696591854,0.214572832,1
105,170,-0.04214139283,-0.02853941172,1
113,10,-0.1974770278,-0.2790792584,1
113,18,-0.1660402715,-0.0696683228,1
113,26,-0.043726556,0.09287265688,1
113,34,-0.2056262791,0.09138210118,1
113,42,-0.219003886,0.02211079001,1
113,50,0.04660726339,-0.004414033145,1
113,58,0.07166028023,-0.05536107719,1
113,66,-0.1344106197,-0.1063061804,1
113,74,-0.1912842095,-0.137850821,1
113,82,-0.1875874698,-0.08862809837,1
113,90,-0.2218558937,0.1190176457,1
113,98,-0.1767336428,0.07395924628,1
113,106,-0.1884503663,0.01530453563,1
113,114,-0.2800949216,0.08229458332,1
113,122,-0.2379421741,0.1073736399,1
113,130,-0.1876005977,0.08576267958,1
113,138,-0.07982447743,0.1141893491,1
113,146,-0.003284052014,0.09573129565,1
113,154,-0.1357519627,0.05432152748,1
113,162,-0.2119904608,0.01313300431,1
113,170,-0.2573941052,-0.1264694035,1
121,10,-0.3022752404,-0.2017941922,1
121,18,-0.1439675987,-0.02830547839,1
121,26,0.08793570846,0.1177964956,1
121,34,-0.08907832205,0.1368660182,1
121,42,-0.1410412788,0.06374071538,1
121,50,0.002629667521,0.009255586192,1
121,58,0.1435233057,-0.03583381698,1
121,66,-0.07831214368,-0.05395717174,1
121,74,-0.1534480751,0.0484328866,1
121,82,-0.1365661472,-0.06697580218,1
121,90,-0.1508433521,0.01997699216,1
121,98,-0.1367667615,0.03757634759,1
121,106,-0.04970853031,0.04724016041,1
121,114,-0.1370376199,0.1810785383,1
121,122,-0.2116712183,0.1840861738,1
121,130,-0.1686812937,0.06170165539,1
121,138,-0.1499300748,0.06251850724,1
121,146,-0.1439986378,0.00232373178,1
121,154,-0.3254483342,-0.09176848829,1
121,162,-0.2263406515,-0.07643683255,1
121,170,-0.1791263223,-0.02626122534,1
129,10,-0.2396235913,-0.1120446026,1
129,18,-0.07840047032,0.06511532515,1
129,26,0.1094501242,0.2269164622,1
129,34,0.03107962012,0.1804637313,1
129,42,-0.07735358179,0.005374453962,1
129,50,-0.0195556432,0.007232446223,1
129,58,0.09082467854,0.08360219747,1
129,66,0.02068847045,0.07009177655,1
129,74,-0.1175403818,0.2300742269,1
129,82,-0.2585273683,0.01742590591,1
129,90,-0.2269038558,-0.0145451799,1
129,98,-0.2403215468,-0.0169031024,1
129,106,-0.1336262077,0.053735286,1
129,114,-0.1681923717,0.06654595584,1
129,122,-0.1988901645,0.1062566936,1
129,130,-0.1387804002,0.02573263645,1
129,138,-0.1581308842,0.0007542073727,1
129,146,-0.3004949987,-0.07566781342,1
129,154,-0.3629351854,-0.147468999,1
129,162,-0.2612577677,-0.09452855587,1
129,170,-0.2116880268,0.04549367726,1
137,10,-0.3079125583,-0.0005832761526,1
137,18,-0.06483938545,0.1337381899,1
137,26,0.02323715389,0.1981775165,1
137,34,-0.06763719767,0.1715846062,1
137,42,-0.2136743963,0.007525511086,1
137,50,-0.1037027612,0.02685393393,1
137,58,0.05587039888,0.134665668,1
137,66,-0.03525013477,0.1966068,1
137,74,-0.1261481494,0.2216375172,1
137,82,-0.170985654,0.1165164262,1
137,90,-0.171878919,0.05537182093,1
137,98,-0.09377546608,0.007870875299,1
137,106,-0.1154018939,0.07921124995,1
137,114,-0.1733226329,0.06263632327,1
137,122,-0.1329203397,-0.0179908704,1
137,130,-0.04476188868,-0.0366050601,1
137,138,0.05548912287,-0.05287282541,1
137,146,-0.09658563137,-0.1055921167,1
137,154,-0.212499544,0.0375142619,1
137,162,-0.1888865978,-0.04614276439,1
137,170,-0.1860183328,-0.06831488013,1
145,10,-0.1903180927,0.106302321,1
145,18,-0.170294553,0.1666368395,1
145,26,-0.07721397281,0.1602177918,1
145,34,-0.1449199766,0.1253420711,1
145,42,-0.1965849102,0.05398850143,1
145,50,-0.1087144464,0.137132436,1
145,58,-0.1038237512,0.1334507763,1
145,66,-0.129823342,0.1622084528,1
145,74,-0.136039257,0.08102980256,1
145,82,-0.1887970418,0.122860685,1
145,90,-0.1178152785,0.1379330754,1
145,98,-0.01859377325,-0.02161217481,1
145,106,-0.01644703746,0.135010764,1
145,114,0.02371380478,0.24460724,1
145,122,0.05942894518,-0.0225116089,1
145,130,0.04885089397,-0.1080066562,1
145,138,-0.02023393661,-0.09935373068,1
145,146,-0.03535696864,-0.1267149746,1
145,154,-0.07892209291,-0.01384291053,1
145,162,-0.1564394236,-0.2160217464,1
145,170,-0.1355873346,-0.1704779118,1
153,10,-0.1188458055,0.09267231077,1
153,18,-0.1880731881,0.1132668778,1
153,26,-0.1318479031,0.1425712407,1
153,34,-0.04865473509,0.1133235395,1
153,42,-0.0878226161,0.02258151025,1
153,50,-0.1564185917,0.1825474501,1
153,58,-0.1948159337,0.1597099602,1
153,66,-0.1113514453,0.09030948579,1
153,74,-0.01100097597,0.057927683,1
153,82,-0.0540490672,0.1462167352,1
153,90,-0.2091231197,0.05959594995,1
153,98,-0.2608050406,-0.1083370149,1
153,106,-0.03382848203,-0.04410140961,1
153,114,0.06408857554,0.1527647078,1
153,122,0.02568951249,0.01540506631,1
153,130,-0.038545724,-0.1252094656,1
153,138,-0.1472949535,-0.1758903116,1
153,146,-0.1259984374,-0.1835154593,1
153,154,-0.2012022734,-0.08179447055,1
153,162,-0.2191835046,-0.1726506203,1
153,170,-0.07369692624,-0.1551905721,1
161,10,-0.1385430247,-0.0635420382,1
161,18,-0.1188349053,0.01600429416,1
161,26,-0.1109865829,0.139609769,1
161,34,-0.1346429139,0.1830066293,1
161,42,-0.129276216,0.05137950927,1
161,50,-0.1791742593,0.163092792,1
161,58,-0.277802527,0.156031996,1
161,66,-0.1336209178,0.0537039414,1
161,74,-0.04789404571,0.08815862983,1
161,82,-0.1493482739,0.1422982365,1
161,90,-0.1528504938,0.03416775912,1
161,98,-0.1687843502,-0.1483169794,1
161,106,-0.1458967626,-0.1681212783,1
161,114,-0.1299497187,0.09032845497,1
161,122,-0.1783363223,0.05463333428,1
161,130,-0.1261216253,0.01349192858,1
161,138,-0.04186293483,-0.1468480527,1
161,146,-0.0298088938,-0.115062952,1
161,154,-0.08726100624,-0.01324442774,1
161,162,-0.1431890577,0.03218236193,1
161,170,-0.1323812157,-0.05191927403,1
169,10,-0.1114875525,0.01786906645,1
169,18,-0.08499367535,0.1920394748,1
169,26,-0.1514022648,0.2402794808,1
169,34,-0.2090685219,0.2349070311,1
169,42,-0.09461534023,0.1291347742,1
169,50,-0.1301812232,0.1078142673,1
169,58,-0.3099483252,0.06497806311,1
169,66,-0.226015985,0.01322879642,1
169,74,-0.1774929911,0.04304100573,1
169,82,-0.2379373163,0.03914131224,1
169,90,-0.2775863707,0.02257233299,1
169,98,-0.2541459799,-0.1696795672,1
169,106,-0.1745615005,-0.1276848018,1
169,114,-0.2038841844,0.09850625694,1
169,122,-0.1606507897,0.007252164185,1
169,130,-0.05509288609,-0.01153284311,1
169,138,-0.03958655149,-0.04811770469,1
169,146,-0.1277631223,0.06695602834,1
169,154,-0.1653738022,0.02775751799,1
169,162,-0.1262644231,0.06046139449,1
169,170,-0.2155459523,0.1039602831,1
177,10,-0.07179403305,0.1967698038,1
177,18,-0.09211018682,0.1113947928,1
177,26,-0.2481935769,0.1562769115,1
177,34,-0.263196528,0.2125914693,1
177,42,-0.1298225671,0.1840996742,1
177,50,-0.1083286107,0.07192520052,1
177,58,-0.2233913839,-0.0629093647,1
177,66,-0.2765853405,-0.05145993084,1
177,74,-0.3070203066,0.02971676737,1
177,82,-0.3473578691,0.0591923669,1
177,90,-0.3378407955,0.05898479745,1
177,98,-0.2730720341,-0.07405348122,1
177,106,-0.2477621436,-0.1102997959,1
177,114,-0.233076036,0.04776466638,1
177,122,-0.05522222817,-0.09808772802,1
177,130,-0.09160473198,-0.09402733296,1
177,138,-0.1187054664,-0.0877160728,1
177,146,-0.1162102371,0.03986127675,1
177,154,-0.1616467834,-0.03128063306,1
177,162,-0.1469539404,-0.01467609499,1
177,170,-0.195371002,0.04010389,1
185,10,-0.1065892056,0.07088840008,1
185,18,-0.2048898339,-0.03668440133,1
185,26,-0.1924305111,0.1172124445,1
185,34,-0.1819756627,0.3219722509,1
185,42,-0.2149644345,0.188227877,1
185,50,-0.1232660413,-0.03383870423,1
185,58,-0.2363364846,-0.09872028232,1
185,66,-0.4448902905,-0.03135357052,1
185,74,-0.4472484291,-0.008958533406,1
185,82,-0.333257705,0.167028293,1
185,90,-0.3076944053,0.03693144023,1
185,98,-0.2775724828,-0.05874764174,1
185,106,-0.2341982275,-0.1378105581,1
185,114,-0.2383179069,-0.09455935657,1
185,122,-0.1983093768,-0.08202883601,1
185,130,-0.2657505274,-0.06878712028,1
185,138,-0.1320354193,-0.08335523307,1
185,146,-0.06362818182,-0.07003326714,1
185,154,-0.1773318201,-0.1241244376,1
185,162,-0.2320038229,-0.06119641289,1
185,170,-0.0807095021,-0.02710095048,1
193,10,-0.1765717119,-0.006209008396,1
193,18,-0.1113392413,0.01287311316,1
193,26,-0.1391081065,0.1500522792,1
193,34,-0.1984661967,0.2834608555,1
193,42,-0.09928780794,0.1911726296,1
193,50,-0.02876655757,-0.02771468461,1
193,58,-0.1509484947,-0.06890275329,1
193,66,-0.2409608662,-0.004178922623,1
193,74,-0.2414433211,0.08398918808,1
193,82,-0.2924595475,0.149801895,1
193,90,-0.4125956893,0.02672786266,1
193,98,-0.281175077,0.003928899765,1
193,106,-0.1935593784,-0.1030414179,1
193,114,-0.204265222,-0.06379991025,1
193,122,-0.1662809253,-0.0486407727,1
193,130,-0.24882783,-0.04836241901,1
193,138,-0.3983415961,-0.05150965229,1
193,146,-0.3444347382,-0.1312101334,1
193,154,-0.1878879815,-0.1226170361,1
193,162,-0.0742892921,-0.0832374543,1
193,170,-0.07794246078,-0.09311763197,1
201,10,-0.2530311942,-0.07094052434,1
201,18,-0.09783862531,0.1162598804,1
201,26,-0.08782701939,0.1878374219,1
201,34,-0.2495642453,0.2300737798,1
201,42,-0.1137599945,0.2953455746,1
201,50,0.2063584626,0.2992830276,1
201,58,-0.007663439959,0.002726703882,1
201,66,-0.0519265011,0.06120595708,1
201,74,-0.003988239914,0.3063436747,1
201,82,-0.04919902235,0.06951643527,1
201,90,-0.1122387573,0.06608828157,1
201,98,-0.1305900812,0.2588657737,1
201,106,-0.1375622898,-0.07834419608,1
201,114,-0.2543937862,0.1128396839,1
201,122,-0.01845860481,-0.00177924335,1
201,130,-0.07654651999,-0.03412948549,1
201,138,-0.149495855,-0.07382847369,1
201,146,-0.1137601063,-0.2222272307,1
201,154,-0.1363611668,-0.08142603934,1
201,162,-0.1664301753,-0.1259197295,1
201,170,-0.2446329296,-0.09710511565,1
209,10,-0.2808497846,-0.09168230742,1
209,18,-0.1266466677,0.1192499325,1
209,26,-0.03575059772,0.3582621217,1
209,34,-0.1106425598,0.4094819427,1
209,42,-0.04908701032,0.3552425206,1
209,50,0.1293761581,0.3377333581,1
209,58,-0.1239461005,-0.09654510021,1
209,66,-0.04118234664,0.1911669374,1
209,74,0.06530979276,0.1525954008,1
209,82,0.03747171909,0.01196761243,2
209,90,-0.1750033796,-0.0255606994,1
209,98,-0.002518326044,-0.1287556738,1
209,106,0.08525544405,-0.2196601033,1
209,114,0.02449718304,-0.06567723304,2
209,122,0.06283839792,-0.141811654,2
209,130,-0.0283453837,-0.1334418654,1
209,138,0.02827836573,-0.1307143271,1
209,146,0.03502362967,-0.2370485961,1
209,154,-0.0942710638,-0.1112258583,1
209,162,-0.2177314162,-0.04520891607,1
209,170,-0.3799416423,-0.07837990671,1
217,10,-0.1847837269,-0.1338531524,1
217,18,0.08347178996,0.1214062721,1
217,26,0.1379673332,0.2848958969,1
217,34,0.110440135,0.4968805909,1
217,42,0.1214351133,0.2573378086,1
217,50,0.129045397,0.1987160444,1
217,58,0.1312091202,-0.08777649701,1
217,66,0.1460562944,0.05902370065,1
217,74,0.1755835712,0.1880959123,1
217,82,0.3087794781,-0.148680687,1
217,90,0.2199650556,0.006882052869,1
217,98,0.219956547,-0.02519735135,1
217,106,0.2603438199,-0.02399191819,1
217,114,0.2042886764,-0.01407685503,1
217,122,0.2736603916,-0.3663482666,1
217,130,0.3175756335,-0.652308166,1
217,138,0.2535690665,-0.3003840744,1
217,146,0.2637180388,-0.1704432666,1
217,154,0.2544853091,-0.3419677615,1
217,162,-0.06294932216,-0.1704787314,1
217,170,-0.2136607915,-0.2164304554,1
225,10,-0.03349789977,-0.07612257451,1
225,18,0.1096166745,0.09328306466,1
225,26,0.1715711653,0.110907279,1
225,34,0.2009732127,0.1935649216,1
225,42,0.2557268739,-0.02707035094,1
225,50,0.2807248235,-0.005513101816,1
225,58,0.2015074193,0.0209608227,1
225,66,0.2361889333,0.0525678657,1
225,74,0.3209950328,0.1765109301,1
225,82,0.2369810641,0.02505766973,1
225,90,0.1506026983,0.05201356113,1
225,98,0.1540001333,-0.07797418535,1
225,106,0.2527762651,-0.05786537379,1
225,114,0.4317708611,0.06603331864,1
225,122,0.3996750116,-0.09961450845,1
225,130,0.3817112744,-0.4260199666,1
225,138,0.3703531325,-0.2179968357,1
225,146,0.3616790175,-0.004607491195,1
225,154,0.1382664442,-0.1242612749,1
225,162,-0.0134799853,-0.1349310577,1
225,170,-0.07419207692,-0.1756291091,1
233,10,0.07331502438,-0.1085051745,1
233,18,0.2170798033,-0.08382110298,1
233,26,0.2312908918,-0.01015765592,1
233,34,0.2403296679,0.1727598906,1
233,42,0.2027937174,-0.03510218859,1
233,50,0.2037758976,-0.1256151348,1
233,58,0.1651845574,-0.03552893177,1
233,66,0.125988096,0.06601438671,1
233,74,0.2534982562,0.03739809617,1
233,82,0.2170092314,0.05487591028,1
233,90,0.1093017012,0.02806403488,1
233,98,0.09535825253,-0.1324085593,1
233,106,0.2280396968,-0.1554864943,1
233,114,0.3266252577,-0.05013796687,1
233,122,0.1306332499,0.06563614309,1
233,130,0.1041139662,-0.141536206,1
233,138,0.1741416752,-0.08861100674,1
233,146,0.1650377363,0.2382004261,1
233,154,0.07625667751,0.1998381615,1
233,162,-0.06875442713,-0.02254147828,1
233,170,-0.08837115765,-0.1519837976,1
241,10,0.1084848121,-0.03075741231,1
241,18,0.1851673126,-0.07241107523,1
241,26,0.1276584715,0.0192130506,1
241,34,0.1362785697,0.1143434942,1
241,42,0.166883111,0.06296800077,1
241,50,0.2560598552,-0.06448580325,1
241,58,0.3476719856,0.01892392151,1
241,66,0.2057174444,0.04667435214,1
241,74,0.1263636798,-0.004163980484,1
241,82,0.1152426302,0.1220631897,1
241,90,0.195183605,0.05861797929,1
241,98,0.2598471045,-0.04825332761,1
241,106,0.1531241834,-0.1108430922,1
241,114,0.1698152274,-0.156664446,1
241,122,0.192617476,0.01488349587,1
241,130,0.1009843647,-0.01772541553,1
241,138,-0.03192332387,0.01087631285,1
241,146,0.05370874703,0.2498513907,1
241,154,0.07786428928,0.3131405115,1
241,162,0.1289295256,-0.001680791378,1
241,170,0.1257749647,-0.2150197625,1
249,10,0.02793137729,0.02745674923,1
249,18,0.1274752617,0.1158806235,1
249,26,0.1747460067,0.08937162161,1
249,34,0.2590048909,0.07410015911,1
249,42,0.2686951756,0.06670954078,1
249,50,0.182671234,0.06900912523,1
249,58,0.173865661,0.2317781895,1
249,66,0.1852217168,0.1204546392,1
249,74,0.1523547918,-0.02061386593,1
249,82,0.1400762647,0.04440006241,1
249,90,0.2348585129,0.06336104125,1
249,98,0.197323367,-0.02390131354,1
249,106,0.1277287304,-0.04190565273,1
249,114,0.01085975766,-0.02226106077,1
249,122,0.1355030388,0.01018493809,1
249,130,0.05692698061,0.03328081965,1
249,138,-0.08275265992,0.1045555249,1
249,146,0.0146683529,0.1884213686,1
249,154,0.03420921788,0.1124469787,1
249,162,0.07868339121,-0.1560008526,1
249,170,0.1641857326,-0.2481871843,1
