PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 102, filenames: A:[102]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[103]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,-0.09325665236,0.04963006079,2
9,18,0.002224318683,-0.04225553572,1
9,26,0.07855008543,-0.08983029425,1
9,34,0.02283421159,-0.1294184029,1
9,42,-0.05899651349,-0.0995670408,1
9,50,-0.08228680491,-0.05069294199,1
9,58,-0.2600960433,0.1092617884,1
9,66,-0.2809594274,-0.1624328196,1
9,74,-0.1127973795,-0.09789308906,1
9,82,-0.08374726772,0.1145334542,1
9,90,-0.2809571326,0.1814847887,1
9,98,-0.41109097,0.1801019013,1
9,106,-0.2174362242,0.1635382324,1
9,114,-0.1640940309,0.2380353063,1
9,122,-0.08687463403,0.1592017114,1
9,130,0.01598293334,-0.01048545539,1
9,138,0.03868338466,-0.07750692964,1
9,146,-0.1133772731,-0.1173570156,1
9,154,-0.2735483944,-0.1568416953,1
9,162,-0.2890396118,-0.2150629461,1
9,170,-0.01448342204,-0.007377039641,1
17,10,-0.1887376308,0.1415156573,1
17,18,-0.1755320132,-0.08593157679,1
17,26,-0.08050417155,-0.1422009468,1
17,34,-0.08678042889,-0.02619595267,1
17,42,-0.1294192374,0.01445693895,1
17,50,-0.1358648986,-0.02754756063,1
17,58,-0.1056811661,0.06514635682,1
17,66,-0.08282412589,-0.0762789771,1
17,74,-0.1763599068,-0.1353483051,1
17,82,-0.1469688714,0.08915145695,1
17,90,-0.07648447156,0.1224137545,1
17,98,-0.2543222904,0.1039858535,1
17,106,-0.2591891587,0.08992715925,1
17,114,-0.1631657332,0.01847800612,1
17,122,-0.2138696164,0.1428996474,1
17,130,-0.1277220398,-0.0379871577,1
17,138,-0.07093056291,-0.013803415,1
17,146,-0.1236941665,0.05973279476,1
17,154,-0.1607893854,0.1536793113,1
17,162,-0.1536418498,0.01880384982,1
17,170,-0.0843488574,-0.1850483865,1
