PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 81, filenames: A:[81]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[82]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,-0.03259347379,-0.6654936671,1
9,18,0.1466787905,0.01824906468,1
9,26,0.06437149644,0.2402679324,1
9,34,-0.08896131814,-0.04691548645,1
9,42,-0.09559048712,0.01546943188,1
9,50,0.08080632985,-0.0867523998,1
9,58,-0.07219694555,-0.2629568577,1
9,66,-0.09988396615,0.07243923098,1
9,74,-0.02173097432,0.1792519838,1
9,82,-0.03196097538,0.1278486848,1
9,90,0.1368705183,0.073220402,1
9,98,0.1159123555,0.2298329771,1
9,106,-0.1329895854,0.3186255097,1
9,114,-0.1747772992,0.3247235417,1
9,122,-0.1302936524,0.3505580723,1
9,130,-0.01281745732,0.2753840983,1
9,138,-0.02068781108,0.1871912479,1
9,146,0.1231807545,0.2326702625,1
9,154,0.3023448586,0.1968874037,1
9,162,0.1825210601,0.06376802921,1
9,170,0.06828650832,-0.03306412697,1
17,10,-0.04057323933,-0.3118105531,1
17,18,0.0204295963,0.001249356195,1
17,26,-0.05142217129,0.3449881971,1
17,34,-0.1424617618,0.05837032199,1
17,42,-0.1810927689,0.09046852589,1
17,50,-0.0519336164,0.2263903618,1
17,58,-0.2371768951,-0.05667715892,1
17,66,-0.2212153226,-0.01785016619,1
17,74,0.0254554227,0.03956896067,1
17,82,0.03381993622,0.006493650377,1
17,90,0.02795826644,-0.1911284328,1
17,98,0.03880818188,0.02491253614,1
17,106,-0.04506336898,0.1536654532,1
17,114,-0.1850116551,0.1648964286,1
17,122,-0.2125445604,0.2025591731,1
17,130,-0.03685766459,0.1734740734,1
17,138,0.0215383321,0.1144807935,1
17,146,0.03522453085,0.04738295823,1
17,154,0.01287906617,0.1109088436,1
17,162,-0.02666895464,0.02243621647,1
17,170,-0.002898250706,-0.1982937306,1
25,10,-0.04469431937,-0.05831241608,1
25,18,-0.1932648718,0.024531506,1
25,26,-0.3002306521,0.2965200543,1
25,34,-0.2039070874,0.1654663384,1
25,42,-0.2191853821,0.1537675261,1
25,50,-0.2618117034,0.2680020928,1
25,58,-0.2203868181,0.1388268471,1
25,66,-0.1425808519,0.05107900873,1
25,74,0.02373998612,-0.00535954535,1
25,82,-0.09314924479,-0.02516449988,1
25,90,-0.1488881856,-0.08083813637,1
25,98,-0.08885103464,-0.0007393658161,1
25,106,0.0353371799,0.08386303484,1
25,114,-0.009876810014,0.0454120785,1
25,122,-0.06625811011,0.04132160544,1
25,130,-0.06869593263,0.01667499542,1
25,138,-0.09657208622,0.02478395589,1
25,146,-0.1476789564,-0.03357704356,1
25,154,-0.1872925162,0.003889260814,1
25,162,-0.1883620173,-0.08659011126,1
25,170,-0.03540532663,-0.2540498376,1
33,10,-0.1299428344,-0.1876538843,1
33,18,-0.218842566,0.09169657528,1
33,26,-0.1630387753,0.1461173147,1
33,34,-0.1440351903,0.2800517082,1
33,42,-0.1958507448,0.144550249,1
33,50,-0.1945959926,0.1173662543,1
33,58,-0.1618679464,0.09114716947,1
33,66,-0.106845662,0.04296020046,1
33,74,-0.07649832964,0.02309248596,1
33,82,-0.007313318551,0.03110334277,1
33,90,-0.03978747129,-0.03703021258,1
33,98,-0.07128535956,-0.08522419631,1
33,106,-0.07518090308,0.01304902881,1
33,114,0.01833813637,0.02935923636,1
33,122,-0.07738935202,-0.02402488887,1
33,130,-0.1327278614,-0.03045775741,1
33,138,-0.1052348539,0.04086042941,1
33,146,-0.2893654108,0.04727773368,1
33,154,-0.1868967116,-0.01044675708,1
33,162,-0.03978489339,-0.06282927841,1
33,170,-0.0004047080874,-0.1715782881,1
41,10,-0.1853296459,-0.1927643716,1
41,18,-0.07825927436,0.0408488065,1
41,26,0.02985300869,0.05935173482,1
41,34,-0.1029140428,0.1673984826,1
41,42,-0.1052690446,0.1027151942,1
41,50,-0.09666332603,-0.05805237219,1
41,58,-0.1384386122,-0.1903887093,1
41,66,-0.1659607589,-0.06329085678,1
41,74,-0.07315441966,0.1302854419,1
