PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 96, filenames: A:[96]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[97]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,-0.1761604548,0.09327794611,1
9,18,0.01447993517,0.09746492654,1
9,26,0.0975253582,0.005066685379,1
9,34,0.1450261623,0.06506504118,1
9,42,0.09577873349,0.09934350848,1
9,50,-0.07707312703,0.07723800093,1
9,58,-0.1474717557,0.06992220879,1
9,66,-0.09382964671,-0.05625269189,1
9,74,-0.08181756735,0.103720367,1
9,82,-0.03448107094,0.282019794,1
9,90,0.08292508125,0.1286142915,1
9,98,0.07723435014,-0.03073946387,1
9,106,0.03701164573,-0.04229011387,1
9,114,-0.02227979898,0.03267231584,1
9,122,-0.1783469319,0.1729370952,1
9,130,-0.1310448349,0.1456315964,1
9,138,-0.1077942327,0.1088995337,1
9,146,-0.1308103353,0.03860960901,1
9,154,-0.009893245995,-0.03317338973,1
9,162,0.1163283959,-0.1177811027,1
9,170,0.02599854767,0.005119033158,1
17,10,-0.2759603858,0.05087547004,1
17,18,-0.214939326,0.0818124637,1
17,26,-0.03368413448,-0.08668278158,1
17,34,0.01842194051,-0.08431740105,1
17,42,0.02738670819,-0.0808519274,1
17,50,-0.05204863846,-0.08612044156,1
17,58,-0.1208087429,-0.003494832665,1
17,66,-0.03639408201,0.1355906725,1
17,74,-0.08782926947,0.1882311404,1
17,82,-0.08102148026,0.2000956684,1
17,90,-0.0245064795,0.04763204604,1
17,98,-0.03772128373,-0.04845065251,1
17,106,-0.08706077933,0.1273852587,1
17,114,-0.1845490038,0.1853194684,1
17,122,-0.1941482425,0.1472120583,1
17,130,-0.1086178198,0.1677892506,1
17,138,-0.1016250327,0.05913361162,1
17,146,-0.06943134964,0.06089441478,1
17,154,0.02596949227,-0.0006963387132,1
17,162,0.130975768,0.0729277581,1
17,170,0.0405927673,0.04216563702,1
25,10,-0.1731530279,-0.1351599991,1
25,18,-0.2144136131,-0.0548963286,1
25,26,-0.08684039861,-0.1409211755,1
25,34,-0.007250748575,-0.1158920676,1
25,42,-0.02778915688,-0.1231150702,1
25,50,0.01860288158,-0.1329655498,1
25,58,0.007447570562,-0.06812155992,1
25,66,-0.01830387115,0.1208516359,1
25,74,0.02888302505,0.1340874583,1
25,82,-0.03074689955,0.0942408517,1
25,90,-0.1323688626,0.08791733533,1
25,98,-0.180297941,-0.03221980482,1
25,106,-0.1672550738,0.1107451767,1
25,114,-0.04725382477,0.1667702198,1
25,122,0.06727478653,-0.003576654941,1
25,130,-0.04981712997,0.009337148629,1
25,138,-0.1851414144,-0.01068788674,1
25,146,-0.06257066131,-0.02854799479,1
25,154,-0.003039944917,0.0359871611,1
25,162,0.04518112168,0.1579328775,1
25,170,0.01494169235,-0.02111344784,1
33,10,-0.2723132372,-0.1328397989,1
33,18,-0.212667346,-0.1766130924,1
33,26,-0.2147778571,-0.130336076,1
33,34,-0.1287504137,-0.08889510483,1
33,42,-0.03093081713,-0.02792434394,1
33,50,-0.04994716495,-0.1299709082,1
33,58,-0.09511631727,-0.05328651518,1
33,66,-0.1055362597,0.1146832481,1
33,74,-0.1142297685,0.0653520152,1
33,82,-0.1063930616,0.1147288978,1
33,90,-0.1046344712,0.181592077,1
33,98,-0.1298078001,0.03284415603,1
33,106,-0.1071763039,0.09083458781,1
33,114,-0.03767523915,0.1107064411,1
33,122,-0.05557869375,-0.04964566976,1
33,130,-0.08798546344,-0.02943668887,1
33,138,-0.09754937887,-0.05735491589,1
33,146,-0.001231476665,-0.03417297825,1
33,154,0.0004763454199,0.08304457366,1
33,162,-0.03938440979,0.1343389899,1
33,170,-0.1333164275,-0.08680593222,1
41,10,-0.2093486488,0.004851199687,1
41,18,-0.06281844527,-0.09449024498,1
41,26,-0.02401097864,-0.02452798747,1
41,34,-0.1174968258,-0.02983069792,1
41,42,-0.07471473515,0.07924564183,1
41,50,-0.09682807326,0.04401893169,1
41,58,-0.1520319283,0.0113704782,1
41,66,-0.1382507831,0.1018222272,1
41,74,-0.166205734,0.08557876199,1
41,82,-0.2025211304,0.1587930322,1
41,90,-0.103732869,0.1319100261,1
41,98,-0.09054803103,-0.01734187454,1
41,106,-0.1063156277,0.09254582971,1
41,114,-0.06695137918,0.1266714931,1
41,122,-0.1373241246,0.01883203723,1
41,130,-0.1653539538,0.02210682258,1
41,138,-0.1089368835,-0.1093403548,1
41,146,-0.05030082166,-0.05886061862,1
41,154,-0.04098662734,-0.0358851552,1
41,162,-0.04596444964,0.0454162173,1
41,170,-0.09812417626,0.02150408179,1
49,10,-0.1517697126,0.05277940258,1
49,18,-0.02206516266,-0.1277197003,1
49,26,-0.0006842911243,0.02959638089,1
49,34,-0.03283546865,0.07432679832,1
49,42,-0.03387609869,0.09598581493,1
49,50,-0.04175651073,0.1449593902,1
49,58,-0.1937737465,-0.007592134178,1
49,66,-0.1791354418,-0.03756698966,1
49,74,-0.169769302,0.0912932381,1
49,82,-0.1591601819,0.1282889247,1
49,90,-0.02687393129,0.08268783987,1
49,98,-0.05229054391,-0.05568607152,1
49,106,-0.08573132753,-0.0512958914,1
49,114,-0.06491808593,0.04287392646,1
49,122,-0.1236286908,0.04149743915,1
49,130,-0.1082441285,-0.07046184689,1
49,138,-0.06496956944,-0.1584244519,1
49,146,-0.09267944098,-0.09758943319,1
49,154,-0.2363803387,-0.06561207771,1
49,162,-0.2304480374,0.07256684452,1
49,170,-0.04698925465,0.1106512696,1
57,10,-0.08665899932,-0.05486456305,1
