PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 214, filenames: A:[214]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[215]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,0.1237350702,0.4100754857,1
9,18,0.172092855,0.2069894969,1
9,26,0.1136825457,-0.1511517167,1
9,34,0.02076819167,-0.226413399,1
9,42,-0.03794621676,-0.2017725408,1
9,50,-0.1104111075,-0.1184622943,1
9,58,0.03486382961,-0.05458289385,1
9,66,0.1123813987,-0.06303676963,1
9,74,0.03328924626,-0.108258605,1
9,82,0.01166065037,0.02430853993,1
9,90,0.0211058408,0.1037099585,1
9,98,-0.01952302456,0.04787235707,1
9,106,-0.01790459827,-0.06362051517,1
9,114,0.01987631992,-0.1701066047,1
9,122,-0.06440915912,0.05617870018,1
9,130,-0.05131113529,0.08142001927,1
9,138,-0.01609542966,0.2240995318,1
9,146,-0.007790844887,0.03683240712,1
9,154,0.0001928769052,0.03781426698,1
9,162,0.1372824758,-0.06791801006,1
9,170,0.1661225706,0.005263593048,1
17,10,-0.07207345963,0.04052717984,1
17,18,-0.009261831641,0.01632234454,1
17,26,0.0006140843034,-0.1601913571,1
17,34,-0.1414174736,-0.1693131179,1
17,42,-0.1608388722,-0.05882333219,1
17,50,-0.01793376356,0.05476531014,1
17,58,-0.01745102927,-0.0369764939,1
17,66,-0.134866178,-0.02380000055,1
17,74,-0.09532182664,0.01033774205,1
17,82,0.04523874074,0.0182638336,1
17,90,-0.01861005276,0.0448031351,1
17,98,-0.1292940527,-0.1341228783,1
17,106,-0.07166496664,-0.1947224736,1
17,114,0.08591145277,-0.07505984604,1
17,122,0.04753426462,0.007506150752,1
17,130,0.09069827199,-0.03857030347,1
17,138,-0.01018713042,-0.02072673291,1
17,146,-0.06529074907,0.01391579583,1
17,154,-0.02742376551,-0.04502237961,1
17,162,0.05437112972,-0.05628529564,1
17,170,0.1085750908,-0.09672805667,1
25,10,-0.1944479942,-0.1438802779,1
25,18,-0.1560185701,-0.02420504019,1
25,26,-0.1209887639,-0.04551738873,1
25,34,-0.1022749618,-0.01262422279,1
25,42,-0.0531078279,-0.01178270206,1
