PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 138, filenames: A:[138]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[139]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,-0.2077422142,-0.2750687599,1
9,18,-0.2372519672,0.1374277771,1
9,26,-0.3484584689,0.2188142389,1
9,34,-0.1022973657,0.1006087512,1
9,42,-0.04476235807,-0.006246618927,1
9,50,-0.2051898837,-0.04046898335,1
9,58,-0.3734201789,-0.04754207656,1
9,66,-0.1301854551,0.260204047,1
9,74,0.06522073597,0.2141805291,1
9,82,0.09534324706,0.1395830214,1
9,90,-0.01607691497,0.05891953036,1
9,98,-0.1384866685,-0.05509150773,1
9,106,-0.05902190506,-0.1134915426,1
9,114,0.002932414412,0.008050903678,1
9,122,-0.002840489149,0.05627609789,1
9,130,-0.06740568578,-0.04489387572,1
9,138,-0.03236967325,-0.1211497337,1
9,146,-0.08438143134,-0.08079313487,1
9,154,-0.100918293,0.02942787856,1
9,162,-0.005977809429,0.04305824637,1
9,170,-0.1177310348,0.1333665252,1
17,10,-0.1379863769,-0.007705464959,1
17,18,-0.2437092513,0.1139262095,1
17,26,-0.1510609537,0.0831142664,1
17,34,-0.05859842896,0.03676280379,1
17,42,-0.1425712705,-0.06319759786,1
17,50,-0.1489254534,-0.128590852,1
17,58,-0.04135661572,-0.02006954513,1
17,66,-0.02072690055,0.1197581217,1
17,74,0.1100759804,0.1826009005,1
17,82,0.01505766436,0.2617519498,1
17,90,-0.06979517639,0.1838681251,1
17,98,-0.1096034721,0.1106801629,1
17,106,-0.08721195161,-0.003620486706,1
17,114,-0.09269952774,0.02524749376,1
17,122,-0.04293949157,-0.05175997317,1
17,130,-0.02882954478,-0.02853650041,1
17,138,-0.02758187801,-0.06624950469,1
17,146,-0.06110408157,-0.09579686821,1
17,154,-0.09187098593,-0.07620910555,1
17,162,0.01201632619,-0.09264399111,1
17,170,-0.07667544484,-0.08746369183,1
25,10,-0.01516631991,0.173013106,1
25,18,-0.07227663696,0.1001681387,1
25,26,0.01325685345,-0.02399485558,1
25,34,0.01618183404,-0.1694483161,1
25,42,-0.03323414922,-0.1672410369,1
25,50,0.007083311677,-0.267834425,1
25,58,0.03323746845,-0.08259531856,1
25,66,0.02626303211,0.02858051658,1
25,74,0.001829564571,0.1607335508,1
25,82,-0.07825032622,0.2180500627,1
25,90,-0.1172369495,0.2087860405,1
25,98,-0.09863528609,0.1598178744,1
25,106,-0.01651264727,0.05753585696,1
25,114,-0.05457918346,0.03472314775,1
25,122,-0.04028636217,-0.04181658477,1
25,130,-0.08012873679,0.01753177121,1
25,138,-0.1161291972,0.07958638668,1
25,146,-0.05083805323,-0.07885167748,1
25,154,-0.03128691763,-0.06557738781,1
25,162,0.006139203906,0.02888531238,1
25,170,0.03265380859,-0.120251894,1
33,10,0.1274037957,0.04470259324,1
33,18,0.06491694599,-0.0205963105,1
33,26,0.1019588709,-0.08041860163,1
33,34,0.07450091839,-0.08744137734,1
33,42,-0.06167158484,-0.10782516,1
33,50,-0.06792597473,-0.111806117,1
