PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 90, filenames: A:[90]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[91]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,-0.03134367615,0.09143722057,1
9,18,0.07316640019,0.076673612,1
9,26,0.2733343244,-0.03053595871,1
9,34,0.2613138556,-0.2665107846,1
9,42,0.03076684475,-0.2022781223,1
9,50,-0.02947685868,-0.0382797718,1
9,58,-0.02078267932,0.2657303512,1
9,66,-0.08629401773,0.1942038536,1
9,74,-0.03162810951,0.1083025783,1
9,82,0.0241676718,0.01439962164,1
9,90,-0.0725145936,-0.06411865354,1
9,98,-0.1618455648,0.01990829036,1
9,106,-0.1511303633,0.06890715659,1
9,114,-0.02381110191,0.1345717013,1
9,122,-0.1297462285,0.05668976158,1
9,130,-0.07339406013,-0.01289278641,1
9,138,-0.06930410862,0.07987888902,1
9,146,-0.06036512554,0.2525674105,1
9,154,0.07996085286,0.263283968,1
9,162,-0.0218693018,0.1589696109,1
9,170,-0.02040165663,-0.1019138098,1
17,10,-0.03479885682,0.1536506116,1
17,18,-0.09389768541,0.1146949753,1
17,26,-0.006604261696,-0.01496972889,1
17,34,-0.005780622363,-0.09613570571,1
17,42,-0.04135550559,-0.08996465057,1
17,50,-0.09849124402,0.1136193201,1
17,58,-0.1113860607,0.3251000941,1
17,66,-0.07002645731,0.2105774283,1
17,74,-0.07679589093,-0.002940759063,1
17,82,-0.1664641201,0.04577300698,1
17,90,-0.2159857303,-0.1280529052,1
17,98,-0.2092334032,-0.08957584202,1
17,106,-0.1918016076,0.0529447794,1
17,114,-0.146212101,0.1193016469,1
17,122,-0.1402056813,0.07016071677,1
17,130,-0.1426733583,0.06238829345,1
17,138,-0.04034698009,0.002948284149,1
17,146,0.08072403818,0.1429387629,1
17,154,0.0008291937411,0.06618283689,1
17,162,-0.1018414646,0.1230622306,1
17,170,-0.2797697783,0.1223193184,1
25,10,-0.1642201394,0.1242253184,1
25,18,-0.2204955369,0.02628930658,1
25,26,-0.144107461,-0.04530511796,1
25,34,-0.1037593037,-0.05335688591,1
25,42,-0.151677534,-0.03021068871,1
25,50,-0.2176863253,0.1745604575,1
25,58,-0.2841618657,0.3482790589,1
25,66,-0.2624410987,0.115337491,1
25,74,-0.1157089323,-0.1096841693,1
25,82,-0.1152852625,0.1079913005,1
25,90,-0.1423720568,-0.07898304611,1
25,98,-0.1581333429,-0.05311992764,1
25,106,-0.205198586,0.1123372316,1
25,114,-0.2873175144,0.1295648068,1
25,122,-0.1585214585,0.1368172765,1
25,130,-0.1191409826,0.1045231447,1
25,138,-0.04168387502,0.04796525836,1
25,146,-0.06979362667,0.08242468536,1
25,154,-0.1737003028,-0.008090108633,1
25,162,-0.1179684252,0.0272042416,1
25,170,-0.1723370999,0.05703012645,1
33,10,-0.07464507222,0.07671922445,1
33,18,-0.1794708073,-0.03866442293,1
33,26,-0.2062255442,-0.09748613834,1
33,34,-0.1247143745,-0.1994301081,1
33,42,-0.1801588237,-0.04643350467,1
33,50,-0.1985097677,0.06017648429,1
33,58,-0.2212837189,0.08456320316,1
33,66,-0.191780284,0.01415187865,1
33,74,-0.08867381513,0.04071148485,1
33,82,-0.1651127189,0.1370605677,1
33,90,-0.1956365705,0.06548142433,1
33,98,-0.2593772411,0.02897501923,1
33,106,-0.2758595347,0.01449906826,1
33,114,-0.1757555753,-0.05428899825,1
33,122,-0.06927703321,0.1340173185,1
33,130,-0.05748777092,0.02629940957,1
33,138,-0.05269482732,0.02214297652,1
33,146,-0.07680886239,0.02639035881,1
33,154,0.01149117947,-0.05894845724,1
33,162,0.05417466164,-0.0694572255,1
33,170,-0.08041235805,0.01336819679,1
41,10,-0.1099444181,-0.02710044384,1
41,18,-0.04829704016,0.08584795892,1
41,26,-0.1014805287,-0.04431690276,1
41,34,-0.07044128329,-0.1803126931,1
41,42,-0.03937077522,-0.04346000403,1
41,50,-0.06934246421,0.06928470731,1
41,58,-0.1723794639,-0.1960921288,1
41,66,-0.1774622351,-0.2319185436,1
41,74,-0.09613525867,0.09066253901,1
41,82,-0.1421247423,0.1122646108,1
41,90,-0.2364620566,0.04130349681,1
41,98,-0.2757168114,-0.02350420132,1
41,106,-0.3311484754,0.07393439859,1
41,114,-0.2440740615,0.1468895376,1
41,122,-0.1374203116,0.1105455682,1
41,130,-0.1392803937,-0.005451684818,1
41,138,-0.1804712117,-0.06509975344,1
41,146,-0.1276022345,0.01184411347,1
41,154,-0.05397585034,-0.04352234304,1
41,162,0.02395220101,-0.1025851443,1
41,170,0.1059348509,0.007834916934,1
49,10,-0.2344160676,0.02582389116,1
49,18,-0.05543163419,0.0795096308,1
49,26,-0.08578937501,0.01955758408,1
49,34,-0.06453492492,-0.1321410537,1
49,42,-0.04515650868,-0.01638428867,1
49,50,-0.01601881534,0.06012392044,1
49,58,-0.03548114747,-0.183224231,1
49,66,-0.1405210495,-0.2316415012,1
49,74,-0.1261779964,-0.01052039117,1
49,82,-0.06015978754,0.05052400008,1
49,90,-0.02096951008,-0.0153205581,1
49,98,-0.1040143371,0.01750672609,1
49,106,-0.2598086298,0.1617812961,1
49,114,-0.2865436077,0.1236787289,1
49,122,-0.2397689819,0.02537629381,1
49,130,-0.3821146488,-0.0300432425,1
49,138,-0.4451035261,-0.1010468751,1
49,146,-0.2343043834,-0.007665628567,1
49,154,-0.0930660069,0.002229283564,1
49,162,-0.03647289053,-0.0690349862,1
49,170,0.156071052,0.01397341117,1
57,10,-0.187345475,-0.029381603,1
57,18,-0.1028106809,0.06947797537,1
57,26,-0.05080986023,-0.05235795677,1
57,34,-0.0379072465,-0.1314208955,1
57,42,0.06651422381,-0.1279733926,1
57,50,-0.02014594153,-0.209075585,1
57,58,-0.127371192,-0.2854112983,1
57,66,-0.1825991422,-0.04045599699,1
57,74,-0.1837130487,-0.02239488065,1
57,82,0.03788106143,-0.01658055559,1
57,90,0.1154018417,0.0702393949,1
57,98,0.03807492554,-0.02057081088,1
57,106,-0.07842375338,-0.06407667696,1
57,114,-0.2088820636,-0.01381679997,1
57,122,-0.3000280857,-0.04266292602,1
57,130,-0.2851644158,-0.1277061403,1
57,138,-0.2649825811,-0.1028528437,1
57,146,-0.1804772019,0.003434505314,1
57,154,-0.07401523739,0.05083563179,1
57,162,0.04056942835,-0.009432277642,1
57,170,0.0809776336,0.04081287235,1
65,10,-0.07106011361,-0.2422235906,1
65,18,0.01821292937,0.06460043788,1
65,26,-0.02676740289,-0.003484198824,1
65,34,0.01662579924,-0.07670565695,1
65,42,0.07117371261,-0.1287559569,1
65,50,-0.02717540599,-0.1576468199,1
65,58,-0.1340933591,-0.2968121767,1
65,66,-0.138719514,-0.1835970581,1
65,74,-0.1698420644,-0.06955590844,1
65,82,-0.1373583376,-0.03517300263,1
65,90,-0.03131328523,0.04731421918,1
65,98,-0.1562017947,-0.08307562023,1
65,106,-0.3368777633,-0.06039367616,1
65,114,-0.3755454719,0.03045418859,1
65,122,-0.2041267008,0.01115831733,1
65,130,-0.1555360109,-0.03875587508,1
65,138,-0.1443707645,-0.07326510549,1
65,146,-0.1230177879,-0.04836286232,1
65,154,-0.03289854527,0.0301469937,1
65,162,-0.001383863389,0.0660417974,1
65,170,-0.0503424257,0.09697663039,1
73,10,-0.0489250496,-0.2804737985,1
73,18,-0.169597283,-0.06668969989,1
73,26,-0.09563437849,0.05257514119,1
73,34,0.09312810004,-0.0350612402,1
73,42,-0.03198905289,-0.06183473766,1
73,50,-0.1010600254,-0.0665255785,1
73,58,-0.05937872082,-0.2366736978,1
73,66,-0.09088474512,-0.3228670061,1
73,74,-0.1300193667,-0.1359999478,1
73,82,-0.1369699538,-0.1450082213,1
73,90,-0.02634638548,-0.004302925896,1
73,98,-0.02149297297,-0.1092580259,1
73,106,-0.2445899695,-0.06690977514,1
73,114,-0.2524755001,0.02480358258,1
73,122,-0.1542960405,0.01411791518,1
