PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 32, filenames: A:[32]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[33]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,-0.1265518665,-0.4793564677,1
9,18,0.06761805713,-0.2372320294,1
9,26,0.1087900102,-0.2796364129,1
9,34,0.2418455184,-0.1681902707,1
9,42,0.1361787617,-0.01952885836,1
9,50,0.04566891491,0.2379755676,1
9,58,0.0260970816,0.2416070849,1
9,66,-0.08673594892,0.1845510751,1
9,74,-0.01840294898,0.1012188345,1
9,82,0.1438525021,-0.0431779474,1
9,90,0.1282029152,-0.0461563617,1
9,98,0.162301302,-0.08695982397,1
9,106,0.2742930651,-0.007827758789,1
9,114,0.1885952353,0.006385311484,1
9,122,0.1005080417,-0.02678957582,1
9,130,0.01569461823,-0.1715544462,1
9,138,0.1180501282,-0.1443993449,1
9,146,0.3690717518,0.04504069686,1
9,154,0.4889160991,0.06407495588,1
9,162,0.3585548997,0.02383492887,1
9,170,0.1321554333,-0.2847431004,1
17,10,-0.08626534045,-0.3719531894,1
17,18,0.01886409521,-0.2567500472,1
17,26,0.1035647541,-0.1286197901,1
17,34,0.14628914,-0.0239888262,1
17,42,0.1694330573,-0.02082765847,1
17,50,0.1428677738,0.11301101,1
17,58,0.01190365106,0.1120646074,1
17,66,-0.1799072474,0.05058656633,1
17,74,0.02707463875,0.07448729873,1
17,82,0.2102528512,0.02220569551,1
17,90,0.212349236,0.05429308861,1
17,98,0.1410821676,-0.03285750747,1
17,106,0.09114542603,-0.04176953435,1
17,114,0.104032591,-0.02253109962,1
17,122,0.2180764973,0.04298020899,1
17,130,0.1851169318,-0.09300263226,1
17,138,0.06903419644,-0.1392490864,1
17,146,0.2014086843,-0.0613903366,1
17,154,0.3037953973,0.03945267573,1
17,162,0.2070766091,0.08893825114,1
17,170,0.184732005,-0.05908128619,1
25,10,0.1019448712,-0.2059203386,1
25,18,0.007380105555,-0.05335703865,1
25,26,0.05125160515,-0.01513342746,1
25,34,0.1665236354,0.09878259152,1
25,42,0.09666920453,0.1438388377,1
25,50,-0.0691222176,0.06500742584,1
25,58,-0.09315495193,0.1026524305,1
25,66,-0.09419284016,0.05049580336,1
25,74,0.007928464562,0.1046672761,1
25,82,0.1911283135,0.07448521256,1
25,90,0.1845825315,0.1038547531,1
25,98,0.06856869161,0.02503053471,1
25,106,-0.05019937456,-0.006440687925,1
25,114,-0.07222811878,-0.1184358671,1
25,122,0.1401218176,-0.0817489028,1
25,130,0.1783274412,-0.1640177071,1
25,138,0.1295363307,-0.08187940717,1
25,146,0.2007340491,-0.03199403733,1
25,154,0.2373631597,0.01215954404,1
25,162,0.113185674,-0.04834577441,1
25,170,0.2156420946,0.02798551694,1
33,10,0.1264484227,-0.04647007585,1
33,18,0.1194564551,0.07589583099,1
33,26,0.09355492145,0.01444915682,1
33,34,0.05446754396,0.1220191047,1
33,42,0.1878773868,0.2522139549,1
33,50,0.1081326753,0.1774691343,1
33,58,-0.02149086073,0.1277298629,1
33,66,-0.02895046212,0.08151723444,1
33,74,0.03787074611,0.05033355206,1
33,82,0.1384178102,0.01984775811,1
33,90,0.07950544357,0.07484595478,1
33,98,0.06120753288,0.06320036948,1
33,106,0.03980083019,0.03950572759,1
33,114,0.008989863098,0.003087613732,1
33,122,0.05078086257,0.0558030121,1
33,130,0.08617729694,-0.03806420043,1
33,138,0.1505777091,0.001640357077,1
33,146,0.1569749862,0.01472515985,1
33,154,0.09203752875,0.008526084945,1
33,162,0.1675504744,-0.08621534705,1
33,170,0.2642327547,0.04983985424,1
41,10,0.1656318754,0.0488797389,1
41,18,0.2694512606,0.1501118094,1
41,26,0.2383737713,0.04396343976,1
41,34,0.08276461065,-0.01426245272,1
41,42,0.1818788648,0.1146233603,1
41,50,0.1222994626,0.1043741256,1
41,58,-0.01430051774,-0.002319086343,1
41,66,-0.03228605539,0.118744418,1
41,74,-0.01389122754,-0.02311573923,1
41,82,0.06214242801,0.006927363575,1
41,90,-0.02942098863,0.1196329296,1
41,98,-0.03702605143,0.1321064532,1
41,106,0.01345103234,0.1963207424,1
41,114,0.06883345544,0.2058035433,1
41,122,0.1228693426,0.1044896916,1
41,130,0.1615688354,0.02520363592,1
41,138,0.1078456566,-0.06837979704,1
41,146,0.03157418221,0.008057184517,1
41,154,0.05574233085,0.04766446352,1
41,162,0.1173925251,-0.08742880821,1
41,170,0.1780871004,0.1141317412,1
49,10,0.2136720419,-0.001408992335,1
49,18,0.1708626896,0.108427614,1
49,26,0.1049925983,0.2113334686,1
49,34,0.1089546904,0.1389374137,1
49,42,0.1288876981,-0.07996243984,1
49,50,0.06777367741,0.008454188704,1
49,58,0.07830908149,-0.0441718176,1
49,66,0.0003624204546,0.03066156432,1
49,74,-0.1313558519,0.006590846926,1
49,82,-0.1756440401,0.02821392193,1
49,90,-0.1218000725,0.0581568554,1
49,98,0.03106261417,0.2493414879,1
49,106,0.0504180789,0.3179842532,1
49,114,-0.0003172643483,0.07700787485,1
49,122,0.05182036385,0.05736310035,1
49,130,0.1568188369,-0.03982435539,1
49,138,0.1061379015,-0.1493871808,1
49,146,0.1220719963,-0.07244844735,1
49,154,0.06984320283,-0.03242162615,1
49,162,-0.09754735231,-0.07669480145,1
49,170,-0.06570270658,0.1539687514,1
57,10,0.1426648498,-0.05310589448,1
57,18,0.1783162206,-0.0001691337675,1
57,26,0.1940799654,0.06546218693,1
57,34,0.09120035917,0.02673932537,1
57,42,0.03914254904,-0.03898950666,1
57,50,0.1049156114,-0.02896639332,1
57,58,0.1190354154,0.08765738457,1
57,66,0.01463769563,0.01961938292,1
57,74,-0.07801479101,0.00885439571,1
57,82,-0.1470332742,0.01076608896,1
57,90,-0.1918791234,-0.036446549,1
57,98,-0.02635709569,0.02680619061,1
57,106,0.03630819172,0.08258169889,1
57,114,0.009308990091,0.05381665379,1
57,122,0.02391597629,0.08184279501,1
57,130,0.02376814932,-0.01677027158,1
57,138,0.1002671272,-0.1616292596,1
57,146,0.2686393559,-0.1545998752,1
57,154,0.1575170606,-0.1009449065,1
57,162,-0.03340920806,-0.04143965617,1
57,170,-0.04153406993,0.02507551014,1
65,10,0.0698518455,0.1039126515,1
65,18,0.08102726936,-0.05117271096,1
65,26,0.1948134154,-0.2303188443,1
65,34,0.1297359765,0.02377651259,1
65,42,0.07260711491,0.07039123029,1
65,50,0.09746035933,0.2247129232,1
65,58,0.04895780236,0.06852553785,1
65,66,-0.00146464631,0.02548054233,1
65,74,0.005574479699,-0.006818033755,1
65,82,-0.1083739996,-0.1289255768,1
65,90,-0.1886530519,-0.09788856655,1
65,98,-0.058974877,-0.006168466061,1
65,106,0.02392908931,0.02044229209,1
65,114,0.06835113466,0.06683125347,1
65,122,0.08574912697,0.0700982064,1
65,130,0.0182919465,-0.03823193163,1
65,138,-0.03338684142,-0.1818279922,1
65,146,0.02864088118,-0.1370607018,1
65,154,0.06034032255,-0.03870257363,1
65,162,-0.002238500863,0.067309618,1
65,170,0.01017167699,-0.05103610456,1
73,10,-0.0634842962,0.2359151542,1
73,18,0.077577658,-0.04336325452,1
73,26,0.07455163449,-0.1256925464,1
73,34,0.09209005535,-0.01362019032,1
73,42,0.1195991114,0.09612394869,1
73,50,0.04652751237,0.1741416752,1
73,58,-0.0532588996,0.08251751214,1
73,66,0.02385835722,0.04207794368,1
73,74,0.058935076,-0.06221112981,1
73,82,0.0211652033,-0.0612975955,1
73,90,0.06302468479,0.01227253024,1
73,98,-0.02740812302,0.09691785276,1
73,106,-0.05334952474,0.02845198289,1
73,114,-0.02568417788,0.09426306933,1
73,122,0.07674063742,0.2361163795,1
73,130,0.06136265397,0.0259063188,1
73,138,-0.1086643785,-0.07803341746,1
73,146,-0.09222072363,-0.04811815172,1
73,154,-0.03819841519,0.02590329573,1
73,162,0.01904207096,0.1210183352,1
73,170,-0.09486009181,0.2066488862,1
