PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 3, filenames: A:[3]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[4]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
49,50,0.03448855132,-0.001008652151,1
49,58,-0.08579356968,0.05649847537,1
49,66,-0.2238371372,0.02446284145,1
49,74,-0.2310625613,0.04633260518,1
49,82,-0.2148098499,0.200435549,1
49,90,-0.2038781345,0.174728781,1
49,98,-0.2178798616,0.06559342891,1
49,106,-0.2560971081,0.01165354252,1
49,114,-0.2584487498,-0.03298809007,1
49,122,-0.2680695355,-0.005949463695,1
49,130,-0.1894399524,0.1117426604,1
49,138,-0.1803324819,-0.007306236774,1
49,146,-0.1898830235,0.03653803468,1
49,154,-0.135924086,0.001444935799,1
49,162,-0.160658136,0.03587227315,1
49,170,-0.1631608307,0.1801416725,1
57,10,0.0426585041,0.2333801687,1
57,18,-0.4480527043,-0.0922588408,1
57,26,-0.331686765,-0.102369383,1
57,34,-0.05914452672,-0.1165519059,1
57,42,-0.08357854933,-0.07718867064,1
57,50,-0.1463884711,0.04230651259,1
57,58,-0.2639928758,0.05311985686,1
57,66,-0.2640105188,0.03505066037,1
57,74,-0.2983766496,0.02840856463,1
57,82,-0.4272142649,0.06854148209,1
57,90,-0.3157139421,0.01315703988,1
57,98,-0.1775309891,-0.01253203861,1
57,106,-0.1814008653,-0.09915053844,1
57,114,-0.2717468143,-0.09610341489,1
57,122,-0.3946059346,0.01665523276,1
57,130,-0.3124289215,0.03132866323,1
57,138,-0.1695283055,0.08229973912,1
57,146,-0.1294182688,0.1013542414,1
57,154,-0.06128594279,0.083761774,1
57,162,-0.04680193961,0.1164667681,1
57,170,-0.1558446437,0.1979756057,1
65,10,-0.1189362407,0.01275551319,1
65,18,-0.2032430619,-0.2496343255,1
65,26,-0.1762080193,-0.1057948023,1
65,34,-0.1429465264,-0.1042687893,1
65,42,-0.1866586208,-0.05192093551,1
65,50,-0.2208026797,0.193205148,1
65,58,-0.2467088401,0.2325525582,1
65,66,-0.257999301,0.07752973586,1
65,74,-0.2815295756,0.05541525036,1
65,82,-0.3812072277,-0.0860414505,1
65,90,-0.3635772467,0.01077277958,1
65,98,-0.1497229338,0.0782347098,1
65,106,-0.08281642199,-0.06357037276,1
65,114,-0.155811131,-0.04635473341,1
65,122,-0.2890330553,0.1135222837,1
65,130,-0.3562016189,0.02092119306,1
65,138,-0.2945287526,0.08731166273,1
65,146,-0.1637440026,0.1334457695,1
65,154,-0.1056110263,0.1492816955,1
65,162,-0.06629489362,0.2179553807,1
65,170,-0.1254035383,0.3607875407,1
73,10,-0.145396933,-0.1210445166,1
73,18,-0.2275352031,-0.09899002314,1
73,26,-0.2034795582,0.06713198125,1
73,34,-0.05074203014,-0.09149046987,1
73,42,-0.03609064221,-0.1956316382,1
73,50,-0.08928978443,-0.01776199415,1
73,58,-0.03378012776,0.2156989127,1
73,66,-0.1758647859,0.07816334814,1
73,74,-0.3298778236,0.03605660051,1
73,82,-0.5293073654,-0.0572123602,1
73,90,-0.4043705761,0.09381189197,1
73,98,-0.1944826245,0.2205478549,1
73,106,-0.2201382965,0.06288629025,1
73,114,-0.1785151064,0.08242325485,1
73,122,-0.1854287088,0.2004358768,1
73,130,-0.3907729089,0.2251351625,1
73,138,-0.4489097893,0.157703042,1
73,146,-0.2448470592,0.212813139,1
73,154,-0.1392034143,0.1638300121,1
73,162,-0.08482822776,0.190042004,1
73,170,-0.07394529879,0.2032203823,1
81,10,-0.04027671367,-0.25315696,1
81,18,-0.2613844573,-0.04761844128,1
81,26,-0.356302619,0.1010385752,1
81,34,-0.2916230857,-0.02628545091,1
81,42,-0.1874783188,-0.1469581872,1
81,50,-0.1286518872,-0.1731724888,1
81,58,-0.1476013064,0.05728934705,1
81,66,-0.2181319147,0.1171126366,1
81,74,-0.2552533448,0.04756639153,1
81,82,-0.2426108122,0.05016740784,1
81,90,-0.3275933862,0.02562585287,1
81,98,-0.2269466519,0.1444591731,1
81,106,-0.1715081781,0.07514843345,1
81,114,-0.1541276574,0.1143170148,1
81,122,-0.1534373313,0.2570307553,1
81,130,-0.2120886445,0.2945304513,1
81,138,-0.2590769827,0.0904814899,1
81,146,-0.2614960074,0.07862061262,1
81,154,-0.3145644665,0.06494031847,1
81,162,-0.3222065568,0.1323667765,1
81,170,-0.2121471763,0.1069520861,1
89,10,0.1011865437,-0.2156733572,1
89,18,-0.08587911725,0.0007266700268,1
89,26,-0.2201218903,0.04000767693,1
89,34,-0.3994289041,0.1146062762,1
89,42,-0.3385581672,0.1394374669,1
89,50,-0.1869657338,-0.004096820951,1
89,58,-0.1763676405,0.01047822088,1
89,66,-0.3148366511,0.1348738372,1
89,74,-0.318746686,0.1014098972,1
89,82,-0.2238719761,0.07629060745,1
89,90,-0.239338845,0.1007016003,1
89,98,-0.1819815189,0.1392924786,1
89,106,-0.2018582374,0.07925894111,1
89,114,-0.17424196,0.1336097866,1
89,122,-0.1436639577,0.2510070205,1
89,130,-0.1537564695,0.1954951584,1
89,138,-0.1793325692,-0.01121017337,1
89,146,-0.3014567196,-0.00727687031,1
89,154,-0.4048055112,0.07928694785,1
89,162,-0.3361431062,0.1398737431,1
89,170,-0.3046033382,0.08282566071,1
97,10,0.02832357213,-0.01233550906,1
97,18,-0.07969598472,0.11660292,1
97,26,-0.1960056424,-0.008195634931,1
97,34,-0.2770488858,0.1138890535,1
97,42,-0.1874913275,0.09608708322,1
97,50,-0.1748960614,0.08244368434,1
97,58,-0.2792452872,0.06816139072,1
97,66,-0.4018797576,0.06278270483,1
97,74,-0.4500937462,0.006064862013,1
97,82,-0.2950057983,0.08332529664,1
97,90,-0.2145925462,0.1135065779,1
97,98,-0.1746113896,0.1470298171,1
97,106,-0.2213044167,0.06875218451,1
97,114,-0.3019811511,-0.07120925188,1
97,122,-0.2574876547,0.04845955968,1
97,130,-0.1560406685,0.2999434769,1
97,138,-0.2039023638,0.1489207745,1
97,146,-0.263808012,0.04847871512,1
97,154,-0.2879875898,0.04748634249,1
97,162,-0.2441110462,0.06913467497,1
97,170,-0.20249708,0.0427211225,1
105,10,-0.03795580566,0.07559832186,1
105,18,-0.03709085286,0.04099621624,1
105,26,-0.1325225681,-0.001901155338,1
105,34,-0.1703402698,0.11491891,1
105,42,-0.2203080207,0.1118039265,1
105,50,-0.2959021926,0.0969254598,1
105,58,-0.2323878407,0.2558561265,1
105,66,-0.2554634809,0.2272644639,1
105,74,-0.4753023386,0.04775808752,1
105,82,-0.4203662574,0.1687559038,1
105,90,-0.2943287194,0.1441446543,1
105,98,-0.278777808,0.1459849477,1
105,106,-0.3220906854,0.09916528314,1
105,114,-0.3802440464,-0.2865723968,1
105,122,-0.3334411979,-0.2036424875,1
105,130,-0.1272799373,0.2532664835,1
105,138,-0.1614114344,0.1777876914,1
105,146,-0.183770746,0.1242064461,1
105,154,-0.1360831112,-0.05923001841,1
105,162,-0.05121639371,0.05948583037,1
105,170,-0.005042530596,-0.0208793506,1
113,10,-0.2191439569,-0.04230060428,1
113,18,-0.1991637051,-0.09862803668,1
113,26,-0.1733799875,-0.102785036,1
113,34,-0.1021058857,-0.0483369939,1
113,42,-0.04995784163,0.0725993365,1
113,50,-0.1015403569,0.06474595517,1
113,58,-0.1581427753,0.2231960744,1
113,66,-0.242602706,0.2937969565,1
113,74,-0.3327385783,0.05864498764,1
113,82,-0.4621719122,0.1727420092,1
113,90,-0.4043874741,0.2037023753,1
113,98,-0.3030131161,0.156583339,1
113,106,-0.4018149674,0.118748568,1
113,114,-0.4604240656,-0.02107338607,1
113,122,-0.4138383269,-0.04760315642,1
113,130,-0.3508428931,0.1964289397,1
113,138,-0.3341159821,0.1436746418,1
113,146,-0.1450680941,0.08923570812,1
113,154,-0.09487020969,-0.02382050455,1
113,162,-0.05906628072,0.1273484081,1
113,170,-0.06804652512,0.01083421707,1
121,10,-0.2557036281,0.05671153963,1
121,18,-0.2621619701,-0.06470504403,1
121,26,-0.2081152648,-0.2551051676,1
121,34,-0.06647840142,-0.2079910636,1
121,42,-0.1447209567,-0.004224538803,1
121,50,-0.2474467158,0.001685284078,1
121,58,-0.2060627788,0.1285383701,1
121,66,-0.2179214209,0.2134482414,1
121,74,-0.2504476905,-0.06154987961,1
121,82,-0.4261417687,0.06334790587,1
121,90,-0.5173786879,0.1257503927,1
121,98,-0.4613810182,0.08084188402,1
121,106,-0.3558564484,0.0975381732,1
121,114,-0.368722707,0.1201695651,1
121,122,-0.3714709878,0.06624641269,1
121,130,-0.3974631429,0.2004686296,1
121,138,-0.3391596973,0.1785666198,1
121,146,-0.1038240194,0.1561278105,1
121,154,-0.04350095987,0.07934705913,1
121,162,-0.08693274856,0.1088195369,1
121,170,-0.1037337929,0.05174687877,1
129,10,-0.1467706561,0.1991446018,1
129,18,-0.2041612864,0.08554428816,1
129,26,-0.1621450186,-0.03204077482,1
129,34,-0.08954438567,-0.02907825075,1
129,42,-0.1405196041,0.00651801005,1
129,50,-0.2588045001,0.135610193,1
129,58,-0.2519505024,0.1664336622,1
129,66,-0.2653264999,0.1414123476,1
129,74,-0.2353126705,-0.005961276591,1
129,82,-0.3186065853,0.0941124782,1
129,90,-0.4534382224,0.06247575581,1
129,98,-0.5389127135,0.1456192285,1
129,106,-0.3756304383,0.1161881909,1
129,114,-0.3084161878,0.1105977595,1
129,122,-0.4158122241,0.0403617844,1
129,130,-0.4907463789,0.1287227571,1
129,138,-0.3537142575,0.1812979728,1
129,146,-0.2077988684,0.1358999908,1
129,154,-0.2220213711,0.03075653315,1
129,162,-0.2302626073,0.01938404888,1
129,170,-0.2893439233,0.04107799381,1
137,10,-0.08934339881,0.2384135872,1
137,18,-0.1778262854,0.1927028149,1
137,26,-0.1853255033,0.1430207491,1
137,34,-0.0651254952,0.1025750116,1
137,42,-0.156167075,0.07915729284,1
137,50,-0.265986532,0.1570935845,1
137,58,-0.3230264187,0.1349466145,1
137,66,-0.4158639908,0.1439906061,1
137,74,-0.416626811,0.2367008924,1
137,82,-0.4650146365,0.1508092284,1
137,90,-0.460998714,0.0009367987514,1
137,98,-0.3427457809,0.175781548,1
137,106,-0.2902538478,0.1350202709,1
137,114,-0.2763760984,0.1372655481,1
137,122,-0.2920955122,0.0594246313,1
137,130,-0.3093689382,0.04061001539,1
137,138,-0.2529673278,0.06125167757,1
137,146,-0.2345443666,0.1118590981,1
137,154,-0.2340276837,0.1576768309,1
137,162,-0.2347408384,0.08571092039,1
137,170,-0.3115420938,0.03749548644,1
145,10,-0.1088681817,0.2353911251,1
145,18,-0.1181468219,0.2075865865,1
145,26,-0.2807940245,0.1755347848,1
145,34,-0.2881611586,0.3056782782,1
145,42,-0.2360471487,0.1285715997,1
145,50,-0.3474348187,0.05768471211,1
145,58,-0.4252699018,0.1962642074,1
145,66,-0.4745459259,0.2091570199,1
145,74,-0.3566884696,0.3870049715,1
145,82,-0.4186275601,0.1141992435,1
145,90,-0.4182529747,0.03485349566,1
145,98,-0.2671865821,0.2058841586,1
145,106,-0.211754173,0.1711280942,1
145,114,-0.3922758698,0.02606165409,1
145,122,-0.3086262345,0.01582482457,1
145,130,-0.1787957847,0.01117010787,1
145,138,-0.2802906334,-0.03186165541,1
145,146,-0.2737500072,0.2072656751,1
145,154,-0.1866880804,0.2698794305,1
145,162,-0.2312073708,0.2803699672,1
145,170,-0.2115562707,0.01934145391,1
153,10,-0.2607890964,0.1456282288,1
153,18,-0.1697237641,0.1561152041,1
153,26,-0.2805562019,0.1833020151,1
153,34,-0.3651045859,0.1374665648,1
153,42,-0.3489574492,0.01637782902,1
153,50,-0.3572673798,0.001482415944,1
153,58,-0.396648407,0.1309172809,1
153,66,-0.4278777838,0.08175979555,1
153,74,-0.4030305445,0.1972803473,1
153,82,-0.2745512426,0.1779550016,1
153,90,-0.3122420907,0.1499958038,1
153,98,-0.4517862201,0.260961622,1
153,106,-0.3112714589,0.2430799305,1
153,114,-0.2980682552,-0.02345259488,1
153,122,-0.2690366507,-0.006827123463,1
153,130,-0.2855798006,0.08877889812,1
153,138,-0.3257495165,0.2041101009,1
153,146,-0.166786328,0.2400598824,1
153,154,-0.09502783418,0.217039004,1
153,162,-0.2140638232,0.2139088809,1
153,170,-0.139724493,-0.0486824736,1
161,10,-0.1429915726,0.1438829899,1
161,18,-0.08037048578,0.195927754,1
161,26,-0.1642808169,0.1637233347,1
161,34,-0.3459176421,0.01910609007,1
161,42,-0.3505734801,-0.01340208203,1
161,50,-0.2277367115,0.04465083778,1
161,58,-0.3524341583,0.02690590918,1
161,66,-0.4371905327,0.04778787494,1
161,74,-0.3450305462,0.1603585184,1
161,82,-0.280585289,0.07313160598,1
161,90,-0.4221917987,0.02881235629,1
161,98,-0.4719055593,0.1815873682,1
161,106,-0.3778452575,0.3843004704,1
161,114,-0.2692671716,0.09871886671,1
161,122,-0.1477662027,0.02619789168,1
161,130,-0.2988350689,0.122574605,1
161,138,-0.3651938438,0.207686007,1
161,146,-0.2029698491,0.2407883704,1
161,154,-0.1850777864,0.2139212638,1
161,162,-0.2056755275,0.1645095944,1
161,170,-0.1514259577,-0.09538546205,1
169,10,-0.1380787641,0.1185772568,1
169,18,-0.2460452169,0.2658601999,1
169,26,-0.2536261082,0.2106764764,1
169,34,-0.2147424966,0.04909931868,1
169,42,-0.1630289406,-0.01720426977,1
169,50,0.06335088611,0.1506284773,1
169,58,-0.2083306611,0.04540884495,1
169,66,-0.3923360109,0.07581196725,1
169,74,-0.4176185429,0.1102384776,1
169,82,-0.3390468955,0.04026709497,1
169,90,-0.3670078516,0.02599971741,1
169,98,-0.4830657542,0.1381017864,1
169,106,-0.4166108966,0.2488998026,1
169,114,-0.2070427537,0.1289547086,1
169,122,-0.1435306072,0.06036764383,1
169,130,-0.1665198207,0.07556923479,1
169,138,-0.3025690019,0.02404648811,1
169,146,-0.3254723251,0.1355869323,1
169,154,-0.3142688274,0.2161373496,1
169,162,-0.2478847355,0.1274049133,1
169,170,-0.1410576105,-0.1303305179,1
177,10,-0.2128430009,-0.06300549209,1
177,18,-0.3775001168,0.1571927816,1
177,26,-0.4167908728,0.2178872973,1
177,34,-0.3311241269,0.1515509933,1
177,42,-0.2299327701,0.08498004079,1
177,50,-0.1781379282,0.02850402892,1
177,58,-0.2802113593,0.07508333772,1
177,66,-0.4151184261,0.1110508889,1
177,74,-0.5100654364,0.1315468252,1
177,82,-0.4956397116,0.08758292347,1
177,90,-0.4430715442,0.1211588532,1
177,98,-0.3619245887,0.1863725185,1
177,106,-0.25940606,0.1796827614,1
177,114,-0.3035761714,0.1865627468,1
177,122,-0.3932335377,0.04769447446,1
177,130,-0.296880722,-0.01878191158,1
177,138,-0.3802956939,-0.02994008362,1
177,146,-0.4543021917,0.03349761665,1
177,154,-0.2647508085,0.1666449606,1
177,162,-0.1184827089,0.01347181201,1
177,170,-0.02514729649,-0.1155927926,1
185,10,-0.2727663815,-0.08646022528,1
185,18,-0.5130066276,0.1897735,1
185,26,-0.5158529282,0.2079516947,1
185,34,-0.1632110476,0.1678589433,1
185,42,-0.153905049,0.1244262457,1
185,50,-0.2613382339,0.05466461182,1
185,58,-0.269072473,0.1280528754,1
185,66,-0.2941244245,0.1165186837,1
185,74,-0.3960613012,0.09817626327,1
185,82,-0.4936215281,0.1101413816,1
185,90,-0.5071722269,0.2115596235,1
185,98,-0.4539075792,0.182921201,1
185,106,-0.4300765693,0.03924290836,1
185,114,-0.5002990961,0.0646699369,1
185,122,-0.5115052462,-0.0612007007,1
185,130,-0.4508684874,-0.1383250505,1
185,138,-0.4647009373,-0.05913629755,1
185,146,-0.4984070957,0.004533896223,1
185,154,-0.3078318834,-0.002710003406,1
185,162,-0.043683514,-0.01492469385,1
185,170,-0.1111571044,-0.02140178531,1
193,10,-0.2200065106,0.08507236838,1
193,18,-0.3060087264,0.1935051084,1
193,26,-0.3181059659,0.2619380355,1
193,34,-0.2592401206,0.1153315157,1
193,42,-0.2556935549,0.001400157809,1
193,50,-0.2829947472,0.08716059476,1
193,58,-0.307141453,0.08438451588,1
193,66,-0.4581606388,0.03059353679,1
193,74,-0.6886817217,0.08658996224,1
193,82,-0.6515720487,0.1991736591,1
193,90,-0.5565493107,0.2092683315,1
193,98,-0.4115309715,0.2165791392,1
193,106,-0.3643972874,0.07780050486,1
193,114,-0.3230885267,-0.01934265345,1
193,122,-0.3348937333,-0.03694595397,1
193,130,-0.3710277677,-0.06313291937,1
193,138,-0.3329482675,-0.03717888147,1
193,146,-0.3456124663,-0.03802639246,1
193,154,-0.2807386518,-0.05489264801,1
193,162,-0.1018631756,0.08104994893,1
193,170,-0.1359407604,0.122886084,1
201,10,-0.1240947545,0.2267819494,1
201,18,-0.1458849311,0.1444000006,1
201,26,-0.2152861804,0.1966661215,1
201,34,-0.3363931477,0.1722652763,1
201,42,-0.3951260149,0.02271465957,1
201,50,-0.3358374834,0.05207725614,1
201,58,-0.1868293732,0.03997640312,1
201,66,-0.3921481371,0.03428588808,1
201,74,-0.5820500851,0.1583778262,1
201,82,-0.3598445654,0.09515944123,1
201,90,-0.2716302872,0.005330994725,1
201,98,-0.2007737458,0.2005140185,1
201,106,-0.1445915103,0.1750272214,1
201,114,-0.1433630437,0.03661651537,1
201,122,-0.2043424696,-0.0148994904,1
201,130,-0.2566687763,0.1019911468,1
201,138,-0.1275313795,0.1555912793,1
201,146,-0.09114331007,0.003410812467,1
201,154,-0.1470068991,0.05543108284,1
201,162,-0.08135338873,0.1101737469,1
201,170,-0.1179693192,0.1402145475,1
209,10,0.1177333444,0.3401199281,1
209,18,0.1417260319,0.1322957426,1
209,26,0.06802794337,0.07507520914,1
209,34,-0.03074845672,0.1830719709,1
209,42,-0.02939087152,0.249440223,1
209,50,0.07546979189,0.07828238606,1
209,58,0.1743631065,0.1419441104,1
209,66,-0.02110502124,0.2961297035,1
209,74,-0.08109495044,-0.0392248854,1
209,82,-0.1340002716,-0.2985052764,1
209,90,-0.1892780066,-0.06382037699,1
209,98,-0.06096915901,0.0825939998,1
209,106,0.2140281051,0.115803808,1
209,114,0.2920709252,-0.1428698301,1
209,122,0.1650999784,-0.3353583217,1
209,130,0.06352819502,-0.1989736408,1
209,138,0.04913492501,0.1447226852,1
209,146,-0.07622887194,0.425644815,1
209,154,0.4064514041,0.2540427148,1
209,162,0.140509516,0.07274976373,1
209,170,-0.02127760649,0.1237898543,1
217,10,0.2641046643,0.2717531323,1
217,18,0.4043915868,0.273896575,1
217,26,0.419547081,0.2603963315,1
217,34,0.3025882244,0.2445632517,1
217,42,0.3484663963,0.281493485,1
217,50,0.3769533038,0.2411758453,1
217,58,0.3977586031,0.1880248636,1
217,66,0.3919903934,0.3535690904,1
217,74,0.1678675115,0.1036583334,1
217,82,0.05413702875,-0.02114040777,1
217,90,0.02085389197,0.02083049342,1
217,98,0.1665431559,0.08323003352,1
217,106,0.455380857,-0.01076239347,1
217,114,0.5367566347,-0.04868611321,1
217,122,0.4294072986,-0.08065708727,1
217,130,0.2796225846,-0.04729238525,1
217,138,0.2039272189,0.145400092,1
217,146,0.1421799362,0.2645725012,1
217,154,0.4091368914,0.4107807279,1
217,162,0.2426671982,0.211695537,1
217,170,0.2023867369,0.1650934368,1
225,10,0.2545351386,0.2383963168,1
225,18,0.3570475876,0.2265525162,1
225,26,0.5506036878,0.2683470249,1
225,34,0.6003924608,0.2948727012,1
225,42,0.6206923723,0.3263612092,1
225,50,0.6445596218,0.2106009275,1
225,58,0.6542077065,0.2596760392,1
225,66,0.5538474917,0.2494032532,1
225,74,0.369861573,0.06973989308,1
225,82,0.350189209,0.1237540841,1
225,90,0.3217820525,-0.03939357772,1
225,98,0.3082364202,-0.00650806725,1
225,106,0.4226584435,-0.004735060036,1
225,114,0.4549533427,0.08518084884,1
225,122,0.4210972786,0.08654585481,1
225,130,0.3305318356,0.01792546362,1
225,138,0.2825282216,0.1527454555,1
225,146,0.3426913917,0.2793052793,1
225,154,0.3332137465,0.333052814,1
225,162,0.3375210464,0.2149004489,1
225,170,0.3535440564,0.1294258833,1
233,10,0.07666837424,0.1822862327,1
233,18,0.2807089388,0.300011456,1
233,26,0.382986933,0.2980930805,1
233,34,0.6030677557,0.2612833381,1
233,42,0.5269250274,0.3227142692,1
233,50,0.4254032671,0.1809639335,1
233,58,0.4661587775,0.1362045556,1
233,66,0.4612207711,0.07336659729,1
233,74,0.5415788889,-0.01831752807,1
233,82,0.5764036179,0.1061153263,1
233,90,0.4930375814,-0.05355559289,1
233,98,0.4795165658,0.01911568455,1
233,106,0.3987508118,-0.04716993496,1
233,114,0.3229501247,-0.0331229791,1
233,122,0.2796725035,0.02192392759,1
233,130,0.2954246104,0.03504024446,1
233,138,0.4381151497,-0.03491796553,1
233,146,0.3779644966,0.2085916698,1
233,154,0.3224281669,0.2553468943,1
233,162,0.3723542392,0.2104331702,1
233,170,0.2437841296,0.01890381053,1
241,10,0.1500476301,0.1147127748,1
241,18,0.3248942494,0.2518713772,1
241,26,0.3891023993,0.2641882896,1
241,34,0.5307059288,0.2294012755,1
241,42,0.580706954,0.228736639,1
241,50,0.4456966519,0.184778899,1
241,58,0.4678663611,0.1385583431,1
241,66,0.4693021774,0.1987100244,1
241,74,0.5303153396,0.08604583889,1
241,82,0.5715333223,-0.0320680961,1
241,90,0.5243940949,-0.08155252039,1
241,98,0.6196525097,-0.01268266141,1
241,106,0.4990701675,-0.06164050102,1
241,114,0.2834524512,-0.1552221775,1
241,122,0.3350025117,-0.009201575071,1
241,130,0.4925910532,0.1637906134,1
241,138,0.4456557333,0.2397236377,1
241,146,0.2563795149,0.1249226928,1
241,154,0.2622750998,0.1252260506,1
241,162,0.2964349985,0.1173538491,1
241,170,0.2628754973,-0.1006023586,1
249,10,0.1491191983,0.132206738,1
249,18,0.3385089934,0.06305402517,1
249,26,0.4848721921,0.1586630195,1
249,34,0.444868654,0.1354524046,1
249,42,0.3671915531,0.1608229429,1
249,50,0.3370469213,0.1925712079,1
249,58,0.4036536217,0.3059798479,1
249,66,0.5213873386,0.3447344303,1
249,74,0.5514929295,0.1792581975,1
249,82,0.4794254899,0.1590191722,1
249,90,0.4388636947,0.02869410813,1
249,98,0.4592354,0.01062464714,1
249,106,0.4678649306,0.01846252382,1
249,114,0.5320711136,-0.07196148485,1
249,122,0.5652029514,0.01962125674,1
249,130,0.4343679547,0.1199097037,1
249,138,0.3543669879,0.1260042191,1
249,146,0.2739694118,0.123445712,1
249,154,0.2653715014,0.06532845646,1
249,162,0.2522442937,0.08418143541,1
249,170,0.02210374177,-0.06614276767,1
257,10,0.1811220795,0.1590109915,1
257,18,0.3780603707,-0.01287216693,1
257,26,0.5088244081,0.1368630528,1
