PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 261, filenames: A:[261]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[262]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,-0.03943294287,-0.07490426302,1
9,18,-0.09157919884,-0.1348676383,1
9,26,-0.2166317105,-0.05862101167,1
9,34,-0.4654034376,-0.09889352322,1
9,42,-0.3744579852,-0.01002877951,1
9,50,-0.06680257618,-0.2762242556,1
9,58,0.1188049763,-0.3510326743,1
9,66,0.168011874,-0.286790669,1
9,74,0.03442564607,-0.1851635873,1
9,82,-0.08300957084,-0.06010178477,1
9,90,-0.144713223,-0.01892219484,1
9,98,-0.1105483174,0.0599566251,1
9,106,0.08422854543,0.03799133003,1
9,114,0.151957199,0.1415913105,1
9,122,0.1380071491,0.1666026413,1
9,130,0.07289157063,0.07298910618,1
9,138,0.1282883286,-0.09653374553,1
9,146,0.1966714263,-0.1621269137,1
9,154,0.1729795039,-0.1099812761,1
9,162,0.2117922008,0.1499166489,1
9,170,0.03396812081,0.03743803501,1
17,10,0.0515402481,-0.06994452327,1
17,18,0.008696056902,-0.0314084664,1
17,26,-0.1194728464,0.05423673615,1
17,34,-0.1278526485,0.02061298117,1
17,42,-0.2809779346,0.1150108054,1
17,50,-0.1404652148,-0.0969780907,1
17,58,0.06080435961,-0.2079437077,1
17,66,0.1058492064,-0.1338194758,1
17,74,-0.08146163821,0.01983007044,1
17,82,-0.06760983169,-0.01998989284,1
17,90,-0.03821576387,0.01299484819,1
17,98,-0.0009363999125,0.03708668053,1
17,106,0.0777528435,0.1047885492,1
17,114,0.1025129929,0.1355539858,1
17,122,0.02997428179,0.1400392354,1
17,130,-0.03204857931,0.03082779609,1
17,138,-0.04987879097,-0.02305917442,1
17,146,-0.0351370424,-0.1036398187,1
17,154,-0.05500746891,-0.01461670268,1
17,162,-0.0154716894,0.1428051144,1
17,170,0.03379845992,0.04558447003,1
25,10,0.2709066868,-0.1241655946,1
25,18,0.2703677714,-0.05706389621,1
25,26,0.005834154785,0.01226446033,1
25,34,0.0215626806,-0.04288811609,1
25,42,-0.001062899828,0.1195971072,1
25,50,-0.03471826389,0.07141020894,1
25,58,0.05345472693,-0.0194076784,1
25,66,0.04059069231,0.0547321178,1
25,74,-0.04366662353,0.1562336385,1
25,82,-0.03703614697,0.02218256891,1
25,90,0.04668941721,0.04784655571,1
25,98,0.03140638396,0.0451111421,1
25,106,-0.06195084006,-0.04479639232,1
25,114,-0.2942453027,-0.01435522735,1
25,122,-0.1746883839,0.07594820857,1
25,130,-0.1640248448,0.01596179605,1
25,138,-0.1665487885,-0.01843191683,1
25,146,-0.1310983598,0.06765578687,1
25,154,-0.1144445986,0.07262577116,1
25,162,-0.0917622,0.1507214755,1
25,170,-0.04356261343,0.1552553773,1
33,10,0.3730246127,-0.144653216,1
33,18,0.2105225325,0.04323147982,1
33,26,0.07991482317,0.1230947822,1
33,34,0.03774932772,0.02108775079,1
33,42,0.06733852625,0.07386770844,1
33,50,0.05412301421,0.08592073619,1
33,58,-0.01180753484,0.04451388121,1
33,66,-0.03835942969,0.1054121628,1
33,74,-0.02977325395,0.1665224135,1
33,82,0.08016213775,-0.03735611588,1
33,90,0.1106392071,0.04989484698,1
33,98,0.03167926148,-0.01375797205,1
33,106,-0.2447255552,-0.06672403961,1
33,114,-0.1937809438,-0.03263512254,1
33,122,-0.1601728201,0.05218556523,1
33,130,-0.1452078223,0.02457621694,1
33,138,-0.1379144341,-0.03012999147,1
33,146,-0.1094493568,0.08922640979,1
33,154,-0.003287646919,0.1101347581,1
33,162,-0.0122072883,0.1801674664,1
33,170,-0.1680269688,0.158570677,1
41,10,0.4257288277,-0.0807275176,1
41,18,0.05680690706,0.112918146,1
41,26,-0.01820655912,0.1997695863,1
41,34,0.07052853703,0.2373844385,1
41,42,0.06075213104,0.08755676448,1
41,50,0.1254516244,-0.0443200618,1
