PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 235, filenames: A:[235]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[236]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,0.3582170606,0.2770195305,1
9,18,0.01414424554,-0.2279342115,1
9,26,0.02608465031,-0.3794007599,1
9,34,0.1308400631,-0.2170982361,1
9,42,0.02585341036,-0.05608451366,1
9,50,0.08817200363,0.09533724189,1
9,58,0.1833087653,-0.06895419955,1
9,66,0.1085152179,-0.1270499825,1
9,74,0.04069778323,-0.001410443336,1
9,82,-0.1213885844,0.07957104594,1
9,90,-0.1103689671,0.1267394125,1
9,98,-0.02429896593,0.1501549184,1
9,106,-0.08611598611,0.04689402878,1
9,114,-0.02144170739,0.0959905535,1
9,122,0.07796770334,0.1804674417,1
9,130,0.01473115385,0.233170256,1
9,138,-0.02883636951,0.08407212794,1
9,146,-0.1665620506,-0.1384806037,1
9,154,-0.261423111,-0.009295742959,1
9,162,0.0009963214397,-0.002502679825,1
9,170,0.3110525012,0.04193498194,1
17,10,0.1958621889,0.1127352789,1
17,18,0.01397412643,-0.1130643338,1
17,26,-0.04303268343,-0.1426868439,1
17,34,-0.02184727043,-0.09480501711,1
17,42,-0.02497335523,0.006247788668,1
17,50,-0.04349786788,0.0008775889874,1
17,58,0.01985570043,-0.1361540705,1
17,66,0.01081512868,-0.05569432676,1
17,74,-0.04683467001,0.1386444718,1
17,82,-0.01096868515,0.0963525176,1
17,90,-0.02360534668,-0.006504923105,1
17,98,-0.1290889829,-0.008460609242,1
17,106,-0.2184105515,-0.02342554927,1
17,114,-0.07481294125,-0.01488654688,1
17,122,-0.01269647479,0.04874628782,1
17,130,0.01067521796,-0.03440817446,1
17,138,-0.03604072332,-0.1506181955,1
17,146,-0.1311971545,-0.1194954515,1
17,154,-0.08669214696,0.130072549,1
17,162,-0.02743873373,0.06143879145,1
17,170,0.05640521646,-0.06872306764,1
25,10,0.003309078515,-0.07789495587,1
25,18,0.06687511504,0.09456927329,1
25,26,-0.02464454994,0.1475263089,1
25,34,-0.08545356244,-0.03360997513,1
25,42,-0.03827704117,-0.01746247895,1
25,50,-0.01936968043,-0.1045590341,1
25,58,0.0555354543,-0.1443796903,1
25,66,0.08378018439,0.05623294413,1
25,74,0.01601859555,0.2769605517,1
25,82,-0.01419756934,0.1142177358,1
25,90,0.00568800047,0.0260778442,1
25,98,-0.09482124448,-0.04285943508,1
25,106,-0.159794271,-0.08000998199,1
25,114,-0.07562480867,0.03674976528,1
25,122,-0.0663465187,0.02890415303,1
25,130,0.02229831554,-0.06297192723,1
25,138,0.04044379666,-0.105507277,1
25,146,-0.01615955681,0.03048466146,1
25,154,0.03718048334,0.1533040702,1
25,162,0.02421613038,0.1517336369,1
25,170,-0.1058378518,0.01987884939,1
33,10,-0.03687149659,-0.2467026114,1
33,18,-0.00116937235,0.03380624205,1
33,26,0.1034297347,0.1978898644,1
33,34,0.1272598356,0.1459170431,1
33,42,0.01443738677,0.05126876011,1
33,50,-0.03485675901,-0.1288042665,1
33,58,0.05611248687,-0.06549987197,1
33,66,0.004657426849,0.0463584587,1
33,74,-0.02881879359,0.1273996383,1
33,82,0.04877933487,0.004028145224,1
33,90,0.06768785417,0.04453760386,1
33,98,0.07770877331,0.07980055362,1
33,106,-0.0358980149,-0.02993503399,1
33,114,-0.08513974398,0.03174064681,1
33,122,-0.06666973978,0.02372195944,1
33,130,-0.02822242863,0.05772978067,1
33,138,-0.01984000579,0.06619855762,1
33,146,-0.08740094304,0.0679243505,1
33,154,-0.1243002936,0.09425634891,1
33,162,-0.03856056929,0.02347901464,1
33,170,0.04309052974,0.05594122037,1
41,10,-0.005925619975,-0.1338625997,1
41,18,-0.09331715107,-0.0554147698,1
41,26,0.04719919711,0.09684414417,1
41,34,0.2106418014,0.1289453804,1
41,42,0.2415781021,0.1014034003,1
41,50,0.1040919423,-0.08720317483,1
41,58,0.05975972116,-0.02661683783,1
41,66,0.02066593431,-0.0149907954,1
41,74,-0.01048433408,-0.04240725189,1
41,82,0.05593097955,-0.01916613802,1
41,90,0.09742818028,0.04593671486,1
41,98,0.004691883922,0.06582722813,1
41,106,-0.08349485695,0.0952681154,1
41,114,-0.05602811277,0.04893997312,1
41,122,0.004593960941,0.02959139645,1
41,130,0.1418381184,0.150259316,1
41,138,0.1438894272,0.200998053,1
41,146,-0.05480650812,0.03976599127,1
41,154,-0.06380160153,-0.03452581912,1
41,162,-0.03675230592,-0.1031857729,1
41,170,-0.1562953591,0.08593950421,1
49,10,0.09764239192,-0.06295532733,1
49,18,-0.1713884771,-0.04996972531,1
49,26,-0.2020545304,0.05846375972,1
49,34,-0.02230706811,0.1460164189,1
49,42,0.01800224371,0.1776431203,1
49,50,0.05957080796,-0.002479385585,1
49,58,0.2350183129,-0.007465293631,1
49,66,0.2540200055,-0.02766072378,1
49,74,0.07018493116,-0.06662243605,1
49,82,0.1768914163,0.1589560211,1
49,90,0.1056103855,0.180467099,1
49,98,-0.1287762076,0.06204872578,1
49,106,-0.08528775722,0.06577838957,1
49,114,-0.05182113498,0.01519071683,1
49,122,0.0426492095,0.0975830555,1
49,130,0.1374020576,0.2634792924,1
49,138,0.1296592206,0.3802649081,1
49,146,-0.01700959355,0.06353147328,1
49,154,-0.07830134034,0.01248406246,1
49,162,-0.102221325,-0.0219687745,1
49,170,-0.1779802442,0.04518126696,1
57,10,0.1859981418,-0.09322679788,1
57,18,-0.02797650173,0.03247838467,1
57,26,-0.1466562003,0.09640579671,1
57,34,-0.02761974931,0.09422757477,1
57,42,-0.01064655744,0.1889494658,1
57,50,0.01403171383,0.06389428675,1
57,58,0.03779364005,-0.01086846646,1
57,66,0.03925605118,-0.08299164474,1
57,74,0.0574372001,-0.1696423143,1
57,82,0.03366811574,0.1295203567,1
57,90,-0.04083871469,0.2791084647,1
57,98,-0.07316969335,0.04581780732,1
57,106,-0.08678434044,-0.01020616479,1
57,114,-0.1391718388,-0.06617637724,1
57,122,-0.05741305649,0.001647844911,1
57,130,-0.080250673,0.265376389,1
57,138,-0.09118162841,0.2521966696,1
57,146,-0.08489323407,0.07110501081,1
57,154,-0.09085793793,0.04587738961,1
57,162,-0.1298249364,-0.07973875105,1
57,170,-0.1321417838,-0.1750407219,1
65,10,-0.0511757955,-0.1148951426,1
65,18,-0.06358022988,0.1123092547,1
65,26,-0.1527751088,0.04222345352,1
65,34,-0.09350824356,0.05073711276,1
65,42,-0.01828026026,0.07161839306,1
65,50,-0.005375422537,-0.00902153179,1
65,58,0.02648346499,0.110384427,1
65,66,0.02244735137,0.1544443667,1
65,74,0.09912636876,-0.06099789217,1
65,82,0.08202887326,0.0003974847496,1
65,90,-0.01446637884,-1.22860074e-05,1
65,98,-0.02121250331,-0.000823520124,1
65,106,-0.05358968675,-0.06859894097,1
65,114,-0.005188908428,-0.04020321369,1
65,122,0.01028084382,-0.04202032834,1
65,130,-0.1033434346,0.02026402205,1
65,138,-0.1191562638,0.0783547312,1
65,146,-0.06570422649,0.102979809,1
65,154,-0.0921767652,0.08686317503,1
65,162,-0.05305316299,0.007992583327,1
65,170,-0.0399895981,-0.1253078133,1
73,10,0.2116042972,0.1435223967,1
