PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 1, filenames: A:[1]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[2]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
25,154,-0.4462555945,0.2139776349,1
25,162,-0.4028836489,0.3456397951,1
25,170,-0.2630667984,0.2596369982,1
33,10,-0.4108549356,0.1264196336,1
33,18,-0.149525851,0.1439461857,1
33,26,-0.02330362797,0.1215373874,1
33,34,0.0227805078,0.1736588329,1
33,42,-0.05098059773,0.1095335335,1
33,50,-0.1980381161,0.1578753591,1
33,58,-0.189409852,0.3980804086,1
33,66,-0.1755432189,0.4535932243,1
33,74,-0.1967221498,0.5807512403,1
33,82,-0.2515880466,0.3789464235,1
33,90,-0.3305709362,0.496483773,1
33,98,-0.3873787522,0.4397334456,1
33,106,-0.4946324229,0.3967413008,1
33,114,-0.5307357311,0.5744000673,1
33,122,-0.5073971748,0.3047833443,1
33,130,-0.5503791571,0.2676225901,1
33,138,-0.5351896286,0.210398823,1
33,146,-0.3964187205,0.1887542605,1
33,154,-0.3241832256,0.2258525193,1
33,162,-0.2946506739,0.294462204,1
33,170,-0.1733680964,0.3581786156,1
41,10,-0.4038204551,0.1958580762,1
41,18,-0.2437102199,0.187759012,1
41,26,-0.1850311756,0.07419882715,1
41,34,-0.2170836329,0.06300322711,1
41,42,-0.229738757,0.1466468275,1
41,50,-0.3583482504,0.1417858154,1
41,58,-0.3717269599,0.07001148164,1
41,66,-0.242056787,0.01314559579,1
41,74,-0.3221308589,0.2789629698,1
41,82,-0.3342574537,0.4299177825,1
41,90,-0.330024749,0.4836155176,1
41,98,-0.269859463,0.4347645342,1
41,106,-0.3709112406,0.4214783013,1
41,114,-0.5003204346,0.5300725698,1
41,122,-0.2920848131,0.3425942957,1
41,130,-0.3467855155,0.2952316701,1
41,138,-0.5479888916,0.07318332791,1
41,146,-0.4467046261,0.02032202482,1
41,154,-0.425673604,0.1054507047,1
41,162,-0.5121878386,0.1369842887,1
41,170,-0.4985512495,0.3932693601,1
49,10,-0.4659232497,0.1129921973,1
49,18,-0.3889163733,0.06663259864,1
49,26,-0.3813196421,0.01662030816,1
49,34,-0.5647085309,0.2104952931,1
49,42,-0.3372192681,0.2152041197,1
49,50,-0.4130434096,0.04281216115,1
49,58,-0.4240446985,0.05304650962,1
49,66,-0.4707123041,0.03080189228,1
49,74,-0.5577691197,0.2022646666,1
49,82,-0.321497947,0.3401678205,1
49,90,-0.3377179801,0.311276257,1
49,98,-0.4647613764,0.354906708,1
49,106,-0.5257456303,0.3194623888,1
49,114,-0.5252735615,0.3483715653,1
49,122,-0.4803951681,0.3424547315,1
49,130,-0.5127557516,0.273286581,1
49,138,-0.5635761023,0.1440178901,1
49,146,-0.500698328,0.06118661165,1
49,154,-0.4788096547,0.08165831864,1
49,162,-0.546944201,0.1354302764,1
49,170,-0.5011492968,0.4487625062,1
57,10,-0.4063405991,0.1098008007,1
57,18,-0.4992181361,0.09918177128,1
57,26,-0.3583904505,0.07783786952,1
57,34,-0.2961025238,0.1498140991,1
57,42,-0.3482655585,0.1318133771,1
57,50,-0.4323920906,0.2510200739,1
57,58,-0.5225143433,0.06723695248,1
57,66,-0.5207211971,0.05597017705,1
57,74,-0.4233973324,0.1005205214,1
57,82,-0.3772956133,0.2678310871,1
57,90,-0.4850151837,0.2617575228,1
57,98,-0.6073395014,0.2496214509,1
57,106,-0.631991148,0.2957466245,1
57,114,-0.6131782532,0.286981523,1
57,122,-0.6178202629,0.2564741969,1
57,130,-0.6138334274,0.2579426765,1
57,138,-0.4857018888,0.2891515493,1
57,146,-0.4547635317,0.4193013906,1
57,154,-0.4605675936,0.3222594261,1
57,162,-0.3852360249,0.421577245,1
57,170,-0.5046352744,0.7545692325,1
65,10,-0.1200053096,0.2116480917,1
65,18,-0.3314968944,0.3613049686,1
65,26,-0.394297868,0.1521791369,1
65,34,-0.1962908506,-0.1572325081,1
65,42,-0.3716353774,0.05154271424,1
65,50,-0.4589395225,0.3653612435,1
65,58,-0.4380233884,0.1097232997,1
65,66,-0.5725258589,0.01891131699,1
65,74,-0.5221472383,-0.009433701634,1
65,82,-0.4899054766,0.2647518814,1
65,90,-0.5416890383,0.3607755303,1
65,98,-0.5223817825,0.3935726285,1
65,106,-0.5235688686,0.3268742263,1
65,114,-0.5204018354,0.2315067351,1
65,122,-0.4464938939,0.577747345,1
65,130,-0.4151706696,0.3841212392,1
65,138,-0.4813441038,0.3649939299,1
65,146,-0.5515311956,0.5724893808,1
65,154,-0.4883812666,0.5030778646,1
65,162,-0.5004268289,0.4932471812,1
65,170,-0.5629623532,0.6166379452,1
73,10,0.111009419,0.2650443912,1
73,18,-0.08657614887,0.29631567,1
73,26,-0.302138567,0.2328653038,1
73,34,-0.197319746,0.09375609457,1
73,42,-0.2577801943,0.09569600224,1
73,50,-0.3994981945,0.2715941966,1
73,58,-0.3161030114,0.3289285898,1
73,66,-0.6222876906,0.2336973995,1
73,74,-0.4014917314,0.1033364534,1
73,82,-0.3869810104,0.3499259949,1
73,90,-0.5970939994,0.4102276862,1
73,98,-0.6209467649,0.4609996676,1
73,106,-0.6377887726,0.3171447515,1
73,114,-0.5404535532,0.3108819127,1
73,122,-0.373229444,0.6779869199,1
73,130,-0.2629907131,0.5740009546,1
73,138,-0.4055213034,0.4512227178,1
73,146,-0.3971403241,0.5891335607,1
73,154,-0.412031889,0.5828886628,1
73,162,-0.4700184464,0.5140018463,1
73,170,-0.5712080598,0.4962631464,1
81,10,0.1674347073,0.3222247362,1
81,18,-0.08084590733,0.2322493792,1
81,26,-0.3620080352,0.2506476045,1
81,34,-0.490355581,0.3418313861,1
81,42,-0.3964978158,0.2665869892,1
81,50,-0.2534451187,0.3773202002,1
81,58,-0.4276037216,0.3867911696,1
81,66,-0.5804247856,0.4951701164,1
81,74,-0.3853093386,0.2312051654,1
81,82,-0.2007528245,0.1986797601,1
81,90,-0.5590121746,0.3226158619,1
81,98,-0.5964324474,0.3136053085,1
81,106,-0.6231248379,0.3120824993,1
81,114,-0.6112986803,0.2414764464,1
81,122,-0.5187739134,0.4898146987,1
81,130,-0.5343442559,0.5804446936,1
81,138,-0.5030726194,0.4940403402,1
81,146,-0.3923968673,0.5203002095,1
81,154,-0.50018996,0.4998207092,1
81,162,-0.6316741705,0.5601522923,1
81,170,-0.3680163026,0.6263420582,1
89,10,-0.06513567269,0.2822237313,1
89,18,-0.1175372452,0.2326651365,1
89,26,-0.3893139064,0.1418842673,1
89,34,-0.4160551131,0.282199502,1
89,42,-0.3533941209,0.4232302904,1
89,50,-0.3773661256,0.6320432425,1
89,58,-0.4605193436,0.4460076988,1
89,66,-0.6617568135,0.4782105386,1
89,74,-0.5586135983,0.2788141966,1
89,82,-0.4322071075,-0.04747626185,1
89,90,-0.4690744877,0.1441630125,1
89,98,-0.5388783216,0.31014961,1
89,106,-0.72678864,0.3830786049,1
89,114,-0.7476023436,0.2496500909,1
89,122,-0.6822177172,0.3934838474,1
89,130,-0.5969840288,0.5579789281,1
89,138,-0.5195817351,0.6265627146,1
89,146,-0.4603770971,0.5300024748,1
89,154,-0.550311029,0.4129728973,1
89,162,-0.732221961,0.5166251063,1
89,170,-0.6870806813,0.4429578483,1
97,10,-0.09302720428,0.3928818703,1
97,18,-0.2923711836,0.2121274769,1
97,26,-0.363866061,0.03561513126,1
97,34,-0.3345612288,0.3083277941,1
97,42,-0.4083783329,0.5533009768,1
97,50,-0.4296447039,0.4584594965,1
97,58,-0.3445673287,0.3520076871,1
97,66,-0.5610759258,0.2819506824,1
97,74,-0.6805889606,0.2888293266,1
97,82,-0.6038764715,0.1452974677,1
97,90,-0.6343795061,0.1946864724,1
97,98,-0.7170751095,0.3829019964,1
97,106,-0.8345906138,0.5429689288,1
97,114,-0.9394634366,0.2625064552,1
97,122,-0.9198614955,0.3638010919,1
97,130,-0.8243309855,0.4555088282,1
97,138,-0.6171697974,0.632034719,1
97,146,-0.5533121228,0.5018698573,1
97,154,-0.623730123,0.4173509181,1
97,162,-0.7881315947,0.2607361376,1
97,170,-0.6414507031,0.2926398516,1
105,10,-0.05672334135,0.4035361707,1
105,18,-0.253364265,0.03558176756,1
105,26,-0.3709988594,-0.05778232962,1
105,34,-0.4633387327,0.1534300148,1
105,42,-0.4941276908,0.3090539575,1
105,50,-0.5513067245,0.3050863445,1
105,58,-0.4280238152,0.1546670496,1
105,66,-0.5936853886,-0.06048297882,1
105,74,-0.7648653984,0.1826308817,1
105,82,-0.6796410084,0.2597768009,1
105,90,-0.6953485012,0.319925338,1
105,98,-0.7183845043,0.4558172226,1
105,106,-0.7319260836,0.4853839278,1
105,114,-0.7687922716,0.2344734669,1
105,122,-0.9523261786,0.3323505521,1
105,130,-0.8719624281,0.2533836365,1
105,138,-0.6663988233,0.3617287278,1
105,146,-0.593208015,0.4436747134,1
105,154,-0.6010950804,0.4208654761,1
105,162,-0.6769977212,0.4088431895,1
105,170,-0.5092507005,0.3596148789,1
113,10,-0.0719088614,0.2086997032,1
113,18,-0.1064291596,0.02215819061,1
113,26,-0.274757117,0.1177496314,1
113,34,-0.3480356634,0.09121628106,1
113,42,-0.2266210318,0.3069199324,1
113,50,-0.4848865271,0.4082408249,1
113,58,-0.7690256834,0.2577027678,1
113,66,-1.132894278,0.1283720732,1
113,74,-1.056671858,0.1176741719,1
113,82,-0.7626767159,0.2865346372,1
113,90,-0.6388132572,0.3538428247,1
113,98,-0.7749025822,0.5091777444,1
113,106,-0.9759013057,0.4911693633,1
113,114,-0.8271341324,0.2659217715,1
113,122,-0.8545279503,0.369718194,1
113,130,-0.9020940661,0.3047527075,1
113,138,-0.7585281134,0.3658541739,1
113,146,-0.7731400728,0.3243986368,1
113,154,-0.7156071663,0.4687772989,1
113,162,-0.6851687431,0.4491767585,1
113,170,-0.6212456822,0.2345989048,1
121,10,-0.2411775589,0.3737635314,1
121,18,-0.1835888624,0.3208575249,1
121,26,-0.2558157444,0.503315866,1
121,34,-0.3785261512,0.2734141946,1
121,42,-0.402417928,0.3276958466,1
121,50,-0.522470057,0.3890094161,1
121,58,-0.7429665327,0.3510983586,1
121,66,-0.957793951,0.4046315253,1
121,74,-0.9314601421,0.2316150516,1
121,82,-0.7152154446,0.261263907,1
121,90,-0.6956317425,0.2501891851,1
121,98,-0.7975418568,0.3066824377,1
121,106,-0.936758697,0.439938426,1
121,114,-1.02913177,0.4476118982,1
121,122,-1.139600277,0.4592638612,1
121,130,-1.10014534,0.4877465665,1
121,138,-0.9113880992,0.422421813,1
121,146,-0.8820469379,0.2821003497,1
121,154,-0.8012752533,0.4757772684,1
121,162,-0.6593705416,0.3822990358,1
121,170,-0.502948761,0.2278203964,1
129,10,-0.2471064329,0.5005731583,1
129,18,-0.2793211043,0.4669153094,1
129,26,-0.3207960129,0.4587566257,1
129,34,-0.4637494683,0.4023700953,1
129,42,-0.478328824,0.3572685122,1
129,50,-0.4032607377,0.1599984765,1
129,58,-0.4292398095,0.09643816948,1
129,66,-0.4864461422,0.1823911071,1
129,74,-0.6272825003,0.14261356,1
129,82,-0.6397177577,0.1970228106,1
129,90,-0.7593609095,0.1651567817,1
129,98,-0.9172573686,0.168933481,1
129,106,-1.080928802,0.4796955884,1
129,114,-1.156349182,0.4979996979,1
129,122,-0.9775346518,0.5040126443,1
129,130,-0.9873077869,0.6166908741,1
129,138,-0.9178118706,0.3690864742,1
129,146,-0.8670676351,0.2019504607,1
129,154,-0.8512528539,0.2933751345,1
129,162,-0.6709766388,0.4232527018,1
129,170,-0.5160105228,0.4453975558,1
137,10,-0.3125179112,0.4295830727,1
137,18,-0.2431350946,0.4996094704,1
137,26,-0.355759263,0.3684070408,1
137,34,-0.4496813715,0.415350914,1
137,42,-0.4300445318,0.4824627042,1
137,50,-0.4283435345,0.1859033406,1
137,58,-0.4885925055,0.09750461578,1
137,66,-0.5817446709,0.217909947,1
137,74,-0.7384727597,-0.004095487297,1
137,82,-0.7478244901,0.17773211,1
137,90,-0.7877867818,0.2372312248,1
137,98,-1.042331338,0.3010869324,1
137,106,-1.040626049,0.4838106632,1
137,114,-1.086306453,0.3784876764,1
137,122,-1.009726524,0.3892246485,1
137,130,-0.9935032129,0.5587786436,1
137,138,-1.016684771,0.3994061351,1
137,146,-1.042206049,0.4634438157,1
137,154,-1.087183475,0.3999644518,1
137,162,-0.8010219932,0.3627320528,1
137,170,-0.4930640459,0.3297541142,1
145,10,-0.2842135727,0.2319698483,1
145,18,-0.02989238501,0.2851601839,1
145,26,-0.1697121859,0.18633084,1
145,34,-0.7118920088,0.1566033214,1
145,42,-0.5435954332,0.2752314508,1
145,50,-0.5276767015,0.2092577219,1
145,58,-0.7159827948,0.324659735,1
145,66,-0.8414986134,0.1986783445,1
145,74,-0.857583344,-0.1292331219,1
145,82,-0.9424064159,-0.05108338594,1
145,90,-1.059425354,0.2667281628,1
145,98,-1.084436536,0.4341332912,1
145,106,-1.053868651,0.4297124147,1
145,114,-1.270366311,0.2537646592,1
145,122,-1.268892288,0.3794505894,1
145,130,-1.032802343,0.3847170472,1
145,138,-1.153674126,0.5200572014,1
145,146,-1.255491972,0.6345573664,1
145,154,-1.057421684,0.5293113589,1
145,162,-0.759819746,0.3811889291,1
145,170,-0.623116374,0.2503608763,1
153,10,-0.1081337333,0.01080985367,1
153,18,-0.09277746081,-0.08417852968,1
153,26,-0.4964618385,0.1023966223,1
153,34,-0.5632046461,0.05117622018,1
153,42,-0.5269318223,0.08659026027,1
153,50,-0.5405442715,0.2086869627,1
153,58,-0.7514196634,0.1641056985,1
153,66,-0.8989075422,-0.1070570201,1
153,74,-0.8538208604,0.04880390316,1
153,82,-0.9955933094,0.04166062921,1
153,90,-1.233746529,-0.1997424364,1
153,98,-1.213461399,0.0690330714,1
153,106,-1.019075513,0.3347044885,1
153,114,-1.035972595,0.1932481825,1
153,122,-1.097929835,0.482293576,1
153,130,-1.126429319,0.4944087267,1
153,138,-1.144055367,0.5823016167,1
153,146,-1.070275903,0.4401560128,1
153,154,-0.9112743139,0.463875562,1
153,162,-0.6440175176,0.469194442,1
153,170,-0.6522734165,0.35179317,1
161,10,-0.1158792675,-0.01661579311,1
161,18,-0.2989133894,-0.2631441951,1
161,26,-0.4956741035,0.2027370334,1
161,34,-0.5675098896,0.1268472672,1
161,42,-0.4519104958,0.0775347054,1
161,50,-0.4825736284,0.1969676614,1
161,58,-0.7412325144,0.1270494461,1
161,66,-0.9739438891,0.0926143527,1
161,74,-0.9301319718,0.1666419953,1
161,82,-0.809786737,0.1334306002,1
161,90,-0.7745807171,-0.1761538237,1
161,98,-0.9561252594,-0.003388911486,1
161,106,-0.8996956348,0.2451366484,1
161,114,-0.8280035257,0.444185704,1
161,122,-0.860249579,0.6960816383,1
161,130,-1.158922791,0.6223779321,1
161,138,-1.094660401,0.6776041985,1
161,146,-0.9637467861,0.5943972468,1
161,154,-0.9957975149,0.5041290522,1
161,162,-0.9352146983,0.3762870729,1
161,170,-0.8865058422,0.2804164588,1
169,10,-0.2340327501,0.1490202844,1
169,18,-0.5734630823,0.03852199018,1
169,26,-0.6552460194,0.1363338232,1
169,34,-0.6108363867,0.059067294,1
169,42,-0.4485001564,0.07479927689,1
169,50,-0.4666396379,0.1868848056,1
169,58,-0.7883262634,0.1351586878,1
169,66,-1.008655787,0.2599626482,1
169,74,-1.019619703,0.1694684625,1
169,82,-0.9351806641,-0.002187788486,1
169,90,-0.9047403932,-0.001632913947,1
169,98,-1.029524565,0.1056292355,1
169,106,-0.966991663,0.2323844135,1
169,114,-0.9388287663,0.4873998165,1
169,122,-1.133895278,0.6623106003,1
169,130,-1.205013156,0.5390726328,1
169,138,-1.159260631,0.6455940008,1
169,146,-1.171240211,0.7951645851,1
169,154,-1.236440659,0.5748362541,1
169,162,-1.079025626,0.3777258396,1
169,170,-1.01817894,0.1898502111,1
177,10,-0.1805207878,0.1650142968,1
177,18,-0.5031932592,-0.05902567506,1
177,26,-0.6369972229,-0.126104176,1
177,34,-0.7159266472,-0.2229771465,1
177,42,-0.6848856211,-0.1377580166,1
177,50,-0.7175534368,-0.06611195207,1
177,58,-0.8720924854,0.04534357786,1
177,66,-1.046987057,0.1759457886,1
177,74,-1.175656915,0.1236172765,1
177,82,-1.094075441,0.05732662976,1
177,90,-0.9299006462,-0.02345140278,1
177,98,-1.10634315,0.1303757876,1
177,106,-1.144980073,0.2684003115,1
177,114,-1.233107924,0.4736858606,1
177,122,-1.273754239,0.4329283834,1
177,130,-1.288864374,0.5063434839,1
177,138,-1.25420022,0.4031527042,1
177,146,-1.386922359,0.4166754186,1
177,154,-1.235122442,0.6320996284,1
177,162,-1.024950981,0.5026448369,1
177,170,-0.9496430755,0.5023348331,1
185,10,-0.3534760475,-0.1495557129,1
185,18,-0.4686580896,-0.1526000053,1
185,26,-0.6966486573,-0.1092573404,1
185,34,-0.8160232902,-0.05862523615,1
185,42,-0.6798881292,-0.05880699307,1
185,50,-0.9099878669,0.157844469,1
185,58,-1.116805553,0.2459863722,1
185,66,-1.237640858,0.2373014987,1
185,74,-1.544147253,0.1670134068,1
185,82,-1.466524839,0.2630461156,1
185,90,-1.293993354,0.2738362849,1
185,98,-1.587401986,0.3073478937,1
185,106,-1.481377959,0.3277801573,1
185,114,-1.458785295,0.5597757697,1
185,122,-1.539536476,0.4241518676,1
185,130,-1.568634152,0.3917776048,1
185,138,-1.379532933,0.3772142231,1
185,146,-1.162966013,0.2467201352,1
185,154,-1.12574625,0.4384751916,1
185,162,-1.056076288,0.5788400769,1
185,170,-1.22735095,0.6193202734,1
193,10,-0.8145064116,0.0186445415,1
193,18,-0.5014292598,-0.05760411918,1
193,26,-0.5225288272,-0.1366201341,1
193,34,-0.4983773232,0.02463692427,1
193,42,-0.5750214458,-0.03269676864,1
193,50,-0.9776943326,0.4349199235,1
193,58,-1.32288754,0.3938971162,1
193,66,-1.3641572,0.2708365917,1
193,74,-1.774937987,0.3838368356,1
193,82,-1.862354279,0.5312668085,1
193,90,-1.753436923,0.5104857683,1
193,98,-1.653372407,0.4787420034,1
193,106,-1.389598608,0.4149395227,1
193,114,-1.439529181,0.5565216541,1
193,122,-1.682318211,0.5530340672,1
193,130,-1.729123354,0.5396860838,1
193,138,-1.442313313,0.3959561288,1
193,146,-1.351626396,0.30988276,1
193,154,-0.9445644021,0.4869291186,1
193,162,-0.8321522474,0.4909244478,1
193,170,-1.376024961,0.5514589548,1
201,10,-0.06592750549,0.1631654799,1
201,18,-0.3489973545,-0.06743519008,1
201,26,-0.180748567,-0.1282100081,1
201,34,-0.2031826824,-0.1085388809,1
201,42,-1.021226048,-0.211026758,1
201,50,-1.256825209,0.003780778497,1
201,58,-0.5863813162,0.1873541027,1
201,66,-1.006244421,0.1330629885,1
201,74,-1.717677832,0.314086616,1
201,82,-1.334218264,0.5183246136,1
201,90,-1.042823076,0.3633572161,1
201,98,-1.386111736,0.4351820946,1
201,106,-0.9535719752,0.3515375853,1
201,114,-0.6518555284,0.5650835037,1
201,122,-0.9892365336,0.5491213799,1
201,130,-1.261644244,0.7193133235,1
201,138,-0.9913119078,0.4329688251,1
201,146,-0.7096464038,0.3295217752,1
201,154,-0.598430872,0.5426075459,1
201,162,-0.6790176034,0.4353650212,1
201,170,-1.173745751,0.4517409205,1
209,10,0.04256936535,0.04918073863,2
209,18,-0.08653214574,-0.06065073609,1
209,26,0.5161888003,0.04547329247,1
209,34,-0.1277745962,-0.1253762245,1
209,42,0.1149127036,-0.1291442066,2
209,50,0.6502395868,-0.2316271365,1
209,58,1.050187469,0.1510919333,1
209,66,0.9771083593,0.2573364973,1
209,74,0.1645618677,0.3757042885,1
209,82,-0.03592455387,0.3854544759,1
209,90,0.3868596554,0.3889629841,1
209,98,0.3605790138,0.2746632397,1
209,106,0.2229217291,0.2563994527,1
209,114,0.3615185022,0.5887539387,1
209,122,0.1752842665,0.4512599111,1
209,130,-0.2827194929,0.422084868,1
209,138,-0.09435385466,0.3043601215,1
209,146,-0.05843728781,0.3556534946,2
209,154,-0.4350155592,0.4847949743,1
209,162,-0.1633803844,0.4413001239,1
209,170,0.4894051552,0.3758115172,1
217,10,0.2801677585,0.04502747208,2
217,18,0.342872262,0.04611483589,2
217,26,0.6036605835,0.09169652313,2
217,34,0.6284090877,0.08866561204,2
217,42,0.9584118724,0.05145331845,1
217,50,0.9257900715,0.01549616456,2
217,58,1.095404983,0.1214004755,2
217,66,1.190492153,0.1838127226,2
217,74,1.192933798,0.1847532988,1
217,82,0.9705070853,0.3319925666,1
217,90,1.21188426,0.3655073643,1
217,98,1.177041411,0.2921360433,2
217,106,1.739039779,0.3418279588,1
217,114,1.18467927,0.4282708168,1
217,122,1.041233778,0.2769667804,1
217,130,1.594048858,0.4381805062,1
217,138,0.9962350726,0.3356815577,2
217,146,1.005266666,0.3039371371,1
217,154,0.5011848211,0.6075751185,1
217,162,0.8149501681,0.4307609797,1
217,170,1.457268476,0.4477492869,1
225,10,0.4550616145,0.03978684545,1
225,18,0.5741928816,0.1083860844,1
225,26,0.927172184,0.1865323484,1
225,34,1.079338431,0.3368888199,1
225,42,1.116280317,0.2297961116,1
225,50,0.9991039038,0.120757997,1
225,58,1.215150356,0.1352010965,1
225,66,1.496521592,0.1717606038,1
225,74,1.425534248,0.1421169937,1
225,82,1.216154695,0.2171558142,1
225,90,1.219659328,0.1138379723,1
225,98,1.396662712,0.1865456253,1
225,106,1.260671973,0.3512019515,1
225,114,1.255134821,0.392357558,1
225,122,1.34224844,0.1450967789,1
225,130,1.405870199,0.1129071414,1
225,138,1.479978561,0.2962484062,1
225,146,1.475461841,0.1485751569,1
225,154,1.227662563,0.2277469337,1
225,162,1.014945626,0.4682034552,1
225,170,1.168597698,0.4726440907,1
233,10,0.7937595248,0.1118289977,1
233,18,0.5785585642,0.2485790551,1
233,26,0.7307832837,0.1459517926,1
233,34,1.170057774,0.09020441771,1
233,42,1.303478122,0.09651221335,1
233,50,1.176309109,0.1446749121,1
233,58,1.217262745,-0.001281961799,1
233,66,1.434337139,-0.1933276355,1
233,74,1.314254761,0.2304397225,1
233,82,1.246287107,0.2091533542,1
233,90,1.328189969,0.1348287016,1
233,98,1.307100415,0.1327989846,1
233,106,1.16383338,0.1482709944,1
233,114,1.592609167,0.4759276509,1
233,122,1.405525565,0.3323312402,2
233,130,1.633084059,0.4592916071,1
233,138,1.582688212,0.5076236725,1
233,146,1.426756382,0.2237802148,1
233,154,1.184619069,0.2369906306,1
233,162,0.8861547709,0.6240131259,1
233,170,0.451066494,0.7157287598,1
241,10,0.6904450655,0.1562961042,1
241,18,0.6996293664,0.3665761054,1
241,26,0.8362797499,0.2676559389,1
241,34,1.130280733,0.117107451,1
241,42,1.205213785,0.151806742,1
241,50,0.927062273,0.08248594403,1
241,58,1.128326893,-0.09635350108,1
241,66,1.335915565,-0.1373234093,1
241,74,1.394025207,0.1995211095,1
241,82,1.30198431,0.2188061476,1
241,90,1.422822714,0.1892300397,1
241,98,1.21926713,0.07610478997,1
241,106,1.041725159,0.02734428644,1
241,114,1.01416564,0.1856300086,1
241,122,1.054160476,0.2490089238,1
241,130,1.199710727,0.4478825331,1
241,138,1.312819481,0.6154232025,1
241,146,1.266458035,0.2568343878,1
241,154,1.227561951,0.1213378608,1
241,162,0.834957242,0.7881026864,1
241,170,0.1918122768,0.7483196259,1
249,10,0.4060882926,0.1652201861,1
249,18,0.7084589005,0.2959390283,1
249,26,0.8158766031,0.3405344784,1
249,34,0.6998559237,0.1892066598,1
249,42,0.6996384859,0.2936848402,1
249,50,0.8328251839,0.1526859403,1
249,58,1.117391944,0.3390461802,1
249,66,1.137676477,0.3405595124,1
249,74,0.9464316368,0.2137504667,1
249,82,0.9062456489,0.2249931395,1
249,90,1.035347939,0.3346345425,1
249,98,1.110358715,0.2156530917,1
249,106,1.110771775,0.07002672553,1
249,114,1.073847294,0.09840840101,1
249,122,1.118955851,0.1298400015,1
249,130,1.075691223,0.1786417663,1
249,138,0.9171801805,0.4349312782,1
249,146,0.9573485851,0.2930265367,1
249,154,0.8233947158,0.1219214499,1
249,162,0.6050747037,0.1071344912,1
249,170,0.4236236215,0.3376978934,1
257,10,0.4409218431,0.2191702425,1
257,18,0.6511653662,0.1413816512,1
257,26,0.7817005515,0.158256337,1
257,34,0.5693740249,0.1584749818,1
257,42,0.5812476873,0.2928490639,1
257,50,0.803003788,0.2935118079,1
257,58,1.071215868,0.4419367909,1
257,66,1.045147657,0.4833264351,1
257,74,1.000540018,0.2152941525,1
257,82,0.8463162184,0.2552788854,1
257,90,0.78745538,0.3195123076,1
257,98,0.8333244324,0.3769192398,1
257,106,1.080147266,0.2046876252,1
257,114,1.339654565,0.1797036678,1
257,122,1.492544055,0.4187837839,1
257,130,1.220681787,0.1483979225,1
257,138,0.9553991556,0.4794239402,1
