PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 22, filenames: A:[22]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[23]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,-0.1989688277,-0.1145930439,1
9,18,0.08924132586,-0.02718212828,1
9,26,0.1517994702,0.02550315857,1
9,34,0.1425124109,0.03048738092,1
9,42,0.1649236828,-0.02369428426,1
9,50,0.09300532937,-0.1217255369,1
9,58,0.07185771316,-0.2675534189,1
9,66,0.0912855491,-0.2621543705,1
9,74,0.1272013336,-0.09955710173,1
9,82,0.2152411938,-0.09951487184,1
9,90,0.1886489987,0.05154553056,1
9,98,0.02601571381,0.232700929,1
9,106,-0.02356935292,0.2857140005,1
9,114,0.09011752903,0.2790397406,1
9,122,0.08987995982,0.1085253656,1
9,130,0.08336871862,-0.197920233,1
9,138,0.1926708072,-0.231382221,1
9,146,0.2981277704,-0.111610651,1
9,154,0.3402733803,0.05207145959,1
9,162,0.331882894,0.1232758164,1
9,170,0.408187449,-0.1317711025,1
17,10,0.2569307387,-0.184910059,1
17,18,0.1222123206,0.02441140637,1
17,26,-0.03389587253,0.1462373435,1
17,34,0.005213409662,0.1481060386,1
17,42,0.03596714139,0.05836859718,1
17,50,0.02757705748,0.01112537272,1
17,58,0.0856873244,-0.1216411889,1
17,66,0.1404821873,-0.02228246816,1
17,74,0.1957262903,0.1089912951,1
17,82,0.1751331836,-0.02081829309,1
17,90,0.1925233603,0.08096438646,1
17,98,0.1743417531,0.2161704153,1
17,106,0.04879061878,0.2272738218,1
17,114,0.08844778687,0.1749685705,1
17,122,0.1051764563,0.1280012131,1
17,130,0.03120690584,-0.09446063638,1
17,138,0.1839697361,-0.06436513364,1
17,146,0.241563037,0.04172543809,1
17,154,0.2411379069,0.02993395925,1
17,162,0.2639060616,0.01128822193,1
17,170,0.1793473959,0.01630877331,1
25,10,0.3215313554,-0.003633216023,1
25,18,0.2304686308,0.1176222414,1
25,26,0.0684421882,0.1623305529,1
25,34,0.09155136347,0.1687172055,1
25,42,0.04923982173,0.1362026483,1
25,50,0.01759232581,0.005641241558,1
25,58,0.09415590763,-0.07790368795,1
25,66,0.1253420115,0.08294451982,1
25,74,0.2132516056,0.1518937647,1
25,82,0.1493789107,0.0488788411,1
25,90,0.176091224,0.1250672936,1
25,98,0.2282584608,0.1789635718,1
25,106,0.1544481069,0.1481048763,1
25,114,0.1360692978,0.1595799923,1
25,122,0.1189352199,0.1504601836,1
25,130,0.05522426218,0.04263657331,1
25,138,0.05748116225,0.09458993375,1
25,146,0.1666229963,0.09944090992,1
25,154,0.1594756097,0.04571127519,1
25,162,0.1110759303,-0.04186714813,1
25,170,0.09875829518,-0.03827702254,1
33,10,0.2203431576,-0.0003092586994,1
33,18,0.2931988835,0.085584566,1
33,26,0.3034106493,0.1420022398,1
33,34,0.1913061291,-0.009692624211,1
33,42,0.2374906838,0.05615070835,1
33,50,0.1411831379,0.02773428708,1
33,58,0.0716124475,-0.08424335718,1
33,66,0.08244869113,0.04556237906,1
33,74,0.1063641012,0.09946558625,1
33,82,0.05421155691,0.1328653991,1
33,90,0.08776047081,0.1215927452,1
33,98,0.1702382267,0.05061335862,1
33,106,0.1989715993,0.01868008077,1
33,114,0.1468710899,0.1393918991,1
33,122,-0.01797924191,0.1405683756,1
33,130,-0.1321738064,0.1157486588,1
33,138,-0.05491970479,0.0546142906,1
33,146,0.1612363756,-0.04127347842,1
33,154,0.1732155979,0.01818203367,1
33,162,0.04895560443,0.03005782515,1
33,170,0.02932286263,-0.0137000829,1
41,10,0.05794842541,0.02214302123,1
41,18,0.01696322858,0.07467927784,1
41,26,0.08289200813,0.1440753341,1
41,34,0.08532927185,-0.195122093,1
41,42,0.1570225358,-0.04361718521,1
41,50,0.1322774589,0.07482345402,1
41,58,0.02839093655,-0.003579795361,1
41,66,0.1024612039,0.03185655177,1
41,74,0.1718040407,0.1378858984,1
41,82,0.04235077649,0.1668610573,1
41,90,0.0549236089,0.1717408597,1
41,98,0.1429411322,0.0478059575,1
41,106,0.2236775011,-0.0710818395,1
41,114,0.1313217878,0.06988375634,1
41,122,-0.003928229213,0.228830114,1
41,130,-0.02540904284,0.1829316318,1
41,138,0.139210552,0.0117000863,1
41,146,0.1285660267,0.0182216689,1
41,154,0.04705451429,0.05157446489,1
41,162,0.04305475205,0.1495372206,1
41,170,0.1089319363,0.1500204802,1
49,10,-0.05466561019,0.09179365635,1
49,18,-0.04378823191,0.03175479174,1
49,26,0.1161950454,0.1128612459,1
49,34,0.2040285319,0.185226649,1
49,42,0.1360603124,0.1866759807,1
49,50,0.1173585802,0.04619936645,1
49,58,0.1120829135,0.05119317025,1
49,66,0.1460107118,0.1057221591,1
49,74,0.1523527503,0.1321849078,1
49,82,0.09155223519,0.03435844928,1
49,90,0.05895036459,0.1361531913,1
49,98,0.2059555799,0.2205376923,1
49,106,0.2720613182,0.01109145582,1
49,114,0.1717112064,0.03170672804,1
49,122,0.07627809048,0.2625304461,1
49,130,0.07015031576,0.1572210491,1
49,138,0.07107783109,0.06566616893,1
49,146,-0.000443674624,0.09323844314,1
49,154,-0.02806999534,0.04872271419,1
49,162,0.07042822242,0.1341695487,1
49,170,0.01035795733,0.1802887768,1
57,10,-0.07120142877,0.1560700238,1
57,18,-0.1364013404,0.05195598304,1
57,26,-0.004811823368,0.2172308117,1
57,34,0.1778518856,-0.0455487892,1
57,42,0.1645638496,0.1043885425,1
57,50,0.06638663262,0.1616179943,1
57,58,0.08042103052,0.09926946461,1
57,66,0.0524854362,0.1281160563,1
57,74,0.05182783306,0.06235466152,1
57,82,0.06544456631,-0.008641943336,1
57,90,0.05996637791,-0.01822564751,1
57,98,0.2338532507,0.1331658214,1
57,106,0.2212010771,0.17208606,1
57,114,0.1471095085,0.03079248965,1
57,122,0.1564889699,0.01160395145,1
57,130,0.1060348079,0.06705043465,1
57,138,-0.009025234729,0.08811883628,1
57,146,-0.1490569562,0.02740593627,1
57,154,-0.0319695659,-0.01525733247,1
57,162,0.02838712558,0.1350989938,1
57,170,-0.01743048057,0.1145406887,1
65,10,-0.01343370229,0.2650426328,1
65,18,-0.1297423542,0.2118701935,1
65,26,-0.1422668099,0.2635037303,1
65,34,0.1708262265,-0.1270408034,1
65,42,0.1556386203,0.02742081881,1
