PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 19, filenames: A:[19]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[20]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,0.2452529967,0.2899744511,1
9,18,0.2509766221,0.002271072939,1
9,26,0.3745990694,-0.09494364262,1
9,34,0.3826408982,-0.150305286,1
9,42,0.2218540013,0.05399438739,1
9,50,0.2612658143,0.1583806127,1
9,58,0.2747619152,0.1081579626,1
9,66,0.2215256095,0.01724145189,1
9,74,0.2519688606,-0.1240328774,1
9,82,0.3355201483,-0.199362129,1
9,90,0.3164906502,0.09200200438,1
9,98,0.01761636138,0.1786364615,1
9,106,-0.2331295162,0.1106442064,1
9,114,-0.2326791286,0.09927223623,1
9,122,-0.1543305516,0.01143690199,1
9,130,-0.01896774769,-0.1090084463,1
9,138,0.1063273698,-0.02649631351,1
9,146,0.1515779644,0.0349774994,1
9,154,0.09492458403,-0.01233720779,1
9,162,0.1250926256,0.2342905104,1
9,170,0.2516511083,0.2404827774,1
17,10,-0.02795808017,-0.01181189716,1
17,18,-0.04190284014,0.01269263029,1
17,26,0.05639925227,-0.04881296679,1
17,34,0.06145326793,0.05290713161,1
17,42,-0.05460140109,0.1151053309,1
17,50,0.007963642478,0.1454250664,1
17,58,0.2153121382,0.120525986,1
17,66,0.06404589117,0.03967009485,1
17,74,-0.005094826221,-0.05676814541,1
17,82,0.1801979244,-0.03635947034,1
17,90,0.2446276397,0.2283672988,1
17,98,0.1906039268,0.06911036372,1
17,106,-0.05391608551,-0.01810508966,1
17,114,-0.08496898413,0.01276192069,1
17,122,-0.09592102468,0.1786425412,1
17,130,-0.1096014604,0.1550041437,1
17,138,0.08098521829,0.05540164933,1
17,146,-0.03486339748,-0.0939546749,1
17,154,-0.06214531139,-0.1122652367,1
17,162,0.08425456285,0.02604088932,1
17,170,0.1650179625,0.1109437495,1
25,10,0.1026695296,0.01303987391,1
25,18,-0.08840929717,0.04777470231,1
25,26,-0.08309324086,0.00499330461,1
25,34,0.08891461045,0.1630358249,1
25,42,-0.05841917917,0.1746968925,1
25,50,-0.1453796029,0.0002967640758,1
25,58,-0.01396766305,-0.023786176,1
25,66,0.06026154757,-0.03097634763,1
25,74,0.009975209832,0.005374561995,1
25,82,0.04834468663,0.07596088946,1
25,90,0.09271578491,0.1291721165,1
25,98,0.1969148517,0.06115346774,1
25,106,0.1345388293,-0.05903727561,1
25,114,-0.07281537354,-0.0177128911,1
25,122,-0.1239409149,0.1737080663,1
25,130,-0.08667709678,0.1438177675,1
25,138,-0.03404846415,0.1035958827,1
25,146,-0.1047746912,-0.03802063316,1
25,154,-0.2352702618,-0.1570367217,1
25,162,-0.2005688846,-0.07313422859,1
25,170,-0.04987420142,0.00644890964,1
33,10,-0.04718196765,0.05755203217,1
33,18,-0.01303163916,0.02056604438,1
33,26,-0.1135156378,-0.003095496446,1
