PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 100, filenames: A:[100]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[101]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,-0.09548524022,-0.01388157159,1
9,18,-0.1000470519,0.03798466921,1
9,26,-0.1297517568,0.009485267103,1
9,34,-0.08301627636,0.03117083758,1
9,42,-0.04478770494,0.08317637444,1
9,50,-0.1416600347,0.06423346698,1
9,58,-0.3929441869,-0.06610120833,1
9,66,-0.3543460965,-0.1709295958,1
9,74,-0.1022087932,-0.08352729678,1
9,82,0.04930438101,0.01873844862,1
9,90,-0.02909810841,-0.05427487567,1
9,98,-0.1697787344,-0.07159693539,1
9,106,-0.2528088987,0.04051794112,1
9,114,-0.03026074171,0.1750535965,1
9,122,-0.03722006083,0.1932756603,1
9,130,-0.1667134315,0.0679924041,1
9,138,-0.02058488131,0.1521323323,1
9,146,0.05144755542,0.2338889837,1
9,154,0.03927649558,0.3033414483,1
9,162,-0.04087827355,0.3569449186,1
9,170,-0.3725459576,0.01151913404,1
17,10,-0.1845993102,-0.1329265237,1
17,18,-0.09886226058,0.05850750953,1
17,26,-0.1265212148,0.0154967308,1
17,34,-0.1038736999,0.05878600478,1
17,42,-0.03714774549,0.03632371128,1
17,50,-0.1159104556,0.10527955,1
17,58,-0.169533357,0.07354563475,1
17,66,-0.1680836976,0.1254262775,1
17,74,-0.1788560897,0.05684255809,1
17,82,-0.1049285978,0.02639982477,1
17,90,-0.020527035,0.07109950483,1
17,98,-0.06153462827,-0.0485990718,1
17,106,-0.1207011491,0.04776604101,1
17,114,-0.002155005932,0.1216849685,1
17,122,-0.003867715597,0.0281583406,1
17,130,-0.08723957837,-0.08544377983,1
17,138,-0.10789451,0.004349038005,1
17,146,-0.1231901571,0.1430996805,1
17,154,-0.152118668,0.2078924179,1
17,162,-0.08786730468,0.2129498571,1
17,170,-0.1139989793,0.1371553242,1
25,10,-0.07314865291,-0.07951501757,1
25,18,-0.02738051116,0.04469864443,1
25,26,-0.185259968,0.1056759357,1
25,34,-0.1195232421,0.10829328,1
25,42,-0.04196558893,0.05494565517,1
25,50,-0.1320727468,0.1591161788,1
25,58,-0.2178767622,0.2360057235,1
25,66,-0.1198747456,0.2809345424,1
25,74,-0.2072581798,0.1380494088,1
25,82,-0.3418319821,0.04562331736,1
25,90,-0.1547557116,0.1270938218,1
25,98,-0.03057806194,0.03919194266,1
25,106,0.02444919944,0.06453585625,1
25,114,0.0008691325784,0.1207612678,1
25,122,0.02857740223,-0.1479510516,1
25,130,-0.04969868064,-0.1229437292,1
25,138,-0.1620597243,0.007343757898,1
25,146,-0.2006049752,0.04975604266,1
25,154,-0.1811645478,0.1158369333,1
25,162,-0.1112286597,0.0757772103,1
25,170,-0.01250298321,0.04612745717,1
33,10,0.01412162185,-0.2170319259,1
33,18,-0.1065775901,0.06656061858,1
33,26,-0.1298675835,0.1945120394,1
33,34,-0.03678327799,0.1088030189,1
33,42,-0.07162234187,0.09199813008,1
33,50,-0.1146468073,0.1405910254,1
33,58,-0.09745762497,0.2916052341,1
33,66,-0.04910665751,0.3979317546,1
33,74,-0.2143638283,0.2210638076,1
33,82,-0.2196560055,0.0506182462,1
33,90,-0.08642181754,0.07536235452,1
33,98,-0.1155067831,0.08873960376,1
33,106,-0.08414230496,0.009336268529,1
33,114,-0.06062456965,-0.1002733409,1
33,122,-0.1562467515,-0.107314311,1
33,130,-0.2757157981,-0.09293013066,1
33,138,-0.2602529526,-0.0272532329,1
33,146,-0.2470304817,-0.03372012079,1
33,154,-0.2594575882,0.08407700062,1
33,162,-0.2092463076,0.07399757206,1
33,170,-0.05288358778,-0.1064956635,1
41,10,0.1504486501,-0.1795301288,1
41,18,-0.1427745223,0.0421070084,1
41,26,-0.1954011917,0.02459532768,1
41,34,-0.008610785007,0.044735834,1
41,42,-0.0621765554,0.04339300096,1
41,50,-0.09641462564,0.09856776893,1
41,58,-0.1012244076,0.1773016304,1
41,66,-0.1310061365,0.2400780767,1
41,74,-0.1620526314,0.1163050756,1
41,82,-0.1762056649,-0.05105366185,1
41,90,-0.2384783477,0.03113150597,1
41,98,-0.2490969896,-0.06538386643,1
41,106,-0.06456038356,-0.09279652685,1
41,114,0.0138339363,-0.1188329011,1
41,122,-0.06329267472,-0.06042279303,1
41,130,-0.1681141108,-0.02433066629,1
41,138,-0.1341275424,-0.05131188408,1
41,146,-0.06227986515,0.004911239259,1
41,154,-0.03022630513,-0.002570203971,1
41,162,-0.05185753107,0.02430043928,1
41,170,0.000706218183,-0.1567674577,1
49,10,-0.02072758973,-0.01139046252,1
49,18,-0.1941043735,-0.02674627677,1
49,26,-0.2162183672,-0.131566152,1
49,34,-0.2158252597,-0.05733526498,1
49,42,-0.2061421871,-0.01474295557,1
49,50,-0.240078181,0.06703560054,1
49,58,-0.260176003,0.06877426803,1
49,66,-0.1600387841,0.03166492283,1
49,74,-0.1529207379,-0.04829111695,1
49,82,-0.1988808215,-0.01955615729,1
49,90,-0.2553396225,-0.06595811248,1
49,98,-0.1056561917,-0.04474105686,1
49,106,-0.003822848201,-0.0541170761,1
49,114,-0.1649192423,-0.04282615706,1
49,122,-0.183713153,0.06877978146,1
49,130,-0.1361932158,0.1098332554,1
49,138,-0.05878815055,-0.01295894757,1
49,146,-0.1699917614,-0.01052956283,1
49,154,-0.1972946972,-0.0682836771,1
49,162,-0.1665359735,-0.06943746656,1
49,170,-0.1275061369,-0.1755741537,1
57,10,-0.1256214678,0.1352466941,1
57,18,-0.1127202883,0.0312137492,1
57,26,-0.2223525345,-0.03613599762,1
57,34,-0.2251142561,-0.1619139016,1
57,42,-0.2261580974,0.03419632465,1
57,50,-0.2193982154,0.09506949782,1
57,58,-0.2396004796,0.005076393485,1
57,66,-0.2208270431,-0.0678717792,1
57,74,-0.1853970289,-0.06415916979,1
57,82,-0.2266814113,-0.01500635408,1
57,90,-0.1032380611,-0.03324067965,1
57,98,-0.07854013145,-0.00811457634,1
57,106,-0.2628331482,0.1024637371,1
57,114,-0.2902596593,0.09909136593,1
57,122,-0.1978588253,0.178054601,1
57,130,-0.1735300124,0.1815122813,1
57,138,-0.1184379011,0.07041561604,1
57,146,-0.1546682566,0.02244236693,1
57,154,-0.2687148154,0.01436049491,1
57,162,-0.1537086666,0.0344459489,1
57,170,0.01845078729,0.01512750983,1
65,10,-0.1249866635,0.1633801758,1
65,18,0.02892655879,-0.03003300354,1
65,26,-0.02614673972,-0.09430975467,1
65,34,-0.1470753849,-0.336882472,1
65,42,-0.2279958576,-0.1920689344,1
65,50,-0.3232371509,-0.02320594341,1
65,58,-0.3465211987,0.01271044463,1
65,66,-0.278190881,-0.08528536558,1
65,74,-0.2136937231,-0.03602270409,1
65,82,-0.167729944,-0.006810098886,1
65,90,-0.1052917093,0.01913647912,1
65,98,-0.1955374032,0.05929686874,1
65,106,-0.3258059025,0.1962426007,1
65,114,-0.2191387862,0.1018288732,1
65,122,-0.07224491239,0.06936524808,1
65,130,-0.147429496,0.1090055108,1
65,138,-0.1849208176,0.1449605674,1
65,146,-0.1567185521,0.2031283677,1
65,154,-0.1796694994,0.1925771236,1
65,162,-0.1514756382,0.281170845,1
65,170,0.008032947779,0.01300563663,1
73,10,-0.0007154718041,0.1388041824,1
73,18,0.0845842883,-0.0003202073276,1
73,26,-0.08885792643,-0.1203324571,1
73,34,-0.1022484899,-0.2952720225,1
73,42,-0.04137334228,-0.2332516313,1
73,50,-0.212199837,-0.1617131084,1
73,58,-0.2612788081,-0.01312445477,1
73,66,-0.2923223078,0.02973810397,1
73,74,-0.2227476239,0.08761511743,1
73,82,-0.1617328674,0.0623081252,1
73,90,-0.2286794782,0.0785266608,1
73,98,-0.2041151524,0.2261265069,1
73,106,-0.08674742281,0.3482286036,1
73,114,-0.1587919295,0.1148724109,1
73,122,-0.1411025375,0.05744238198,1
73,130,-0.15778777,0.05999111384,1
73,138,-0.2213573754,0.06605194509,1
73,146,-0.1941590756,0.08969833702,1
73,154,-0.2415717095,0.1124798581,1
73,162,-0.1946225464,0.1303188801,1
73,170,-0.03873972967,-0.06231543422,1
81,10,0.03097335249,0.1524015218,1
81,18,-0.1430188715,0.004481408745,1
81,26,-0.2290831506,-0.09314750135,1
81,34,-0.1233585402,-0.2373256683,1
81,42,-0.01044863462,-0.1409242451,1
81,50,-0.1161805391,-0.1173250005,1
81,58,-0.1975036114,-0.03666329011,1
81,66,-0.1646713912,0.03465358913,1
81,74,-0.2547179461,0.1204185933,1
81,82,-0.3395459056,0.05051909387,1
81,90,-0.3055044711,0.07128959894,1
81,98,-0.1217816323,0.1527868509,1
81,106,0.06049624085,0.1804130822,1
81,114,-0.1223920882,0.09327469021,1
81,122,-0.1897332221,0.04073055834,1
81,130,-0.2276872098,-0.03403586149,1
81,138,-0.07943913341,-0.04319304973,1
81,146,-0.1579022855,-0.04699429497,1
81,154,-0.2696002722,-0.08615595102,1
81,162,-0.1225678623,-0.06117281318,1
81,170,0.08213054389,-0.06490241736,1
89,10,-0.05487290025,0.1231125742,1
89,18,-0.2020155787,-0.05360677466,1
89,26,-0.3042342663,-0.03674339503,1
89,34,-0.1570456922,-0.1010007486,1
89,42,-0.06427697092,-0.03085175902,1
89,50,-0.1110576168,0.04492562264,1
89,58,-0.1426879466,0.04484527186,1
89,66,-0.1506345272,-0.01176683605,1
89,74,-0.2178921998,-0.01494564861,1
89,82,-0.3260115087,0.04124863818,1
89,90,-0.3188273311,0.1764615476,1
89,98,-0.1421333849,0.1466423422,1
89,106,-0.02557215095,0.03934944421,1
89,114,-0.05862555653,-0.08185747266,1
89,122,-0.1097673699,-0.1050580069,1
89,130,-0.1217315793,-0.04347092658,1
89,138,-0.1209940016,-0.0001921700314,1
89,146,-0.274916172,-0.06217894331,1
89,154,-0.2614323497,-0.09874098748,1
89,162,-0.06743961573,-0.02684124,1
89,170,-0.01758555323,0.00714432355,1
97,10,-0.1908141077,0.0118579492,1
97,18,-0.186462,-0.07081348449,1
97,26,-0.2204336375,0.04614271969,1
97,34,-0.2763726413,0.06928047538,1
97,42,-0.1597657949,0.02502847463,1
97,50,-0.1879836023,-0.02091228962,1
97,58,-0.1843837202,0.1201631427,1
97,66,-0.2341313362,0.08267568052,1
97,74,-0.3111310005,0.01445557177,1
97,82,-0.1741720289,0.04994031787,1
97,90,-0.1941963583,0.182732895,1
97,98,-0.1956010759,0.06146606058,1
97,106,-0.1375257969,0.01850380749,1
97,114,-0.1007761955,-0.005794733763,1
97,122,-0.07019811869,-0.03353453428,1
97,130,-0.05341098458,0.02122384869,1
97,138,-0.1277132481,0.06152712926,1
97,146,-0.1343394518,-0.01069706306,1
97,154,-0.1569167078,0.02496355027,1
97,162,-0.1343835294,0.1221251562,1
97,170,0.04946303368,0.07366975397,1
105,10,-0.2148495317,-0.1260208488,1
105,18,-0.2147891819,-0.06143765897,1
105,26,-0.2489199936,0.02616620809,1
105,34,-0.3320413828,-0.01164134406,1
105,42,-0.4093936682,0.05224259198,1
105,50,-0.3342733979,-0.1020685211,1
105,58,-0.2355689555,0.06649452448,1
105,66,-0.1482252479,0.0999033004,1
105,74,-0.1608497798,0.03447814658,1
105,82,-0.1294036806,-0.01180804148,1
105,90,-0.1154583693,0.01041370258,1
105,98,-0.2069262564,0.03311448544,1
105,106,-0.2311616838,0.1520401239,1
105,114,-0.1705046594,0.1985811889,1
105,122,-0.05318824947,0.09205950797,1
105,130,-0.01584377885,0.09552137554,1
105,138,-0.1015693545,0.07526995987,1
105,146,-0.1493904442,0.1315845847,1
105,154,-0.2025784403,0.1685732305,1
105,162,-0.2352537811,0.2070773989,1
105,170,0.03919003159,0.1337528229,1
113,10,-0.1315303445,-0.04877872765,1
113,18,-0.1180583239,-0.07892144471,1
113,26,-0.1598504335,-0.07849434763,1
113,34,-0.1755882502,-0.05180901289,1
113,42,-0.1594261229,0.002105385065,1
113,50,-0.1643219739,-0.08024813235,1
113,58,-0.1078778207,-0.03520366549,1
113,66,-0.1213255823,-0.008223452605,1
113,74,-0.1786741465,-0.02893459238,1
113,82,-0.08804058284,-0.05193980038,1
113,90,0.04715149105,-0.04439355433,1
113,98,0.03567205369,0.077895917,1
113,106,0.07542173564,0.3340636492,1
113,114,-0.04109913111,0.2658228874,1
113,122,-0.06717467308,0.07368955016,1
113,130,-0.03159850836,0.0989638865,1
113,138,-0.1617422998,-0.02774293721,1
113,146,-0.214948684,0.1663528085,1
113,154,-0.1160559356,0.1903636605,1
113,162,-0.06677785516,0.2357856631,1
113,170,-0.1503542066,0.1794938743,1
121,10,-0.05188187212,0.1408624202,1
121,18,0.02418378741,-0.0734956786,1
121,26,-0.07265745103,-0.2335243076,1
121,34,-0.1502980888,0.005930507556,1
121,42,-0.2758336067,0.06034857407,1
121,50,-0.2326813936,0.01190434583,1
121,58,-0.1084703952,0.0008700639009,1
121,66,-0.1600693315,-0.0270184353,1
121,74,-0.2208769619,0.05199401081,1
121,82,-0.03853166103,-0.02771651745,1
121,90,-0.01318631321,-0.1108097881,1
121,98,-0.06161348522,0.01428340375,1
121,106,-0.02833254635,0.1196291521,1
121,114,-0.1158597022,0.1953807473,1
121,122,-0.1322877705,0.2139153332,1
121,130,-0.04478178918,0.2137195319,1
121,138,-0.06486100703,-0.08957045525,1
121,146,-0.1278949976,0.1818642318,1
121,154,-0.06143529713,0.1252046376,1
121,162,-0.05064886808,0.2244201899,1
121,170,-0.2260133028,0.2261708379,1
129,10,-0.07024970651,0.04955523461,1
129,18,-0.1547760069,-0.06997779012,1
129,26,-0.1220598519,-0.1859552115,1
129,34,-0.05403387547,0.03984765708,1
129,42,-0.1991375536,0.1163784415,1
129,50,-0.2109054029,0.1523095518,1
129,58,-0.04614329338,0.1032593548,1
129,66,-0.08755493164,-0.01087237895,1
129,74,-0.1593825668,-0.0246348884,1
129,82,-0.08799186349,-0.004564166069,1
129,90,-0.1739951968,-0.1086429358,1
129,98,-0.2124985605,-0.04264798015,1
129,106,-0.242876932,0.1147124693,1
129,114,-0.150272578,0.1406412721,1
129,122,-0.08402185142,0.2026230842,1
129,130,-0.1907146275,0.2316852063,1
129,138,-0.1753388345,0.1155659258,1
129,146,-0.1351259351,0.07658784837,1
129,154,-0.1489212662,0.117235437,1
129,162,-3.030896187e-05,0.1244230941,1
129,170,0.02542049438,0.2753779888,1
137,10,-0.1888144612,0.05046141893,1
137,18,-0.1106278077,-0.08002741635,1
137,26,-0.1230197847,-0.05176345259,1
137,34,-0.06339491904,0.1158479974,1
137,42,-0.05999026448,0.09651494771,1
137,50,-0.04833011329,0.172247529,1
137,58,-0.07447759062,0.02107524499,1
137,66,-0.1134162247,-0.06453457475,1
137,74,0.03812401742,-0.05096225068,1
137,82,-0.06147649884,-0.0006940737367,1
137,90,-0.1529806554,0.01032249443,1
137,98,-0.1180880666,-0.04828581959,1
137,106,-0.1995486021,0.09308965504,1
137,114,-0.08439970762,0.05320482701,1
137,122,-0.02825962752,0.08664016426,1
137,130,-0.1365021765,0.09157937765,1
137,138,-0.1450994313,0.2065942138,1
137,146,-0.08301723748,0.1489753872,1
137,154,-0.2079691738,0.2252516448,1
137,162,-0.08705121279,0.01148766279,1
137,170,-0.005498059094,0.2087157965,1
145,10,-0.07444495708,0.2519695461,1
145,18,-0.04837293178,0.1934525967,1
145,26,-0.117515564,0.02536125854,1
145,34,-0.109517768,0.04646819457,1
145,42,0.03582539409,-0.04249455035,1
145,50,0.05946585909,0.01970616914,1
145,58,-0.1233594716,-0.01063955948,1
145,66,-0.08555562794,0.07453706861,1
145,74,-0.003545936197,-0.02943587862,1
145,82,0.1103608459,-0.05443137884,1
145,90,0.00524225831,-0.04077862203,1
145,98,-0.07745188475,-0.02072276548,1
145,106,-0.1061438695,-0.03607499599,1
145,114,-0.0001266375184,0.02389894426,1
145,122,0.007202055305,0.2232498676,1
145,130,-0.09710712731,0.1031032205,1
145,138,-0.181086421,0.1543833613,1
145,146,-0.1340640187,0.1332669407,1
145,154,-0.1259474009,0.1330411732,1
145,162,-0.2181587219,0.1016380414,1
145,170,-0.254981935,0.1074233651,1
153,10,-0.05908171088,0.2467023283,1
153,18,-0.04059514403,0.01791521907,1
153,26,-0.006990358233,-0.02256352082,1
153,34,-0.03401145712,-0.009498309344,1
153,42,-0.01467089728,-0.09796588123,1
153,50,0.03359774873,-0.02805444226,1
153,58,-0.02263577282,0.06375222653,1
153,66,-0.2276467681,-0.0231484361,1
