PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 5, filenames: A:[5]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[6]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
25,74,-0.1784493327,0.06367381662,1
25,82,-0.09928509593,0.01809026673,1
25,90,-0.1241341829,0.0129192397,1
25,98,-0.2970010042,0.1133661568,1
25,106,-0.3223635554,0.001101427712,1
25,114,-0.1954935193,-0.08784029633,1
25,122,-0.214435935,-0.07004910707,1
25,130,-0.1940929294,0.006968790665,1
25,138,-0.2140957564,0.01805807464,1
25,146,-0.1513666213,0.1056639403,1
25,154,-0.09004637599,0.1079938412,1
25,162,-0.1106767133,0.1320206821,1
25,170,-0.1170090958,0.234899357,1
33,10,0.1956436634,0.1325262189,1
33,18,0.17509076,0.05353063345,1
33,26,0.04257370532,0.06425383687,1
33,34,-0.2582250535,0.1151877791,1
33,42,-0.1913960427,0.07768747211,1
33,50,-0.1064582169,0.1423237622,1
33,58,-0.191805467,-0.02589075826,1
33,66,-0.2208587527,-0.08178398758,1
33,74,-0.2348782569,0.02516080812,1
33,82,-0.1995843649,0.06199481338,1
33,90,-0.09692955017,0.04114290327,1
33,98,-0.1284489036,0.1455354542,1
33,106,-0.147778362,0.1176509187,1
33,114,-0.1399983168,0.06894978136,1
33,122,-0.1912030429,0.06510178,1
33,130,-0.2298952192,0.02518340945,1
33,138,-0.2330757976,0.06200126186,1
33,146,-0.2409849763,0.01513990387,1
33,154,-0.2896283865,0.04624999315,1
33,162,-0.1745493859,0.05301178619,1
33,170,0.06570766121,0.02891166508,1
41,10,0.2147707343,-0.006934851408,1
41,18,0.09913343191,-0.05504025519,1
41,26,0.01012826711,-0.110018447,1
41,34,-0.1065808013,0.1248775944,1
41,42,-0.1113133579,0.1121005639,1
41,50,-0.1118206978,0.1903343499,1
41,58,-0.1257712692,0.03807999939,1
41,66,-0.1637560725,-0.1190541834,1
41,74,-0.2888361812,-0.1364898682,1
41,82,-0.2795363963,0.1509365886,1
41,90,-0.1918103099,0.1131356433,1
41,98,-0.1864160895,0.08203884959,1
41,106,-0.1443430781,0.1028479189,1
41,114,-0.100111559,0.1136140302,1
41,122,-0.1348400116,-0.01096524857,1
41,130,-0.1152613387,0.06294456124,1
41,138,-0.1182517409,0.08848187327,1
41,146,-0.2419904023,0.03152820468,1
41,154,-0.3468415737,-0.03965580836,1
41,162,-0.2105069011,-0.0751362741,1
41,170,-0.02324375696,0.01528197527,1
49,10,0.1314959079,-0.1070755348,1
49,18,-0.04058732092,-0.01012885943,1
49,26,-0.1512794197,0.1888715178,1
49,34,-0.1541729271,0.186003238,1
49,42,0.06790132076,-0.234385848,1
49,50,0.1163682416,0.1263196319,1
49,58,-0.03171973675,0.08006531745,1
49,66,-0.2299883217,-0.05481396616,1
49,74,-0.4081865549,-0.1334453225,1
49,82,-0.3183928728,0.1557037979,1
49,90,-0.275105834,0.1619592607,1
49,98,-0.2623877525,0.05796277523,1
49,106,-0.2144645005,-0.0170875676,1
49,114,-0.07674223185,0.03380045295,1
49,122,-0.04653117806,-0.003406014293,1
49,130,-0.09561771154,0.1235052496,1
49,138,-0.03686666489,0.08400779963,1
49,146,-0.0911757946,0.02004229277,1
49,154,-0.1964854747,-0.02893731371,1
49,162,-0.2206152529,-0.05007885024,1
49,170,-0.1094066724,0.03544123098,1
57,10,0.04145362228,-0.02985441685,1
57,18,-0.0519718267,0.1586056501,1
57,26,-0.0706051439,0.2016913444,1
57,34,-0.04250382259,-0.05151070654,1
57,42,0.05951243266,-0.04228381813,1
57,50,0.1380978674,-0.1345092058,1
57,58,0.02400539815,0.02638397738,1
57,66,-0.02783699334,0.008731213398,1
57,74,-0.1629810482,-0.09335100651,1
57,82,-0.2601656914,0.0694046244,1
57,90,-0.2070080489,0.09547637403,1
57,98,-0.1810708493,-0.004210837185,1
57,106,-0.1376104355,-0.1063731685,1
57,114,-0.06290253997,0.01528449729,1
57,122,-0.05120963603,0.1142701581,1
57,130,-0.04202831909,0.1626492143,1
57,138,-0.0293097347,0.03812519461,1
57,146,-0.1311161518,-0.0441762656,1
57,154,-0.1772181392,-0.05832165852,1
57,162,-0.09733889997,-0.07636085898,1
57,170,-0.02698842436,0.04475371912,1
65,10,-0.04099325091,-0.1122576147,1
65,18,-0.003321494907,-0.02260715887,1
65,26,-0.02484874055,0.05791316554,1
65,34,-0.09741982818,-0.2088667154,1
65,42,-0.06159921736,-0.0865662694,1
65,50,0.04968488961,-0.06084983796,1
65,58,-0.02006135136,-0.05343613029,1
65,66,0.009221114218,-0.01292335615,1
65,74,-0.0279969722,0.01951589808,1
65,82,-0.1350702047,0.03215591982,1
65,90,-0.168034479,0.03258284181,1
65,98,-0.1942267865,-0.0191619806,1
65,106,-0.1665222645,0.01204962097,1
65,114,-0.09898672253,0.1026580036,1
65,122,-0.06424764544,0.1796515286,1
65,130,0.00106042996,0.1766003817,1
65,138,0.03231634572,0.0528863892,1
65,146,-0.001510344446,0.009481534362,1
65,154,-0.07071524858,-0.003396156244,1
65,162,-0.04248553514,-0.01893854514,1
65,170,0.05862961337,0.09374311566,1
73,10,-0.1177030504,-0.1436505318,1
73,18,0.03898464143,-0.0901761502,1
73,26,-0.05121101439,-0.03221230209,1
73,34,-0.2301517576,-0.1672319472,1
73,42,-0.3197379708,-0.05033782125,1
73,50,-0.2541919351,-0.04097110033,1
73,58,0.07755042613,-0.1058904156,1
73,66,0.001598872244,-0.1976476163,1
73,74,0.007193461061,-0.1461379528,1
73,82,0.003707304597,-0.07446487993,1
73,90,-0.0572462976,0.002073342912,1
73,98,-0.06500145793,0.08820329607,1
73,106,-0.1151211113,-0.03949095681,1
73,114,-0.09426662326,0.1369898617,1
73,122,-0.0236916244,0.1654052734,1
73,130,0.05865468457,0.09163895994,1
73,138,0.08532892168,0.009751051664,1
73,146,0.08817093819,0.01928360574,1
73,154,0.03328569978,0.02437683567,1
73,162,-0.07654252648,0.06180037186,1
73,170,-0.03990104422,0.1733115315,1
81,10,0.08091831207,-0.02500882745,1
81,18,0.08384539187,0.03160826117,1
81,26,-0.02430303395,-0.01130800322,1
81,34,-0.2168700844,0.04077635705,1
81,42,-0.4144482911,0.146075815,1
81,50,-0.438242048,-0.01686491445,1
81,58,-0.2669686079,-0.09784869105,1
81,66,-0.224000603,-0.2215285748,1
81,74,-0.1829376519,-0.2228123993,1
81,82,-0.1569299996,-0.0597512424,1
81,90,-0.06745913625,0.132938534,1
81,98,-0.08964891732,0.1116007641,1
81,106,-0.1313394755,-0.07691515982,1
81,114,-0.1461076289,-0.001505978405,1
81,122,-0.1372379214,0.08502777666,1
81,130,-0.08831954747,-0.02782926336,1
81,138,-0.1027287617,-0.06791742891,1
81,146,-0.1092422903,-0.03395044059,1
81,154,-0.1292029917,-0.005839832127,1
81,162,-0.1390756965,0.1412386298,1
81,170,-0.1224300861,0.214403078,1
89,10,0.01229283214,-0.1343571842,1
89,18,-0.08687107265,-0.06929792464,1
89,26,-0.1150660217,-0.03110452928,1
89,34,-0.01222471893,0.04666144773,1
89,42,-0.1651859134,0.04149173573,1
89,50,-0.3320929408,-0.06363602728,1
89,58,-0.389444232,-0.05598115176,1
89,66,-0.3585882783,-0.1373881102,1
89,74,-0.2675544024,-0.1370355785,1
89,82,-0.2306304872,-0.06817705929,1
89,90,-0.1595440805,0.1379144192,1
89,98,-0.05376891047,0.06884625554,1
89,106,-0.09545629472,0.1303525567,1
89,114,-0.1549170166,0.02111661434,1
89,122,-0.2005549371,0.01973584853,1
89,130,-0.1713411808,-0.03296369314,1
89,138,-0.1775071472,-0.1032029614,1
89,146,-0.207730487,-0.03745378554,1
89,154,-0.2329290211,-0.04209940881,1
89,162,-0.1892019063,0.1726288348,1
89,170,-0.07061743736,0.2397079468,1
97,10,-0.06269020587,-0.0917769447,1
97,18,-0.02805156633,-0.03611418605,1
97,26,-0.07222479582,-0.0609902963,1
97,34,-0.07539222389,0.02436418645,1
97,42,-0.1317550242,0.08203105628,1
97,50,-0.1867229939,-0.07527672499,1
97,58,-0.1956416965,-0.08712093532,1
97,66,-0.2596877813,0.02455851436,1
97,74,-0.3301828504,0.02419736236,1
97,82,-0.2442325652,-0.01187615655,1
97,90,-0.1732593924,0.08057367057,1
97,98,-0.03925571591,0.04611968249,1
97,106,-0.02621681243,0.1582553089,1
97,114,-0.07703098655,0.0802179575,1
97,122,-0.06475634873,0.07840818912,1
97,130,-0.2736341059,0.03177280724,1
97,138,-0.3776758313,-0.09479860216,1
97,146,-0.2709445953,-0.01346419938,1
97,154,-0.2423270941,-0.02587591857,1
97,162,-0.1775519997,0.02647072822,1
97,170,-0.134375453,0.223067373,1
105,10,0.09338303655,-0.002892682329,1
105,18,-0.03553034365,0.04013079032,1
105,26,-0.101246953,0.03518873826,1
105,34,-0.2176248729,0.1761692464,1
105,42,-0.1995319277,0.05644692853,1
105,50,-0.03119798005,-0.08753432333,1
105,58,-0.04872953892,-0.0154614225,1
105,66,-0.1835409254,0.1119869202,1
105,74,-0.4380192459,0.0667245388,1
105,82,-0.3223030269,0.01503437012,1
105,90,-0.1671369523,0.03286052495,1
105,98,-0.1152917445,0.03703662008,1
105,106,-0.01987805963,0.03863447905,1
105,114,-0.1358780712,0.1567899734,1
105,122,-0.4201751351,0.1172251254,1
105,130,-0.48988235,-0.02254465595,1
105,138,-0.4125388265,-0.07931706309,1
105,146,-0.2344024479,-0.01851079985,1
105,154,-0.1646783352,0.1520185173,1
105,162,-0.1012466699,0.06820735335,1
105,170,-0.03427458182,0.1140648723,1
113,10,0.1296993941,0.05414193496,1
113,18,-0.005175940692,0.002123385668,1
113,26,-0.07952843606,0.05636238307,1
113,34,-0.1931833774,0.229188025,1
113,42,-0.2443678677,0.007339466363,1
113,50,-0.1138472408,-0.002504333854,1
113,58,-0.08409824967,0.08391927183,1
113,66,-0.1270706505,0.05329341441,1
113,74,-0.3583189249,0.07012325525,1
113,82,-0.268458873,0.03836368397,1
113,90,-0.1260842383,0.04898913205,1
113,98,-0.09941932559,0.09318505228,1
113,106,-0.1322706789,0.09194958955,1
113,114,-0.2513659894,0.2053265721,1
113,122,-0.3144119978,0.1025210917,1
113,130,-0.2295458317,0.07300393283,1
113,138,-0.1905897558,0.04790155962,1
113,146,-0.165451169,0.1295767277,1
113,154,-0.1837157756,0.2068103105,1
113,162,-0.08003634214,-0.0007443726063,1
113,170,0.08289840817,0.045767501,1
121,10,0.1190574095,0.1768052727,1
121,18,-0.05326195061,0.04574453831,1
121,26,-0.1217032671,0.01636524871,1
121,34,-0.2005604506,0.06606149673,1
121,42,-0.1826852113,0.04823730886,1
121,50,-0.1798900068,0.08292405307,1
121,58,-0.1643180251,0.05268388987,1
121,66,-0.2031886727,0.04916845635,1
121,74,-0.328145504,0.1939220726,1
121,82,-0.3755229115,0.1442891061,1
121,90,-0.365761131,0.1251386106,1
121,98,-0.3696309626,0.2017709911,1
121,106,-0.3691103756,0.09817185253,1
121,114,-0.2383359522,-0.02220585197,1
121,122,-0.1842708737,-0.02355489135,1
121,130,-0.2316095233,0.06542459875,1
121,138,-0.1728712469,0.1641165614,1
121,146,-0.154635787,0.129090488,1
121,154,-0.3830062449,0.07333113998,1
121,162,-0.3054730892,-0.07330420613,1
121,170,-0.1005152762,-0.01595842838,1
129,10,-0.03815916181,0.1530437917,1
129,18,-0.1901753247,0.02462246269,1
129,26,-0.2232457399,-0.1213769615,1
129,34,-0.2017014921,-0.004161346704,1
129,42,-0.1921826601,0.1811017245,1
129,50,-0.2431349754,0.08643645048,1
129,58,-0.1889772266,-0.05573970079,1
129,66,-0.2332348078,-0.08524169028,1
129,74,-0.2626872659,0.007727175951,1
129,82,-0.2404644042,0.05500986427,1
129,90,-0.3370662928,0.02947384119,1
129,98,-0.412373215,0.0524667874,1
129,106,-0.3555143476,0.01767935231,1
129,114,-0.1795505285,-0.1376813054,1
129,122,-0.07814846933,-0.1510135978,1
129,130,-0.1377880722,0.07376144826,1
129,138,-0.2119629681,0.1789849699,1
129,146,-0.2418620884,0.01392459869,1
129,154,-0.2965045571,0.03384120762,1
129,162,-0.2634750605,-0.08594297618,1
129,170,-0.09498949349,-0.167917043,1
137,10,-0.3097516596,0.04521049559,1
137,18,-0.1865218729,-0.03450390324,1
137,26,-0.2285728753,-0.2189169824,1
137,34,-0.2523582578,-0.0312807411,1
137,42,-0.1787999421,0.3091422021,1
137,50,-0.2937939167,0.179210037,1
137,58,-0.3047174811,-0.01451598853,1
137,66,-0.1597292572,-0.07406874746,1
137,74,-0.1352296919,0.1004611924,1
137,82,-0.1438237131,0.1747245789,1
137,90,-0.1672954112,0.07420299947,1
137,98,-0.2386214733,0.06258781254,1
137,106,-0.1797009259,0.03070241585,1
137,114,-0.1452526897,-0.09298756719,1
137,122,-0.1255655289,-0.1017734855,1
137,130,-0.07249936461,0.1130985171,1
137,138,-0.1421096623,0.1693014503,1
137,146,-0.2105948329,0.07430502027,1
137,154,-0.2324639112,0.1045226455,1
137,162,-0.1790030003,-0.04061572999,1
137,170,-0.04061170667,-0.2231215537,1
145,10,-0.190336898,-0.01795814186,1
145,18,-0.1040765196,-0.03420698643,1
145,26,-0.1534187943,-0.04181524739,1
145,34,-0.4010185301,0.01966706663,1
145,42,-0.3035982847,0.2826990485,1
145,50,-0.2256212234,0.2000627667,1
145,58,-0.2471801788,0.2314739823,1
145,66,-0.2674267292,0.05238452181,1
145,74,-0.2929362059,0.0670549199,1
145,82,-0.1658183336,0.1879714131,1
145,90,-0.3172008395,0.2112645805,1
145,98,-0.3595400751,0.07268287987,1
145,106,-0.2226763517,0.04841297492,1
145,114,-0.2215111554,-0.18743819,1
145,122,-0.08623531461,-0.09670576453,1
145,130,0.02873894572,0.05556772277,1
145,138,-0.1223032027,0.161962837,1
145,146,-0.1224324405,0.1525582075,1
145,154,-0.07586374879,0.1448707581,1
145,162,-0.002525344491,0.09397052228,1
145,170,-0.01866182685,-0.04331395775,1
153,10,-0.3159178793,-0.02471023239,1
153,18,-0.1434695572,-0.09434361011,1
153,26,-0.1409444064,0.09909135103,1
153,34,-0.2527789474,0.09900517017,1
153,42,-0.2098229229,0.1751238704,1
153,50,-0.1034664363,0.1627900749,1
153,58,-0.1771226227,0.1157026887,1
153,66,-0.1377921849,0.05877047032,1
153,74,-0.1431544125,0.02297742479,1
153,82,-0.3226974607,0.0764407292,1
153,90,-0.4063603282,0.08900041133,1
153,98,-0.3170495629,0.003814447671,1
153,106,-0.1682257503,-0.01904832944,1
153,114,-0.1577608585,-0.1737932116,1
153,122,-0.08039179444,-0.05158881471,1
153,130,-0.1856567264,-0.01078559458,1
153,138,-0.2151806951,0.1587581933,1
153,146,-0.04565425962,0.1758346409,1
153,154,-0.001136027277,0.08551636338,1
153,162,-0.01191911846,0.03262741864,1
153,170,-0.1913601756,0.09517840296,1
161,10,-0.2767829299,-0.01996840537,1
161,18,-0.09910091758,-0.04929427803,1
161,26,-0.1072165966,0.1486636549,1
161,34,-0.1630217433,0.1742084622,1
161,42,-0.151603356,0.2185236365,1
161,50,-0.1401125342,0.2135410905,1
161,58,-0.1368954629,0.01353682578,1
161,66,-0.116663456,0.01106497366,1
161,74,-0.1747354567,0.05222664028,1
161,82,-0.3484694362,0.00158925727,1
161,90,-0.3326957226,-0.04712374136,1
161,98,-0.1791775972,-0.05149498582,1
161,106,-0.0792389214,-0.05000508949,1
161,114,-0.1042032838,-0.1494217515,1
161,122,-0.05122432113,0.1028810516,1
161,130,-0.1608962268,0.1511672139,1
161,138,-0.2614296377,0.02072775178,1
161,146,-0.1793835759,0.05067440122,1
161,154,-0.1121354327,-0.01374298334,1
161,162,-0.1372182071,-0.03706629574,1
161,170,-0.3366242349,0.09657792747,1
169,10,-0.1416546404,0.0564379096,1
169,18,-0.2627987266,0.09800405055,1
169,26,-0.3072863519,0.1517806053,1
169,34,-0.2083702385,0.1998330653,1
169,42,-0.2506777644,0.2026872933,1
169,50,-0.375867337,0.3105177581,1
169,58,-0.2765901983,0.05287830532,1
169,66,-0.2491275668,0.0228276439,1
169,74,-0.3922435045,-0.00886157807,1
169,82,-0.4494099319,-0.04335910082,1
169,90,-0.3507319093,-0.1816651076,1
169,98,-0.008551999927,-0.07684168965,1
169,106,-0.06504762173,0.04311877489,1
169,114,-0.2787252665,0.01285145152,1
169,122,-0.3900275826,0.1738603264,1
169,130,-0.3388445377,0.01566465385,1
169,138,-0.1727121174,-0.05410727859,1
169,146,-0.0936357826,-0.04508649558,1
169,154,-0.04449600726,0.003493685275,1
169,162,-0.1410820186,0.009222336113,1
169,170,-0.3759921789,0.07402710617,1
177,10,-0.06395974755,0.1293227822,1
177,18,-0.3460757732,-0.03045366704,1
177,26,-0.5282066464,0.1064494252,1
177,34,-0.5099070668,0.2033859789,1
177,42,-0.487154007,0.1322184503,1
177,50,-0.5395950675,0.2589698732,1
177,58,-0.3862896562,0.0747859925,1
177,66,-0.3456133604,0.06271997839,1
177,74,-0.4213263988,0.000787967816,1
177,82,-0.3764241338,-0.06413339078,1
177,90,-0.3611217141,-0.2679429054,1
177,98,-0.333439827,-0.05772186816,1
177,106,-0.1987359524,0.04546678811,1
177,114,-0.3166658878,-0.03935320675,1
177,122,-0.5218979716,-0.08670244366,1
177,130,-0.4629971385,-0.0959500894,1
177,138,-0.2808413804,-0.0009465087205,1
177,146,-0.06528754532,-0.05142986402,1
177,154,0.03959478438,0.03381358087,1
177,162,-0.07599748671,-0.004100628197,1
177,170,-0.3912265599,0.0263701044,1
185,10,-0.1456002295,-0.1291390508,1
185,18,-0.3675458729,-0.1053986102,1
185,26,-0.484033078,0.09391445667,1
185,34,-0.5446112156,0.2457866669,1
185,42,-0.61387676,0.1146112755,1
185,50,-0.5619881749,0.152266264,1
185,58,-0.4768104553,0.1285687685,1
185,66,-0.555080533,0.06731303036,1
185,74,-0.6695878506,0.029054299,1
185,82,-0.5109621286,-0.01337676868,1
185,90,-0.4382653832,-0.09931667894,1
185,98,-0.4051244557,-0.102913931,1
185,106,-0.3472540081,-0.1416473389,1
185,114,-0.4460363984,-0.2882306576,1
185,122,-0.5171903372,-0.1495184004,1
185,130,-0.3940386474,-0.05487235636,1
185,138,-0.3088896871,-0.01012512669,1
185,146,-0.07959510386,-0.04111832008,1
185,154,0.0009835697711,-0.05086956173,1
185,162,-0.1798337698,-0.05974229425,1
185,170,-0.2786192,0.0001950212754,1
193,10,-0.1919474602,-0.08301253617,1
193,18,-0.4608401358,-0.000296600163,1
193,26,-0.6153113246,0.1508318633,1
193,34,-0.6361240745,0.2050178349,1
193,42,-0.5928502679,-0.01407617331,1
193,50,-0.3944241405,0.05637855828,1
193,58,-0.3154709637,0.1506727785,1
193,66,-0.4824623764,0.02654112875,1
193,74,-0.7422314882,-0.05808339268,1
193,82,-0.7345762253,-0.09182643145,1
193,90,-0.6942718625,-0.05769269913,1
193,98,-0.3553326726,-0.1501787752,1
193,106,-0.2199957371,-0.1499780267,1
193,114,-0.2125674188,-0.1724586785,1
193,122,-0.2468253076,-0.04998154938,1
193,130,-0.2395618856,-0.06122600287,1
193,138,-0.1553525478,-0.03225360811,1
193,146,-0.0306436643,-0.03881755099,1
193,154,0.1492706239,-0.06917750835,1
193,162,-0.03031858057,0.06003675237,1
193,170,-0.2439487427,0.03492582589,1
201,10,-0.1358638853,-0.005484815687,1
201,18,-0.264698565,0.111260727,1
201,26,-0.5106338263,0.1790921837,1
201,34,-0.5369522572,0.1918595135,1
201,42,-0.3163838387,-0.04491321743,1
201,50,-0.2945854664,-0.07234060764,1
201,58,-0.1444149613,-0.006916761398,1
201,66,-0.2011153996,-0.007246859372,1
201,74,-0.5186855793,0.1096047312,1
201,82,-0.4365882277,-0.1400365829,1
201,90,-0.3243206739,-0.1443927884,1
201,98,-0.157972753,-0.02442454547,1
201,106,-0.02823897451,-0.04459467158,1
201,114,0.08527923375,-0.03247386962,1
201,122,-0.1001691669,0.03877292946,1
201,130,-0.145742178,0.1133534759,1
201,138,-0.1478301436,0.1003731638,1
201,146,-0.0226328522,-0.02132419497,1
201,154,0.06702297926,0.07959514111,1
201,162,-0.01208731905,0.1160576791,1
201,170,-0.2181424499,0.07401543856,1
209,10,-0.06161519885,0.1417273283,1
209,18,-0.04143688083,0.238485828,1
209,26,-0.09763023257,0.2060413212,1
209,34,-0.1459117234,0.200974375,1
209,42,-0.114069581,0.06092824042,1
209,50,0.0008694678545,-0.2081761062,1
209,58,-0.1085530818,-0.2610543966,1
209,66,-0.0697209388,0.03828027844,1
209,74,-0.006128579378,0.2854944468,1
209,82,-0.203491807,0.1533871889,1
209,90,-0.2361390889,-0.09286849201,1
209,98,-0.08972673118,0.131023556,1
209,106,0.1289512515,0.0824996382,1
209,114,0.2372921258,0.1166749224,1
209,122,0.2180954516,0.1284478158,1
209,130,-0.0605468154,0.1503581554,1
209,138,-0.1064490676,0.07168963552,1
209,146,0.07583133876,0.2490975857,1
209,154,0.09331066161,0.1534700394,1
209,162,-0.1097060591,0.03542106971,1
209,170,-0.08413675427,0.02384154871,1
217,10,0.1033252776,0.2257223427,1
217,18,0.2959669232,0.4559155107,1
217,26,0.2452827096,0.2351889163,1
217,34,0.09359228611,-0.0169864893,1
217,42,0.1013060063,0.07959076017,1
217,50,0.2412537038,0.2502835691,1
217,58,0.323802948,-0.3365591764,1
217,66,0.4276469946,-0.1110985428,1
217,74,0.3994144201,-0.08776447177,1
217,82,0.4278643727,-0.3197548985,1
217,90,0.1875715256,-0.2057736963,1
217,98,0.1128422767,0.009682837874,1
217,106,0.2070623189,0.164858833,1
217,114,0.3225447237,-0.02333152294,1
217,122,0.2611305118,0.03294851631,1
217,130,0.2392992526,-0.156986475,1
217,138,0.2072530389,-0.2046759129,1
217,146,0.1476054937,-0.1064428091,1
217,154,0.06892892718,-0.06298163533,1
217,162,0.05129264295,-0.03431762382,1
217,170,0.02142845839,-0.02508886531,1
225,10,0.1895177513,0.2196460962,1
225,18,0.2493907362,0.2738775611,1
225,26,0.4986060858,0.176424399,1
225,34,0.4739314914,0.0134331733,1
225,42,0.3301004767,0.1324621141,1
225,50,0.4079521298,0.06993508339,1
225,58,0.5443069935,-0.1247813925,1
225,66,0.5191508532,-0.1080718786,1
225,74,0.475481689,-0.05325815082,1
225,82,0.5466307402,-0.13186647,1
225,90,0.5771769285,-0.2213734537,1
225,98,0.3244008124,0.005024014041,1
225,106,0.2541480064,0.1073160022,1
225,114,0.3673851788,-0.1224685013,1
225,122,0.3462454677,-0.03330609575,1
225,130,0.3569193482,-0.06937918812,1
225,138,0.3243808448,-0.1625816673,1
225,146,0.3166713715,-0.03137564659,1
225,154,0.3631250858,-0.01014329493,1
225,162,0.2819823027,-0.08597382903,1
225,170,0.2140091956,-0.04114062712,1
233,10,0.1458598375,0.07697783411,1
233,18,0.3279000521,0.1251282245,1
233,26,0.3787115216,0.09601897001,1
233,34,0.3601427078,0.1693656296,1
233,42,0.3670524955,0.2798762918,1
233,50,0.3855990469,0.01544007659,1
233,58,0.4634543061,-0.1252095699,1
233,66,0.6840626001,-0.1447393596,1
233,74,0.6564395428,-0.1351865381,1
233,82,0.5128945112,0.01318217069,1
233,90,0.5009636283,-0.04014480859,1
233,98,0.4891848266,-0.06084095687,1
233,106,0.527813077,0.02883450687,1
233,114,0.4981747568,-0.05850376934,1
233,122,0.3450360298,-0.0643555671,1
233,130,0.2508778572,-0.01035994664,1
233,138,0.3227062225,0.01127817109,1
233,146,0.2859895825,0.01567457244,1
233,154,0.2914093137,0.07688062638,1
233,162,0.2538547516,-0.1271446943,1
233,170,0.1873018742,-0.05318706483,1
241,10,0.1039113551,-0.05586867034,1
241,18,0.257312268,0.04608332366,1
241,26,0.3353561759,0.1162008941,1
241,34,0.2813265026,0.2479154319,1
241,42,0.2924081385,0.2547492087,1
241,50,0.4362464547,0.01795250922,1
241,58,0.4018092155,-0.07700821757,1
241,66,0.4838121831,-0.07480806112,1
241,74,0.4819141626,-0.04621738195,1
241,82,0.3298274577,0.02555211633,1
241,90,0.192712009,-0.01342170686,1
241,98,0.5419698954,-0.1725088209,1
241,106,0.5772097111,-0.1494125426,1
241,114,0.4044368863,-0.01075462997,1
241,122,0.2989231944,-0.03643713892,1
241,130,0.2272548229,-0.04653294757,1
241,138,0.2242503613,-0.06974276155,1
241,146,0.2001920938,0.05310820416,1
241,154,0.1603657603,0.08276639879,1
241,162,0.09283465147,-0.05959457159,1
241,170,0.09656199813,-0.0568908751,1
249,10,0.2499029487,-0.02117669582,1
249,18,0.2636805177,0.08815105259,1
249,26,0.3214738965,0.1816746593,1
249,34,0.3172457218,0.2930701375,1
249,42,0.3535062671,0.1846359372,1
249,50,0.409550041,0.1276817918,1
249,58,0.4268750548,0.09693679214,1
249,66,0.3938376606,-0.02764255926,1
249,74,0.3547148108,0.0119079072,1
249,82,0.3104295135,-0.0961894989,1
249,90,0.249918431,-0.07375697047,1
249,98,0.2820783257,-0.08237865567,1
249,106,0.3569295108,-0.1405938864,1
249,114,0.4523485303,-0.007804773748,1
249,122,0.2669526935,-0.02130477875,1
249,130,0.1872807294,-0.02936914377,1
249,138,0.1848916262,0.01986677945,1
249,146,0.08929284662,0.01408733428,1
