PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 69, filenames: A:[69]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[70]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,0.1528399587,-0.1979927719,1
9,18,-0.06978860497,0.1179251522,1
9,26,-0.08910290897,0.228972584,1
9,34,-0.1598672569,0.0261785835,1
9,42,-0.2924996614,0.08170157671,1
9,50,-0.3069555759,0.1579065919,1
9,58,-0.2180850208,0.0516192317,1
9,66,-0.0934060365,-0.0007722601295,1
9,74,-0.04991413653,-0.08806277812,1
9,82,0.04883266985,-0.0552418232,1
9,90,0.1776130497,-0.02819705009,1
9,98,0.1149611622,0.09975593537,1
9,106,0.001397058368,0.198247999,1
9,114,0.02711708844,0.2226075828,1
9,122,-0.01782940328,0.3619051576,1
9,130,-0.02721920609,0.2667850554,1
9,138,0.01654554904,0.1321284026,1
9,146,0.1315715909,-0.1883543879,1
9,154,0.3999152482,0.09207259864,1
9,162,0.1848106831,0.02704257518,1
9,170,0.002107262611,-0.03843133152,1
17,10,0.0576326251,-0.1235300377,1
17,18,-0.2004971504,-0.08258438855,1
17,26,-0.1062529683,-0.03125200048,1
17,34,-0.09061075002,-0.09375149012,1
17,42,-0.1156553626,-0.03375057876,1
17,50,-0.01248344779,0.02930715866,1
17,58,-0.05323105305,-0.07597078383,1
17,66,-0.04117719084,-0.08286932111,1
17,74,-0.0346160382,-0.05336434394,1
17,82,-0.07198823988,-0.02868767083,1
17,90,-0.0928542316,-0.06013939902,1
17,98,-0.08846778423,0.06287261844,1
17,106,-0.06009741873,0.08620592952,1
17,114,-0.00579033792,0.1411416233,1
17,122,-0.02490303665,0.2580657899,1
17,130,-0.04388304055,0.1757738292,1
17,138,0.0265102461,0.09139551222,1
17,146,0.1223378181,0.05352962762,1
17,154,0.1815924793,0.04034437984,1
17,162,0.004928445444,0.03864162415,1
17,170,-0.2452075779,0.02763574943,1
25,10,-0.1175337881,-0.04696323723,1
25,18,-0.3254795969,-0.2011130154,1
25,26,-0.1815426648,-0.0393564254,1
25,34,0.07652142644,-0.1365741342,1
25,42,-0.003003507853,-0.07384566963,1
25,50,-0.02156721428,-0.06081730127,1
25,58,0.09241858125,0.1043631434,1
25,66,0.01928764582,-0.1433010399,1
25,74,-0.1943261027,-0.1146321744,1
25,82,-0.1547293067,0.01570240222,1
25,90,-0.09489765763,0.03166510165,1
25,98,-0.1424901336,0.1045880541,1
25,106,-0.09993924201,0.07760815322,1
25,114,-0.04933263361,0.05238339305,1
25,122,-0.08881318569,-0.009077645838,1
25,130,-0.03179245442,0.07188276947,1
25,138,0.07259374857,0.06442798674,1
25,146,-0.01955612004,0.1278472692,1
25,154,-0.06467669457,0.02883263677,1
25,162,-0.1217910945,0.01489104331,1
25,170,-0.09797729552,0.1333360374,1
33,10,-0.2433822751,-0.0333952941,1
33,18,-0.2923898697,-0.1278915852,1
33,26,-0.1798128486,-0.02715752274,1
33,34,0.1318545789,-0.1012489051,1
33,42,0.09949461371,-0.06448559463,1
33,50,0.02713360265,-0.05077455193,1
33,58,0.003976553679,0.07942835987,1
33,66,-0.04521645233,-0.1667883247,1
33,74,-0.05914022028,-0.1116414368,1
33,82,-0.102164939,0.1245152801,1
33,90,-0.1593999714,0.02301943302,1
33,98,-0.1381379962,0.1310469806,1
33,106,-0.06146057695,0.1391361803,1
33,114,-0.1792560369,0.06545618922,1
33,122,-0.1586052328,-0.06094095111,1
33,130,0.1065697968,-0.0538867265,1
33,138,0.09787458926,0.07862482965,1
33,146,-0.03397423401,0.1102489531,1
33,154,0.02334031463,0.06747084111,1
33,162,-0.009082816541,0.08701186627,1
33,170,-0.07959540933,0.1564215571,1
41,10,-0.2049209774,-0.08106891811,1
41,18,-0.08343867213,-0.01012906339,1
41,26,-0.02578363568,0.008561834693,1
41,34,0.07162757218,0.1285295486,1
41,42,0.02736900374,0.01036846824,1
41,50,0.04086362943,0.1201644391,1
41,58,-0.02503019199,0.1320908666,1
41,66,-0.1324818283,-0.07881172746,1
41,74,-0.1247619689,-0.05428276584,1
41,82,-0.1963219941,0.1693805754,1
41,90,-0.2613774538,0.1161467582,1
41,98,-0.1113649383,0.1404103339,1
41,106,-0.05399015546,0.1144627854,1
41,114,-0.1971044242,-0.01539974287,1
41,122,-0.1193730608,-0.02759263292,1
41,130,0.1234202981,0.03653036803,1
41,138,0.1417991221,0.1534771323,1
41,146,-0.07026347518,0.03375390917,1
41,154,-0.01649715006,0.05116216838,1
41,162,-0.01091427356,0.09813821316,1
41,170,-0.02937243506,0.1221014783,1
49,10,0.06978459656,-0.03973304108,1
49,18,0.1379336715,0.04148184508,1
49,26,0.01853119582,0.09620819986,1
49,34,-0.01207743026,0.0875608176,1
49,42,-0.045227319,0.04670011252,1
49,50,0.04803849757,0.1759147495,1
49,58,-0.02832234651,0.2127486169,1
49,66,-0.05747036636,-0.09544496238,1
49,74,-0.0672185123,-0.1362904012,1
49,82,-0.1646866649,0.1680918485,1
49,90,-0.1527123749,0.2494887114,1
49,98,0.01953406632,0.1278559864,1
49,106,-0.06036134064,0.07451371104,1
49,114,-0.1680200994,0.002472139895,1
49,122,-0.02527029812,-0.01549777202,1
49,130,0.04286626726,-0.003779951483,1
49,138,-0.1068971753,0.03382833302,1
49,146,-0.06367283314,-0.01776105911,1
49,154,0.01870836318,0.08653504401,1
49,162,0.02837528661,0.1275425851,1
49,170,0.0172246024,0.202137053,1
57,10,-0.02476890013,-0.0008974634111,1
57,18,0.1907365173,0.03289060295,1
57,26,0.05595350638,0.03509112448,1
57,34,-0.0349184908,0.04535681382,1
57,42,-0.008600950241,0.1481325328,1
57,50,-0.06196077541,0.07905870676,1
57,58,-0.08124004304,0.1091191545,1
57,66,0.0154826194,0.0007833763957,1
57,74,-0.08798913658,-0.06760762632,1
57,82,-0.1503219903,0.1568934321,1
57,90,-0.03165537119,0.1866090596,1
57,98,-0.03496401757,0.04120051861,1
57,106,-0.05973947793,0.02475081384,1
57,114,-0.09895268083,0.00382373482,1
57,122,-0.0525630787,-0.03186412156,1
57,130,-0.07177038491,-0.008702933788,1
57,138,-0.2339598835,0.03971621022,1
57,146,-0.06744296849,0.04929829389,1
57,154,0.02732870728,0.1883761883,1
57,162,-0.02184082195,0.1540856659,1
57,170,-0.1474094689,0.1664801985,1
65,10,-0.04523594677,0.01955007762,1
65,18,0.06991104782,0.01610259339,1
65,26,-0.01800701022,0.06527546048,1
65,34,-0.03783866018,0.1023975313,1
65,42,0.07446096092,0.001458313316,1
65,50,-0.03056885302,0.08829819411,1
65,58,-0.002387903631,0.1853729486,1
65,66,0.01943317056,0.1220906526,1
65,74,-0.1202257946,-0.01508020237,1
65,82,-0.2022116333,0.08578943461,1
65,90,-0.1538905352,0.03944820166,1
65,98,-0.1144280508,0.03894978762,1
65,106,-0.1507557034,-0.07897567749,1
65,114,-0.0959713608,-0.1600657105,1
65,122,-0.05226235092,-0.05159213021,1
65,130,-0.09398578852,0.04547258466,1
65,138,-0.06651076674,0.02317923307,1
65,146,-0.006469104439,0.09076108783,1
65,154,-0.04623998329,0.1348581761,1
65,162,-0.08859691769,0.08268269897,1
65,170,-0.1685746908,0.04036380351,1
73,10,-0.1910686642,0.01312225312,1
73,18,-0.05781303346,-0.09190199524,1
73,26,-0.005851540715,0.04721103609,1
73,34,-0.06829286367,-0.04497643933,1
73,42,-0.03400875255,-0.1042037979,1
73,50,-0.009653342888,0.06295351684,1
73,58,0.01441748813,0.1610159874,1
73,66,-0.008100155741,0.166803658,1
73,74,-0.05099356174,-0.03567020595,1
