PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 29, filenames: A:[29]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[30]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,-0.3782987297,-0.1053711474,1
9,18,0.1250253767,-0.1542715281,1
9,26,0.1918396056,0.004198752344,1
9,34,0.0481114462,-0.1311936527,1
9,42,-0.2421722412,-0.1647526026,1
9,50,-0.3839989901,-0.05235013366,1
9,58,-0.2999889851,-0.03797419369,1
9,66,-0.05036179721,-0.1848070025,1
9,74,0.1782980263,-0.1992468238,1
9,82,0.2390044332,0.00159445405,1
9,90,0.07133300602,0.02936847508,1
9,98,-0.1186169982,0.1783059239,1
9,106,0.005207076669,0.1522512585,1
9,114,0.1007080376,0.09542487562,1
9,122,0.1716668308,0.07678047568,1
9,130,0.2184505463,-0.05421604216,1
9,138,0.2231048197,-0.02441967651,1
9,146,0.07722964883,0.0967912674,1
9,154,0.08134704828,0.07665093243,1
9,162,0.1795013994,-0.01349773258,1
9,170,0.3993042111,-0.09216091037,1
17,10,-0.07519133389,-0.008217431605,1
17,18,0.1091485918,-0.05696621537,1
17,26,0.158288911,-0.04640646279,1
17,34,0.1019613221,-0.1720538586,1
17,42,-0.05101275444,-0.1587887108,1
17,50,-0.07799334079,-0.06564353406,1
17,58,-0.001379888505,0.07117018849,1
17,66,0.1346979141,-0.09154470265,1
17,74,0.2076864988,-0.1351255327,1
17,82,0.2089796513,-0.04106688499,1
17,90,0.1456436515,0.02679844201,1
17,98,0.08471762389,0.047968667,1
17,106,0.1512044966,-0.01842260361,1
17,114,0.1391594112,0.005804046988,1
17,122,0.0693481043,0.02069092914,1
17,130,0.08591700345,0.01617603749,1
17,138,0.1569691002,0.04652086273,1
17,146,0.1631125808,0.03463080153,1
17,154,0.2006791234,-0.04635012895,1
17,162,0.3100894094,-0.03364831582,1
17,170,0.2969407439,0.1403436363,1
25,10,-0.08683238178,-0.04758851975,1
