PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 112, filenames: A:[112]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[113]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,0.07088695467,0.4290457964,1
9,18,0.0299532041,0.144279182,1
9,26,0.01218832284,0.06657528877,1
9,34,-0.172093004,-0.1135647446,1
9,42,-0.1687442511,-0.2268896699,1
9,50,-0.145412311,-0.03003605455,1
9,58,-0.1136853024,0.1355985403,1
9,66,0.01805046201,0.1774218082,1
9,74,-0.0562595278,0.08432382345,1
9,82,-0.1902031302,0.2456891537,1
9,90,-0.1955802739,0.2831776142,1
9,98,-0.003597781062,0.1198104024,1
9,106,0.01200355589,0.1555660367,1
9,114,-0.1545038223,0.2136999816,1
9,122,-0.07769865543,0.2423649132,1
9,130,-0.01552505791,0.2162895203,1
9,138,0.07224583626,0.1078391075,1
9,146,0.1567724943,0.1527852118,1
9,154,0.157230854,0.1085582972,1
9,162,0.1281557679,-0.09757605195,1
9,170,-0.1654174477,-0.2981243432,1
17,10,-0.138950035,-0.05788996816,1
17,18,-0.02709485218,-0.04814932495,1
17,26,0.004494737834,0.0387795493,1
17,34,-0.07255475223,-0.01842823066,1
17,42,-0.07931474596,-0.07424291968,1
17,50,-0.0675304234,-0.1924996227,1
17,58,-0.04399608076,0.0089619793,1
17,66,-0.01290095598,0.08189842105,1
17,74,-0.03342175484,0.2412134856,1
17,82,-0.1495071799,0.2399757057,1
17,90,-0.0142194517,0.1690250188,1
17,98,0.1070431992,0.07819530368,1
17,106,0.06112476811,-0.003867015243,1
17,114,0.003836638294,0.06332555413,1
17,122,0.007044589147,0.1592047065,1
17,130,-0.03614655137,0.1412124485,1
17,138,0.00207920745,0.1227074414,1
17,146,0.04703968391,0.1279502511,1
17,154,0.03885952011,0.06986326724,1
17,162,0.03132513538,-0.02682904899,1
17,170,-0.2277997434,0.1073345169,1
25,10,-0.1165726632,-0.243867144,1
25,18,0.1052571386,-0.1228803843,1
25,26,0.03398420289,-0.06697196513,1
25,34,-0.05136751011,-0.06145422906,1
25,42,-0.05753930286,-0.004327757284,1
25,50,-0.09634011984,-0.07706998289,1
25,58,-0.09768621624,0.001606663689,1
25,66,-0.07566970587,0.04179830477,1
25,74,-0.158573851,0.1945299655,1
25,82,-0.2022166252,0.07668552548,1
25,90,-0.07078500092,0.05139927566,1
25,98,0.06237214804,0.07324443758,1
25,106,0.08510816097,0.05305632949,1
25,114,0.01642674953,0.1254352033,1
25,122,0.1112531796,0.08933182806,1
25,130,0.009841613472,0.05481126159,1
25,138,-0.07246299088,0.09338507056,1
25,146,-0.1003493294,0.0992846787,1
25,154,-0.08255340159,0.05949545652,1
25,162,0.06986217201,0.08651965857,1
25,170,-0.03669865429,0.2558941543,1
33,10,-0.02229198441,0.007766112685,1
33,18,-0.02761545405,0.03298003599,1
33,26,0.03445800021,0.04694454744,1
33,34,0.008741363883,-0.001348758116,1
33,42,-0.06897619367,0.02767303959,1
33,50,-0.09028417617,0.06275598705,1
33,58,-0.1393586099,-0.02743078582,1
33,66,-0.2104768157,-0.05676665902,1
33,74,-0.1866205931,0.02621572465,1
33,82,-0.1517235637,0.1454804391,1
33,90,-0.08851888776,0.1876480579,1
33,98,0.07411406189,0.06491380185,1
33,106,0.0493552722,-0.01742409915,1
33,114,-0.05330792442,0.07397382706,1
33,122,0.01545687765,0.08371610194,1
33,130,-0.03526908904,0.01667384803,1
33,138,-0.1936260015,0.02346712351,1
33,146,-0.2091133446,-0.009206235409,1
33,154,-0.2152406126,0.0338825956,1
33,162,-0.01845858991,0.1294546276,1
33,170,-0.1069406196,0.2327607572,1
41,10,-0.09057296067,0.0751529038,1
41,18,-0.1385550499,-0.004307549447,1
41,26,-0.004480233416,0.07018170506,1
41,34,-0.07118009776,0.04921353236,1
41,42,-0.2083817571,0.05593558773,1
41,50,-0.1924294978,0.1269705445,1
41,58,-0.1943293959,-0.0545534417,1
41,66,-0.2442921698,-0.1097681373,1
41,74,0.01680406183,0.06222889572,1
41,82,0.06911765784,0.2325562537,1
41,90,-0.1233208403,0.1864269078,1
41,98,-0.1530498862,0.06626571715,1
41,106,-0.1215038076,-0.09547496587,1
41,114,-0.1275575608,-0.1728900224,1
41,122,-0.1355786771,0.04080814123,1
41,130,-0.1758573502,0.07419061661,1
41,138,-0.2031326592,0.09856319427,1
41,146,-0.1993366778,0.08677044511,1
41,154,-0.1446650326,0.05606367439,1
41,162,-0.08928927034,0.05113521963,1
41,170,-0.1515075266,0.1653100401,1
