PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 147, filenames: A:[147]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[148]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,0.1042918563,-0.428920269,1
9,18,-0.1319381893,-0.1223432422,1
9,26,-0.2490297258,0.04546398297,1
9,34,-0.2435813546,0.004272282124,1
9,42,-0.1560410857,-0.0920265615,1
9,50,-0.06124433875,-0.1474534571,1
9,58,-0.2214250863,-0.1446481049,1
9,66,-0.1984021962,-0.2233990431,1
9,74,-0.2273368239,-0.1414553225,1
9,82,-0.1961094737,-0.04906255007,1
9,90,-0.01026888937,0.01508976519,1
9,98,-0.07154925168,0.06139849871,1
9,106,-0.01026116312,0.06310671568,1
9,114,-0.06347335875,-0.01748601347,1
9,122,-0.1408490241,-0.1413478106,1
9,130,-0.02808518708,0.01522675157,1
9,138,0.05392612517,0.1671467423,1
9,146,0.1187048927,0.1535470188,1
9,154,0.03728901595,-0.03689625859,1
9,162,0.2012212873,-0.07655971497,1
9,170,0.2733229995,-0.2096019089,1
17,10,-0.0945943594,-0.2246242911,1
17,18,-0.2538990676,-0.1655277163,1
17,26,-0.1684973538,-0.08918646723,1
17,34,-0.1739780307,-0.03273995221,1
17,42,-0.1559369266,-0.08963350207,1
17,50,-0.06899859011,-0.1589669436,1
17,58,-0.1494338214,-0.00674881041,1
17,66,-0.1568247229,-0.01615275443,1
17,74,-0.2057078481,-0.07776165009,1
17,82,-0.1335723102,-0.0827723369,1
17,90,0.01501187682,0.04754591733,1
17,98,-0.04757543653,0.1177370474,1
17,106,-0.1300875545,0.06261478364,1
17,114,-0.1395313442,-0.02792431414,1
17,122,-0.05318374187,-0.04811182991,1
17,130,-0.06409739703,0.1102938205,1
17,138,-0.02129121497,0.1616780162,1
17,146,0.05592213571,0.08352271467,1
17,154,-0.003340997733,0.04272724688,1
17,162,0.06140071899,0.005368091166,1
17,170,0.1050223857,-0.05907841027,1
25,10,-0.1846802831,-0.009933970869,1
25,18,-0.2360517979,-0.1575134397,1
25,26,-0.08091454953,-0.05797758698,1
25,34,-0.07066996396,0.08586908132,1
25,42,-0.1268698424,0.008052574471,1
