PIVlab, ASCII chart output - 02-Aug-2025
FRAME: 199, filenames: A:[199]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi & B:[200]FullStack_Pos0035_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
9,10,0.04169422388,-0.1740499288,1
9,18,0.1200321317,-0.05490270257,1
9,26,0.1082929894,-0.06616407633,1
9,34,0.04362545907,0.00316760689,1
9,42,0.002389498055,0.0442965962,1
9,50,0.03276092559,0.0006770193577,1
9,58,0.1720613092,0.1231605858,1
9,66,0.1205163971,0.03753206879,1
9,74,-0.05933795869,0.05497440696,1
9,82,-0.1336372197,0.1760730892,1
9,90,-0.1049208641,0.1458407789,1
9,98,-0.1064016521,0.1697368473,1
9,106,0.03968596458,0.1843503118,1
9,114,0.0198776871,0.1356184036,1
9,122,-0.1634933949,0.2326961011,1
9,130,-0.1836133003,0.3304839134,1
9,138,-0.06681169569,0.08384151757,1
9,146,-0.02055834606,0.04261589795,1
9,154,-0.01688949019,-0.006268100813,1
9,162,0.1009104997,-0.02360836416,1
9,170,0.09053327143,0.1416794658,1
17,10,0.03410172462,-0.09306453168,1
17,18,0.1248197556,0.04980675131,1
17,26,0.07671318948,0.09991244227,1
17,34,0.02100065351,0.1091523916,1
17,42,-0.06466653943,0.1719479561,1
17,50,-0.0163807217,0.08524467051,1
17,58,0.04846637696,0.03008379042,1
17,66,0.05179771036,0.05186019838,1
17,74,-0.0115236491,0.07936951518,1
17,82,-0.1539814621,0.1124210134,1
17,90,-0.2048908472,0.04192583263,1
17,98,-0.1865544319,-0.007643595338,1
17,106,-0.06424334645,0.08480507135,1
17,114,0.04249192402,0.03100718558,1
17,122,-0.02940551937,0.1256308109,1
17,130,-0.09629549086,0.1580938399,1
17,138,-0.09464232624,-0.02091344446,1
17,146,-0.07306344807,0.03366854042,1
17,154,-0.0006076339632,0.07556030899,1
17,162,0.1477626115,0.1632204056,1
17,170,0.1196781099,0.1488552988,1
25,10,0.06785914302,-0.04111515731,1
25,18,0.1426549256,0.1028263867,1
25,26,0.05974789709,0.04182050377,1
25,34,-0.05050279945,0.04497975111,1
25,42,-0.1328713,0.2538684607,1
25,50,-0.03513925895,0.1346903145,1
25,58,0.02950386703,0.1203738451,1
25,66,-0.02130284347,0.1091243029,1
25,74,-0.04935911298,0.1546559781,1
25,82,-0.02887890115,0.03970920295,1
25,90,0.002050098032,0.01797880046,1
25,98,-0.04063655064,-0.07221235335,1
25,106,0.1155186817,0.03487147018,1
25,114,0.3306047916,-0.007626265287,1
25,122,0.06568934023,0.06519366801,1
25,130,-0.04145979136,-0.003926841542,1
25,138,-0.02629139647,-0.02005977742,1
25,146,0.07252262533,0.02860504575,1
25,154,-0.01494771801,0.013556052,1
25,162,-0.08145291358,0.06942999363,1
25,170,0.01857863367,0.1494299471,1
33,10,0.1390031576,-0.04580623657,1
33,18,0.08709578216,0.06964322925,1
33,26,0.08365558088,0.04423561692,1
33,34,0.04126245156,0.1346617341,1
33,42,-0.02740986459,0.2754621506,1
33,50,0.07587643713,0.2164879441,1
33,58,0.1350627691,0.1517343074,1
33,66,-0.02050791681,0.1746207774,1
33,74,-0.04216245189,0.04497015104,1
33,82,0.0535146594,-0.04138695821,1
33,90,0.03347606957,-0.03901124746,1
33,98,0.07161799818,-0.06261231005,1
33,106,0.1865276396,7.857009768e-05,1
33,114,0.1449050307,-0.04778597876,1
33,122,0.04131359234,0.03474167362,1
33,130,-0.0112153478,-0.01849839091,1
33,138,0.04762613773,-0.008835103363,1
33,146,0.1119232327,0.05078950524,1
33,154,-0.05131527781,-0.0559437722,1
33,162,-0.04166825116,0.03476979584,1
33,170,0.02949039638,0.1814038903,1
41,10,0.08194456995,-0.09062808752,1
41,18,-0.02402099967,0.03270099312,1
41,26,0.008973795921,0.04730796069,1
41,34,0.05332557112,0.1283550262,1
41,42,0.05366700515,0.2316898555,1
41,50,0.07610980421,0.2873498499,1
41,58,0.06788765639,0.1295159757,1
41,66,-0.007221966982,0.03799638152,1
41,74,-0.06077842787,-0.03134036064,1
41,82,0.03124506585,-0.02929047123,1
41,90,0.1031596065,-0.07518800348,1
41,98,0.07230557501,-0.1356838346,1
41,106,0.06436922401,-0.02788240463,1
41,114,0.07342156768,-0.07813189179,1
41,122,0.1042268276,-0.02979629859,1
41,130,-0.04134574905,0.0661361441,1
41,138,-0.00250900723,-0.02354186401,1
41,146,0.1063078195,0.07189400494,1
41,154,0.0722650066,0.02618503571,1
41,162,0.09615429491,0.02049019188,1
41,170,0.00944462046,0.08045848459,1
49,10,-0.02952975407,-0.08976848423,1
49,18,-0.04543833435,0.0261064209,1
49,26,-0.03877294064,0.08612501621,1
49,34,-0.04593382031,0.1046330929,1
49,42,-0.05909552425,0.2195545435,1
49,50,-0.04147142172,0.1200722605,1
49,58,-0.05719896406,0.0275945887,1
49,66,-0.06739799678,-0.116471678,1
49,74,-0.1389061809,-0.1139950976,1
49,82,0.05338150263,0.1316524148,1
49,90,0.1979826689,0.0700982511,1
49,98,0.09087137878,-0.1078694314,1
49,106,0.05221675336,0.0279058218,1
49,114,0.01836079359,-0.08130629361,1
49,122,-0.007849361748,-0.1012237966,1
49,130,-0.1181389242,0.08789934218,1
49,138,-0.1185042411,0.02209229022,1
