PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 7, filenames: A:[7]MAX_Pos00d_TimeSrs004_TgUtrmcherry_K4K8MO.avi & B:[8]MAX_Pos00d_TimeSrs004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
111,33,0.05422139913,-0.02270214632,1
111,65,0.3044703603,0.1773243099,1
111,97,0.178723067,0.3130168915,1
111,129,-0.2459215224,0.2882907987,1
111,161,-0.122783646,0.4168626368,1
111,193,0.206134066,0.4713990688,1
111,225,0.06749610603,0.3186286092,1
111,257,0.03122458607,0.4298593998,1
111,289,0.4635704756,0.249830544,1
111,321,1.153273702,0.6564524174,1
111,353,0.5422528982,-0.2714515924,1
111,385,0.2750671506,-0.2726916969,1
111,417,0.1541195214,0.2324725688,1
111,449,0.4589849412,0.01798510551,1
111,481,2.531184673,3.970366955,1
111,513,0.3234190941,0.3732845485,1
111,545,0.418728441,0.2850041389,1
111,577,0.7608063221,0.3995518088,1
111,609,0.541117847,0.1737295389,1
111,641,0.2974326015,0.6340917349,1
111,673,0.2841973901,0.580491066,1
111,705,0.6752457023,0.4067703485,1
111,737,1.247887015,0.3851187527,1
111,769,1.158944726,0.5661745667,1
111,801,1.408345461,0.3998458385,1
111,833,5.476204872,1.182170033,1
111,865,6.507998943,5.154946327,1
111,897,6.923508167,4.214846611,1
111,929,8.8978405,1.930137873,1
111,961,9.545237541,1.498595476,1
111,993,10.81896877,1.602487803,1
111,1025,11.75207806,1.901147366,1
111,1057,12.27028656,2.433503866,1
111,1089,13.68360806,3.022007704,1
111,1121,17.36752701,3.563342571,1
111,1153,20.22353745,1.280091763,1
111,1185,20.77692223,1.221476436,1
111,1217,21.35279274,1.600436687,1
111,1249,21.78890038,0.9769570827,1
111,1281,22.29099083,1.372260451,1
111,1313,22.72413254,0.7768900394,1
111,1345,22.86115837,0.03987699747,1
111,1377,22.24414253,-0.8056435585,1
111,1409,22.88719177,-1.717141628,1
111,1441,21.10530853,-2.12901473,1
111,1473,18.35499382,-1.991465092,1
111,1505,16.69667816,-2.280525446,1
111,1537,17.45214081,-2.931489706,1
111,1569,16.48349762,-5.339103222,1
111,1601,15.98589134,-5.516120434,1
111,1633,16.43891716,-5.885979652,1
111,1665,16.59465218,-5.631995201,1
111,1697,13.30026817,-5.554038048,1
111,1729,11.1229353,-4.692426205,1
111,1761,11.85381889,-5.360974789,1
111,1793,8.627386093,-7.856740475,1
111,1825,4.053980827,-6.433782101,1
111,1857,4.04402256,-3.930639267,1
111,1889,0.4892319441,-0.9742825031,1
111,1921,-0.1359004378,-0.1557351798,1
111,1953,-0.1880139709,0.1478635073,1
111,1985,0.1920226812,0.1715283394,1
111,2017,0.5840318203,-3.718204498,1
143,33,0.09254434705,0.01432974637,1
143,65,0.1430979371,-0.0029540658,1
143,97,-0.1119053736,0.06405079365,1
143,129,-0.294809401,0.3466403484,1
143,161,-0.1794740707,0.6962416172,1
143,193,-0.1409782767,0.6472535133,1
143,225,-0.199632436,0.5354102254,1
143,257,-0.01692928374,0.3323901892,1
143,289,0.12075454,0.09711629152,1
143,321,0.1803564727,0.2527140975,1
143,353,0.1055402756,-0.1585264355,1
143,385,0.06453633308,-0.4668309689,1
143,417,0.06362643838,0.1011935472,1
143,449,0.0586194098,0.3204193413,1
143,481,-0.01315695047,0.667483449,1
143,513,0.04451203346,0.3426443338,1
143,545,1.011384845,0.5158350468,1
143,577,1.267830849,0.8060853481,1
143,609,0.4839125574,-0.0838508606,1
143,641,0.4272304773,-0.07464501262,1
143,673,0.6065095663,0.2102626562,1
143,705,0.5148826838,0.5801739693,1
143,737,0.7647680044,0.2991574705,1
143,769,0.6751605272,0.1732755899,1
143,801,0.1552702785,0.5018191934,1
143,833,1.209517717,2.146101713,1
143,865,3.914483309,3.267626286,1
143,897,7.218484879,1.827370644,1
143,929,9.17520237,1.856666803,1
143,961,9.134362221,1.494223237,1
143,993,10.24487972,2.13562727,1
143,1025,10.47369957,2.816746235,1
143,1057,12.06089592,3.840410709,1
143,1089,14.57104111,4.267172337,1
143,1121,16.42620659,2.418718815,1
143,1153,19.08495331,0.8778120279,1
143,1185,19.95648003,0.6786359549,1
143,1217,20.52633286,0.470200181,1
143,1249,22.00988579,0.2920066118,1
143,1281,22.73089218,1.359009624,1
143,1313,22.23823166,1.291454434,1
143,1345,23.5946579,0.03489136696,1
143,1377,24.14244461,0.7797344923,1
143,1409,23.42242622,-3.257146597,1
143,1441,23.0852623,-3.827892065,1
143,1473,18.58361816,-2.953148365,1
143,1505,17.79192352,-2.918974638,1
143,1537,17.7607193,-3.037189484,1
143,1569,17.1762352,-4.609786034,1
143,1601,16.24357033,-5.136825085,1
143,1633,23.24242783,-5.425439358,1
143,1665,20.15543747,-6.626102448,1
143,1697,17.90645981,-6.358350277,1
143,1729,13.14879704,-6.077651978,1
143,1761,12.85143948,-5.713134766,1
143,1793,10.7092886,-6.457345009,1
143,1825,7.120765686,-7.98607111,1
143,1857,4.863301277,-7.059638023,1
143,1889,1.331575513,-2.956278563,1
143,1921,-0.06339102983,-0.2471975088,1
143,1953,-0.4400184751,1.055091739,1
143,1985,0.2146278918,-0.3551774025,1
143,2017,-15.37997437,-8.670559883,1
175,33,-0.3593323827,0.04250541329,1
175,65,-0.2212205678,0.3302416801,1
175,97,-0.4037160277,0.4657683969,1
175,129,-0.5022718906,0.5835776329,1
175,161,-0.508669138,0.8524821997,1
175,193,-0.491284281,0.4010347128,1
175,225,-0.327247262,0.327837199,1
175,257,-0.1429390907,0.2343281806,1
175,289,-0.05423855782,0.4156979322,1
175,321,-0.1952854693,0.26749596,1
175,353,-0.1901783049,-0.1095053852,1
175,385,0.02245557867,-0.03417800367,1
175,417,0.3564436734,0.3913176656,1
175,449,0.3816561997,0.4746206105,1
175,481,0.2448280454,0.6156252623,1
175,513,0.4324986637,0.6392992735,1
175,545,0.9041649103,0.5959767699,1
175,577,1.693946838,0.6969739795,1
175,609,0.5251024365,0.5487902164,1
175,641,0.3099141121,0.07362121344,1
175,673,0.5700044632,0.1731635928,1
175,705,0.2389106154,0.6654248238,1
175,737,0.2862480879,0.3384088278,1
175,769,0.1697540581,0.1439342499,1
175,801,-0.5363689661,0.443005383,1
175,833,-0.2588578463,0.8195477128,1
175,865,2.144862652,1.222363234,1
175,897,6.752810478,1.367085218,1
175,929,10.13323212,1.692284942,1
175,961,8.274456978,1.646988511,1
175,993,8.968459129,2.808882952,1
175,1025,9.730315208,3.184588909,1
175,1057,11.35046005,3.743129015,1
175,1089,13.19414711,3.716179609,1
175,1121,15.04349232,3.166333199,1
175,1153,16.34627533,-16.00959969,1
175,1185,18.20879555,1.110020638,1
175,1217,20.25683022,-1.542263031,1
175,1249,23.03548622,-0.5463502407,1
175,1281,24.21423912,0.7506234646,1
175,1313,23.97486687,1.571258307,1
175,1345,5.803888321,-3.414107084,1
175,1377,26.11067772,-0.1475488544,1
175,1409,24.00382996,-3.438661098,1
175,1441,21.92000771,-4.437785625,1
175,1473,21.16005898,-5.114599705,1
175,1505,21.18077469,-2.74625802,1
175,1537,20.53083801,-1.933989525,1
175,1569,20.13282967,-3.760186434,1
175,1601,22.02702522,-17.77391434,1
175,1633,17.95339012,-8.884756088,1
175,1665,22.26762962,-10.32501125,1
175,1697,16.77586555,-5.550742626,1
175,1729,13.20728302,-5.199606419,1
175,1761,12.72399712,-4.757583141,1
175,1793,10.41500664,-6.564212799,1
175,1825,21.62591553,-10.11013699,1
175,1857,5.403130054,-7.411911011,1
175,1889,1.44010973,-3.997955322,1
175,1921,0.2865353227,-0.2650351226,1
175,1953,-0.4888883829,1.306024075,1
175,1985,0.3892814815,-1.160820603,1
175,2017,-13.66658783,-10.83718204,1
207,33,-0.5136421919,-0.03406916559,1
207,65,-0.1081139743,0.3444512486,1
207,97,-0.1113438606,0.6943774819,1
207,129,-0.4833493531,0.7256325483,1
207,161,-0.8385897875,1.039657354,1
207,193,-0.6047455072,0.5140305758,1
207,225,-0.7498001456,0.4421592355,1
207,257,-0.7138527632,0.3361696601,1
207,289,-0.4851907492,0.5252053738,1
207,321,-0.4615896642,0.177660346,1
207,353,-0.3051419258,0.1487357914,1
207,385,-0.1238104701,0.4960528612,1
207,417,0.198323518,0.5741898417,1
207,449,0.5200545192,0.4325451255,1
207,481,0.4096368551,0.5330625772,1
207,513,0.4073178768,0.5137697458,1
207,545,0.8120607138,0.6500847936,1
207,577,0.9174352884,0.8742122054,1
207,609,0.6796951294,0.8184293509,1
207,641,0.3538108468,0.3101250529,1
207,673,0.5687080622,0.09144255519,1
207,705,0.5565780401,0.5235942602,1
207,737,0.4677268863,0.3374934793,1
207,769,0.2879785299,0.145757705,1
207,801,-0.06617948413,0.08658739924,1
207,833,-0.02755007148,0.4937511683,1
207,865,1.501557827,0.9142529964,1
207,897,1.360926628,0.04624378681,1
207,929,0.9273509979,0.01931393147,1
207,961,6.914376259,1.595907569,1
207,993,7.471010685,3.20826149,1
207,1025,8.446918488,3.014663696,1
207,1057,10.10666084,3.23035717,1
207,1089,11.68854809,3.423027039,1
207,1121,14.42618275,4.01126194,1
207,1153,19.34243011,1.725772619,1
207,1185,18.21605301,-0.1921303272,1
207,1217,20.00482368,-2.646275997,1
207,1249,22.36935806,-3.401391983,1
207,1281,25.91426849,1.013788342,1
207,1313,26.18655396,1.444832087,1
207,1345,12.6486702,-2.474911451,1
207,1377,27.0636158,0.9150328636,1
207,1409,26.36843872,-1.325710773,1
207,1441,24.76395416,-3.837695837,1
207,1473,24.53990364,-4.699509621,1
207,1505,26.12950325,-2.786091805,1
207,1537,23.9108963,-1.420632839,1
207,1569,23.36592293,-3.834051132,1
207,1601,23.47691154,-25.37107849,1
207,1633,22.10899544,-3.21674633,1
207,1665,25.06732559,-12.19650555,1
207,1697,22.91068268,-23.8279438,1
207,1729,11.73111439,-5.50685215,1
207,1761,10.85484695,-4.104506016,1
207,1793,-0.1361999512,-23.23971558,1
207,1825,11.32705784,-9.660497665,1
207,1857,7.056613922,-7.126445293,1
207,1889,2.947990417,-3.655051231,1
207,1921,0.7444494367,-0.60598737,1
207,1953,-0.3418380022,1.214734197,1
207,1985,-0.4125237465,0.09235543013,1
207,2017,13.32568741,-11.12953091,1
239,33,-0.1752110422,-0.04625044763,1
239,65,-0.1634968221,-0.06984503567,1
239,97,-0.3155108988,0.3105511665,1
239,129,-0.5485234261,0.4247938991,1
239,161,-0.70000875,0.4441809058,1
239,193,-0.608002007,0.8247047663,1
239,225,-3.118997574,2.442136049,1
239,257,-3.212981224,3.197272301,1
239,289,-0.439301312,0.5829625726,1
239,321,-0.1068078578,0.2103153467,1
239,353,0.01053032279,0.6873252392,1
239,385,0.1660874039,0.8148491383,1
239,417,0.08003558218,0.4252502918,1
239,449,0.3206608295,0.4342361987,1
239,481,0.3990299404,0.5544150472,1
239,513,0.4135642648,0.5016479492,1
239,545,0.8361432552,1.099996567,1
239,577,1.035256624,1.124266386,1
239,609,1.124143243,0.7291638851,1
239,641,4.807767391,0.6621967554,1
239,673,0.806455493,0.8258138895,1
239,705,0.5664522648,0.4491043091,1
239,737,1.078118205,0.2043936253,1
239,769,1.063868046,0.4055425227,1
239,801,4.751365662,8.319375992,1
239,833,0.5418763161,0.204056263,1
239,865,0.7506227493,0.5336512923,1
239,897,0.6171159744,-0.09546303749,1
239,929,1.289433956,0.06976997852,1
239,961,6.841589451,2.272020817,1
239,993,6.937189579,2.394572735,1
239,1025,6.958040237,2.514125824,1
239,1057,9.225960732,2.463332653,1
239,1089,11.63537407,2.611204863,1
239,1121,14.89212704,2.644246101,1
239,1153,16.38751602,1.581194162,1
239,1185,20.22728157,-5.510573387,1
239,1217,19.42737961,-3.008667469,1
239,1249,21.88782501,-1.872795939,1
239,1281,25.7494297,1.523927808,1
239,1313,27.09581757,1.602105737,1
239,1345,26.8914566,1.420793056,1
239,1377,26.97483826,1.304909945,1
239,1409,27.61783409,-1.065168262,1
239,1441,27.15494156,-2.612832546,1
239,1473,27.89129257,-3.871681213,1
239,1505,27.60616875,-3.059449911,1
239,1537,23.598032,-2.872910023,1
239,1569,21.37296295,-5.533732414,1
239,1601,23.0010376,-7.374142647,1
239,1633,21.16881752,-5.689605713,1
239,1665,25.71537209,-4.623552322,1
239,1697,13.70906734,-10.73756027,1
239,1729,10.93583775,-7.09337616,1
239,1761,9.317218781,-5.791121483,1
239,1793,-7.892203331,2.100938797,1
239,1825,11.15556526,-9.076464653,1
239,1857,8.112760544,-8.762702942,1
239,1889,3.351740837,-3.137342453,1
239,1921,0.9055444002,-0.5139678717,1
239,1953,-1.01093328,1.161532164,1
239,1985,-0.5459371805,-0.0198482275,1
239,2017,15.56408119,-10.58073521,1
271,33,-0.003032714128,0.081268996,1
271,65,-0.3071475625,0.01024074107,1
271,97,-0.2846923172,0.1052487642,1
271,129,-0.2303753495,0.01139980555,1
271,161,-0.4742025137,-0.004563868046,1
271,193,-0.4966961145,0.3632768989,1
271,225,-0.9169929028,0.5154443383,1
271,257,-3.422184706,2.270984411,1
271,289,-0.8132852316,0.8410968184,1
271,321,0.004630327225,0.4928404093,1
271,353,-0.1097834855,6.220467567,1
271,385,0.02798462659,0.7877173424,1
271,417,0.1009253412,-0.00680360198,1
271,449,0.348018229,0.2865431309,1
271,481,0.6924643517,0.6372797489,1
271,513,0.9047254324,0.6185525656,1
271,545,0.8012832403,0.9517288804,1
271,577,0.6065686941,0.7436554432,1
271,609,0.7409538031,0.5097581744,1
271,641,0.5785238743,0.4991320074,1
271,673,0.9822618961,0.8444707394,1
271,705,1.968695998,1.582655191,1
271,737,5.983230591,2.6429286,1
271,769,6.707417488,4.806801319,1
271,801,5.352835655,9.044206619,1
271,833,6.932180405,-0.9270281196,1
271,865,9.943027496,0.2898913622,1
271,897,12.52746964,0.0148332715,1
271,929,6.919132233,1.969744086,1
271,961,7.697515965,1.444120765,1
271,993,7.838011742,1.436488032,1
271,1025,7.912731171,1.242248893,1
271,1057,8.889099121,0.9042333364,1
271,1089,11.32888889,0.6477949619,1
271,1121,15.3006897,1.664566278,1
271,1153,17.33640671,0.4484395385,1
271,1185,0.3754844666,-8.4746418,1
271,1217,17.82683945,-4.388076782,1
271,1249,22.36576271,1.56946969,1
271,1281,25.63781357,1.928595066,1
271,1313,27.02111816,1.100561976,1
271,1345,28.1870327,-0.2794457674,1
271,1377,29.53059196,-1.104490995,1
271,1409,28.8623333,-2.080230474,1
271,1441,27.38533592,-2.660761595,1
271,1473,28.37049103,-1.519701481,1
271,1505,28.93767166,-2.61155653,1
271,1537,26.38892365,-24.10425949,1
271,1569,25.49372101,-5.309560299,1
271,1601,25.28222275,-8.742229462,1
271,1633,20.47557449,-9.069058418,1
271,1665,15.73729229,-8.29832077,1
271,1697,9.784518242,-5.357407093,1
271,1729,10.44368362,-6.855786324,1
271,1761,10.09216785,-6.407446384,1
271,1793,10.0525341,-7.017492294,1
271,1825,10.80146408,-9.91146183,1
271,1857,9.761394501,-10.41239262,1
271,1889,4.812208176,-4.799434185,1
271,1921,1.205599427,-1.390486002,1
271,1953,-1.028948784,0.5221803188,1
271,1985,1.058134675,-0.7241164446,1
271,2017,9.782532692,-9.256763458,1
303,33,-0.2153030038,0.1800099313,1
303,65,-0.05495408922,-0.1212662309,1
303,97,0.1170640737,-0.1654238552,1
303,129,-0.1822519302,0.01964785904,1
303,161,-0.5883980393,0.1219677553,1
303,193,-0.5678066611,0.4400206804,1
303,225,-1.242288947,0.3942683637,1
303,257,-1.421512961,0.4973580837,1
303,289,-0.9182788134,1.079752564,1
303,321,-0.1857275665,0.6385010481,1
303,353,-0.09086960554,0.5596228838,1
303,385,-0.429242909,0.08869382739,1
303,417,-0.286013931,-0.4337747097,1
303,449,0.06503540277,0.6752937436,1
303,481,0.429041028,1.142564535,1
303,513,0.6859453917,0.915058732,1
303,545,0.5340625048,0.3332944512,1
303,577,0.114569962,0.3399591744,1
303,609,0.3182679415,0.3716640472,1
303,641,0.4409267902,0.3782843351,1
303,673,1.101229668,0.2404880524,1
303,705,3.061664343,1.454508066,1
303,737,5.628064156,4.835214615,1
303,769,7.878039837,4.921111584,1
303,801,10.03120613,3.906261444,1
303,833,0.3480272293,-0.2682183981,1
303,865,0.3925318718,-0.01832959056,1
303,897,0.01326799393,0.3600894511,1
303,929,-0.151102066,0.544573009,1
303,961,7.964648724,0.3699547946,1
303,993,8.005415916,0.5557414293,1
303,1025,8.276680946,0.9839203358,1
303,1057,8.861449242,1.272509098,1
303,1089,10.13382244,1.560083747,1
303,1121,13.89713287,1.077602029,1
303,1153,16.27082443,-3.694832325,1
303,1185,18.4949913,-3.115211487,1
303,1217,16.44862366,-0.457762599,1
303,1249,19.63621521,1.224269509,1
303,1281,25.65084267,0.9114891291,1
303,1313,29.96127892,-0.03627336025,1
303,1345,31.39679337,-0.8162750006,1
303,1377,31.88096619,-1.44905889,1
303,1409,27.68912888,-3.249439001,1
303,1441,27.03676224,-3.173496723,1
303,1473,31.65331459,11.43621349,1
303,1505,18.18001556,-3.770666122,1
303,1537,26.54999161,-4.739223003,1
303,1569,26.0990696,-9.553264618,1
303,1601,24.13784027,2.301023483,1
303,1633,23.33459091,7.626913071,1
303,1665,16.36283493,-11.29792595,1
303,1697,12.69131088,-6.40304184,1
303,1729,11.60006332,-3.28182888,1
303,1761,11.23558712,-6.113894463,1
303,1793,11.59937191,-9.190875053,1
303,1825,11.12966347,-12.83070087,1
303,1857,7.918459892,-13.70808983,1
303,1889,9.188678741,14.75803661,1
303,1921,7.618095875,-1.923576236,1
303,1953,0.3208452463,-0.7824373841,1
303,1985,1.987039804,-1.980925202,1
303,2017,8.174571991,-6.301652908,1
335,33,-0.4689819217,0.2334144115,1
335,65,-0.0234990865,-0.01983189583,1
335,97,0.286272943,-0.161319226,1
335,129,0.06045438349,-0.2765924931,1
335,161,-0.2931028008,-0.3701189756,1
335,193,-2.035646677,6.827697277,1
335,225,-0.6383908391,0.3110519648,1
335,257,-0.5905320048,0.4482859969,1
335,289,-0.2362030149,0.8786963224,1
335,321,-0.1445012838,0.6621125937,1
335,353,-0.1403128803,0.2708367109,1
335,385,-0.2141406685,-0.28305161,1
335,417,-0.2349119782,0.2395267487,1
335,449,-0.117762804,1.860850334,1
335,481,0.3218577504,1.643011332,1
335,513,0.2837242782,0.7004101276,1
335,545,-0.1966326237,0.07687425613,1
335,577,-0.1235800683,0.2844493389,1
335,609,0.8313515186,0.6681268215,1
335,641,1.884642839,1.144149423,1
335,673,4.888874531,3.546615124,1
335,705,5.593028069,1.594193459,1
335,737,6.121881485,1.089163423,1
335,769,7.925367355,3.913216591,1
335,801,6.854128838,1.416007042,1
335,833,5.216193199,-2.630830288,1
335,865,1.164515495,-0.5913822651,1
335,897,7.485393047,-0.1881094277,1
335,929,9.277973175,-0.2354884744,1
335,961,8.759321213,-0.1480302811,1
335,993,8.428850174,-0.1227605343,1
335,1025,8.422939301,2.30676651,1
335,1057,9.650986671,3.643964291,1
335,1089,11.30961418,1.929656506,1
335,1121,12.73474216,1.708119988,1
335,1153,14.81768608,-3.428536415,1
335,1185,17.45816422,-4.022361755,1
335,1217,15.60985756,-1.928035378,1
335,1249,19.69781113,-0.9153924584,1
335,1281,25.61538696,-1.024929523,1
335,1313,27.35868645,-1.150015354,1
335,1345,39.32804871,1.772616148,1
335,1377,7.857528687,-2.043840885,1
335,1409,27.30757141,-0.2552690506,1
335,1441,14.24954224,-1.360439777,1
335,1473,25.81070709,-4.480922699,1
335,1505,27.49250221,-7.147582531,1
335,1537,26.69483757,-6.015650272,1
335,1569,25.35709763,-8.764357567,1
335,1601,23.86685371,-9.980482101,1
335,1633,21.87857819,-10.7826786,1
335,1665,17.08291817,-11.36436367,1
335,1697,14.40743732,-9.638568878,1
335,1729,0.267033577,-0.281733036,1
335,1761,11.98894596,-7.221887589,1
335,1793,11.22918987,-8.250281334,1
335,1825,9.950363159,-12.51624107,1
335,1857,22.68217468,-20.24596405,1
335,1889,7.214258671,-4.859591484,1
335,1921,4.583063126,-3.460598469,1
335,1953,4.210808277,-4.561025143,1
335,1985,-0.5049359202,-0.2601282597,1
335,2017,1.568730354,-2.329046726,1
367,33,-0.1608946174,0.1504192352,1
367,65,0.1248431727,0.2007397413,1
367,97,0.1874855608,0.4631509185,1
367,129,0.1039847285,0.0299182944,1
367,161,0.1004933864,-0.2553918958,1
367,193,0.07984567434,-0.1079635471,1
367,225,0.4012861848,0.3331901729,1
367,257,0.4402033687,0.5653122663,1
367,289,0.477588743,0.7621358037,1
367,321,0.5178790689,0.6339070201,1
367,353,0.1972412914,0.9418571591,1
367,385,-0.1536294222,1.077174425,1
367,417,-0.2901084423,0.8588985205,1
367,449,-0.03198598698,1.283221483,1
367,481,0.2639436126,0.5844736099,1
367,513,0.1421589851,-0.136914432,1
367,545,-0.1732254624,0.4160490632,1
367,577,-0.02358776331,0.7920812368,1
367,609,1.428788304,1.353602052,1
367,641,5.013292789,2.54126215,1
367,673,4.803212643,2.152469158,1
367,705,5.39692688,2.076874495,1
367,737,6.03689909,1.5441221,1
367,769,6.778503895,-1.692214966,1
367,801,6.932665348,-0.6288068891,1
367,833,5.789928913,-0.712315917,1
367,865,5.475458622,0.03581124544,1
367,897,7.32443428,-0.1676434278,1
367,929,8.919088364,-0.4544010758,1
367,961,9.516304016,-0.6340056062,1
367,993,9.155673027,-0.6758413315,1
367,1025,7.711755753,0.3661189675,1
367,1057,11.00248432,3.708039045,1
367,1089,12.01841068,1.561671257,1
367,1121,12.68401623,1.281585455,1
367,1153,13.84454155,-1.646553159,1
367,1185,16.25919914,-3.364701033,1
367,1217,17.30905533,-1.854693055,1
367,1249,20.02476501,-1.087778687,1
367,1281,22.90805244,-4.212255478,1
367,1313,24.55117989,-1.934132814,1
367,1345,6.355503082,-2.908788681,1
367,1377,5.492185593,-2.541096687,1
367,1409,21.34295464,12.21385479,1
367,1441,26.79495049,-3.815953732,1
367,1473,44.58103943,-4.996183872,1
367,1505,28.01879883,-5.052368164,1
367,1537,27.12875366,-6.258641243,1
367,1569,25.25279045,-9.40739727,1
367,1601,24.08697891,-10.19644642,1
367,1633,21.85439301,-10.0504303,1
367,1665,17.41674423,-9.220943451,1
367,1697,15.19223404,-7.8157444,1
367,1729,13.63249397,-7.698354244,1
367,1761,12.35765743,-7.958332062,1
367,1793,9.717219353,-8.265859604,1
367,1825,7.788367271,-7.417008877,1
