PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 16, filenames: A:[16]MAX_Pos00d_TimeSrs004_TgUtrmcherry_K4K8MO.avi & B:[17]MAX_Pos00d_TimeSrs004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.800344944,-0.08032298088,1
47,65,-0.01158094406,-0.2477220148,1
47,97,-0.2355554402,0.3137668371,1
47,129,0.05842970312,0.6453230977,1
47,161,0.1497366577,0.2301130295,1
47,193,-0.212984547,0.1637146473,1
47,225,-0.4828188121,0.0243685618,1
47,257,-0.4742443264,-0.4246988893,1
47,289,-0.256733954,-0.483926177,1
47,321,-0.3526233733,-0.1608594954,1
47,353,-4.719189644,2.01200676,1
47,385,-2.208132267,3.222453833,1
47,417,-1.174519658,1.143712997,1
47,449,-0.628682375,0.2564433217,1
47,481,0.4034787118,-0.1725514531,1
47,513,0.0664010942,-0.03702014685,1
47,545,-0.03811068833,0.1072525382,1
47,577,-0.102682814,0.8061383963,1
47,609,-0.0690870434,0.2005066872,1
47,641,0.0512830615,0.523054719,1
47,673,-0.04328078032,1.768195748,1
47,705,-0.2861014605,1.449633241,1
47,737,-0.3948835731,0.6546103954,1
47,769,-0.6282851696,-0.2227381468,1
47,801,-1.083060265,-0.8140079975,1
47,833,-1.218185902,-0.6292316914,1
47,865,-1.197142124,-0.4583083987,1
47,897,-0.6647207737,0.09697443247,1
47,929,0.5557971001,2.485871315,1
47,961,0.3051012158,0.9501384497,1
47,993,0.09939666092,0.0007407665253,1
47,1025,0.03671838343,-0.06883318722,1
47,1057,0.2038512081,0.1296247244,1
47,1089,0.748765707,0.02378726006,1
47,1121,1.479344606,0.1820157766,1
47,1153,1.165285826,1.132123828,1
47,1185,1.335742235,1.390035629,1
47,1217,2.231428623,1.170588851,1
47,1249,2.18032217,0.6223227978,1
47,1281,1.483906984,0.1385734081,1
47,1313,1.237943411,0.2408041954,1
47,1345,0.6254738569,0.3588989973,1
47,1377,0.1544810534,0.5369291306,1
47,1409,0.100073874,0.392034471,1
47,1441,1.074875116,0.4452030063,1
47,1473,1.764418483,-0.1494644284,1
47,1505,0.7520922422,-0.5388401747,1
47,1537,0.08777540922,-0.595643878,1
47,1569,0.03675565124,-0.7203909159,1
47,1601,0.0259988308,-0.5357513428,1
47,1633,0.3032744527,-0.9363777637,1
47,1665,0.7841671109,-0.7849094272,1
47,1697,4.823135376,15.63471031,1
47,1729,-0.2780853212,0.4786798358,1
47,1761,-0.3649606407,0.7337635756,1
47,1793,-0.1782069802,0.1530761719,1
47,1825,-0.01610091329,-0.036666587,1
47,1857,0.2571932673,0.1021492332,1
47,1889,0.204526037,0.1172609478,1
47,1921,-0.06217980385,0.1524203271,1
47,1953,-0.2650012374,0.1708704531,1
47,1985,-0.3711292446,-0.06904433668,1
47,2017,0.1414770186,-0.6903765202,1
79,33,-0.2154536545,0.06958423555,1
79,65,-0.1641669124,-0.2191596925,1
79,97,-0.1839218289,-0.06561025977,1
79,129,-0.08555467427,0.3000689149,1
79,161,-0.03572529554,0.2440392822,1
79,193,-0.5460794568,0.3430374265,1
79,225,-0.3041625023,0.2278608382,1
79,257,0.1423494816,-0.1193934307,1
79,289,0.1404359639,-0.2733115554,1
79,321,0.1169959679,0.1217275411,1
79,353,-0.08808781207,0.6456656456,1
79,385,-0.1849054694,0.6844297647,1
79,417,-0.7099981308,0.6165772676,1
79,449,-0.5062544346,0.6398311257,1
79,481,-0.235937953,0.2761948407,1
79,513,-0.3522691131,0.1865350455,1
79,545,-0.05298659205,0.1619614065,1
79,577,0.007357269526,0.4002274275,1
79,609,-0.01040935516,0.1520555019,1
79,641,-0.04798698425,-0.1828234494,1
79,673,-0.1221290827,0.002952218056,1
79,705,-0.1708782613,0.2286029458,1
79,737,-0.3444544375,0.17941989,1
79,769,-0.6055999398,-0.7752385139,1
79,801,-0.9445781112,-1.146614909,1
79,833,-1.090480089,-0.6456546187,1
79,865,-0.6744271517,-0.4337432683,1
79,897,-0.04191857576,-0.3196943104,1
79,929,0.05478218198,0.6265325546,1
79,961,-0.06491230428,0.8974332809,1
79,993,-0.2230886221,0.4602067471,1
79,1025,-0.1587892473,0.3142055869,1
79,1057,0.02170938253,0.3374293447,1
79,1089,0.5654720068,0.3377900422,1
79,1121,1.442944288,0.2884009182,1
79,1153,2.374623537,0.4649402797,1
79,1185,1.258072257,0.3599790931,1
79,1217,1.169654369,0.06960269809,1
79,1249,1.368667603,0.01008030772,1
79,1281,1.164010167,0.2023670524,1
79,1313,0.8962414265,0.6652985811,1
79,1345,1.359798908,0.4339598119,1
79,1377,0.9846352935,-0.06768193841,1
79,1409,0.9278783798,0.1056407392,1
79,1441,1.91028583,0.1357161999,1
79,1473,2.269974947,-0.5187955499,1
79,1505,0.9943329692,-1.209913373,1
79,1537,0.2556371093,-1.324936986,1
79,1569,0.1072311103,-1.19534564,1
79,1601,0.2953024805,-0.7834069729,1
79,1633,0.2376369238,-0.6748510003,1
79,1665,0.06428577006,-0.7161211371,1
79,1697,-0.08883161843,-0.5649300814,1
79,1729,-0.4616379738,-0.1904326677,1
79,1761,-0.3535428643,0.02120518684,1
79,1793,-0.195109576,0.1321661621,1
79,1825,-0.2587426901,-0.1219733655,1
79,1857,-0.001277208328,-0.1945463717,1
79,1889,0.08541968465,-0.0398298502,1
79,1921,-0.0465657562,-0.2171015441,1
79,1953,-0.08415322006,-0.1814746261,1
79,1985,-0.06600049883,-0.1857383102,1
79,2017,-0.1640164256,-0.3848461509,1
111,33,-0.4514487684,0.1290455312,1
111,65,-0.1265102625,-0.2228255272,1
111,97,-0.2271642834,-0.204923138,1
111,129,-0.2009876817,-0.1613934785,1
111,161,-0.01318880916,0.2193865031,1
111,193,-0.2694141269,0.3811352253,1
111,225,-0.06831797957,0.09614811093,1
111,257,0.34356004,0.05220233649,1
111,289,0.3159613013,0.1044270471,1
111,321,0.1056027189,0.3420948088,1
111,353,-0.04755798727,0.3662222922,1
111,385,0.02428801358,0.4308270216,1
111,417,-0.06322523952,0.4845436811,1
111,449,-0.135532856,0.5495969653,1
111,481,-0.5374310017,0.3084361255,1
111,513,-0.4904434085,0.3830738068,1
111,545,-0.03051615506,0.0121012181,1
111,577,0.01418240368,-0.2086761594,1
111,609,0.05658920109,0.1041276604,1
111,641,-0.03274667263,-0.6137313843,1
111,673,-0.3622655571,-0.5776072741,1
111,705,-0.394068718,0.02313950658,1
111,737,-0.4312804937,-0.1332849562,1
111,769,-0.5001103878,-1.420166016,1
111,801,-3.053924561,-4.492056847,1
111,833,-0.9988284111,-0.6741315126,1
111,865,-0.3529922962,-0.3347530961,1
111,897,0.320186913,0.09256967902,1
111,929,0.06652078032,0.354881227,1
111,961,-0.4741625786,0.4122004509,1
111,993,-0.4315203428,0.3078596294,1
111,1025,-0.1264668405,0.1837510467,1
111,1057,0.2737447321,0.1928229481,1
111,1089,0.5567546487,0.34372437,1
111,1121,0.5811290145,0.3739656806,1
111,1153,0.6412931681,-0.1281327009,1
111,1185,0.9679208398,-0.4997187257,1
111,1217,0.8223743439,-0.3978509307,1
111,1249,0.8121763468,-0.3457424045,1
111,1281,0.7791893482,0.1955245137,1
111,1313,0.5730835795,0.2593356371,1
111,1345,0.8746452332,-0.3181595206,1
111,1377,1.161714554,-0.8074507713,1
111,1409,1.327495813,-0.3944071829,1
111,1441,1.366508126,-0.4040914774,1
111,1473,1.248465061,-0.8933824301,1
111,1505,1.090901256,-1.146796584,1
111,1537,0.7249188423,-1.164882421,1
111,1569,2.55354619,-4.876948833,1
111,1601,0.1044317782,-0.8436350226,1
111,1633,-0.3917904794,-0.1690483093,1
111,1665,-0.2855578959,-0.01787498593,1
111,1697,-0.04620207846,-0.8724144101,1
111,1729,-0.2881557941,-0.7439914346,1
111,1761,-0.319201827,-0.2413677573,1
