PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 6, filenames: A:[6]MAX_Pos00d_TimeSrs004_TgUtrmcherry_K4K8MO.avi & B:[7]MAX_Pos00d_TimeSrs004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,65,-0.08633847535,0.02509476244,1
79,97,0.0443611443,0.592571497,1
79,129,-0.01352055371,0.6264173985,1
79,161,-0.4994000196,0.2610819936,1
79,193,-0.625620842,0.9475046396,1
79,225,-0.05589878559,1.011641741,1
79,257,-0.1492469311,0.3921034932,1
79,289,-0.1182330474,0.3013619781,1
79,321,0.05657054856,0.4492609501,1
79,353,0.1602255404,0.6503434181,1
79,385,0.2512661219,0.3180621266,1
79,417,0.4046794176,0.2660541534,1
79,449,0.301715076,3.269315243,1
79,481,6.956586838,-17.20070648,1
79,513,0.04970753193,7.018717766,1
79,545,-0.1287895441,6.076420784,1
79,577,-0.5760071278,4.389867306,1
79,609,4.861843109,1.90576601,1
79,641,4.531702042,3.914277077,1
79,673,2.896085739,6.807604313,1
79,705,5.120682716,8.031089783,1
79,737,7.207416058,6.05384922,1
79,769,8.447143555,4.050776958,1
79,801,7.294415951,2.896988869,1
79,833,7.505457878,3.505362988,1
79,865,8.197166443,1.49825716,1
79,897,8.66428566,2.148226738,1
79,929,9.984740257,2.86116004,1
79,961,10.99620724,3.000816822,1
79,993,12.98982334,2.956946373,1
79,1025,14.2876606,2.42069006,1
79,1057,12.78173542,1.550875187,1
79,1089,13.09316349,0.2237195969,1
79,1121,8.19744873,4.107139587,1
79,1153,11.95872879,2.975987673,1
79,1185,14.58956146,-0.3847734928,1
79,1217,13.03276253,-6.345336914,1
79,1249,18.24766731,-0.1235329509,1
79,1281,18.75952148,1.917211056,1
79,1313,14.2107563,2.445704699,1
79,1345,18.88764381,0.3094590902,1
79,1377,17.94299126,-1.986823559,1
79,1409,27.60222435,-6.129862309,1
79,1441,36.0032196,-2.19829154,1
79,1473,15.46147537,0.6814112663,1
79,1505,22.23970795,-20.52064323,1
79,1537,15.72535706,-1.419383526,1
79,1569,14.78720856,-0.420460701,1
79,1601,12.2537775,1.992209315,1
79,1633,9.098790169,1.571646094,1
79,1665,1.007928848,-0.1760392785,1
79,1697,11.62950802,-8.95416832,1
79,1729,7.979661942,-4.060006618,1
79,1761,5.593289375,-4.212269783,1
79,1793,24.58960342,7.076458454,1
79,1825,9.432026863,-1.571275711,1
79,1857,3.988161564,-0.9442542791,1
79,1889,1.968848228,-0.4979749322,1
79,1921,0.6555262804,0.07661318779,1
79,1953,-0.2414600849,0.02804642916,1
79,1985,-0.130351603,-0.2710434198,1
79,2017,1.904919386,-1.211646676,1
111,33,-0.2660097182,0.2248653769,1
111,65,-0.2059649974,0.2159465104,1
111,97,-0.02170266211,0.5690581799,1
111,129,-0.1051027626,0.8723657131,1
111,161,-0.2024917901,0.5451193452,1
111,193,-0.3730777204,0.3728682995,1
111,225,-2.358239412,6.490008831,1
111,257,-0.2794553339,0.5923826098,1
111,289,-0.1674408615,0.5405510068,1
111,321,3.765312672,7.353276253,1
111,353,0.2604688406,0.8687807322,1
111,385,0.5230255127,0.555532515,1
111,417,0.3407505751,0.19596228,1
111,449,-0.009197622538,1.817567945,1
111,481,0.4341051579,1.676141739,1
111,513,1.32022965,4.765723705,1
111,545,-0.09454274178,5.113923073,1
111,577,-0.4456568956,5.169630051,1
111,609,1.013485432,4.95111227,1
111,641,5.96761322,5.528202057,1
111,673,4.387022018,8.439308167,1
111,705,5.592142105,6.060511112,1
111,737,7.354346752,5.415437222,1
111,769,9.02456665,4.200740814,1
111,801,7.585672379,1.64196825,1
111,833,7.252429485,2.096337318,1
111,865,7.983776093,1.14489913,1
111,897,7.217020035,0.441826582,1
111,929,10.50107765,3.584321737,1
111,961,11.44458866,2.804130793,1
111,993,12.56241512,2.795183182,1
111,1025,13.80706787,2.844722033,1
111,1057,13.72841835,2.253982782,1
111,1089,13.87398434,1.740278721,1
111,1121,10.37823009,2.983061075,1
111,1153,11.69185638,2.894052744,1
111,1185,13.12013912,0.8627886772,1
111,1217,-0.7495670319,0.3858339787,1
111,1249,19.43118095,-0.8852066994,1
111,1281,18.85642433,0.8938217759,1
111,1313,16.77178001,0.9439077377,1
111,1345,19.34598541,1.098447084,1
111,1377,18.12999916,-1.292498708,1
111,1409,18.47482681,-2.909338713,1
111,1441,19.86171913,-0.8051019907,1
111,1473,17.81463623,-0.6720736027,1
111,1505,18.03952789,-0.5966111422,1
111,1537,16.84947968,-1.831888556,1
111,1569,15.06250668,-1.60388267,1
111,1601,13.02697277,0.3472187817,1
111,1633,9.289064407,1.642764926,1
111,1665,8.343042374,-1.365530252,1
111,1697,8.36560154,-2.702543497,1
111,1729,6.436276436,-3.414039612,1
111,1761,-0.6702747345,0.09783494473,1
111,1793,10.46979713,0.4752360582,1
111,1825,7.54096365,0.7446517944,1
111,1857,-0.01381146908,0.5239982605,1
111,1889,-0.8628300428,0.2627993226,1
111,1921,0.287950635,0.214645192,1
111,1953,0.8069610596,-0.2939435542,1
111,1985,0.1984545738,-0.5509368181,1
111,2017,-1.577887535,0.1334862709,1
143,33,-0.2596297562,0.2511394024,1
143,65,-0.2074055672,0.5177173615,1
143,97,-0.290627718,0.6058179736,1
143,129,-0.2484877408,0.8346648216,1
143,161,-0.08086611331,0.5712412596,1
143,193,-0.1574094892,-0.02713644505,1
143,225,0.06217783689,0.03975719213,1
143,257,0.08002044261,0.7682843208,1
143,289,0.8594479561,6.201894283,1
143,321,1.575802445,7.562921524,1
143,353,0.2516661286,2.966328382,1
143,385,0.4124393463,0.655494988,1
143,417,0.2559935451,0.2593591809,1
143,449,0.1331087947,0.3680523038,1
143,481,1.383010626,3.018319607,1
143,513,3.816000938,5.543279171,1
143,545,2.349859715,6.156283379,1
143,577,0.8238204718,5.788350582,1
143,609,1.630825758,5.051823139,1
143,641,3.597584009,9.169967651,1
143,673,5.544323444,10.30122852,1
143,705,4.732446671,5.284049511,1
143,737,6.923110485,5.310115337,1
143,769,6.303104877,6.228482246,1
143,801,12.41071033,-15.33610916,1
143,833,7.938716888,0.3398549557,1
143,865,8.719745636,1.61507082,1
143,897,8.375734329,3.826678753,1
143,929,10.40931511,3.965970039,1
143,961,11.1583643,2.662309647,1
143,993,11.66297913,2.964593172,1
143,1025,11.75387859,4.24804163,1
143,1057,13.28918457,2.342047691,1
143,1089,13.82049942,1.611207247,1
143,1121,11.19088936,1.696768761,1
143,1153,14.31392288,1.475392342,1
143,1185,14.74445248,8.113900185,1
143,1217,15.14740658,1.024279118,1
143,1249,17.49249268,2.484467983,1
143,1281,19.15130806,0.9418700337,1
143,1313,20.55571556,-0.4545199275,1
143,1345,20.95634079,0.334993273,1
143,1377,18.43024635,-0.4173752069,1
143,1409,19.41877747,-0.834949255,1
143,1441,20.47536278,0.5746576786,1
143,1473,19.82439423,-0.3107024431,1
143,1505,19.19750214,-1.661467075,1
143,1537,18.54550171,-1.560638905,1
143,1569,17.92976761,-1.573549032,1
143,1601,16.11786652,-0.5410755873,1
143,1633,12.6903038,3.776035309,1
143,1665,9.229442596,0.04057109356,1
143,1697,7.440219879,-2.623949051,1
143,1729,8.244677544,1.3398664,1
143,1761,12.36144924,0.07445120811,1
143,1793,10.37278271,-1.183930397,1
143,1825,2.345982552,-0.7011458278,1
143,1857,-0.6053129435,0.1876073778,1
143,1889,-0.4515205622,0.2456343174,1
143,1921,0.3465516865,0.3712885976,1
143,1953,0.7171055079,0.00331056118,1
143,1985,0.06066188216,-0.1203263402,1
143,2017,-0.6635217667,-0.0268008709,1
175,33,-0.03365274519,0.1793315113,1
175,65,-0.1171332449,0.5151953697,1
175,97,-0.2743903995,0.6517301798,1
175,129,-0.2227719873,0.7448786497,1
175,161,-0.3707649708,0.5297801495,1
175,193,-0.3772568405,-0.01135140657,1
175,225,-0.1142786592,0.01206469536,1
175,257,0.0958815068,0.3694581985,1
175,289,2.156107903,6.60672617,1
175,321,-0.04772354662,0.009665280581,1
175,353,0.2507208884,0.5701541901,1
175,385,0.2822454572,0.4172621369,1
175,417,0.216013521,7.702955246,1
175,449,0.2882826626,0.6449303627,1
175,481,0.7918053865,1.460058451,1
175,513,7.347655773,7.147407055,1
175,545,3.681052923,6.97470808,1
175,577,1.376398563,6.923333645,1
175,609,1.734807253,5.579183578,1
175,641,3.372533321,6.00085783,1
175,673,4.415829182,8.075400352,1
175,705,5.788846016,7.439770222,1
175,737,0.269724369,0.9119153023,1
175,769,3.68719101,4.44089222,1
175,801,6.386719227,5.336753368,1
175,833,8.579516411,1.553696156,1
175,865,10.47982407,2.373408556,1
175,897,10.46953869,4.504943848,1
175,929,11.02398586,5.127074242,1
175,961,11.58125877,3.975110292,1
175,993,12.52250385,3.434468746,1
175,1025,13.29456139,4.416006565,1
175,1057,14.36299706,1.792543292,1
175,1089,15.24482536,1.278270602,1
175,1121,15.28285599,2.65787816,1
175,1153,15.55481434,1.87257719,1
175,1185,15.14947128,6.854103565,1
175,1217,13.72898006,2.641029835,1
175,1249,14.7385025,-1.136375666,1
175,1281,19.47980118,-0.7783418298,1
175,1313,22.46717262,0.0688868463,1
175,1345,22.49628448,1.094754934,1
175,1377,21.03048325,1.834911823,1
175,1409,20.87957191,0.6540436745,1
175,1441,20.70253372,0.9311447144,1
175,1473,19.92205238,-0.355106771,1
175,1505,20.11639977,-1.847404122,1
175,1537,21.41223526,-0.9874428511,1
175,1569,21.42409515,0.4907543659,1
175,1601,20.84720421,0.5098397732,1
175,1633,20.82624054,-0.952504158,1
175,1665,14.47178555,3.367913246,1
175,1697,1.395679474,-0.4854354858,1
175,1729,6.090050697,-5.661458015,1
175,1761,13.69088364,-4.811626911,1
175,1793,10.69569016,-3.616481543,1
175,1825,2.053107262,-0.8777441978,1
175,1857,1.582783937,-0.7387896776,1
175,1889,0.689733386,-0.2706284523,1
175,1921,0.4635153115,0.1149294227,1
175,1953,0.1129407287,0.4093649983,1
175,1985,0.02636697888,0.1234882176,1
175,2017,-0.2386631966,-0.7884703875,1
207,33,0.2306080163,0.05264443159,1
207,65,-0.2236678898,0.5193840265,1
207,97,-0.3672151566,0.4146845341,1
207,129,-0.003188461065,0.5096045732,1
207,161,-0.3453145623,0.4143258035,1
207,193,-0.5327237844,0.4717262983,1
207,225,-0.1539107114,0.4818863869,1
207,257,0.009051594883,0.2135959864,1
207,289,0.1920847744,-0.2365120649,1
207,321,0.3638543785,-0.2437101305,1
207,353,0.230486095,0.1137801111,1
207,385,0.1179388911,0.2863446772,1
207,417,0.4259421825,8.192180634,1
207,449,0.5721058249,5.573741913,1
207,481,0.6081253886,1.202479362,1
207,513,5.904848099,5.655355453,1
207,545,4.767762184,6.591588974,1
207,577,2.638157606,6.412757874,1
207,609,3.191344023,5.66711998,1
207,641,4.421134472,5.331223488,1
207,673,8.42534256,7.134940624,1
207,705,8.670057297,9.047428131,1
207,737,0.797203064,0.7450184822,1
207,769,10.20845604,2.452139378,1
207,801,0.3948988914,0.4173417091,1
207,833,1.530771255,0.9768137932,1
207,865,10.11331558,5.005951881,1
207,897,10.84193897,4.59049511,1
207,929,11.40666676,3.483636618,1
207,961,11.67105389,3.32103157,1
207,993,12.34500694,2.217376232,1
207,1025,13.66738415,1.647726059,1
207,1057,14.58473873,1.142684937,1
207,1089,16.27748108,0.7852339149,1
207,1121,17.3339386,1.191859484,1
207,1153,17.35885048,0.8351967335,1
207,1185,16.35845375,2.163587093,1
207,1217,15.97990036,2.687527657,1
207,1249,17.76272202,0.5753913522,1
207,1281,20.16617775,0.0417201519,1
207,1313,22.03786469,0.3072296977,1
207,1345,21.90614319,0.7902807593,1
207,1377,22.24813843,1.284291983,1
207,1409,22.06980133,2.066589832,1
207,1441,22.28650475,1.271095037,1
207,1473,20.97109795,2.297894001,1
207,1505,12.50141525,-8.711344719,1
207,1537,27.47547531,-18.91534424,1
207,1569,19.12792206,-1.974837065,1
207,1601,22.46787643,1.016722202,1
207,1633,21.14182472,-0.6242060661,1
207,1665,19.74478531,-1.275114059,1
207,1697,19.14836311,-6.079716682,1
207,1729,15.02508926,-4.023098946,1
207,1761,13.28139973,-3.771481037,1
207,1793,12.48719978,-3.335995197,1
207,1825,11.17015743,-3.139324665,1
207,1857,8.730377197,-2.461656094,1
207,1889,2.9480896,-0.9541318417,1
207,1921,0.6421247721,-0.2524803281,1
207,1953,-0.3700172901,0.3909447491,1
207,1985,-0.1182080507,0.4177400768,1
207,2017,3.107889652,-2.812108994,1
239,33,-0.1440979838,0.2227858007,1
239,65,-0.4431663454,0.08769265562,1
239,97,-0.4427829385,0.2350859344,1
239,129,-0.2420379072,0.00346082449,1
239,161,-0.07938742638,0.03053356707,1
239,193,-0.3259248137,0.9798115492,1
239,225,-0.1584449112,0.9601146579,1
239,257,0.07897412777,0.916947484,1
239,289,0.3438535631,0.6502619982,1
239,321,3.677482843,3.773833036,1
239,353,0.2371384203,0.2258977592,1
239,385,-0.2013665587,-0.00642478466,1
239,417,-0.2359002233,0.7001594901,1
239,449,1.003621101,5.121951103,1
239,481,1.087524176,4.833581448,1
239,513,3.542664051,5.911216736,1
239,545,4.001838684,6.865744591,1
239,577,4.65122366,6.221725941,1
239,609,4.162690163,4.297178268,1
239,641,7.337749481,-0.01067733765,1
239,673,10.36455536,6.592051029,1
239,705,3.850917339,4.221906185,1
239,737,5.30446434,4.631718159,1
239,769,6.884568691,5.344657898,1
239,801,8.178068161,6.391273975,1
239,833,11.03948498,6.213364124,1
239,865,10.14515877,6.087756634,1
239,897,10.42258358,4.185651779,1
239,929,12.841506,3.319356441,1
239,961,11.90634918,3.190840721,1
239,993,11.5961895,2.710972309,1
239,1025,12.95980835,0.1103390455,1
239,1057,13.29385376,0.2941952944,1
239,1089,14.12215233,0.3401931226,1
239,1121,20.46188736,0.1789621115,1
239,1153,20.28046417,-0.3754209876,1
239,1185,17.81587982,-0.1923497319,1
239,1217,-2.466726303,-2.969069958,1
239,1249,19.33171463,2.360857248,1
239,1281,20.07496452,1.382338524,1
239,1313,21.71712875,0.003235802054,1
239,1345,22.24847221,-0.799215436,1
239,1377,23.13111115,-0.9990992546,1
239,1409,23.36282539,1.412557483,1
239,1441,23.10869217,-1.182503462,1
239,1473,20.28690147,-3.816379786,1
239,1505,40.45384216,-8.883191109,1
239,1537,22.05848122,-2.774073601,1
239,1569,21.76440048,-2.895638466,1
239,1601,23.56905937,-1.600699902,1
239,1633,22.51683617,-1.836978674,1
239,1665,20.3413887,-4.447791576,1
239,1697,19.61890221,-7.450574875,1
239,1729,15.23511219,-3.816486359,1
239,1761,12.48313808,-3.65762949,1
239,1793,13.34789085,-3.376196146,1
239,1825,12.72203827,15.64186478,1
239,1857,9.212321281,-3.573655605,1
239,1889,7.74059248,-3.269202232,1
239,1921,2.145303726,-1.131080508,1
239,1953,-1.320020199,0.4390280247,1
239,1985,0.8899536133,0.1256993115,1
239,2017,-0.3414859772,-4.672321796,1
271,33,-0.2820483446,0.326925844,1
271,65,-0.1632747948,-0.2024305761,1
271,97,-0.2178000808,0.09780492634,1
271,129,-0.2028618753,-0.05301985145,1
271,161,0.02946126461,-0.006972149014,1
271,193,-0.1198537946,1.058269739,1
271,225,-0.3911143243,1.409015656,1
271,257,-0.0380256027,1.213898063,1
271,289,0.0177443549,0.7609927654,1
271,321,0.03427451849,0.8940107226,1
271,353,0.2245355546,0.7556539774,1
271,385,0.2604286671,0.3291487694,1
271,417,0.2969945073,0.8097835779,1
271,449,0.2864443064,1.076373577,1
271,481,0.7294515967,1.507744193,1
271,513,0.9333121777,2.126950026,1
271,545,1.171035528,5.446691513,1
271,577,1.050976753,0.6452488899,1
271,609,4.114218235,1.189000607,1
271,641,6.277290344,4.923078537,1
271,673,6.430190086,5.015746117,1
271,705,6.267131329,3.743557453,1
271,737,6.934678078,3.850336552,1
271,769,7.381771088,4.750941277,1
271,801,9.140855789,7.606248856,1
271,833,11.98152351,7.752034187,1
271,865,11.373312,5.910517693,1
271,897,11.06951714,4.030408859,1
271,929,15.81938076,2.387162209,1
271,961,12.80494785,4.01785183,1
271,993,11.34721947,4.066226006,1
271,1025,13.22208214,0.4362165928,1
271,1057,12.97354031,-0.715525806,1
271,1089,13.33657646,-0.002266556025,1
271,1121,18.23637199,0.2834326625,1
271,1153,18.90682411,-0.1340435445,1
271,1185,17.00242615,-0.5354449749,1
271,1217,5.06546402,15.21681309,1
271,1249,10.65529442,-13.61094379,1
271,1281,18.92112732,1.476752758,1
271,1313,21.46473503,-0.06973746419,1
271,1345,24.05959702,-0.7401792407,1
271,1377,23.82011795,-1.602412462,1
271,1409,25.35718727,-1.831870556,1
271,1441,27.25519753,-2.997515678,1
271,1473,29.46084213,-2.590888977,1
271,1505,27.47825813,-2.662928104,1
271,1537,25.23928261,-3.006199837,1
271,1569,24.51601791,-3.204651356,1
271,1601,24.51781082,-3.633160114,1
271,1633,22.25016022,-4.774950027,1
271,1665,19.32496643,-4.990695477,1
271,1697,17.46665955,-5.154684544,1
271,1729,15.78803349,-4.658996105,1
271,1761,11.69997025,-4.622151375,1
271,1793,26.68532562,-2.729764462,1
271,1825,9.510643005,-2.450505733,1
271,1857,9.544423103,-3.855953932,1
271,1889,5.86208725,-2.995354176,1
271,1921,-0.1197154075,-0.7468229532,1
271,1953,-2.294294119,0.4487378597,1
271,1985,0.7329899669,-0.4311556816,1
271,2017,1.446019173,-4.803911686,1
303,33,-0.405223906,0.2939850986,1
303,65,-0.1642546356,-0.06131066009,1
303,97,0.1922641695,-0.06017651409,1
303,129,-0.1964470297,-0.2980790436,1
303,161,-0.3661860824,-0.1568465531,1
303,193,-0.5915814638,0.8055948019,1
303,225,-0.9324244261,1.285339355,1
303,257,-0.4059296846,1.421084404,1
303,289,0.1568220854,0.7328138947,1
303,321,0.04077637196,0.8362458348,1
303,353,0.2594662309,1.081686258,1
303,385,0.4603234529,0.7474607229,1
303,417,0.1184661388,1.279797554,1
303,449,0.3340249062,1.420264125,1
303,481,1.080166817,1.236058116,1
303,513,1.534273982,0.9581198692,1
303,545,1.517808676,1.667047977,1
303,577,2.212611914,3.597914696,1
303,609,5.481900692,4.386134148,1
303,641,7.7060256,4.319927692,1
303,673,7.424376965,4.36269474,1
303,705,6.885499001,4.184733868,1
303,737,7.336833954,3.323779106,1
303,769,6.930478573,2.649093628,1
303,801,8.740861893,5.061502457,1
303,833,11.65108395,8.402452469,1
303,865,12.87708378,7.554479599,1
303,897,13.45571136,5.587987423,1
303,929,15.62518024,4.598557472,1
303,961,13.75283718,4.989140987,1
303,993,14.02770042,4.104359627,1
303,1025,14.73202896,1.610075951,1
303,1057,14.6450367,-0.2986305952,1
303,1089,15.37556076,0.6866007447,1
303,1121,17.99281311,0.7707623243,1
303,1153,19.17637062,0.8271161318,1
303,1185,19.28609848,0.3645760417,1
303,1217,16.08842659,2.376753092,1
303,1249,15.66568184,0.929081738,1
303,1281,16.30512238,-0.4175230861,1
303,1313,26.93616676,-0.0352075398,1
303,1345,28.48126793,0.5223776698,1
303,1377,31.56044769,0.6950052977,1
303,1409,35.65485001,2.274064541,1
303,1441,29.37878418,-3.568725586,1
303,1473,28.29631233,-2.831627846,1
303,1505,46.74535751,0.7397091389,1
303,1537,26.32338905,-2.658382893,1
303,1569,25.64665031,-2.667742014,1
303,1601,24.93852615,-3.924167156,1
303,1633,21.06408691,-5.418868065,1
303,1665,17.55072594,-6.100320339,1
303,1697,15.65408421,-6.498930931,1
303,1729,13.13086033,-6.234649658,1
303,1761,11.89929199,-5.274461746,1
303,1793,10.69513226,-2.175666809,1
303,1825,10.60582733,-0.7397429943,1
303,1857,22.76935196,2.924146652,1
303,1889,6.163276196,-2.349066973,1
303,1921,0.9537930489,-1.397393227,1
303,1953,-0.9355614185,-0.2911270857,1
303,1985,0.5004757643,-0.2673310637,1
303,2017,5.121822357,-2.134616137,1
335,33,-0.4680379629,0.176780194,1
335,65,-0.3023015857,-0.02486559004,1
335,97,0.0972443521,-0.1708926558,1
335,129,-0.2580483556,-0.2389689237,1
335,161,-0.358021915,0.1179102957,1
335,193,-0.3752349615,0.6881713271,1
335,225,-0.6960632801,0.6138447523,1
335,257,-0.08584487438,0.879803896,1
335,289,0.6294752359,0.6576445103,1
335,321,0.7436745167,0.4269832373,1
335,353,0.3119638264,0.6321912408,1
335,385,0.00688380003,0.9594697952,1
335,417,-0.1069774628,1.360428929,1
335,449,0.4849965572,1.580065489,1
335,481,1.165875196,1.548808098,1
335,513,2.197744846,1.903966665,1
335,545,2.661184072,2.788834572,1
335,577,2.533118725,4.1614604,1
335,609,2.87461853,7.107670784,1
335,641,3.682525158,5.58791399,1
335,673,7.709429741,4.008646011,1
335,705,6.899501324,3.41226387,1
335,737,5.961127758,2.904161453,1
335,769,7.01866436,2.541784763,1
335,801,8.696624756,4.429419994,1
335,833,9.89269352,7.14806509,1
335,865,11.29317665,8.114280701,1
335,897,13.00413418,8.353193283,1
335,929,14.80900478,5.952257156,1
335,961,14.21188164,5.542836666,1
335,993,15.13215542,5.174401283,1
335,1025,15.98456573,1.902646542,1
335,1057,16.88496017,-0.9364955425,1
335,1089,17.67531013,-1.082331657,1
335,1121,18.68977547,-1.05444479,1
335,1153,35.62250519,4.210906506,1
335,1185,34.66373444,4.517440319,1
335,1217,17.67988205,1.79554379,1
335,1249,22.7743187,19.43992424,1
335,1281,16.90533829,-4.189840317,1
335,1313,18.90690422,-0.1342861652,1
335,1345,27.50210571,-0.8154328465,1
335,1377,29.05763626,-1.509288192,1
335,1409,31.1103096,-7.564473152,1
335,1441,29.18729973,-2.533828974,1
335,1473,28.21188545,-1.173620701,1
335,1505,26.15663528,-2.895955801,1
335,1537,24.48628044,-7.440830231,1
335,1569,26.92890167,-3.207549334,1
335,1601,23.99056244,-5.099872589,1
335,1633,20.77613449,-6.609054565,1
335,1665,18.5539856,-7.432406425,1
335,1697,15.57462215,-7.769470215,1
335,1729,13.51890564,-6.300793648,1
335,1761,11.00418472,-4.052891254,1
335,1793,10.86688423,-2.214016914,1
335,1825,11.76668549,-0.4787249565,1
335,1857,11.30365276,-3.319782495,1
335,1889,6.991201401,-4.024742126,1
335,1921,4.74039793,-3.436377048,1
335,1953,3.015540123,-2.139452696,1
335,1985,1.135236979,-1.01583159,1
335,2017,1.378177643,-0.327460289,1
367,33,-0.8393732309,0.03933703899,1
367,65,-0.3592033386,-0.01680989191,1
367,97,0.09994950145,0.1262031645,1
367,129,0.1352908313,0.3124054968,1
367,161,0.1601539552,0.8793758154,1
367,193,0.3070952594,1.04127574,1
367,225,0.08974349499,0.2049487829,1
367,257,0.1429332495,0.4105907679,1
367,289,0.1543845832,0.3738916218,1
367,321,0.5489512086,0.1198587418,1
367,353,0.7231189609,0.402002275,1
367,385,0.7684997916,1.804282904,1
367,417,1.029087424,2.004095078,1
367,449,0.8964855671,1.314062119,1
367,481,1.374094963,2.177718878,1
367,513,3.523832321,4.350594521,1
367,545,4.230474949,3.688980579,1
367,577,4.279260635,5.723798275,1
367,609,2.133692503,7.444895744,1
367,641,1.89427042,4.132785797,1
367,673,4.895342827,3.615970612,1
367,705,6.566755295,6.029927254,1
367,737,6.687287807,3.872307301,1
367,769,7.521781921,3.194567442,1
367,801,8.576660156,4.407944679,1
367,833,8.484770775,5.847474098,1
367,865,9.876898766,7.28305769,1
367,897,11.72369766,9.475605965,1
367,929,16.36008835,5.579669952,1
367,961,15.71917629,5.174107552,1
367,993,16.79164505,5.429056168,1
367,1025,17.9505024,2.986958027,1
367,1057,17.95144653,-0.2302474976,1
367,1089,18.98892403,-2.288839102,1
367,1121,19.60003471,-1.790810585,1
367,1153,20.12978745,1.73271203,1
367,1185,19.79614449,2.873562098,1
367,1217,1.386489868,9.108118057,1
367,1249,22.90505028,19.25848579,1
367,1281,-0.3077220917,-0.2045726627,1
367,1313,20.21147728,-0.06653806567,1
367,1345,28.59113121,-1.646107674,1
367,1377,30.48745537,-2.159982681,1
367,1409,31.41396713,1.830881596,1
367,1441,7.350574493,-2.948256731,1
367,1473,28.14699745,2.502168655,1
367,1505,27.54933548,-1.113068342,1
367,1537,20.09515572,3.741715193,1
367,1569,18.16794777,2.59346962,1
367,1601,25.57284355,-9.529623032,1
367,1633,21.77348137,-9.44688797,1
367,1665,20.46174812,-10.51107311,1
367,1697,17.68213654,-10.31834793,1
367,1729,15.4131155,-6.889452934,1
367,1761,12.56696224,-5.085047245,1
367,1793,11.10455608,-3.286346436,1
367,1825,11.48031521,-2.364593983,1
367,1857,11.29971886,-4.352885723,1
367,1889,8.027236938,-5.217124462,1
367,1921,6.823972702,-5.321465015,1
367,1953,5.121806145,-3.719076633,1
367,1985,0.9199005365,-1.210294247,1
367,2017,-1.025039196,0.6143422127,1
399,33,-0.7473913431,0.005311474204,1
399,65,-0.2092539966,0.1011223868,1
