PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 12, filenames: A:[12]MAX_Pos00d_TimeSrs004_TgUtrmcherry_K4K8MO.avi & B:[13]MAX_Pos00d_TimeSrs004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.2087952942,0.4999917746,1
47,65,0.09873624146,-0.0152439829,1
47,97,0.209525466,-0.1390875578,1
47,129,0.2030671388,0.02449922264,1
47,161,0.3367204368,0.2282587886,1
47,193,0.1002652645,0.1569904834,1
47,225,-0.1012026072,-0.1721405685,1
47,257,-0.4241663218,-0.5467455387,1
47,289,-0.5904370546,-0.5796524286,1
47,321,0.2162327021,-0.07972154021,1
47,353,0.1914196908,0.5256383419,1
47,385,-0.279797554,0.5768402815,1
47,417,-0.2187108994,-0.005017071962,1
47,449,-0.1861576438,-0.4918263257,1
47,481,-0.02920620143,-0.5516068339,1
47,513,0.04149283469,-0.934274435,1
47,545,0.2846888304,-0.6866333485,1
47,577,0.5210990906,0.2199468911,1
47,609,0.4244506359,0.2825210989,1
47,641,0.5023164153,1.175906897,1
47,673,0.1963196397,2.46716404,1
47,705,-0.05700445175,0.6936953068,1
47,737,0.5298177004,0.5655610561,1
47,769,1.271716952,1.092341065,1
47,801,0.8580648899,0.8271245956,1
47,833,-0.398976028,2.487398863,1
47,865,-0.3551337421,4.122564793,1
47,897,0.01402350515,2.374823332,1
47,929,0.1833560914,1.80965209,1
47,961,0.2168354392,0.8057181835,1
47,993,-0.02601534128,0.4110033512,1
47,1025,-0.08001196384,0.2676287889,1
47,1057,0.4719327092,0.3825823069,1
47,1089,0.9847910404,0.04191726446,1
47,1121,0.828399539,0.3617754281,1
47,1153,1.028168797,0.4763154387,1
47,1185,1.205266953,0.6414022446,1
47,1217,6.595863819,1.846050262,1
47,1249,7.09226656,1.229518294,1
47,1281,5.53276825,-0.4786446095,1
47,1313,7.938061237,2.029993534,1
47,1345,9.968257904,1.418712616,1
47,1377,9.561422348,-1.858931184,1
47,1409,11.87421989,-1.205330253,1
47,1441,11.7537632,-0.2252876759,1
47,1473,7.862906933,-0.72601372,1
47,1505,6.1486063,-0.8313227892,1
47,1537,6.968870163,-1.445679665,1
47,1569,4.689282417,-1.162205577,1
47,1601,1.757331848,-0.5210666656,1
47,1633,0.03681725264,-0.4112315476,1
47,1665,-0.5142448545,-0.446234405,1
47,1697,0.3271106482,0.08362054825,1
47,1729,0.7541760802,0.6995351315,1
47,1761,0.4589677453,0.7798514366,1
47,1793,-0.1161461473,0.5352278948,1
47,1825,-0.4697734118,0.1492649317,1
47,1857,-0.2808045745,0.1669557244,1
47,1889,-0.02239111066,-0.1655257344,1
47,1921,0.2317331433,-0.1114708483,1
47,1953,0.4034217,0.03384201229,1
47,1985,0.02968329191,0.1182056516,1
