PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 30, filenames: A:[30]MAX_Pos00d_TimeSrs004_TgUtrmcherry_K4K8MO.avi & B:[31]MAX_Pos00d_TimeSrs004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.5071135759,0.4987932444,1
47,65,-0.09819361567,-0.4810326695,1
47,97,-0.2024976164,-0.4924924374,1
47,129,-0.3053874969,-0.3883616626,1
47,161,-0.5329447985,-0.1328934431,1
47,193,-0.00853022933,0.2528048158,1
47,225,0.05428788066,0.2130520344,1
47,257,-0.1165388525,0.2160395384,1
47,289,-0.03455609083,0.1574476957,1
47,321,0.1744500399,-0.04914145917,1
47,353,0.2478293777,0.2002436519,1
47,385,-0.4108653069,-0.1074326038,1
47,417,-0.009067475796,-0.1908256412,1
47,449,0.5235823393,-0.3740301728,1
47,481,0.552649796,0.08842753619,1
47,513,0.3550633192,0.1920493245,1
47,545,0.3535020649,-0.4183889627,1
47,577,0.3472833037,-0.06511592865,1
47,609,0.2392836809,0.1094481349,1
47,641,0.3383718729,-0.3454889655,1
47,673,0.4917575419,-0.6408990622,1
47,705,0.1002663374,-0.1554794759,1
47,737,-0.4217283726,-0.1062245518,1
47,769,-1.074066877,-0.1667648852,1
47,801,-0.7047535181,-0.1931869388,1
47,833,0.0447319746,-0.2180244625,1
47,865,0.3205215931,0.004894793034,1
47,897,-0.04840233922,-0.8567442298,1
47,929,-0.2660014927,-0.8900091052,1
47,961,-0.1995452642,-0.1251213551,1
47,993,-0.3180475831,-0.02271550894,1
47,1025,0.02355051041,-0.1085562706,1
47,1057,0.06608057022,-0.1242011786,1
47,1089,-0.05815386772,0.1300866902,1
47,1121,-0.2554396093,-0.02213391662,1
47,1153,-0.2903151512,-0.620513618,1
47,1185,-0.09361940622,-1.383730888,1
47,1217,-1.175113916,-2.458442688,1
47,1249,-1.303200245,-2.390880823,1
47,1281,-1.374387741,-1.016385555,1
47,1313,-0.8099790812,-0.5467864275,1
47,1345,-0.533880353,-0.3645721078,1
47,1377,-0.4998038411,-0.05736941099,1
47,1409,-0.4669732451,0.2224566936,1
47,1441,-0.8189013004,-0.423885107,1
47,1473,-1.449239135,0.4995131493,1
47,1505,-1.365850568,0.3555766642,1
47,1537,-1.078081369,0.1660536528,1
47,1569,-1.0474962,-0.001195967197,1
47,1601,-1.184118152,0.2105215043,1
47,1633,-1.096721292,0.1465306878,1
47,1665,-0.3225436211,-0.2502572834,1
47,1697,0.3174871206,-0.3827945888,1
47,1729,0.4895444512,0.1140080392,1
47,1761,0.3079967797,0.3280085325,1
47,1793,-0.03838910162,0.04983735085,1
47,1825,-0.1312684715,0.06709679961,1
47,1857,-0.03811657429,0.1730957031,1
47,1889,0.1273986399,0.0153324604,1
47,1921,-0.05092248321,-0.02007871866,1
47,1953,-0.08986218274,0.08964218199,1
47,1985,-0.03735357523,0.08958996832,1
47,2017,-0.5774991512,-0.1538875401,1
79,33,0.3323737085,0.2089295983,1
79,65,0.1658163071,-0.1554275155,1
79,97,0.09493439645,-0.1253842413,1
79,129,-0.01444775611,-0.2648139596,1
79,161,-0.1005489752,-0.3746201992,1
79,193,0.1008963063,-0.1430088878,1
79,225,0.1262977421,0.1225543171,1
79,257,0.05728065968,0.1338875294,1
79,289,0.23992908,-0.153511703,1
79,321,0.5267928839,-0.3681598306,1
79,353,0.6525777578,-0.4911900759,1
79,385,0.2369120419,-0.8352816701,1
79,417,0.2984991372,-0.8597663045,1
79,449,0.4716112912,-0.4784269631,1
79,481,0.5159969926,-0.0262734592,1
79,513,0.5341824889,0.404881984,1
79,545,0.4145818651,-0.462395072,1
79,577,0.7681105733,-0.9143900871,1
79,609,0.6842457056,-0.2540693283,1
79,641,0.4997957945,0.1525369883,1
79,673,0.5149531364,0.1266490966,1
79,705,0.1824492812,0.2405829132,1
79,737,-0.3456145823,-0.121760875,1
79,769,-0.4052574337,-0.1208234131,1
79,801,0.1058982313,0.3162041605,1
79,833,0.16915977,0.2480370998,1
79,865,0.185478121,0.0634688139,1
79,897,-0.04639642686,-0.7416067719,1
79,929,-0.5893580914,-0.5982842445,1
79,961,-0.7095993161,-0.07651108503,1
79,993,-0.3365738094,-0.2882668376,1
79,1025,-0.2119187713,-0.3770890832,1
79,1057,-0.7935743332,-0.5411806703,1
79,1089,-0.7026994228,-0.3344272971,1
79,1121,-0.3516535163,-0.1581506133,1
79,1153,-0.4958199561,-0.4793466926,1
79,1185,-0.7536305189,-0.9090374708,1
79,1217,-1.214564204,-1.70954442,1
79,1249,-1.160312295,-1.771905541,1
79,1281,-1.46695745,-0.9241645336,1
79,1313,-1.611668825,-0.6697521806,1
79,1345,-1.062254548,-0.6916229725,1
79,1377,-1.077038765,-0.3948188424,1
79,1409,-4.134626389,-1.292052031,1
79,1441,-2.534290075,-1.814294577,1
79,1473,-2.25590539,-0.3120697439,1
79,1505,-1.76055479,-0.1391029656,1
79,1537,-0.849837482,0.4615105391,1
79,1569,-0.4582053423,0.2653327882,1
79,1601,-0.5565956235,-0.06212946773,1
79,1633,-1.223775864,0.1345255673,1
79,1665,-0.5990256071,0.04256532341,1
79,1697,0.374176383,-0.2238259017,1
79,1729,0.4690207541,-0.1524834335,1
79,1761,0.01522615552,0.1645362973,1
79,1793,-0.03225108609,0.1067836285,1
79,1825,-0.1218268275,0.1770667881,1
79,1857,-0.0431051068,0.2768350244,1
79,1889,0.09921574593,0.2717213035,1
79,1921,-0.05773641914,0.01241797209,1
79,1953,-0.1603762954,0.2141327709,1
79,1985,-0.02572704852,0.04825434834,1
79,2017,0.1753902286,-0.06545386463,1
111,33,0.2479712069,0.1687391698,1
111,65,0.4699749053,0.2863539755,1
111,97,0.4076541066,-0.0662458241,1
111,129,0.08839011937,-0.4747818112,1
111,161,0.281377852,-0.2524650693,1
111,193,0.2645516098,-0.2807286382,1
111,225,0.104600057,0.06540036201,1
111,257,0.1688089073,0.01922532171,1
111,289,0.3468566835,-0.1547980607,1
111,321,1.222257614,-0.8761609793,1
111,353,0.2909039855,-0.7863066196,1
111,385,0.3395245373,-0.7045450211,1
111,417,0.5303499699,-0.792988658,1
111,449,0.1912921518,-0.3396107554,1
111,481,0.06168819964,0.05671550333,1
111,513,0.2102757394,-0.0904173851,1
111,545,0.2123472095,-0.7424837351,1
111,577,0.5869195461,-0.9139176607,1
111,609,0.8352416158,-0.405867219,1
111,641,0.9770243764,0.1679917574,1
111,673,1.07818675,0.1200064123,1
111,705,0.490693748,-0.1665157676,1
111,737,-0.2947351635,-0.215907976,1
111,769,0.1621649563,-0.153554529,1
111,801,0.489887923,0.08560371399,1
111,833,0.3405420184,-0.02684817463,1
111,865,0.1043809205,-0.1850779802,1
111,897,-0.005113616586,-0.2676441669,1
111,929,-0.4533199668,-0.2274601758,1
111,961,-0.5993378758,-0.2683326602,1
111,993,-0.6133185625,-0.5697024465,1
111,1025,-0.9093286991,-0.6862108707,1
111,1057,-0.9975590706,-0.6871916056,1
111,1089,-0.6202561855,-0.4706552625,1
111,1121,-0.3298765719,-0.1795675755,1
111,1153,-0.5553851128,-0.09037536383,1
111,1185,-0.9615371227,-0.4277561307,1
111,1217,-1.283759832,-0.9801172018,1
111,1249,-0.5676733255,-0.4473534822,1
111,1281,-0.8620819449,-0.825484395,1
111,1313,-1.543109179,-1.240602732,1
111,1345,-1.304000735,-0.7024894357,1
111,1377,-3.234244347,-0.8430050015,1
111,1409,-3.631755829,-2.11232543,1
111,1441,-2.630269051,-2.637447834,1
111,1473,-1.508094311,-0.6096123457,1
111,1505,-1.086910248,-0.1681613624,1
111,1537,-0.5793424845,0.02197869495,1
111,1569,-0.3433605134,-0.1426563263,1
111,1601,-0.1654587388,0.05028792471,1
111,1633,-0.6016577482,0.1356639266,1
111,1665,-0.08582752943,0.5285954475,1
111,1697,0.4790542722,0.7617414594,1
111,1729,-0.4754328728,-0.2266304493,1
111,1761,-0.4324604869,-0.08662757277,1
111,1793,0.03656627238,0.1586171091,1
111,1825,0.2649208307,0.2393383682,1
111,1857,0.3326415718,0.4553465247,1
111,1889,0.06082070246,0.2271733284,1
111,1921,-0.1069207489,-0.152091831,1
111,1953,-0.2308830917,-0.03138838708,1
111,1985,-0.09132967889,-0.05855273455,1
111,2017,0.2255679369,-0.01220046729,1
143,33,0.537160933,0.3582156003,1
143,65,0.7707898617,0.04206829518,1
143,97,0.3873188198,-0.1548935473,1
143,129,0.03135944158,-0.6244395971,1
143,161,0.1396071613,-0.1288990825,1
143,193,0.2443993241,-0.2254354954,1
143,225,0.1006579027,0.04756194353,1
143,257,-0.004233069718,0.2377946526,1
143,289,0.1430519223,0.2101614177,1
143,321,0.0631480515,-0.3646969199,1
143,353,-0.1575053781,-0.5815175772,1
143,385,-0.05264167488,-0.5823185444,1
143,417,0.1764417887,-0.6775880456,1
143,449,0.04184228182,-0.183365196,1
143,481,-0.3114663363,0.1908037066,1
143,513,-0.2285759896,0.08537837863,1
143,545,0.2298395038,-0.5442574024,1
143,577,0.2607732713,-0.6588391066,1
143,609,0.4118195474,-0.1769535542,1
143,641,0.6432380676,-0.1349448562,1
143,673,1.086201906,-0.2920257151,1
143,705,0.9751089811,-0.3727144301,1
143,737,0.3876865506,-0.08416771889,1
143,769,0.4210144281,-0.3265656531,1
143,801,0.3140512407,-0.4429358244,1
143,833,0.1395368874,-0.1383988708,1
143,865,-0.05928125978,-0.2203447223,1
143,897,-0.3782535493,-0.2985038161,1
143,929,-0.1512067467,-0.3718128204,1
143,961,-0.1292446554,-0.4375821948,1
143,993,-0.6568385363,-0.5710195303,1
143,1025,-1.13067317,-0.5465571284,1
143,1057,-0.5055114031,-0.5343950987,1
143,1089,0.422919482,-0.3711772263,1
143,1121,-0.002578258514,-0.1129705906,1
143,1153,-0.5856936574,-0.1293050647,1
143,1185,-1.360053539,-0.4455418587,1
143,1217,-6.209165573,-1.149139881,1
143,1249,-1.37159133,-0.7402524948,1
143,1281,-0.6136715412,-0.7928369045,1
143,1313,-0.535074234,-1.251729846,1
143,1345,-0.5467414856,-1.163182259,1
143,1377,-3.275476456,-1.67125535,1
143,1409,-2.041237831,-2.037237406,1
143,1441,-0.6078770757,-1.177697182,1
143,1473,-0.7820858955,-0.6284700036,1
143,1505,-0.5240299702,0.08336919546,1
143,1537,-0.2093971074,-0.1499346346,1
143,1569,-0.05452060699,-0.3398844898,1
143,1601,0.1016386449,0.1001926661,1
143,1633,0.1622891724,0.2589462996,1
143,1665,0.404525578,0.2656756938,1
143,1697,-0.182967186,0.4839970469,1
143,1729,-0.659189105,-0.1437188536,1
143,1761,-0.2606431842,-0.1812827885,1
143,1793,0.2808943987,-0.1044922471,1
143,1825,0.2626310885,0.04545456171,1
143,1857,0.1080851033,0.0872887373,1
143,1889,-0.03159303963,-0.309032619,1
143,1921,-0.1541630924,0.05798701942,1
143,1953,-0.1117290407,0.04971162975,1
143,1985,0.09378670156,-0.00227253139,1
143,2017,0.1086818278,-8.662045002e-05,1
175,33,0.3498396575,0.5772034526,1
175,65,0.2432708591,-0.3332739472,1
175,97,-0.1196167618,-0.580432713,1
175,129,-0.2255934179,-0.4408035278,1
175,161,-0.4119161367,0.2014282346,1
175,193,-0.353534162,0.08817972243,1
175,225,-0.04637400806,0.2558656335,1
175,257,-0.1058237404,0.3456600904,1
175,289,0.09461972117,-0.08440070599,1
175,321,0.04877796769,-0.3229207993,1
175,353,-0.3549206555,-0.2506473958,1
175,385,-0.515589118,-0.3101817071,1
175,417,-0.2519025207,-0.4406690001,1
175,449,-0.04717795551,0.1573863328,1
175,481,-0.07785040885,0.1396482587,1
175,513,-0.0193985384,0.07276879251,1
175,545,0.273117274,-0.2554303408,1
175,577,0.2754403055,-0.5600412488,1
175,609,-0.04314231873,-0.6105555892,1
175,641,0.2106217146,-0.5209070444,1
175,673,1.236012936,-0.4971614778,1
175,705,2.156791925,-0.2972956896,1
175,737,0.7689536214,-0.1109343767,1
175,769,0.07548198104,-0.5716805458,1
175,801,0.06636342406,-0.4173278809,1
175,833,0.4034516215,0.0452054143,1
175,865,-0.008082643151,0.2656632662,1
175,897,-0.6950087547,0.1913803816,1
175,929,0.2577891946,-0.4780543447,1
175,961,0.1020236239,-0.4955685139,1
175,993,-0.4932341576,-0.1591144204,1
175,1025,-0.1779555678,0.1755579412,1
175,1057,-0.04512794316,-0.1077855229,1
175,1089,-0.228417173,-0.1661745012,1
175,1121,-0.3722877204,0.06618669629,1
175,1153,-0.7572615147,-0.1009580195,1
175,1185,-5.401838303,-0.3090763092,1
175,1217,-3.472981453,-2.082884312,1
175,1249,-0.5503588319,-1.176950336,1
175,1281,-0.1478787661,-0.7678658962,1
175,1313,-0.06994757056,-0.6288096905,1
175,1345,-4.986924171,3.664488077,1
175,1377,-3.582187891,3.49562645,1
175,1409,-0.2067490816,-1.322885633,1
175,1441,0.2532529533,-1.351227522,1
175,1473,-0.1100145578,-0.7276859283,1
175,1505,-0.1426647753,-0.1450555027,1
175,1537,-0.1933229268,0.1103498936,1
175,1569,0.1710096449,-0.08387993276,1
175,1601,0.4638693929,-0.03558677435,1
175,1633,0.5126690865,-0.07181129605,1
175,1665,0.2231781781,0.02403572202,1
175,1697,-0.5010459423,0.1595526338,1
175,1729,-0.5430637002,-0.1897439957,1
175,1761,-0.2725767791,-0.2576981485,1
175,1793,-0.03088343143,-0.3228302598,1
175,1825,-0.2291116267,-0.2491423786,1
175,1857,-0.4075563252,-0.5702808499,1
175,1889,-0.4110409915,-0.5163148046,1
175,1921,-0.3020245433,0.2765932679,1
175,1953,-0.1155226827,0.1575714648,1
175,1985,-0.119274497,0.02894764021,1
175,2017,-0.1298013628,0.02885892242,1
207,33,0.1940469742,0.6331729889,1
207,65,-0.2211721987,-0.2759799063,1
207,97,-0.4031800628,-0.4344305694,1
207,129,-0.8234132528,-0.2838588953,1
207,161,-1.294422388,0.3150298595,1
207,193,-0.8736693859,0.4629216492,1
207,225,-0.3795125484,0.7888277769,1
207,257,-0.04706960917,0.5128350854,1
207,289,0.1206373274,0.01070310175,1
207,321,-0.04939843714,-0.341891706,1
207,353,-0.6421974897,-0.5163863897,1
207,385,-1.476079702,-0.4073224962,1
207,417,-0.5846992731,0.1119596958,1
207,449,-0.04514925182,0.4114118218,1
207,481,-0.1891467124,0.02716247737,1
207,513,-0.1666089892,-0.1599572599,1
207,545,0.2803992033,-0.3501542211,1
207,577,0.2333274782,-0.4167582989,1
207,609,-0.01130574942,-0.7156444788,1
207,641,-0.07820603251,-0.7470941544,1
207,673,0.3245601058,-0.3487559855,1
207,705,0.6689535379,0.01565243304,1
207,737,0.5684915781,-0.04893407226,1
207,769,0.04440796375,-0.5753959417,1
207,801,0.04443484545,-0.5367209911,1
207,833,0.4467585981,-0.5289072394,1
207,865,0.09738329053,-0.3569331169,1
207,897,-0.1039411724,-0.1594493985,1
207,929,0.09983608127,-0.5553356409,1
207,961,-0.1868717819,-0.6532256603,1
207,993,0.2151560783,0.05693297088,1
207,1025,0.6045123339,0.8220531344,1
207,1057,0.114264816,0.4693034291,1
207,1089,-0.424190253,0.3153418899,1
207,1121,-0.3470860422,0.129509598,1
207,1153,0.02037402987,-0.3453766704,1
207,1185,1.790691614,-4.908675194,1
207,1217,1.521796942,-3.638030767,1
207,1249,0.6139291525,-1.939979672,1
207,1281,0.08286467195,-1.011196613,1
207,1313,-0.2863435149,0.02203470469,1
207,1345,-1.695668697,4.870894909,1
207,1377,-1.642448425,2.69052434,1
207,1409,-0.04137587547,-0.3204259872,1
207,1441,0.1639299095,-0.3988159299,1
207,1473,0.1035620868,-0.3710508943,1
207,1505,0.2753940821,-0.1053278744,1
207,1537,-0.02558684349,0.0003896653652,1
207,1569,0.01956272125,-0.2140953094,1
207,1601,0.3963384032,-0.05932731926,1
207,1633,0.3331771493,0.1401823312,1
207,1665,0.1883538812,0.3146583438,1
207,1697,-0.2960644662,0.1182746589,1
207,1729,-0.5095106959,-0.3554742038,1
207,1761,-0.3500798047,-0.494395256,1
207,1793,-0.4425748885,-0.3323843777,1
207,1825,-0.3240475655,-0.4228862524,1
207,1857,-0.1152238697,-0.5875295401,1
207,1889,-0.3075327277,-0.4937157333,1
207,1921,-0.2347693145,0.02171418071,1
207,1953,-0.1278973222,-0.01999172568,1
207,1985,-0.08332838118,-0.01701889187,1
207,2017,-0.1001192927,0.02732172608,1
239,33,0.2188747823,0.5070072412,1
239,65,-0.1552751362,-0.08502048999,1
239,97,-0.1204103231,-0.03120534122,1
239,129,-0.4477064908,-0.170516938,1
239,161,-1.302019835,-0.1221678108,1
239,193,-0.9441347122,0.5126997232,1
239,225,-0.7756901979,0.8583444357,1
239,257,-0.4953401387,0.6163384914,1
239,289,-0.07230970263,0.114543125,1
239,321,0.0592135489,-0.2445132881,1
239,353,-0.1552443206,-0.03038462251,1
239,385,-0.3581029475,0.1050137281,1
239,417,-0.139478296,0.5246169567,1
239,449,0.08861324191,0.3543471992,1
239,481,0.1195114031,-0.2755708694,1
239,513,0.3618044257,-0.3985177279,1
239,545,-0.05737602711,-0.7446100712,1
239,577,-0.202115491,-0.6885866523,1
239,609,-0.1803659946,-0.617582798,1
239,641,0.02377195656,-0.5064937472,1
239,673,0.1551488489,-0.2481839657,1
239,705,0.05673116446,0.1405639946,1
239,737,0.2129089832,0.2658208907,1
239,769,0.100915283,-0.2321038693,1
239,801,0.3619523644,-0.7464236617,1
239,833,0.6108299494,-0.8374874592,1
239,865,0.703291893,-0.8583667874,1
239,897,0.8131638765,-1.556866765,1
239,929,0.3288882673,-0.8669196367,1
239,961,0.1108723283,-1.053131342,1
239,993,0.4523330331,-0.2072732151,1
239,1025,1.085440755,0.593711257,1
239,1057,0.9403161407,0.6659945846,1
239,1089,0.1669059694,0.3023503125,1
239,1121,-0.2946529388,0.1593815386,1
239,1153,0.1461655796,-0.4211657643,1
239,1185,2.652753353,-3.41601634,1
239,1217,2.552887917,-3.971686602,1
239,1249,0.7450845242,-2.688384295,1
239,1281,0.04950585961,-0.6440434456,1
239,1313,-0.4095624685,-0.01902103424,1
239,1345,-0.2193663865,0.5875698924,1
239,1377,0.1237658709,0.2895994782,1
239,1409,-0.01071824133,-0.3116233349,1
239,1441,-0.04521334171,-0.07095514238,1
239,1473,0.2273744941,-0.006691604853,1
239,1505,0.488075763,0.04240490496,1
239,1537,0.1723609865,-0.2669075429,1
239,1569,-0.1100470722,-0.4338172376,1
239,1601,0.2353568673,0.07477360219,1
239,1633,0.7145673037,0.2469601333,1
239,1665,0.2533290684,-0.1125898212,1
239,1697,-0.3222940266,-0.4636187851,1
239,1729,-0.3141940236,-0.3663059771,1
239,1761,-0.02832010388,-0.2244083285,1
239,1793,0.02932718396,-0.2044132054,1
239,1825,-0.3098410368,-0.2545174658,1
239,1857,-0.1377461553,-0.4848416448,1
239,1889,-0.05902630091,-0.7569205165,1
239,1921,-0.09241466224,-0.3792133927,1
239,1953,-0.08168569207,-0.1638050675,1
239,1985,0.008635729551,0.1256548762,1
239,2017,-0.06305203587,-0.005344778299,1
