PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 20, filenames: A:[20]MAX_Pos00d_TimeSrs004_TgUtrmcherry_K4K8MO.avi & B:[21]MAX_Pos00d_TimeSrs004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.05029088259,0.1885406971,1
47,65,0.1293862611,-0.07663486898,1
47,97,0.06398943067,-0.1379799396,1
47,129,0.09088420868,-0.1031483561,1
47,161,0.132157132,-0.1261806488,1
47,193,0.07304126024,-0.2019378245,1
47,225,0.2054980844,0.08103230596,1
47,257,0.2720285952,0.2598917484,1
47,289,-0.02374196053,0.2695966363,1
47,321,-0.2173945904,0.3168341219,1
47,353,-0.1987181902,0.3709717691,1
47,385,0.268953532,-0.07072806358,1
47,417,0.3014220595,-0.1818802953,1
47,449,-0.1544263363,-0.2980499268,1
47,481,-0.5831939578,-0.1909944415,1
47,513,-0.276355803,-0.3903940916,1
47,545,0.0649484247,-0.4520835876,1
47,577,-0.2502459288,0.1382398009,1
47,609,-0.3261726201,-0.03559935093,1
47,641,-0.4588210881,-0.2581505775,1
47,673,-0.1728255451,-0.3850624263,1
47,705,-0.4625726938,-0.3667824268,1
47,737,-1.579446077,-0.06457471848,1
47,769,-0.2561182976,-0.1480881572,1
47,801,0.1458788216,-0.344987154,1
47,833,-0.3362718523,-0.4708076119,1
47,865,-0.8754717112,-0.4167082012,1
47,897,0.477730155,-0.2518094778,1
47,929,0.6468479633,0.1404102147,1
47,961,0.2279434651,0.6629862785,1
47,993,0.0289811492,0.1547479033,1
47,1025,0.1061604619,0.7606803179,1
47,1057,0.4144329429,1.7892524,1
47,1089,0.5227738619,1.255487442,1
47,1121,0.3712455034,0.8799133301,1
47,1153,0.5210330486,0.5803006291,1
47,1185,1.202835321,0.08295679092,1
47,1217,0.8489835262,0.3278603554,1
47,1249,0.65569067,-0.187439844,1
47,1281,0.5848728418,-0.3736765683,1
47,1313,0.7815060616,-0.5007613301,1
47,1345,0.4951127768,0.8709168434,1
47,1377,0.9703178406,1.834898472,1
47,1409,2.218324423,0.9853553772,1
47,1441,1.945589781,1.143945217,1
47,1473,0.6795262098,0.6726857424,1
47,1505,-0.504375875,-0.9981323481,1
47,1537,-0.864195168,-1.240260124,1
47,1569,-0.6123242378,-1.1738168,1
47,1601,-0.06159594655,-0.3159615099,1
47,1633,-0.1453458816,0.5833714008,1
47,1665,-0.3771538734,0.9355002046,1
47,1697,-0.8638718128,0.4217606187,1
47,1729,-2.770792246,-3.943933487,1
47,1761,1.016552329,-5.005187035,1
