PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 8, filenames: A:[8]MAX_Pos00d_TimeSrs004_TgUtrmcherry_K4K8MO.avi & B:[9]MAX_Pos00d_TimeSrs004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.3295325637,1.378529549,1
47,65,-0.2435354292,-0.7619362473,1
47,97,0.13761428,-0.8291611075,1
47,129,0.3661256433,-0.5366538167,1
47,161,-0.2017062306,-0.1371904016,1
47,193,-0.5521353483,-0.0612899065,1
47,225,-0.4001898766,-0.1896375418,1
47,257,-0.8183163404,-0.2384453416,1
47,289,-1.156124592,-0.5432302952,1
47,321,-0.7059730291,-0.1971963942,1
47,353,-0.4756859541,0.03871271014,1
47,385,-0.4044053555,-0.5390642881,1
47,417,-0.08509862423,-0.5812723041,1
47,449,0.25936234,-0.1003766954,1
47,481,0.44353953,-0.2722191513,1
47,513,-0.2524327934,-0.06586548686,1
47,545,-0.3655663729,0.5456822515,1
47,577,0.3251563907,0.1102480739,1
47,609,0.3195514977,-0.1474502087,1
47,641,0.04832099378,-0.3923838437,1
47,673,-0.05428590626,-0.1582625061,1
47,705,-0.3914528191,-0.06469528377,1
47,737,0.1356326938,0.02882466465,1
47,769,0.8200876117,-0.03211420774,1
47,801,0.4538116455,-0.6607376337,1
47,833,0.9585292339,-0.0156993866,1
47,865,3.952493191,2.05738306,1
47,897,11.79663849,5.330141068,1
47,929,12.36251259,5.83438158,1
47,961,13.30475616,4.453154564,1
47,993,13.07688522,5.071990967,1
47,1025,10.22366047,6.152281284,1
47,1057,9.426001549,3.974118233,1
47,1089,10.55094337,0.8678796291,1
47,1121,9.170768738,-0.7851791978,1
47,1153,9.355319023,-1.708012342,1
47,1185,12.98959732,-1.781550884,1
47,1217,14.00406742,-2.753103495,1
47,1249,16.80938148,-2.336833477,1
47,1281,21.51418877,1.005189657,1
47,1313,20.59721947,0.5915396214,1
47,1345,19.77653313,-0.3369568586,1
47,1377,26.49104309,-18.90076065,1
47,1409,19.54321289,-3.423942804,1
47,1441,18.61887741,-0.9981141686,1
47,1473,17.03347778,-0.1474117041,1
47,1505,17.32891846,-1.456437826,1
47,1537,18.08091354,-1.20889163,1
47,1569,16.46981049,-2.223340034,1
47,1601,19.14722443,-10.61797905,1
47,1633,0.5430307388,-22.96821976,1
47,1665,0.9277458191,0.506937027,1
47,1697,15.09344292,-2.794129372,1
47,1729,10.55088234,-6.057370186,1
47,1761,1.984542847,-9.229427338,1
47,1793,7.736498833,-12.2293272,1
47,1825,0.1209259033,-0.06083488464,1
47,1857,0.5820703506,-7.610302925,1
47,1889,1.448330402,-0.5184242725,1
47,1921,0.5604380369,-0.5367465019,1
47,1953,-0.4218815565,-0.683380723,1
47,1985,0.2883226871,0.4101240039,1
47,2017,0.3856720924,-0.4821126461,1
79,33,-0.3360905349,0.7209817171,1
79,65,-0.4412808418,-0.4173955917,1
79,97,-0.04251458868,-0.6013082266,1
79,129,0.3481346071,-0.09917119145,1
79,161,0.09130455554,0.2467292398,1
79,193,-0.328790009,0.2269686311,1
79,225,-0.4502845407,-0.05787803233,1
79,257,-0.4103589654,-0.008887395263,1
79,289,-0.493522644,-0.07206203043,1
79,321,-0.3671783209,0.1789681464,1
79,353,-0.1468624175,0.2352552116,1
79,385,-0.09854252636,-0.3548807502,1
79,417,-0.06309746206,-0.5083949566,1
79,449,-0.1741778553,-0.3162991703,1
79,481,0.1944475025,-0.2949637175,1
79,513,-0.1223404109,-0.3840723932,1
79,545,-0.5487276316,0.1577947885,1
79,577,-0.3099578619,0.04350022972,1
79,609,-0.162911281,-0.1211868227,1
79,641,-0.1007651538,-0.1610807478,1
79,673,-0.1581869274,0.04905127734,1
79,705,-0.07420642674,-0.02024034411,1
79,737,0.4521901906,-0.206735611,1
79,769,0.7250926495,-0.320987761,1
79,801,0.7449704409,-0.5932006836,1
79,833,0.9962141514,-0.2675513625,1
79,865,3.436069489,1.408352375,1
79,897,8.175614357,4.602754593,1
79,929,9.597436905,5.089969158,1
79,961,10.22462654,3.322376013,1
79,993,13.68460941,2.737586737,1
79,1025,10.70726585,3.946109772,1
79,1057,10.90358353,2.407881021,1
79,1089,10.98483753,-0.4471732378,1
79,1121,10.2282362,-1.122141242,1
79,1153,11.35807419,-2.269573927,1
79,1185,14.53618145,-0.9490650892,1
79,1217,16.35468483,-0.7367525101,1
79,1249,18.27292442,-0.134337008,1
79,1281,21.16497612,1.491705179,1
79,1313,22.13314247,-0.2283835858,1
79,1345,22.85671806,0.7095720768,1
79,1377,21.16262245,-0.395701766,1
79,1409,20.82672501,-3.520565033,1
79,1441,19.35162544,-0.8834462166,1
79,1473,19.50679779,-0.6855280399,1
79,1505,18.60322762,-1.158828974,1
79,1537,17.48882866,3.041315556,1
79,1569,17.19261742,-3.822677612,1
79,1601,16.97593498,-7.368030548,1
79,1633,18.34120178,-10.07285118,1
79,1665,15.48442364,-8.391015053,1
79,1697,1.427389145,-5.921531677,1
79,1729,8.71692276,-6.104236603,1
79,1761,7.911762238,-8.135381699,1
79,1793,7.916784763,-9.393929482,1
79,1825,4.370427132,-5.246191025,1
79,1857,-1.121599436,0.4325516224,1
79,1889,-0.230125308,0.273445189,1
79,1921,-0.04519638419,0.08348220587,1
79,1953,0.5238527656,-0.5789487362,1
79,1985,0.6031461358,-0.1790572107,1
79,2017,-0.2729887962,-0.09917354584,1
111,33,0.2104715705,0.3910069764,1
111,65,-0.06570748985,0.005737874657,1
111,97,-0.1214536875,-0.3067811728,1
111,129,0.1790614575,0.1341190487,1
111,161,0.1196689159,0.5276014209,1
111,193,-0.4934346974,0.4718308151,1
111,225,-0.7469623685,0.4084717929,1
111,257,-0.2448145151,0.08899714798,1
111,289,-0.05479055643,-0.4093508422,1
111,321,-0.10880588,-0.1928754151,1
111,353,-0.1439100802,0.2791471481,1
111,385,-0.08434940875,0.09954701364,1
111,417,-0.3695136905,-0.1315598339,1
111,449,-0.7160742879,0.04808415473,1
111,481,-0.5711019039,-0.40258497,1
111,513,-0.6131603122,-0.3101429343,1
111,545,-0.7682476044,0.08090246469,1
111,577,-0.8002631664,0.3707715273,1
111,609,-0.6475040913,0.1148533598,1
111,641,-0.3108325899,-0.1229347885,1
111,673,-0.07887551188,-0.03009104729,1
111,705,0.09268373251,-0.1089740098,1
111,737,0.3759020567,0.04445929453,1
111,769,0.2929506302,-0.02739477903,1
111,801,0.05857019126,-0.2970119119,1
111,833,1.300883293,0.3945601583,1
111,865,5.348115444,2.876450062,1
111,897,6.925082684,5.285714149,1
111,929,8.117376328,4.303681374,1
111,961,7.196344376,3.541558981,1
111,993,8.334737778,2.961541653,1
111,1025,10.79757214,2.548855305,1
111,1057,11.35573292,1.623945594,1
111,1089,10.83110905,0.09810489416,1
111,1121,10.91448784,0.6882264614,1
111,1153,13.37942219,-0.6156629324,1
111,1185,16.75274277,0.1853230596,1
111,1217,17.01078224,1.609951973,1
111,1249,18.52178383,0.628826499,1
111,1281,19.62775421,-0.01318174601,1
111,1313,20.64126587,-0.9326928258,1
111,1345,20.61696243,-1.079765439,1
111,1377,19.90190697,-2.190609694,1
111,1409,2.090473175,0.09407651424,1
111,1441,20.67201042,1.649398088,1
111,1473,20.37639809,0.01647102833,1
111,1505,20.00458527,-2.837682247,1
111,1537,17.52557182,-4.699812889,1
111,1569,16.13175964,-6.336812019,1
111,1601,17.87179756,-6.900938034,1
111,1633,16.53497887,-8.642344475,1
111,1665,13.87666893,-9.370286942,1
111,1697,9.525365829,-7.727801323,1
111,1729,9.146332741,-5.433101654,1
111,1761,10.14221287,-7.552907944,1
111,1793,8.567716599,-7.878208637,1
111,1825,1.650853395,-1.350915909,1
111,1857,0.5107756853,0.2480090261,1
111,1889,-1.220090389,0.5608388186,1
111,1921,-0.3216280937,-0.02120874822,1
111,1953,0.7341082096,-0.7403717041,1
111,1985,0.4775663018,-0.1725291312,1
111,2017,-1.408408165,-0.002836704254,1
143,33,0.2055582106,0.1560307145,1
143,65,-0.2137847841,0.07481127977,1
143,97,-0.2047873139,0.09772931039,1
143,129,-0.0585103035,0.6387294531,1
143,161,-0.0899977684,0.798363924,1
143,193,-0.2813887596,0.4843783975,1
143,225,-0.2898606062,0.3679694533,1
143,257,-0.0687289536,0.04597692192,1
143,289,0.01004862785,-0.4674107134,1
143,321,-0.05060780048,-0.7869585752,1
143,353,0.2278798819,0.1387470961,1
143,385,0.2301186025,0.3722497523,1
143,417,-0.1400877535,0.07575488091,1
143,449,-0.4685652852,0.03135460615,1
143,481,-0.2865849733,-0.3265090883,1
143,513,-0.2701488137,0.06158932298,1
143,545,-0.366930902,0.3754307032,1
143,577,-0.3667018712,0.3740193248,1
143,609,-0.2820603549,0.09907691181,1
143,641,-0.4225556254,-0.6282989383,1
143,673,-0.3046769202,-0.4497932196,1
143,705,0.2134279609,-0.4184741378,1
143,737,0.2444107533,-0.2401505113,1
143,769,0.3238312602,0.1934484541,1
143,801,0.4355178475,-0.07473993301,1
143,833,1.20297122,0.653357327,1
143,865,5.717267513,3.534122229,1
143,897,6.346188068,5.645390034,1
143,929,7.890311718,3.934587002,1
143,961,8.397872925,2.953789949,1
143,993,10.15243912,2.528562784,1
143,1025,10.93555546,0.9543914795,1
143,1057,11.37579536,1.277618766,1
143,1089,12.54090595,1.193074226,1
143,1121,14.52191639,0.9588791728,1
143,1153,16.09535599,-0.05514276028,1
143,1185,18.63091278,0.6115686297,1
143,1217,19.19309044,1.998677254,1
143,1249,20.07078171,0.6630975008,1
143,1281,21.29649162,0.1646876931,1
143,1313,22.13110924,0.1660997123,1
143,1345,22.94346237,-3.283364296,1
143,1377,17.57465744,-1.845835924,1
143,1409,16.9008522,0.447789073,1
143,1441,18.72460365,1.501844049,1
143,1473,20.54926872,-1.560161114,1
143,1505,19.83886909,-5.712774277,1
143,1537,18.883955,-5.210110664,1
143,1569,18.11549187,-5.018438816,1
143,1601,17.28044891,-6.556753159,1
143,1633,14.90968132,-8.043376923,1
143,1665,13.81167221,-8.115953445,1
143,1697,11.69555473,-7.353797913,1
143,1729,11.75686359,-6.963460922,1
143,1761,12.03344631,-7.085410118,1
143,1793,10.63982964,-6.882952213,1
143,1825,11.07782364,-5.881203651,1
143,1857,3.833468914,-3.115628719,1
143,1889,-1.086187005,0.4543310404,1
143,1921,-0.4721423388,-0.03592564166,1
143,1953,0.3938497901,-0.6339062452,1
143,1985,0.02468885481,-0.2198210955,1
143,2017,-1.124472618,-0.2428827286,1
175,33,0.07421401143,0.04436548799,1
175,65,-0.1403113902,-0.03241177648,1
175,97,-0.3775957823,0.1474071443,1
175,129,-0.5617555976,0.4358842075,1
175,161,-0.2885458469,0.3464202583,1
175,193,-0.0911603719,0.2519741356,1
175,225,-0.1982644647,0.1372266114,1
175,257,-0.1468331516,0.08985059708,1
175,289,0.001411538571,0.06262046844,1
175,321,0.03779958934,0.04689591378,1
175,353,0.1205146164,0.09651588649,1
175,385,0.2849278152,0.03390988708,1
175,417,0.1384228468,-0.01859003305,1
175,449,-0.04795393348,-0.07914237678,1
175,481,-0.02088807523,-0.2991387546,1
175,513,-0.1428691745,-0.09275862575,1
175,545,-0.1940211058,0.1320402026,1
175,577,-0.3005709052,0.1887700558,1
175,609,0.007739007473,-0.1174448207,1
175,641,-0.1519060135,-0.7417480946,1
175,673,-0.6757192612,-0.5605304241,1
175,705,-0.2467138469,-0.575861752,1
175,737,0.1138988882,-0.4146297574,1
175,769,0.2260699868,-0.09402794391,1
175,801,0.7442048788,-0.07532400638,1
175,833,5.248709679,3.096980333,1
175,865,3.901562214,5.938059807,1
175,897,5.897190571,5.710774422,1
175,929,8.035974503,3.736524343,1
175,961,9.971826553,3.219377756,1
175,993,11.42813587,2.912150383,1
175,1025,22.99012375,9.446715355,1
175,1057,11.99418831,1.307379723,1
175,1089,13.2387991,1.873270869,1
175,1121,15.61431885,1.38082397,1
175,1153,17.00829697,0.6360212564,1
175,1185,18.83569717,2.034633875,1
175,1217,20.95761299,2.852977753,1
175,1249,22.73942947,0.5752903223,1
175,1281,22.260952,0.06938330084,1
175,1313,23.3441925,0.03556066751,1
175,1345,24.35776711,-0.8260552883,1
175,1377,18.34465981,-15.14052677,1
175,1409,16.18173409,-1.247380733,1
175,1441,21.85832214,-1.410686731,1
175,1473,21.01063156,-1.282063961,1
175,1505,19.85731697,-3.348574877,1
175,1537,19.81900787,-4.212224483,1
175,1569,21.29397011,-4.480073929,1
175,1601,18.25756645,-5.765775681,1
175,1633,17.23858261,-6.472135544,1
