PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 4, filenames: A:[4]MAX_Pos00d_TimeSrs004_TgUtrmcherry_K4K8MO.avi & B:[5]MAX_Pos00d_TimeSrs004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,481,0.512647748,0.5417346954,1
79,513,-0.3479089737,1.934603691,1
79,545,0.4738984704,1.536044598,1
79,577,0.9983719587,0.275125742,1
79,609,2.026390553,0.138956964,1
79,641,16.93562317,-8.765516281,1
79,673,-0.7053706646,11.87196827,1
79,705,5.42449379,10.12349415,1
79,737,9.339689255,9.307289124,1
79,769,11.26877403,11.0250988,1
79,801,10.55113029,0.5075297356,1
79,833,11.29578209,1.481390476,1
79,865,11.58131599,1.808113098,1
79,897,15.19830513,8.203454018,1
79,929,16.98692322,6.900307655,1
79,961,18.31902122,5.785588741,1
79,993,17.67010498,5.000987053,1
79,1025,17.41897011,1.7576437,1
79,1057,9.727863312,0.2267825603,1
79,1089,14.42714119,3.009729862,1
79,1121,26.62173271,-5.13969326,1
79,1153,24.97222137,1.479624271,1
79,1185,19.57929993,1.67983675,1
79,1217,35.19086456,3.250012398,1
79,1249,17.79632187,0.07217288017,1
79,1281,19.33256531,2.146864891,1
79,1313,13.9664917,1.288199425,1
79,1345,11.43817234,1.048051715,1
79,1377,15.71280289,0.6385704279,1
79,1409,17.0568924,-0.3435578644,1
79,1441,16.53488159,-1.570800543,1
79,1473,14.741292,-1.946073055,1
79,1505,12.67176914,-2.745372772,1
79,1537,11.40312004,-4.806075096,1
79,1569,10.51443672,-7.228828907,1
79,1601,12.32962894,1.120541573,1
79,1633,13.70271206,-0.3332563639,1
79,1665,11.92930317,-0.7384328246,1
79,1697,8.779100418,-1.180608034,1
79,1729,6.324414253,-5.35054636,1
79,1761,7.49298954,-1.48003602,1
79,1793,9.776360512,-5.384608269,1
79,1825,6.019099236,-4.642552376,1
79,1857,2.209692955,-0.3630150855,1
79,1889,1.084639788,0.6000663638,1
79,1921,-0.06677383184,0.5144797564,1
79,1953,-0.7028105259,0.07892626524,1
79,1985,19.93670845,1.751967788,1
79,2017,3.026175499,-1.271490097,1
111,33,0.03963109851,0.5372990966,1
111,65,-0.1622133106,-0.2700739503,1
111,97,0.001719441265,0.3668530583,1
111,129,-0.1102955341,0.3588951826,1
111,161,0.05943013728,0.3606382906,1
111,193,0.2097744644,0.4853739738,1
111,225,-0.187852934,0.3222932518,1
111,257,-0.1487818956,0.2473942935,1
111,289,-0.1213773713,0.2980079651,1
111,321,0.1817120761,0.5561512709,1
111,353,0.8346492052,0.2505706251,1
111,385,0.8463764787,0.3536906838,1
111,417,0.8964747787,0.5938053131,1
111,449,1.713554144,0.7757505178,1
111,481,16.4977417,11.0629673,1
111,513,0.5618222952,-0.5225058794,1
111,545,1.2951262,0.03745919466,1
111,577,1.414843559,8.53081131,1
111,609,1.268504143,0.6685494184,1
111,641,-0.3018870354,1.445427895,1
111,673,-5.810783386,0.7972118855,1
111,705,-0.7475624084,0.5997219086,1
111,737,0.5784654617,-0.5088615417,1
111,769,11.74642658,4.512722969,1
111,801,13.14779758,4.621717453,1
111,833,13.53554344,2.255355358,1
111,865,15.27266884,3.320454597,1
111,897,16.97053337,4.716662407,1
111,929,16.88381577,5.084527969,1
111,961,17.48041344,5.225236416,1
111,993,17.85795021,5.348376274,1
111,1025,17.30386543,2.668683529,1
111,1057,17.85846519,1.845072269,1
111,1089,26.17072678,18.45510483,1
111,1121,19.12332726,4.016003609,1
111,1153,13.13471413,-6.45183897,1
111,1185,20.51477432,3.027770042,1
111,1217,16.069067,0.3357994556,1
111,1249,32.33816147,1.154882431,1
111,1281,17.27750587,0.360589385,1
111,1313,16.77748871,0.7417907119,1
111,1345,16.87354088,1.14699769,1
111,1377,16.8125782,1.488770962,1
111,1409,3.129219055,14.42654419,1
111,1441,16.89149857,-0.6123102307,1
111,1473,15.33592796,-0.5062411427,1
111,1505,14.59643745,-0.6769994497,1
111,1537,13.77829933,-1.121972561,1
111,1569,12.01745415,-3.405449629,1
111,1601,12.80437469,-0.7133069038,1
111,1633,11.62455177,0.09508901834,1
111,1665,10.59248829,-0.6164651513,1
111,1697,10.15475941,-2.088038921,1
111,1729,10.06545162,-4.642801285,1
111,1761,14.8398447,-1.684947014,1
111,1793,-8.549607277,7.692984581,1
111,1825,0.5277211666,-0.9776525497,1
111,1857,-1.331537247,0.1559562683,1
111,1889,-0.6125310659,0.3650634587,1
111,1921,0.229028374,0.1317950785,1
111,1953,0.7543894649,0.01928222179,1
111,1985,0.7286163568,0.08895483613,1
111,2017,0.07202410698,-0.298856616,1
143,33,0.03119143844,0.5744931102,1
143,65,0.2826393545,-0.2499938011,1
143,97,0.2703877687,0.2612118125,1
143,129,0.118912071,5.177180767,1
143,161,-0.09638867527,1.082650423,1
143,193,0.1775572896,0.2627906203,1
143,225,0.07399578393,0.3342223465,1
143,257,-0.2112025023,0.4441656172,1
143,289,-0.1100702882,0.3212119341,1
143,321,-0.04138061404,-0.02249327302,1
143,353,0.382044822,-0.08118748665,1
143,385,1.192099929,0.2669623494,1
143,417,0.8142148852,0.3887287676,1
143,449,0.399135828,0.845148623,1
143,481,0.8088747263,0.1911064386,1
143,513,2.120390892,0.8031041622,1
143,545,3.522601128,5.016593456,1
143,577,1.85129869,2.604645252,1
143,609,0.8093104362,0.7012703419,1
143,641,0.09406709671,0.268078804,1
143,673,0.3508205414,12.07826805,1
143,705,-0.1396832466,6.148238659,1
143,737,0.08415794373,-0.2986335754,1
143,769,-5.303473473,17.08462524,1
143,801,12.74040985,3.744155884,1
143,833,13.46795368,4.330179214,1
143,865,15.84645653,2.852004051,1
143,897,19.39704895,4.501354218,1
143,929,17.26249123,5.084211349,1
143,961,17.76427841,5.699915409,1
143,993,18.23439217,5.493441105,1
143,1025,17.6977005,5.240249634,1
143,1057,18.07808685,4.484860897,1
143,1089,21.19395065,3.976225853,1
143,1121,22.95471764,3.589927673,1
143,1153,23.71840477,4.526602268,1
143,1185,21.60278511,1.873170972,1
143,1217,17.92188835,-1.119824409,1
143,1249,13.94108582,-3.295745134,1
143,1281,16.71754074,0.2707723975,1
143,1313,17.0027256,1.360947847,1
143,1345,18.59454918,0.6070446968,1
143,1377,18.92631531,1.362142801,1
143,1409,28.75448036,-16.86756897,1
143,1441,14.54390335,19.50245476,1
143,1473,15.47230148,-0.0435281992,1
143,1505,20.66762352,18.74301147,1
143,1537,17.05799866,0.0905251503,1
143,1569,12.56827927,-3.960458755,1
143,1601,12.20711327,-2.187594414,1
143,1633,10.95183563,1.731113911,1
143,1665,9.319224358,0.9339953661,1
143,1697,8.946846008,2.319329977,1
143,1729,15.13421249,-1.624565363,1
143,1761,8.693341255,-6.495371819,1
143,1793,5.6170187,-8.723993301,1
143,1825,2.287763834,-0.6833999157,1
143,1857,-0.3595038056,0.786760807,1
143,1889,-0.2458517551,0.3841118813,1
143,1921,0.6139326096,0.1223578155,1
143,1953,0.8387460709,-0.1278316826,1
143,1985,0.5599364042,0.06040745974,1
143,2017,-2.548880577,-0.168512404,1
175,33,-0.1723898202,0.6082965732,1
175,65,0.1529571712,-0.08432123065,1
175,97,0.2215690464,0.03754404187,1
175,129,0.2754742205,0.4685841799,1
175,161,-0.002716567367,0.3249279857,1
175,193,0.05784669146,0.03523488343,1
175,225,0.1283633709,0.5942181349,1
175,257,-0.07859545946,0.4975920916,1
175,289,0.05272495002,0.3233864605,1
175,321,-0.03365279734,0.1166877151,1
175,353,0.1898256242,0.3335192502,1
175,385,0.5819025636,0.2780842781,1
175,417,0.2118521333,0.08283320069,1
175,449,-0.1242702007,0.2366275191,1
175,481,0.5539562106,1.153032303,1
175,513,2.48158884,3.708793163,1
175,545,2.781789541,4.408370972,1
175,577,2.208386183,4.42517662,1
175,609,2.796720505,3.415501118,1
175,641,0.5672106743,0.1884679794,1
175,673,9.240657806,9.389352798,1
175,705,8.19172287,2.820467472,1
175,737,9.530609131,2.026686668,1
175,769,0.02237033844,0.6354856491,1
175,801,11.16503429,7.543810368,1
175,833,17.13672638,7.64799118,1
175,865,19.61630249,6.972729683,1
175,897,19.06089401,5.876098633,1
175,929,18.80464363,6.677093029,1
175,961,20.22792816,7.734064102,1
175,993,19.61685753,5.308317184,1
175,1025,18.90882301,4.930735588,1
175,1057,18.97823143,4.350543976,1
175,1089,23.34083939,3.094304085,1
175,1121,25.67752266,3.043382406,1
175,1153,25.79501534,2.587799311,1
175,1185,24.7046051,2.072631359,1
175,1217,39.3478775,-8.926088333,1
175,1249,18.97686958,-0.9811229706,1
175,1281,17.30500221,-1.13676846,1
175,1313,16.95143127,0.09376883507,1
175,1345,19.94261932,0.02777057886,1
175,1377,20.54340553,-0.9810196161,1
175,1409,16.9832077,-2.378172159,1
175,1441,20.80117035,-9.533978462,1
175,1473,14.32436371,-0.3312400877,1
175,1505,11.29814339,1.785779357,1
175,1537,1.009103775,0.1705182791,1
175,1569,-0.458026886,1.002046108,1
175,1601,13.49950981,-5.21405983,1
175,1633,12.30576801,-6.742280006,1
175,1665,11.57563496,2.536815882,1
175,1697,11.47851086,2.23465538,1
175,1729,10.58923626,2.787730455,1
175,1761,21.25164986,1.711881638,1
175,1793,9.058144569,-3.176813841,1
175,1825,5.916244507,-0.7816414833,1
175,1857,10.42228508,6.021301746,1
175,1889,9.288458824,6.038357735,1
175,1921,8.102189064,5.319746017,1
175,1953,0.279584527,-0.1591873169,1
175,1985,0.3902986646,0.05784952641,1
175,2017,1.014559507,-0.2307139039,1
207,33,-0.1970463395,0.6423212886,1
207,65,-0.02377352864,0.4155291319,1
207,97,-0.1056500152,0.1928956658,1
207,129,0.007651142776,0.09568674862,1
207,161,0.2389300764,-0.2693428695,1
207,193,0.06572018564,-0.2228409648,1
207,225,-0.1841643155,0.5734041333,1
207,257,0.1255401373,0.256321907,1
207,289,0.08028361201,0.3131413162,1
207,321,0.03544449061,0.5614873767,1
207,353,0.1960367262,0.9713096023,1
207,385,0.03265535831,0.9947400689,1
207,417,-0.3358211219,0.1950436831,1
207,449,-0.2495254874,0.08309051394,1
207,481,0.8216964006,7.756587505,1
207,513,6.198332787,7.368251801,1
207,545,2.141802788,5.763739586,1
207,577,3.037824154,6.1483922,1
207,609,5.951150894,6.250712395,1
207,641,12.95791435,12.47536087,1
207,673,7.897449017,5.630722523,1
207,705,9.801577568,6.501098633,1
207,737,8.781495094,9.324152946,1
207,769,9.478792191,9.912742615,1
207,801,14.21972275,10.42866707,1
207,833,19.49528313,9.189482689,1
207,865,22.76276588,9.53865242,1
207,897,18.38805008,8.127882004,1
207,929,9.374505997,6.135334492,1
207,961,22.71006775,9.459922791,1
207,993,19.44076729,3.928834915,1
207,1025,19.9264431,5.3062253,1
207,1057,21.79498291,4.938346386,1
207,1089,24.60852432,4.215668678,1
207,1121,27.48329926,3.963647842,1
207,1153,27.36473846,3.713102102,1
207,1185,26.52881432,3.344264746,1
207,1217,25.09202766,1.771399021,1
207,1249,23.04627419,-0.8493831158,1
207,1281,20.14787102,0.669328928,1
207,1313,21.01307869,0.3053440452,1
207,1345,22.24325562,-0.5063453913,1
207,1377,20.63565636,-1.944919348,1
207,1409,21.90979004,-1.753578901,1
207,1441,23.94814682,-3.062286377,1
207,1473,1.721960068,-0.4619646072,1
207,1505,15.01079559,2.116422176,1
207,1537,14.25974846,1.938615561,1
207,1569,29.74106979,-0.4039313793,1
207,1601,10.05922794,-7.024873257,1
207,1633,12.14599037,-1.016985416,1
207,1665,24.54191971,-0.1184580773,1
207,1697,15.56382751,-2.256978035,1
207,1729,12.70765972,-1.719413996,1
207,1761,9.412521362,-2.237174273,1
207,1793,8.57749939,-1.39748323,1
207,1825,7.725699425,0.4254179001,1
207,1857,-2.799487591,-17.36309242,1
207,1889,12.15929985,4.302463531,1
207,1921,9.258142471,2.335395575,1
207,1953,-0.9004762173,-0.1125270426,1
207,1985,0.1918269694,-0.05704504251,1
207,2017,3.388625622,-0.2499293089,1
239,33,-0.07704645395,0.7494900227,1
239,65,0.06030305102,0.7437856197,1
239,97,-0.2287097573,0.4833977818,1
239,129,-0.1170775145,0.3748353124,1
239,161,0.1057483032,0.3881294131,1
239,193,-0.2407093793,0.7157120109,1
239,225,-6.866016865,1.362440705,1
239,257,-7.550903797,1.536630988,1
239,289,-0.2435173392,0.4858489037,1
239,321,0.04914907366,0.7350612879,1
239,353,3.01713419,4.358676434,1
239,385,0.1714905351,0.5953909159,1
239,417,0.4590488076,-0.258046627,1
239,449,0.9768717289,0.2005212307,1
239,481,2.621671438,2.561092377,1
239,513,3.487122774,8.115747452,1
239,545,2.651787996,10.02520084,1
239,577,3.395881891,8.730638504,1
239,609,4.654567242,8.92237854,1
239,641,-0.6108431816,-0.3692102432,1
239,673,7.666744232,9.79034996,1
239,705,9.311182976,9.311842918,1
239,737,10.54888439,11.66664505,1
239,769,10.3735466,14.40673923,1
239,801,13.66019535,12.73035145,1
239,833,16.3990078,11.56349754,1
239,865,0.9498386383,1.240635872,1
239,897,12.64299965,11.52223873,1
239,929,15.36560631,8.239466667,1
239,961,23.9513092,9.992443085,1
239,993,25.70754433,8.812765121,1
239,1025,26.78826904,8.006866455,1
239,1057,27.19992256,8.381631851,1
239,1089,29.22167778,5.918072701,1
239,1121,28.56727028,5.392298222,1
239,1153,28.56783485,4.837018967,1
239,1185,28.56369209,3.787702084,1
239,1217,27.27806854,2.021243334,1
239,1249,25.87199974,1.175831079,1
239,1281,23.10466003,1.045738697,1
239,1313,25.00166893,-0.6078489423,1
239,1345,24.82888794,-1.323657036,1
239,1377,24.41918755,-1.648037434,1
239,1409,24.32685852,0.9292612076,1
239,1441,24.96515656,-4.467006683,1
239,1473,37.34603882,4.124716282,1
239,1505,18.75764084,-0.9054014683,1
239,1537,16.66324806,-3.839044333,1
239,1569,6.751249313,-7.62872076,1
239,1601,10.17766857,-0.3045678139,1
239,1633,15.59021473,0.8539747,1
239,1665,16.61181831,-0.3968809843,1
239,1697,19.02680969,-9.740071297,1
239,1729,11.31715584,-2.3294065,1
239,1761,10.36494541,-2.256896496,1
239,1793,9.470146179,-1.86292398,1
239,1825,9.1348629,-2.281194687,1
239,1857,7.944663048,0.3053587973,1
239,1889,11.74733829,1.768867254,1
239,1921,7.552480698,2.132325411,1
239,1953,-0.7795164585,-0.2369352281,1
239,1985,1.028963685,-0.1889869273,1
239,2017,1.237440109,-0.2451586127,1
271,33,0.2590720952,0.8523988724,1
271,65,0.1850899756,0.02423293889,1
271,97,-0.2063276172,0.4761193991,1
271,129,-0.2478473485,0.8136551976,1
271,161,-0.1552345157,0.7876362801,1
271,193,0.05846236646,1.284432888,1
271,225,-0.4127377868,1.288477063,1
271,257,-0.617931366,0.7325640917,1
271,289,-0.3241952062,0.5762236118,1
271,321,-0.1605265141,0.6830104589,1
271,353,-0.2308094054,0.6795579195,1
271,385,-0.2583127022,0.4952852726,1
271,417,0.6104277968,0.1657762527,1
271,449,4.0353508,6.31833601,1
271,481,3.613504887,8.741707802,1
271,513,2.722412109,8.982488632,1
271,545,2.955790997,9.998884201,1
271,577,5.162227631,8.678462029,1
271,609,5.919115543,6.79818058,1
271,641,-1.292774677,7.947470665,1
271,673,12.34354305,26.33153534,1
271,705,9.53513813,10.54818535,1
271,737,12.20255756,11.73031616,1
271,769,13.84049225,12.29855919,1
271,801,15.37252808,12.99994183,1
271,833,19.21454239,12.71807671,1
271,865,18.7289772,13.05095673,1
271,897,17.88654518,13.29412842,1
271,929,18.84754753,13.27114582,1
271,961,25.07610893,15.07790184,1
271,993,29.46205902,14.81702614,1
271,1025,35.30737305,-2.103341103,1
271,1057,42.32226181,-3.172955513,1
271,1089,33.13586426,7.81817627,1
271,1121,31.48179054,5.94822979,1
271,1153,30.98248672,5.48421669,1
271,1185,30.87823105,4.359156609,1
271,1217,27.55316734,1.167001486,1
271,1249,25.10252762,-0.1736512184,1
271,1281,23.60941696,-0.6388700604,1
271,1313,25.93292427,-3.962416172,1
271,1345,28.44033051,-3.005637169,1
271,1377,28.52454758,-1.97089982,1
271,1409,24.70541954,0.3655800819,1
271,1441,19.14432144,-1.609326363,1
271,1473,18.97977066,-3.331454754,1
271,1505,20.30242538,-4.858255386,1
271,1537,17.24234581,-6.493853569,1
271,1569,33.94530106,4.88298893,1
271,1601,16.18125534,-1.2042377,1
271,1633,15.74456501,-1.407313824,1
271,1665,15.19591427,-3.143126011,1
271,1697,7.792251587,-4.764621735,1
271,1729,6.754930496,-3.735614777,1
271,1761,10.91436863,-2.135825157,1
271,1793,10.44429493,-2.092380762,1
271,1825,9.356416702,-2.352895737,1
271,1857,2.823177338,-0.3719133735,1
271,1889,3.945321083,-0.1534065753,1
271,1921,4.72798872,-0.7805445194,1
271,1953,1.00449872,-0.2358791232,1
271,1985,2.170848846,-0.06103661656,1
271,2017,1.199073792,-0.124032557,1
303,33,0.7084187865,0.6203607917,1
303,65,0.3770216703,0.01870764792,1
303,97,-14.74172878,-3.159170151,1
303,129,-0.6181689501,9.526120186,1
303,161,0.33202672,1.10526824,1
303,193,0.1952683479,1.003976107,1
303,225,-0.1436225772,5.644950867,1
303,257,-0.7662347555,0.5768352151,1
303,289,-0.5205631256,0.3342701197,1
303,321,-0.2069971561,1.146300435,1
303,353,-0.2189891785,2.323818445,1
303,385,-0.8114490509,5.585453033,1
303,417,0.3863315582,3.890105247,1
303,449,3.333394766,8.46064949,1
303,481,3.688349485,10.8127737,1
303,513,2.775498867,8.900774956,1
303,545,2.491972923,8.601061821,1
303,577,4.581693649,7.898521423,1
303,609,6.504851341,6.06565237,1
303,641,7.603764057,7.431118488,1
303,673,0.7836942673,-0.04064750671,1
303,705,23.84217453,15.14325047,1
303,737,10.83844852,11.48293686,1
303,769,12.94707203,11.14604282,1
303,801,14.33809185,11.75741005,1
303,833,16.96210861,13.24456024,1
303,865,16.10117722,13.28214836,1
303,897,17.95372581,15.11479759,1
303,929,20.60958099,17.31102371,1
303,961,11.0201149,13.65737629,1
303,993,28.71749687,16.65767288,1
303,1025,14.10546494,17.39702606,1
303,1057,30.06086349,12.8030405,1
303,1089,32.57215118,12.03787708,1
303,1121,40.14006805,10.72374916,1
303,1153,38.7783432,6.74706459,1
303,1185,30.93489265,5.720845699,1
303,1217,28.26433372,1.587736845,1
303,1249,21.74825668,-2.569472313,1
303,1281,19.83524895,-5.223259449,1
303,1313,27.0039463,-3.83059454,1
303,1345,28.70407486,-3.135715485,1
303,1377,31.04303551,-2.927746058,1
303,1409,25.67113304,-1.43226099,1
303,1441,23.82664299,-3.626685381,1
303,1473,19.09319496,-2.725356102,1
303,1505,19.31975555,-10.11056137,1
303,1537,18.79461098,-10.20517349,1
303,1569,19.71899796,-5.50196743,1
303,1601,19.06323051,-4.589164734,1
303,1633,16.85011864,-5.57503891,1
303,1665,15.79217529,-5.540447235,1
303,1697,8.791495323,-18.87385941,1
303,1729,8.927038193,16.68518829,1
303,1761,12.52103329,-2.35595417,1
303,1793,11.63141537,-2.225868464,1
303,1825,10.91561985,-1.303002,1
303,1857,7.634374619,-1.379446507,1
303,1889,2.859480381,-1.158417463,1
303,1921,6.010298252,-4.807631969,1
303,1953,-0.9230871201,0.0376765132,1
303,1985,1.119032145,-0.4228866994,1
303,2017,0.1398239136,-1.251477242,1
335,33,0.4612967372,0.2571337819,1
335,65,0.2193647921,0.3661236763,1
335,97,0.07675105333,0.3705196977,1
335,129,4.361530304,5.511919022,1
335,161,2.111772537,5.799637794,1
335,193,0.195545733,0.2533839345,1
335,225,-1.458950043,5.22541523,1
335,257,-0.5726239681,4.898012161,1
335,289,-0.8078304529,0.2508842945,1
335,321,-0.1173328012,2.030847073,1
335,353,0.2137271017,5.753225327,1
335,385,11.6914835,-2.286549091,1
335,417,1.666751146,10.38723946,1
335,449,2.786282301,10.52052498,1
335,481,3.224969387,11.42257595,1
335,513,1.643913746,7.863868713,1
335,545,1.376843691,6.622264862,1
335,577,2.546431541,6.82639122,1
335,609,5.069090843,9.682505608,1
335,641,7.537994385,7.851543427,1
335,673,7.853204727,8.51451683,1
335,705,8.5232687,10.80097198,1
335,737,7.820430756,11.08629894,1
335,769,10.85448456,12.01812935,1
335,801,12.6752882,11.86416721,1
335,833,14.4234848,13.27864742,1
335,865,15.7802372,14.42210674,1
335,897,18.30223083,15.23360157,1
335,929,20.29745293,17.14780045,1
335,961,26.04122925,22.66041565,1
335,993,32.29811859,17.57621384,1
335,1025,34.72624207,15.27811241,1
335,1057,30.21386337,15.09100533,1
335,1089,32.14354324,15.72752857,1
335,1121,37.94073868,10.60182953,1
335,1153,34.16518402,7.860248566,1
335,1185,33.21620178,6.015440941,1
335,1217,30.81629372,-1.926154137,1
335,1249,6.036075592,-1.287734032,1
335,1281,23.98042488,-3.363965988,1
335,1313,26.04933548,-2.580310822,1
335,1345,27.94396019,-3.483956575,1
335,1377,28.19797707,-3.249079704,1
335,1409,25.18045998,-1.816776037,1
335,1441,23.42238235,-2.290250301,1
335,1473,20.66002464,-3.966310024,1
335,1505,30.78710175,-11.65426826,1
335,1537,22.23369408,-9.382242203,1
335,1569,22.45425034,-6.390796661,1
335,1601,22.27703476,-6.903420925,1
335,1633,18.34929848,-9.482622147,1
335,1665,15.93176079,-5.837041378,1
335,1697,11.82802391,-19.40022278,1
335,1729,12.42557812,15.70639801,1
335,1761,12.897995,-4.084588051,1
335,1793,11.97005272,-4.127313614,1
335,1825,12.35762024,-2.533033609,1
335,1857,10.99316311,-1.57583046,1
335,1889,3.220960617,-2.10210371,1
335,1921,-8.276388168,17.19577599,1
335,1953,-2.236408949,0.4016065598,1
335,1985,0.5440381169,-0.1851673722,1
335,2017,9.89662075,-3.022146225,1
367,33,-0.3563472629,0.2279684544,1
367,65,-0.01712668315,0.2332942486,1
367,97,0.05833528936,0.5375034809,1
367,129,0.2926549911,0.4990828037,1
367,161,0.3310782909,0.1561069489,1
367,193,0.1865992993,0.07334220409,1
367,225,-0.1811751127,0.3567947149,1
367,257,-0.0817784965,6.163762093,1
367,289,-0.3197425604,1.114171982,1
367,321,-0.1703006923,5.565984726,1
367,353,-0.5204195976,7.635752678,1
367,385,0.05967134982,9.666380882,1
367,417,1.78001833,13.46592426,1
367,449,1.279688954,12.13256264,1
367,481,3.869109154,8.970398903,1
367,513,7.857908249,-11.274086,1
367,545,1.545463562,5.136464119,1
367,577,2.156540394,5.64870739,1
367,609,4.359906197,8.062320709,1
367,641,6.575904369,8.950064659,1
367,673,7.021140575,10.54781246,1
367,705,8.236645699,11.84021091,1
367,737,9.209001541,11.99482918,1
367,769,10.03022194,12.99466896,1
367,801,11.797122,14.49515533,1
367,833,13.53937912,15.75684261,1
367,865,15.172472,15.68658638,1
367,897,17.20436668,12.93242836,1
367,929,22.58197021,17.3780632,1
367,961,27.74420357,18.62460709,1
367,993,28.61573601,19.72706604,1
367,1025,29.74884605,18.85322952,1
367,1057,31.40731812,17.22549057,1
367,1089,28.78715515,-2.114905357,1
367,1121,37.77891541,17.30866241,1
367,1153,37.97319412,15.63066006,1
367,1185,28.94167519,3.398749828,1
367,1217,30.52554893,-1.250072956,1
367,1249,5.140844345,0.02062487602,1
367,1281,23.11768532,-2.80384469,1
367,1313,23.27713013,-2.350266933,1
367,1345,25.93751144,-4.9945364,1
367,1377,26.75118065,-5.142263412,1
367,1409,22.58024216,-1.784242153,1
367,1441,21.5359726,-1.345560312,1
367,1473,23.96237946,-1.798364162,1
367,1505,21.19906616,-5.218726635,1
367,1537,23.90574074,-8.741773605,1
367,1569,20.1945076,-3.733047485,1
367,1601,20.14165688,-4.108410835,1
367,1633,10.53237343,-24.57295609,1
367,1665,17.68459511,-5.184274673,1
367,1697,19.17163849,-3.287381172,1
367,1729,15.32377625,14.44045925,1
367,1761,12.08524609,8.160276413,1
367,1793,10.99260139,-7.655767441,1
367,1825,11.45348835,-4.944079876,1
367,1857,10.34169579,-4.917809486,1
367,1889,12.56423187,-6.091100693,1
367,1921,9.689030647,-4.387502193,1
367,1953,-1.320605278,0.3880624771,1
367,1985,0.7190181613,0.1061077714,1
367,2017,6.262475014,-3.63096571,1
399,33,-0.2022538185,0.5853309631,1
399,65,-0.02961029112,0.2118567526,1
399,97,0.1654589772,1.904262543,1
399,129,0.5338121653,1.045910001,1
399,161,0.03667870909,0.5099221468,1
399,193,-0.2519187331,0.1453934908,1
