 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,560.326,236.456,144.085,16.112,99.036,32.519,21.939,159.735,1.742
2,811.059,196.574,80.880,29.087,121.674,33.646,30.692,117.492,0.751
3,869.617,258.007,107.496,29.707,128.121,35.969,30.783,112.112,6.745
4,607.615,308.516,134.199,34.268,106.200,31.923,24.234,121.715,12.949
5,707.023,226.978,200.745,42.146,107.991,38.674,23.277,133.024,4.355
6,660.488,212.832,155.934,47.011,106.181,32.042,26.246,92.567,2.315
7,902.216,207.413,48.218,54.661,121.867,36.003,31.907,79.306,1.595
8,786.358,236.063,76.532,54.704,119.589,34.277,29.209,6.888,3.698
9,443.411,217.258,124.869,54.318,90.038,24.635,22.917,142.620,3.324
10,759.997,264.354,20.675,58.866,112.895,35.125,27.549,79.984,5.335
11,693.037,281.772,181.760,51.751,117.687,36.637,24.085,136.534,6.700
12,768.851,239.565,105.454,64.822,112.240,37.055,26.418,110.887,6.465
13,1033.419,239.938,137.671,78.706,132.609,44.619,29.490,91.216,5.345
14,795.816,239.466,203.363,78.342,118.017,40.217,25.195,82.086,5.127
15,665.016,282.511,159.525,79.923,112.614,42.131,20.098,90.548,6.975
16,750.137,233.726,179.319,80.712,114.065,37.566,25.425,92.022,4.681
17,646.000,232.016,79.251,78.458,113.006,34.284,23.991,14.332,5.163
18,990.607,231.322,48.458,85.498,128.643,39.937,31.582,156.850,2.717
19,990.406,341.642,16.988,93.207,129.395,40.822,30.890,75.200,13.288
20,710.695,282.621,121.379,99.797,118.911,43.071,21.009,109.515,9.740
21,979.187,318.913,93.584,98.762,131.439,38.993,31.973,24.444,13.147
22,812.568,296.422,186.401,108.302,117.837,38.221,27.068,14.476,9.968
23,1094.945,403.223,62.383,116.243,138.209,41.909,33.266,43.973,22.895
24,720.053,231.117,147.394,111.420,116.450,41.958,21.851,33.890,3.200
25,616.218,335.802,34.643,113.940,101.506,29.658,26.455,62.673,15.095
26,1031.406,258.203,204.764,129.527,132.768,42.492,30.905,71.344,5.712
27,737.509,267.559,158.772,127.602,115.296,40.596,23.131,34.831,7.831
28,824.843,307.363,104.771,124.371,121.259,37.872,27.731,9.132,10.320
29,652.439,378.001,20.131,136.539,112.050,36.160,22.973,26.831,21.443
30,883.401,405.445,78.840,140.885,120.968,35.747,31.465,5.906,15.080
31,1342.559,337.929,117.421,147.209,162.720,59.558,28.701,35.364,15.165
32,778.108,248.800,178.127,143.118,114.597,31.700,31.253,64.434,5.787
33,1468.227,361.415,45.142,156.901,153.548,50.717,36.860,78.365,12.705
34,1267.802,319.598,153.586,163.547,145.028,43.238,37.333,114.702,2.313
35,647.962,241.217,215.661,158.753,105.434,32.272,25.564,123.678,4.262
36,755.117,507.323,14.944,163.725,108.492,35.314,27.225,86.545,27.968
37,787.012,531.959,184.973,171.286,119.382,42.989,23.310,55.948,24.904
38,982.859,373.060,75.659,170.717,131.920,42.308,29.579,29.601,16.912
39,1069.640,390.549,121.771,176.414,128.915,39.081,34.848,24.187,14.260
40,552.981,225.202,206.866,179.733,96.159,29.563,23.816,162.621,3.812
41,922.440,230.370,89.837,194.779,130.619,44.113,26.625,59.046,0.993
42,1004.441,441.311,25.103,196.008,131.929,44.310,28.862,63.514,17.600
43,885.565,383.926,58.105,197.476,123.423,37.181,30.325,156.094,14.395
44,896.481,279.768,151.303,196.981,129.373,45.005,25.363,35.791,0.483
45,717.990,390.644,200.074,199.169,116.323,39.851,22.940,160.320,11.722
46,928.376,329.305,116.526,206.480,129.549,41.728,28.328,25.729,3.999
47,601.830,644.685,172.048,207.501,100.346,30.853,24.836,32.630,42.824
48,523.803,415.280,40.127,216.442,92.086,28.501,23.400,4.329,13.840
49,278.453,464.870,192.633,215.930,69.356,22.613,15.678,11.755,19.946
50,574.513,220.607,170.246,24.682,106.268,32.642,22.409,149.673,3.660
