 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,733.032,230.890,111.937,23.738,107.509,31.582,29.553,80.946,3.775
2,601.578,240.601,137.902,25.188,99.353,33.087,23.149,120.968,4.742
3,566.111,186.491,160.053,36.048,99.670,28.193,25.566,98.167,0.471
4,806.632,219.744,52.140,45.544,114.898,34.536,29.738,70.386,3.399
5,713.412,232.963,79.810,43.936,112.139,33.725,26.934,6.808,2.743
6,426.407,194.533,128.327,45.469,86.789,24.447,22.208,69.955,0.496
7,679.002,260.054,26.734,49.483,106.298,33.787,25.588,73.206,3.645
8,704.558,232.295,108.363,53.734,109.277,35.231,25.462,115.603,4.984
9,981.048,227.919,142.131,66.687,139.279,43.031,29.028,89.440,3.923
10,576.626,238.701,163.389,65.179,103.289,37.751,19.448,86.861,3.228
11,761.104,203.937,207.392,65.963,111.651,36.359,26.653,87.643,2.062
12,740.327,203.805,182.903,68.932,114.600,35.716,26.392,88.896,0.469
13,673.518,243.927,83.128,67.191,110.917,34.581,24.798,16.650,5.938
14,903.524,240.084,53.509,75.058,124.519,35.523,32.385,164.074,2.088
15,879.628,364.436,23.225,81.166,121.837,37.521,29.849,70.711,12.954
16,712.406,281.990,124.802,85.723,113.595,40.796,22.234,117.445,8.255
17,851.909,363.094,96.431,86.651,127.674,37.919,28.606,30.083,15.171
18,755.519,241.462,193.419,93.542,118.408,40.043,24.023,4.098,5.467
19,658.074,217.943,153.442,95.760,109.350,40.646,20.614,31.116,1.972
20,1040.361,416.387,67.232,104.329,133.461,40.269,32.895,45.544,20.658
21,551.572,314.188,40.314,102.121,94.265,27.953,25.124,94.762,10.297
22,466.955,272.785,12.362,107.227,89.833,27.379,21.716,89.549,3.889
23,810.103,334.115,109.225,109.489,121.137,38.571,26.742,15.655,10.830
24,729.410,249.122,167.325,110.970,113.764,38.500,24.122,27.481,5.904
25,975.012,216.524,211.603,114.917,128.109,38.005,32.665,67.955,2.673
26,639.057,351.171,26.650,123.005,110.093,35.744,22.764,19.785,14.091
27,1306.287,361.652,126.283,128.554,155.062,57.305,29.024,32.595,16.583
28,795.061,420.468,84.402,127.375,116.745,34.665,29.202,2.591,14.661
29,676.838,245.720,185.824,126.849,107.420,30.050,28.678,152.610,6.221
30,1339.993,341.661,52.758,142.871,147.738,45.009,37.906,85.246,10.512
31,1082.670,329.706,164.795,144.366,139.228,43.516,31.678,133.681,1.543
32,719.700,432.740,21.688,147.979,105.877,31.762,28.850,84.431,20.516
33,767.744,529.131,196.766,153.749,113.967,38.456,25.419,63.880,22.528
34,996.845,416.048,136.074,155.388,125.444,37.166,34.150,168.687,13.364
35,961.781,379.861,86.985,154.640,130.289,40.179,30.478,20.960,15.300
36,900.355,228.612,107.817,173.552,126.418,41.663,27.515,71.022,0.207
37,424.848,212.200,216.919,163.479,83.688,24.992,21.644,161.515,2.463
38,1056.107,382.744,34.955,175.955,132.273,42.509,31.632,10.311,11.513
39,878.320,314.731,164.770,175.603,125.041,43.729,25.574,33.405,1.306
40,922.943,374.519,72.511,179.331,133.577,42.720,27.508,166.878,12.003
41,621.198,366.921,210.249,181.046,109.507,37.801,20.924,163.838,9.362
42,793.954,354.054,132.327,185.654,116.608,35.994,28.085,41.550,4.106
43,549.610,707.669,183.383,188.692,97.283,28.509,24.546,58.437,40.439
44,276.591,488.690,201.632,196.966,69.519,21.623,16.286,28.934,19.480
45,514.798,395.468,62.208,201.542,99.684,30.374,21.579,104.817,5.121
46,716.531,260.971,42.448,206.197,115.701,37.791,24.141,123.536,0.147
47,600.321,383.644,157.926,204.555,104.323,32.279,23.680,56.506,5.455
48,592.774,244.844,81.483,207.294,104.500,35.674,21.156,63.050,0.263
49,919.623,443.564,106.550,208.255,123.055,34.720,33.724,26.666,16.488
50,666.727,422.022,208.908,212.774,110.405,38.453,22.076,53.427,13.884
51,598.308,422.214,135.565,212.165,103.231,30.906,24.649,66.577,9.140
52,583.115,439.324,180.832,212.654,102.080,32.136,23.103,177.211,14.451
53,660.237,225.257,186.723,41.265,125.893,34.700,24.226,151.709,1.775
