 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,405.680,189.262,134.327,27.547,91.374,24.479,21.101,90.543,0.074
2,760.248,227.642,65.031,55.753,115.285,35.464,27.295,167.805,0.900
3,674.776,265.834,135.721,63.041,113.483,41.724,20.591,127.086,5.875
4,826.252,321.544,107.656,66.561,125.649,36.608,28.737,19.512,10.710
5,526.318,211.501,162.640,71.031,100.695,34.612,19.361,42.220,1.090
6,682.423,219.601,176.215,84.968,111.938,38.052,22.834,20.596,1.858
7,673.267,310.427,122.906,86.085,110.538,36.947,23.202,19.828,5.574
8,1146.661,313.534,136.611,104.461,144.604,53.632,27.222,39.917,8.682
9,570.891,314.431,41.291,97.620,111.352,35.392,20.538,25.296,10.143
10,1323.442,301.569,67.451,116.504,151.952,43.408,38.819,77.276,5.565
11,890.495,346.508,151.160,126.500,121.779,36.745,30.856,78.365,5.791
12,572.249,361.048,38.548,119.430,96.816,27.292,26.697,91.136,6.778
13,868.259,350.550,103.002,128.405,126.809,36.982,29.893,24.099,11.918
14,859.505,232.002,124.127,145.811,123.224,38.962,28.088,57.683,0.117
15,788.219,291.160,181.873,145.149,122.272,43.921,22.850,30.684,1.449
16,951.719,336.419,52.713,147.106,134.063,44.080,27.490,9.240,7.168
17,764.726,342.524,87.257,150.551,125.480,40.707,23.919,178.107,9.052
18,665.368,325.432,150.379,155.201,107.418,33.275,25.460,28.242,1.149
19,228.749,285.300,34.856,161.397,68.196,19.732,14.760,138.831,0.066
20,219.492,350.784,212.186,165.671,60.452,17.635,15.848,177.621,5.776
21,606.609,232.925,99.857,175.696,105.221,34.904,22.128,57.514,0.000
22,692.082,350.825,175.625,174.954,112.612,34.768,25.345,65.203,3.264
23,820.768,366.477,125.698,176.392,122.321,34.146,30.605,21.225,5.400
24,473.596,341.881,153.325,177.925,91.318,26.669,22.610,48.974,3.750
25,600.924,341.854,199.222,184.342,114.538,33.521,22.825,160.223,5.241
26,447.084,540.735,193.925,199.796,91.772,33.737,16.873,165.494,17.914
27,440.795,592.758,197.348,157.749,100.817,27.358,20.515,70.381,28.521
28,648.566,422.606,210.233,122.879,104.089,30.517,27.059,74.994,14.559
29,598.711,229.878,193.728,100.725,111.054,30.426,25.054,159.781,3.403
30,993.827,298.262,176.544,117.580,139.328,42.461,29.801,130.194,0.076
31,593.881,250.843,61.185,177.622,110.001,36.511,20.710,123.772,0.000
32,542.165,336.116,79.531,171.303,104.836,28.284,24.407,107.981,0.529
33,469.974,288.613,41.667,179.858,90.866,27.200,22.000,120.479,3.350
34,257.273,293.412,23.032,191.941,63.538,22.145,14.792,21.588,4.048
35,515.250,297.385,13.330,178.982,106.947,30.066,21.820,3.095,0.527
36,448.492,217.124,24.062,134.406,87.333,26.878,21.245,127.222,0.280
37,721.361,376.210,14.340,156.469,127.841,33.865,27.122,124.343,9.136
38,438.582,241.644,25.550,84.881,95.108,29.543,18.902,97.613,0.172
39,460.918,252.597,53.351,78.668,89.606,25.754,22.787,157.969,1.102
40,714.519,346.254,97.762,102.830,110.958,32.671,27.846,12.358,9.723
41,886.118,343.901,80.278,81.184,132.532,35.897,31.430,11.760,11.343
42,725.737,227.389,149.426,46.511,114.828,35.109,26.319,108.554,2.371
43,515.099,230.398,94.813,48.756,113.781,32.913,19.927,15.761,4.356
44,489.594,221.209,115.055,36.557,97.876,30.657,20.334,139.445,2.528
45,666.525,214.447,86.996,28.781,108.460,29.796,28.482,26.480,0.528
46,698.773,227.617,199.460,68.119,121.743,37.880,23.488,4.570,3.153
47,544.479,199.416,209.351,43.802,95.791,29.036,23.876,115.044,1.635
48,590.611,193.207,187.722,46.041,100.498,32.713,22.987,98.727,0.068
49,537.285,220.659,169.182,41.977,102.325,36.558,18.712,100.654,0.281
50,771.014,202.041,216.618,86.465,118.430,37.682,26.052,70.717,0.907
51,810.254,305.678,34.429,60.710,120.491,32.615,31.631,75.406,7.705
52,643.183,201.342,62.525,30.376,108.868,30.997,26.419,54.132,1.799
53,550.063,333.362,218.552,149.025,96.403,31.551,22.198,124.315,7.893
54,552.277,376.713,221.517,184.305,115.125,37.063,18.973,90.194,11.833
