 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,737.711,206.067,60.978,33.833,113.068,33.457,28.074,63.661,2.346
2,422.835,192.390,133.325,30.199,86.689,24.416,22.050,99.223,0.155
3,650.880,219.580,85.874,30.697,102.837,29.712,27.892,14.667,0.943
4,623.462,227.017,114.489,39.090,101.574,34.794,22.815,128.470,3.171
5,577.028,227.409,169.362,43.518,104.323,36.160,20.318,91.015,0.759
6,792.294,233.473,148.528,49.833,114.552,36.630,27.540,99.942,3.334
7,626.933,204.794,209.446,46.207,101.632,32.495,24.565,106.482,2.359
8,626.279,200.311,187.546,50.738,105.189,33.728,23.642,83.674,0.137
9,595.390,232.630,92.597,52.587,107.238,32.405,23.394,23.015,4.588
10,791.188,231.388,63.780,60.497,117.025,35.609,28.290,168.339,1.087
11,638.655,271.742,133.921,67.271,111.525,39.413,20.632,126.437,6.955
12,838.426,318.626,32.784,64.669,116.585,33.129,32.223,66.104,8.322
13,797.929,339.119,106.451,70.886,120.397,36.123,28.125,35.045,12.956
14,751.394,240.229,199.711,72.780,118.866,39.278,24.357,6.856,4.298
15,635.586,220.525,161.859,75.419,103.736,36.516,22.162,41.155,1.646
16,895.878,356.365,78.650,86.480,126.251,36.687,31.092,41.566,13.584
17,526.368,260.766,52.053,84.578,93.377,27.673,24.218,127.393,2.504
18,707.375,208.039,217.379,90.803,112.082,36.419,24.731,75.596,1.515
19,450.555,244.858,23.793,89.439,91.804,29.013,19.773,91.396,0.324
20,647.258,229.223,176.025,90.239,108.471,37.943,21.720,21.938,3.125
21,714.569,316.762,121.243,90.517,113.610,37.767,24.090,22.070,6.794
22,1179.713,321.961,136.157,108.841,148.641,54.525,27.548,40.133,10.043
23,510.773,316.939,38.541,102.387,100.115,30.879,21.061,21.867,10.943
24,650.829,233.175,194.454,104.865,109.794,31.642,26.188,174.391,3.749
25,781.478,354.072,96.835,108.204,116.232,34.295,29.013,178.813,10.982
26,1273.788,302.930,64.513,121.354,144.996,42.074,38.547,77.650,6.410
27,1043.581,310.560,175.317,122.265,138.399,42.844,31.013,135.516,0.275
28,711.198,450.476,209.817,128.517,106.286,31.792,28.482,72.298,16.941
29,919.271,354.601,148.640,132.846,121.058,36.447,32.114,74.817,6.704
30,873.189,347.050,99.605,133.711,123.025,39.004,28.505,13.502,11.632
31,514.898,222.211,20.448,141.344,91.438,27.528,23.815,117.736,0.733
32,873.440,228.740,120.756,151.337,119.866,39.162,28.397,61.620,0.069
33,780.875,293.288,178.917,150.037,122.984,43.809,22.695,30.212,0.741
34,950.260,343.475,49.595,153.040,128.408,40.286,30.033,15.280,7.819
35,828.616,344.012,84.154,155.762,127.723,40.548,26.019,171.850,9.471
36,527.978,624.651,196.152,161.866,96.549,29.968,22.432,59.063,31.663
37,646.201,409.282,13.153,164.152,111.655,32.316,25.460,123.381,10.961
38,657.420,329.345,147.198,161.119,106.095,32.903,25.440,23.634,0.987
39,218.888,286.514,32.088,168.142,66.501,18.591,14.991,113.730,0.046
40,223.919,377.832,211.027,171.800,61.051,18.666,15.274,35.080,9.234
41,658.828,360.392,173.381,180.386,109.440,36.380,23.058,69.500,4.078
42,636.039,239.480,97.075,181.528,105.298,35.501,22.811,59.689,0.055
43,568.275,340.222,75.257,177.754,102.112,30.568,23.671,116.076,0.593
44,804.268,376.234,123.134,182.026,116.272,34.068,30.058,19.545,6.956
45,568.174,249.773,57.356,183.991,108.207,34.978,20.682,118.428,0.053
46,529.638,362.173,151.705,183.434,95.935,29.140,23.142,49.735,5.196
47,444.719,299.700,38.478,186.287,84.368,26.000,21.778,106.087,4.276
48,536.329,371.815,194.828,187.887,104.256,30.720,22.229,177.279,7.448
49,430.029,300.033,12.040,185.648,85.582,27.486,19.921,6.899,0.246
50,274.830,297.590,21.292,198.625,66.117,23.228,15.065,23.375,4.265
51,491.052,534.949,192.425,204.595,92.746,35.801,17.464,168.059,17.519
52,630.002,357.247,34.823,124.595,106.095,31.087,25.803,117.070,9.015
53,586.083,307.753,8.851,119.129,101.523,35.510,21.015,85.006,3.476
54,482.752,238.750,8.255,89.048,109.787,35.450,17.339,100.275,1.219
55,405.580,227.271,8.991,60.889,82.033,25.771,20.038,77.381,2.444
