 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,721.008,466.694,116.446,46.370,108.470,31.154,29.467,24.157,37.280
2,769.052,468.536,51.648,48.315,118.530,36.924,26.519,46.685,44.207
3,817.448,504.118,175.065,61.163,124.714,37.394,27.833,102.924,37.184
4,997.901,408.039,74.180,62.382,129.297,41.374,30.709,36.280,28.579
5,635.687,318.387,198.142,68.284,111.561,30.456,26.575,60.119,23.473
6,647.308,514.029,123.174,69.922,106.553,32.004,25.752,161.989,36.512
7,715.776,488.449,100.427,78.702,109.513,36.482,24.981,97.945,39.844
8,922.843,714.566,43.785,81.316,126.056,37.258,31.537,83.176,46.015
9,1087.650,350.877,209.727,90.803,135.187,41.200,33.613,34.698,31.813
10,705.212,554.221,149.120,83.642,108.098,31.047,28.921,86.642,39.235
11,820.718,359.635,172.159,93.477,123.051,37.063,28.195,81.462,27.529
12,561.584,848.621,79.556,89.298,103.409,29.972,23.856,100.501,58.703
13,1271.675,758.215,117.986,106.232,147.575,51.314,31.554,68.730,65.096
14,677.945,710.787,61.767,103.077,105.829,31.270,27.604,110.577,47.766
15,912.379,535.776,33.445,112.572,127.837,41.724,27.842,135.013,37.853
16,674.071,515.204,192.206,117.544,115.566,38.813,22.112,98.908,40.249
17,636.441,760.663,90.171,113.133,100.703,32.109,25.237,68.078,50.439
18,662.953,606.541,144.978,110.464,102.266,29.850,28.278,12.787,38.708
19,669.594,607.902,171.324,124.489,104.826,31.047,27.460,132.270,40.473
20,865.089,771.524,62.816,131.924,125.970,37.348,29.492,82.167,54.548
21,987.287,792.347,137.325,137.102,136.728,38.556,32.604,20.888,57.325
22,648.968,296.627,23.847,136.680,104.986,32.644,25.312,28.250,12.736
23,1206.477,583.874,86.254,144.960,154.563,56.178,27.344,39.052,51.209
24,841.042,536.866,195.787,151.229,120.731,36.092,29.670,90.523,43.588
25,1040.562,549.475,115.303,158.477,131.508,41.406,31.998,113.703,41.733
26,531.651,552.392,165.208,146.779,94.514,27.911,24.253,9.209,43.916
27,609.477,695.077,44.759,151.272,100.926,30.729,25.253,117.717,49.831
28,562.540,695.676,147.186,163.688,94.011,28.123,25.469,92.244,49.133
29,743.949,536.789,172.679,169.962,113.147,35.409,26.751,56.574,38.457
30,742.087,720.691,15.176,162.564,109.100,34.720,27.214,40.714,47.434
31,425.904,420.477,91.243,169.276,87.450,29.666,18.279,163.509,31.361
32,559.471,270.345,35.484,173.687,99.154,35.969,19.804,18.885,5.647
33,716.581,458.500,201.117,180.447,105.851,34.015,26.823,171.345,35.580
34,1271.424,432.012,144.339,46.613,168.101,52.258,30.978,127.210,35.888
35,998.807,461.143,98.152,33.128,155.886,48.057,26.463,54.917,37.348
36,941.406,385.628,18.168,78.696,140.058,47.657,25.152,75.705,26.784
37,528.984,441.311,31.603,43.557,99.548,35.353,19.051,65.224,37.641
