Time (hpf),Label,NetworkDensity,NetworkDensity_SEM,Area,Area_SEM,Intensity,Intensity_SEM
4.5,18012024_Control_002,25.50618421052631,1.733231439162189,562.6719736842105,30.100926797036035,579.177842105263,27.672410614259157
4.821428571428571,18012024_Control_002,28.196794871794875,1.6472986451014746,694.0201025641024,39.079613222486685,435.6787948717948,18.309224679137
5.142857142857142,18012024_Control_002,35.72058536585366,1.9410404709140798,727.8220975609756,36.64523620303997,426.2176097560976,18.14636516895252
5.4642857142857135,18012024_Control_002,43.965846153846165,1.7624810220122624,769.149,40.09898832740349,508.67243589743583,20.079032321756213
5.785714285714285,18012024_Control_002,50.59207317073171,1.803829218428506,784.8181707317073,39.894735471382546,580.9549024390244,23.430115671065693
6.107142857142856,18012024_Control_002,56.01099999999999,1.8889839416224048,821.4064146341461,39.06859914009565,641.8973658536586,24.026949489615447
6.428571428571427,18012024_Control_002,62.400568181818194,1.78778148729027,815.9468636363634,39.94841376340294,718.8808181818182,24.998290849531116
6.749999999999998,18012024_Control_002,65.64066666666668,1.8352813925659983,835.0804666666668,38.343827206264095,748.1042,26.46781428587017
7.071428571428569,18012024_Control_002,70.38163829787236,1.8258379895121892,859.2719361702127,36.2920053502128,804.3714893617021,28.942482079979392
7.392857142857141,18012024_Control_002,74.6103125,1.7959949202836347,879.3966041666667,39.38753772659287,870.4839791666667,31.051830075199288
7.714285714285712,18012024_Control_002,76.77915999999999,1.748769676287315,871.7653200000001,42.68125890078058,893.3044799999999,33.64117412312235
8.035714285714283,18012024_Control_002,81.59393181818182,1.490544136137369,961.6137499999998,39.37972090876395,956.8500681818182,34.033448139276665
8.357142857142854,18012024_Control_002,82.80419148936171,1.4500487195994887,945.4059999999998,40.72372646395475,960.2832765957448,35.75374019683296
8.678571428571425,18012024_Control_002,87.33540425531913,1.3592673826169799,935.9138936170214,44.96827692031856,1060.7669574468084,41.28356182862684
