Time (hpf),Label,NetworkDensity,NetworkDensity_SEM,Area,Area_SEM,Intensity,Intensity_SEM
4.5,18102022_K8K4MO_004,0.0245945945945946,0.019980863948120525,902.2367027027027,63.41901336739472,118.36762162162164,0.07945105724610943
4.909090909090909,18102022_K8K4MO_004,0.0039,0.002272973879394626,877.0163250000002,59.65852139541907,118.2098,0.06584599553659373
5.318181818181818,18102022_K8K4MO_004,0.010418604651162792,0.005988567232249392,905.5306046511628,61.544150918411006,118.06793023255814,0.07909500151053928
5.7272727272727275,18102022_K8K4MO_004,0.020951219512195123,0.007645176322322797,998.5891219512196,65.51004552775872,118.22156097560975,0.1064786080014546
6.136363636363637,18102022_K8K4MO_004,0.12571428571428572,0.039390039917878206,1032.1241666666665,71.5972365541787,118.51352380952382,0.10627875842594905
6.545454545454546,18102022_K8K4MO_004,0.20213953488372094,0.06495374946568942,1000.2902558139536,67.51956359119151,118.44400000000002,0.10037073029248254
6.954545454545455,18102022_K8K4MO_004,0.8327755102040816,0.1340795094391786,930.8720204081633,64.12755467785514,118.94236734693878,0.11573406905354951
7.363636363636364,18102022_K8K4MO_004,2.5535686274509803,0.2522929844522924,997.218568627451,62.95306758660245,119.52639215686274,0.16735050707535237
7.772727272727273,18102022_K8K4MO_004,3.8994999999999997,0.24539780690913615,958.755896551724,59.668622617573945,120.07918965517243,0.15730434982422334
8.181818181818183,18102022_K8K4MO_004,4.216177419354839,0.36138417246468024,981.9319682539683,51.32732908623794,120.36753225806451,0.22363481095631305
8.590909090909092,18102022_K8K4MO_004,5.058666666666665,0.40820134360087884,1067.9932857142855,50.814515830163955,120.53873015873015,0.25347500203088397
