Time (hpf),Label,NetworkDensity,NetworkDensity_SEM,Area,Area_SEM,Intensity,Intensity_SEM
4.5,18102022_K8K4MO_005,0.0092,0.008472178888931136,902.6154857142857,54.14785952221563,118.0993142857143,0.11337391672689781
4.909090909090909,18102022_K8K4MO_005,0.0016666666666666666,0.0009137399164536016,964.6276666666666,49.05982926039113,118.22080555555554,0.08687198956249788
5.318181818181818,18102022_K8K4MO_005,0.0002564102564102564,0.00012575251876459294,990.7936153846155,53.064393645065884,117.80797435897436,0.07653777953794116
5.7272727272727275,18102022_K8K4MO_005,0.0005681818181818183,0.00026889038154270426,900.4616136363638,63.223224589320715,117.94415909090911,0.07931054615015705
6.136363636363637,18102022_K8K4MO_005,0.0609562574468085,0.024884214958764778,939.9546808510639,58.55098836792093,118.2155319148936,0.10098427191385839
6.545454545454546,18102022_K8K4MO_005,0.16128554285714286,0.05704787005893104,934.1847142857144,63.655348481705616,118.05195918367346,0.08425356509132632
6.954545454545455,18102022_K8K4MO_005,0.43579999999999997,0.08203897033155173,1014.4298999999999,60.90860698751357,118.28938,0.09097722024815674
7.363636363636364,18102022_K8K4MO_005,1.1017547169811321,0.14073290409276518,1004.6871509433962,53.14806770065856,118.46216981132072,0.11147575099274716
7.772727272727273,18102022_K8K4MO_005,1.7256666666666667,0.1425145429270205,1039.665052631579,57.7717021116032,118.52438596491227,0.11336911776868668
8.181818181818183,18102022_K8K4MO_005,2.644655737704918,0.20435953381962854,1060.6321475409836,58.83043807390119,119.244,0.1508850899940538
8.590909090909092,18102022_K8K4MO_005,3.170928571428572,0.2443813987233877,1030.9155714285714,43.571711624265404,119.14774285714284,0.16775269765856038
