Time (hpf),Label,NetworkDensity,NetworkDensity_SEM,Area,Area_SEM,Intensity,Intensity_SEM
4.5,18012024_K4K8Mutant_004,11.847333333333333,0.7530717255411491,630.393388888889,27.78659882027402,359.35155555555554,8.534523112131053
4.821428571428571,18012024_K4K8Mutant_004,12.205358974358973,0.703736532567514,617.3503333333332,26.6726486244397,330.2958205128205,8.056113717999754
5.142857142857142,18012024_K4K8Mutant_004,26.257377777777776,1.2644544830422904,716.3925333333334,29.54130908336988,469.1154888888888,13.489923987686431
5.4642857142857135,18012024_K4K8Mutant_004,23.981897435897434,1.4938144762090806,773.4638205128205,37.87928731521488,448.4422307692308,15.71580994053417
5.785714285714285,18012024_K4K8Mutant_004,27.213777777777775,1.6405521532595464,768.4082666666667,31.43127409362988,480.3240444444445,17.356822801992106
6.107142857142856,18012024_K4K8Mutant_004,30.530043478260865,1.6635728473125186,796.5858260869563,31.698058593979336,513.5199130434783,17.607958459594567
6.428571428571427,18012024_K4K8Mutant_004,32.7950625,1.7975516229693054,807.398125,32.46305732872697,536.1179791666667,19.16812825909182
6.749999999999998,18012024_K4K8Mutant_004,15.029307692307693,0.8336393288299155,650.6939743589744,25.356904661374895,360.4525897435897,9.19071826557295
7.071428571428569,18012024_K4K8Mutant_004,17.12518604651163,0.797285304910451,634.6817674418604,26.92964883744542,382.2660930232558,8.950939207623735
7.392857142857141,18012024_K4K8Mutant_004,17.901826086956525,0.888778082268633,620.5135652173913,27.718773744489756,388.9636956521739,9.538276348601432
7.714285714285712,18012024_K4K8Mutant_004,18.03173333333333,0.9625858704447091,647.0316888888889,27.571782361899302,388.5101777777778,10.175233318164242
8.035714285714283,18012024_K4K8Mutant_004,19.74228888888889,1.0131749874399594,667.9171333333334,27.926140352300095,406.04326666666657,10.74574429605328
8.357142857142854,18012024_K4K8Mutant_004,22.80979069767442,1.0974771207266358,693.9242790697675,30.798944582856368,435.5839767441861,11.68991396404174
8.678571428571425,18012024_K4K8Mutant_004,24.145760869565216,1.19876622250428,696.8039130434784,28.81183436313825,448.85289130434785,12.579871682341674
