Time (hpf),Label,NetworkDensity,NetworkDensity_SEM,Area,Area_SEM,Intensity,Intensity_SEM
4.5,24012023_K4K8MO_002,0.002827586206896552,0.002051713788937761,708.568275862069,44.50266275215186,198.82658620689656,2.985734864497676
4.95,24012023_K4K8MO_002,0.0026451612903225807,0.0019213281624269705,724.3829677419353,46.9695148748583,197.7127419354839,2.7447892948364743
5.4,24012023_K4K8MO_002,0.005815789473684212,0.00445618071949248,707.3443684210526,41.056336736398535,201.5127894736842,2.9649383443362454
5.8500000000000005,24012023_K4K8MO_002,0.005421052631578948,0.004078990960167196,745.0426052631578,39.69905692939407,200.66489473684211,2.7719695630708148
6.300000000000001,24012023_K4K8MO_002,0.01235897435897436,0.009431154561111979,788.0874102564103,39.01743853126163,211.5834615384615,3.111784404369872
6.750000000000001,24012023_K4K8MO_002,0.013785714285714285,0.00971675132677795,730.8394761904763,36.1410187711039,211.22571428571428,2.8822914403136943
7.200000000000001,24012023_K4K8MO_002,0.11156250000000001,0.06424834701525997,714.6359375000001,38.859271635368934,220.44666666666663,3.1365036497346943
7.650000000000001,24012023_K4K8MO_002,0.06856521739130435,0.031105953453714457,759.2462173913042,33.72826963927766,226.33626086956522,3.339678825634449
8.100000000000001,24012023_K4K8MO_002,0.34805769230769223,0.13967182343095927,702.5654807692309,32.44498092697548,227.72838461538458,3.807482060712822
8.55,24012023_K4K8MO_002,0.4906111111111111,0.17120547933464197,716.8173333333333,32.16424450942901,232.0784444444445,3.759755639303212
