,Time (hpf),18102022_K8K4MO_Pos004,24012023_K8K4MO_Pos002,18102022_K8K4MO_Pos005
0,4.125,0.0142472972972973,0.0028275862068965,0.0054333333333333
1,4.575000000000001,0.0104186046511627,0.0026451612903225,0.0002564102564102
2,5.625,0.0209512195121951,0.0058157894736842,0.0005681818181818
3,6.075000000000001,0.1257142857142857,0.0054210526315789,0.0609562574468085
4,6.525,0.2021395348837209,0.0123589743589743,0.1612855428571428
5,6.975000000000001,0.8327755102040816,0.0137857142857142,0.4357999999999999
6,7.425000000000001,2.5535686274509803,0.1115625,1.101754716981132
7,7.875000000000002,3.8995,0.0685652173913043,1.725666666666667
8,8.525000000000001,4.216177419354839,0.3480576923076922,2.644655737704918
