 ,Mean,Mode,Min,Max,Ch,Frame,MinThr,MaxThr
1,7.250,3,3,188,1,1,0,255
2,3.285,2,1,55,2,1,0,255
3,14.973,3,3,177,1,2,0,255
4,5.693,2,1,118,2,2,0,255
5,19.173,3,3,238,1,3,0,255
6,7.347,2,1,117,2,3,0,255
7,20.352,3,3,221,1,4,0,255
8,7.786,2,1,110,2,4,0,255
9,21.346,3,3,238,1,5,0,255
10,8.168,2,1,115,2,5,0,255
11,22.016,3,3,222,1,6,0,255
12,8.496,2,1,117,2,6,0,255
13,22.804,3,3,231,1,7,0,255
14,8.653,2,1,124,2,7,0,255
15,23.568,3,3,211,1,8,0,255
16,8.986,2,1,130,2,8,0,255
17,23.881,3,3,220,1,9,0,255
18,9.318,2,1,137,2,9,0,255
19,24.396,3,3,228,1,10,0,255
20,9.407,2,1,145,2,10,0,255
21,24.628,3,3,239,1,11,0,255
22,9.577,2,1,139,2,11,0,255
23,25.035,3,3,224,1,12,0,255
24,9.634,2,1,143,2,12,0,255
25,25.101,3,3,255,1,13,0,255
26,9.734,2,1,134,2,13,0,255
27,25.654,3,3,217,1,14,0,255
28,9.879,2,1,169,2,14,0,255
29,26.050,3,3,205,1,15,0,255
30,9.985,2,1,165,2,15,0,255
31,26.460,3,3,211,1,16,0,255
32,10.122,2,1,174,2,16,0,255
33,26.717,3,3,241,1,17,0,255
34,10.129,2,1,190,2,17,0,255
35,27.167,3,3,223,1,18,0,255
36,10.388,2,1,175,2,18,0,255
37,27.589,3,3,221,1,19,0,255
38,10.482,2,1,180,2,19,0,255
39,27.833,3,3,227,1,20,0,255
40,10.523,2,1,205,2,20,0,255
41,28.089,3,3,214,1,21,0,255
42,10.491,2,1,173,2,21,0,255
43,28.221,3,3,224,1,22,0,255
44,10.553,2,1,185,2,22,0,255
45,28.578,3,3,236,1,23,0,255
46,10.601,2,1,176,2,23,0,255
47,28.943,3,3,219,1,24,0,255
48,10.706,2,1,198,2,24,0,255
49,29.093,3,3,207,1,25,0,255
50,10.816,2,1,190,2,25,0,255
51,29.327,3,3,231,1,26,0,255
52,10.923,2,1,208,2,26,0,255
53,29.696,3,3,218,1,27,0,255
54,11.010,2,1,197,2,27,0,255
55,29.827,3,3,240,1,28,0,255
56,11.078,2,1,224,2,28,0,255
57,30.281,3,3,214,1,29,0,255
58,11.219,2,1,175,2,29,0,255
59,30.682,3,3,222,1,30,0,255
60,11.186,2,1,207,2,30,0,255
61,30.746,3,3,220,1,31,0,255
62,11.177,2,1,179,2,31,0,255
63,30.884,3,3,215,1,32,0,255
64,11.364,2,1,188,2,32,0,255
65,30.962,3,3,229,1,33,0,255
66,11.486,2,1,196,2,33,0,255
67,31.471,3,3,220,1,34,0,255
68,11.574,2,1,192,2,34,0,255
69,31.365,3,3,222,1,35,0,255
70,11.538,2,1,189,2,35,0,255
71,31.555,3,3,220,1,36,0,255
72,11.588,2,1,183,2,36,0,255
73,31.803,3,3,210,1,37,0,255
74,11.704,2,1,207,2,37,0,255
75,32.099,3,3,229,1,38,0,255
76,11.705,2,1,180,2,38,0,255
77,32.249,3,3,241,1,39,0,255
78,11.810,2,1,182,2,39,0,255
79,32.482,3,3,220,1,40,0,255
80,11.638,2,1,169,2,40,0,255
81,32.545,3,3,246,1,41,0,255
82,11.736,2,1,182,2,41,0,255
83,32.767,3,3,227,1,42,0,255
84,11.845,2,1,199,2,42,0,255
85,32.577,3,3,226,1,43,0,255
86,11.769,2,1,191,2,43,0,255
87,32.868,3,3,233,1,44,0,255
88,11.845,2,1,177,2,44,0,255
89,33.215,3,3,236,1,45,0,255
90,11.985,2,1,201,2,45,0,255
91,33.366,3,3,239,1,46,0,255
92,11.988,2,1,182,2,46,0,255
93,33.517,3,3,255,1,47,0,255
94,11.897,2,1,177,2,47,0,255
