 ,Mean,Mode,Min,Max,Ch,Frame,MinThr,MaxThr
164,16.422,2,1,243,2,82,0,255
165,22.025,3,3,148,1,83,0,255
166,16.510,2,1,255,2,83,0,255
167,22.260,3,3,154,1,84,0,255
168,16.645,2,1,255,2,84,0,255
169,22.309,3,3,148,1,85,0,255
170,16.791,2,1,216,2,85,0,255
171,22.379,3,3,159,1,86,0,255
172,16.698,2,1,232,2,86,0,255
173,22.551,3,3,159,1,87,0,255
174,16.803,2,1,252,2,87,0,255
175,22.393,3,3,153,1,88,0,255
176,17.037,2,1,229,2,88,0,255
177,22.424,3,3,144,1,89,0,255
178,17.124,2,1,228,2,89,0,255
179,22.563,3,3,139,1,90,0,255
180,17.080,2,1,234,2,90,0,255
181,22.749,3,3,169,1,91,0,255
182,17.122,2,1,226,2,91,0,255
183,23.019,3,3,143,1,92,0,255
184,17.171,2,1,243,2,92,0,255
185,22.879,3,3,153,1,93,0,255
186,17.131,1,1,255,2,93,0,255
187,22.854,3,3,142,1,94,0,255
188,17.124,1,1,228,2,94,0,255
189,22.712,3,3,144,1,95,0,255
190,17.291,1,1,233,2,95,0,255
191,22.757,3,3,171,1,96,0,255
192,17.409,1,1,230,2,96,0,255
193,23.090,3,3,132,1,97,0,255
194,17.480,1,1,254,2,97,0,255
195,23.136,3,3,163,1,98,0,255
196,17.443,1,1,241,2,98,0,255
197,23.226,3,3,187,1,99,0,255
198,17.383,2,1,229,2,99,0,255
199,23.302,3,3,152,1,100,0,255
200,17.475,1,1,235,2,100,0,255
201,23.279,3,3,150,1,101,0,255
202,17.635,2,1,239,2,101,0,255
203,23.205,3,3,140,1,102,0,255
204,17.632,2,1,218,2,102,0,255
205,23.385,3,3,151,1,103,0,255
206,17.765,2,1,223,2,103,0,255
207,23.364,3,3,150,1,104,0,255
208,17.689,1,1,218,2,104,0,255
209,23.447,3,3,128,1,105,0,255
210,17.921,1,1,233,2,105,0,255
211,23.452,3,3,159,1,106,0,255
212,17.835,1,1,230,2,106,0,255
213,23.540,3,3,139,1,107,0,255
214,17.811,1,1,243,2,107,0,255
215,23.546,3,3,165,1,108,0,255
216,18.031,1,1,227,2,108,0,255
217,23.514,3,3,138,1,109,0,255
218,17.961,2,1,236,2,109,0,255
219,23.536,3,3,158,1,110,0,255
220,18.020,2,1,230,2,110,0,255
221,23.395,3,3,143,1,111,0,255
222,18.210,2,1,219,2,111,0,255
223,23.623,3,3,142,1,112,0,255
224,18.369,2,1,241,2,112,0,255
225,23.644,3,3,152,1,113,0,255
226,18.276,2,1,252,2,113,0,255
227,23.775,3,3,136,1,114,0,255
228,18.404,2,1,225,2,114,0,255
229,23.942,3,3,144,1,115,0,255
230,18.151,2,1,236,2,115,0,255
231,23.907,3,3,164,1,116,0,255
232,18.488,2,1,249,2,116,0,255
233,23.929,3,3,134,1,117,0,255
234,18.521,2,1,236,2,117,0,255
235,23.694,3,3,165,1,118,0,255
236,18.587,2,1,234,2,118,0,255
237,23.988,3,3,131,1,119,0,255
238,18.608,2,1,242,2,119,0,255
239,23.962,3,3,150,1,120,0,255
240,18.625,2,1,229,2,120,0,255
241,24.237,3,3,144,1,121,0,255
242,18.668,1,1,224,2,121,0,255
243,24.099,3,3,150,1,122,0,255
244,18.794,2,1,226,2,122,0,255
245,24.168,3,3,140,1,123,0,255
246,18.806,2,1,234,2,123,0,255
247,24.335,3,3,178,1,124,0,255
248,18.782,1,1,232,2,124,0,255
249,24.337,3,3,145,1,125,0,255
250,18.885,1,1,239,2,125,0,255
251,24.143,3,3,161,1,126,0,255
252,18.900,1,1,230,2,126,0,255
253,24.233,3,3,139,1,127,0,255
254,18.910,1,1,221,2,127,0,255
255,24.440,3,3,152,1,128,0,255
256,19.011,2,1,243,2,128,0,255
257,24.446,3,3,145,1,129,0,255
258,18.913,2,1,220,2,129,0,255
259,24.444,3,3,158,1,130,0,255
260,19.025,2,1,254,2,130,0,255
261,24.774,3,3,168,1,131,0,255
262,18.992,2,1,228,2,131,0,255
263,24.564,3,3,163,1,132,0,255
264,19.094,2,1,239,2,132,0,255
265,24.395,3,3,157,1,133,0,255
266,19.313,1,1,231,2,133,0,255
267,24.468,3,3,154,1,134,0,255
268,19.375,1,1,237,2,134,0,255
269,24.544,3,3,154,1,135,0,255
270,19.383,1,1,255,2,135,0,255
271,24.599,3,3,138,1,136,0,255
272,19.432,1,1,237,2,136,0,255
273,24.597,3,3,147,1,137,0,255
274,19.495,1,1,224,2,137,0,255
275,24.880,3,3,145,1,138,0,255
276,19.737,2,1,243,2,138,0,255
277,24.607,3,3,161,1,139,0,255
278,19.666,2,1,219,2,139,0,255
279,24.850,3,3,148,1,140,0,255
280,19.630,2,1,240,2,140,0,255
281,24.688,3,3,145,1,141,0,255
282,19.807,2,1,226,2,141,0,255
283,24.936,3,3,149,1,142,0,255
284,19.879,2,1,215,2,142,0,255
285,25.299,3,3,158,1,143,0,255
286,19.756,2,1,244,2,143,0,255
287,24.857,3,3,158,1,144,0,255
288,19.747,1,1,255,2,144,0,255
289,25.459,3,3,137,1,145,0,255
290,19.840,1,1,255,2,145,0,255
291,25.159,3,3,155,1,146,0,255
292,19.968,1,1,246,2,146,0,255
293,25.024,3,3,150,1,147,0,255
294,19.990,1,1,227,2,147,0,255
295,25.035,3,3,146,1,148,0,255
296,19.923,1,1,234,2,148,0,255
297,25.154,3,3,143,1,149,0,255
298,20.071,1,1,228,2,149,0,255
299,25.284,3,3,164,1,150,0,255
300,20.116,1,1,221,2,150,0,255
301,25.465,3,3,139,1,151,0,255
302,20.097,1,1,242,2,151,0,255
303,25.503,3,3,163,1,152,0,255
304,20.434,2,1,246,2,152,0,255
305,25.643,3,3,168,1,153,0,255
306,20.328,2,1,252,2,153,0,255
307,25.519,3,3,164,1,154,0,255
308,20.539,2,1,244,2,154,0,255
309,25.250,3,3,183,1,155,0,255
310,20.393,2,1,253,2,155,0,255
311,25.427,3,3,139,1,156,0,255
312,20.555,2,1,228,2,156,0,255
313,25.591,3,3,149,1,157,0,255
314,20.607,2,1,235,2,157,0,255
315,25.689,3,3,144,1,158,0,255
316,20.585,2,1,246,2,158,0,255
317,25.534,3,3,151,1,159,0,255
318,20.593,2,1,246,2,159,0,255
319,25.606,3,3,165,1,160,0,255
320,20.791,2,1,237,2,160,0,255
321,25.689,3,3,151,1,161,0,255
322,20.798,2,1,255,2,161,0,255
323,25.687,3,3,144,1,162,0,255
324,20.851,2,1,252,2,162,0,255
325,25.716,3,3,152,1,163,0,255
326,20.850,2,1,255,2,163,0,255
327,25.820,3,3,147,1,164,0,255
328,21.042,2,1,248,2,164,0,255
329,25.803,3,3,137,1,165,0,255
330,21.080,2,1,255,2,165,0,255
331,25.817,3,3,154,1,166,0,255
332,20.979,2,1,248,2,166,0,255
333,25.862,3,3,149,1,167,0,255
334,21.092,2,1,254,2,167,0,255
335,26.058,3,3,138,1,168,0,255
336,21.266,2,1,255,2,168,0,255
337,25.856,3,3,161,1,169,0,255
338,21.343,2,1,255,2,169,0,255
339,25.931,3,3,141,1,170,0,255
340,21.205,2,1,255,2,170,0,255
341,26.260,3,3,148,1,171,0,255
342,21.387,2,1,247,2,171,0,255
343,25.909,3,3,131,1,172,0,255
344,21.407,2,1,255,2,172,0,255
345,26.136,3,3,154,1,173,0,255
346,21.461,2,1,255,2,173,0,255
347,26.248,3,3,143,1,174,0,255
348,21.501,2,1,255,2,174,0,255
349,26.189,3,3,144,1,175,0,255
350,21.606,2,1,255,2,175,0,255
351,26.121,3,3,169,1,176,0,255
352,21.639,2,1,250,2,176,0,255
353,26.074,3,3,156,1,177,0,255
354,21.801,2,1,235,2,177,0,255
355,26.083,3,3,173,1,178,0,255
356,21.684,2,1,255,2,178,0,255
357,26.118,3,3,147,1,179,0,255
358,21.847,2,1,255,2,179,0,255
359,26.474,3,3,159,1,180,0,255
360,22.063,2,1,252,2,180,0,255
361,26.389,3,3,155,1,181,0,255
362,21.961,2,1,240,2,181,0,255
363,26.375,3,3,143,1,182,0,255
364,22.027,2,1,255,2,182,0,255
365,26.646,3,3,146,1,183,0,255
366,22.035,2,1,255,2,183,0,255
367,26.515,3,3,139,1,184,0,255
368,22.057,2,1,254,2,184,0,255
369,26.614,3,3,164,1,185,0,255
370,22.102,2,1,255,2,185,0,255
371,26.829,3,3,163,1,186,0,255
372,22.099,2,1,255,2,186,0,255
373,26.548,3,3,157,1,187,0,255
374,22.105,2,1,255,2,187,0,255
375,26.708,3,3,146,1,188,0,255
376,22.198,2,1,255,2,188,0,255
377,26.681,3,3,152,1,189,0,255
378,22.055,2,1,252,2,189,0,255
379,26.804,3,3,158,1,190,0,255
380,22.211,2,1,247,2,190,0,255
381,26.984,3,3,140,1,191,0,255
382,22.364,2,1,255,2,191,0,255
383,27.105,3,3,150,1,192,0,255
384,22.230,1,1,255,2,192,0,255
385,26.989,3,3,142,1,193,0,255
386,22.425,2,1,255,2,193,0,255
387,27.153,3,3,181,1,194,0,255
388,22.420,2,1,255,2,194,0,255
389,26.930,3,3,145,1,195,0,255
390,22.599,2,1,240,2,195,0,255
391,26.871,3,3,173,1,196,0,255
392,22.653,2,1,240,2,196,0,255
393,27.101,3,3,141,1,197,0,255
394,22.521,2,1,237,2,197,0,255
395,27.151,3,3,147,1,198,0,255
396,22.689,2,1,255,2,198,0,255
397,27.013,3,3,163,1,199,0,255
398,22.565,2,1,250,2,199,0,255
399,26.977,3,3,135,1,200,0,255
400,22.751,2,1,247,2,200,0,255
401,27.301,3,3,174,1,201,0,255
402,22.618,2,1,255,2,201,0,255
403,27.340,3,3,151,1,202,0,255
404,22.837,2,1,233,2,202,0,255
405,27.515,3,3,158,1,203,0,255
406,22.812,2,1,255,2,203,0,255
407,26.976,3,3,143,1,204,0,255
408,22.917,2,1,244,2,204,0,255
409,27.227,3,3,144,1,205,0,255
410,23.095,2,1,250,2,205,0,255
411,27.392,3,3,155,1,206,0,255
412,23.188,2,1,255,2,206,0,255
413,27.352,3,3,150,1,207,0,255
414,22.935,2,1,255,2,207,0,255
415,27.498,3,3,179,1,208,0,255
416,23.203,2,1,248,2,208,0,255
417,27.473,3,3,160,1,209,0,255
418,23.082,2,1,255,2,209,0,255
419,27.816,3,3,147,1,210,0,255
420,23.128,2,1,234,2,210,0,255
421,27.875,3,3,157,1,211,0,255
422,23.371,2,1,234,2,211,0,255
423,27.760,3,3,160,1,212,0,255
424,23.387,2,1,255,2,212,0,255
425,27.741,3,3,138,1,213,0,255
426,23.270,2,1,255,2,213,0,255
427,27.674,3,3,145,1,214,0,255
428,23.238,2,1,253,2,214,0,255
429,27.643,3,3,162,1,215,0,255
430,23.222,2,1,250,2,215,0,255
431,28.142,3,3,190,1,216,0,255
432,23.470,2,1,255,2,216,0,255
433,27.546,3,3,150,1,217,0,255
434,23.305,2,1,255,2,217,0,255
435,27.697,3,3,154,1,218,0,255
436,23.332,2,1,244,2,218,0,255
437,27.908,3,3,148,1,219,0,255
438,23.430,2,1,250,2,219,0,255
439,27.848,3,3,163,1,220,0,255
440,23.543,2,1,239,2,220,0,255
441,27.784,3,3,158,1,221,0,255
442,23.732,2,1,250,2,221,0,255
443,27.909,3,3,163,1,222,0,255
444,23.663,2,1,250,2,222,0,255
445,27.723,3,3,143,1,223,0,255
446,23.685,2,1,255,2,223,0,255
447,27.893,3,3,149,1,224,0,255
448,23.836,2,1,253,2,224,0,255
449,27.873,3,3,142,1,225,0,255
450,23.928,2,1,244,2,225,0,255
451,27.747,3,3,154,1,226,0,255
452,23.735,2,1,240,2,226,0,255
453,27.963,3,3,135,1,227,0,255
454,23.925,2,1,245,2,227,0,255
455,28.161,3,3,140,1,228,0,255
456,23.751,2,1,244,2,228,0,255
457,28.167,3,3,182,1,229,0,255
458,23.917,2,1,238,2,229,0,255
459,28.142,3,3,142,1,230,0,255
460,23.950,2,1,255,2,230,0,255
461,28.224,3,3,143,1,231,0,255
462,24.078,2,1,255,2,231,0,255
463,28.290,3,3,147,1,232,0,255
464,24.147,2,1,255,2,232,0,255
465,28.453,3,3,138,1,233,0,255
466,24.138,2,1,234,2,233,0,255
467,28.255,3,3,149,1,234,0,255
468,24.380,2,1,255,2,234,0,255
469,28.158,3,3,165,1,235,0,255
470,24.341,2,1,253,2,235,0,255
471,28.386,3,3,153,1,236,0,255
472,24.279,2,1,255,2,236,0,255
473,28.343,3,3,197,1,237,0,255
474,24.409,2,1,255,2,237,0,255
475,28.547,3,3,158,1,238,0,255
476,24.342,2,1,255,2,238,0,255
477,28.387,3,3,143,1,239,0,255
478,24.163,2,1,248,2,239,0,255
479,28.316,3,3,133,1,240,0,255
480,24.374,2,1,250,2,240,0,255
481,28.780,3,3,158,1,241,0,255
482,24.317,2,1,246,2,241,0,255
483,28.752,3,3,154,1,242,0,255
484,24.359,2,1,255,2,242,0,255
485,28.179,3,3,161,1,243,0,255
486,24.392,2,1,255,2,243,0,255
487,28.485,3,3,154,1,244,0,255
488,24.611,2,1,255,2,244,0,255
489,28.809,3,3,152,1,245,0,255
490,24.491,2,1,255,2,245,0,255
491,28.413,3,3,157,1,246,0,255
492,24.437,2,1,255,2,246,0,255
493,28.647,3,3,142,1,247,0,255
494,24.665,2,1,255,2,247,0,255
495,28.927,3,3,180,1,248,0,255
496,24.734,2,1,255,2,248,0,255
497,28.645,3,3,142,1,249,0,255
498,24.840,2,1,255,2,249,0,255
499,28.610,3,3,138,1,250,0,255
500,24.702,2,1,255,2,250,0,255
501,29.018,3,3,172,1,251,0,255
502,24.766,2,1,246,2,251,0,255
503,28.665,3,3,195,1,252,0,255
504,24.826,2,1,250,2,252,0,255
505,28.720,3,3,149,1,253,0,255
506,24.688,2,1,253,2,253,0,255
507,28.926,3,3,159,1,254,0,255
508,24.864,2,1,255,2,254,0,255
509,28.386,3,3,182,1,255,0,255
510,24.895,2,1,255,2,255,0,255
511,28.921,3,3,136,1,256,0,255
512,25.032,2,1,255,2,256,0,255
513,28.731,3,3,146,1,257,0,255
514,24.818,2,1,255,2,257,0,255
515,28.495,3,3,149,1,258,0,255
516,24.842,2,1,255,2,258,0,255
517,28.976,3,3,156,1,259,0,255
518,24.998,2,1,255,2,259,0,255
519,29.003,3,3,150,1,260,0,255
520,24.933,2,1,255,2,260,0,255
521,28.999,3,3,153,1,261,0,255
522,25.035,2,1,251,2,261,0,255
523,28.925,3,3,158,1,262,0,255
524,25.094,2,1,235,2,262,0,255
525,28.764,3,3,146,1,263,0,255
526,25.134,2,1,243,2,263,0,255
527,28.885,3,3,147,1,264,0,255
528,25.295,2,1,252,2,264,0,255
529,28.995,3,3,155,1,265,0,255
530,25.491,2,1,248,2,265,0,255
531,29.134,3,3,157,1,266,0,255
532,25.228,2,1,255,2,266,0,255
533,29.076,3,3,169,1,267,0,255
534,25.277,2,1,252,2,267,0,255
535,29.182,3,3,145,1,268,0,255
536,25.258,2,1,243,2,268,0,255
537,28.078,3,3,140,1,269,0,255
538,24.969,2,1,254,2,269,0,255
539,26.587,3,3,177,1,270,0,255
540,24.265,2,1,252,2,270,0,255
541,26.514,3,3,139,1,271,0,255
542,23.898,2,1,255,2,271,0,255
543,25.580,3,3,158,1,272,0,255
544,23.996,2,1,255,2,272,0,255
545,25.408,3,3,161,1,273,0,255
546,23.502,2,1,231,2,273,0,255
547,24.595,3,3,155,1,274,0,255
548,23.370,2,1,241,2,274,0,255
549,24.228,3,3,185,1,275,0,255
550,23.165,2,1,255,2,275,0,255
551,23.824,3,3,151,1,276,0,255
552,22.987,2,1,255,2,276,0,255
553,23.605,3,3,146,1,277,0,255
554,22.958,2,1,242,2,277,0,255
555,23.360,3,3,152,1,278,0,255
556,22.862,2,1,255,2,278,0,255
557,22.894,3,3,174,1,279,0,255
558,22.587,2,1,233,2,279,0,255
559,22.388,3,3,157,1,280,0,255
560,22.720,2,1,255,2,280,0,255
561,22.352,3,3,158,1,281,0,255
562,22.519,2,1,255,2,281,0,255
563,21.957,3,3,172,1,282,0,255
564,22.196,2,1,255,2,282,0,255
565,21.793,3,3,161,1,283,0,255
566,22.348,2,1,255,2,283,0,255
567,21.684,3,3,150,1,284,0,255
568,22.400,2,1,255,2,284,0,255
569,21.360,3,3,161,1,285,0,255
570,22.209,2,1,255,2,285,0,255
571,21.460,3,3,160,1,286,0,255
572,22.183,2,1,255,2,286,0,255
573,21.236,3,3,154,1,287,0,255
574,22.084,2,1,255,2,287,0,255
575,21.001,3,3,168,1,288,0,255
576,22.094,2,1,255,2,288,0,255
577,20.726,3,3,165,1,289,0,255
578,21.974,2,1,255,2,289,0,255
579,20.688,3,3,176,1,290,0,255
580,22.038,2,1,255,2,290,0,255
581,20.680,3,3,163,1,291,0,255
582,21.985,2,1,255,2,291,0,255
583,20.390,3,3,150,1,292,0,255
584,21.735,2,1,255,2,292,0,255
585,20.327,3,3,163,1,293,0,255
586,21.892,2,1,255,2,293,0,255
587,20.119,3,3,150,1,294,0,255
588,21.841,2,1,255,2,294,0,255
589,20.227,3,3,160,1,295,0,255
590,21.871,2,1,255,2,295,0,255
591,20.005,3,3,166,1,296,0,255
592,21.722,2,1,255,2,296,0,255
593,20.051,3,3,165,1,297,0,255
594,21.859,2,1,255,2,297,0,255
595,19.907,3,3,151,1,298,0,255
596,21.997,2,1,255,2,298,0,255
597,19.687,3,3,163,1,299,0,255
598,21.563,2,1,255,2,299,0,255
599,19.701,3,3,164,1,300,0,255
600,21.832,2,1,255,2,300,0,255
601,19.473,3,3,154,1,301,0,255
602,21.872,2,1,255,2,301,0,255
603,19.223,3,3,169,1,302,0,255
604,21.684,2,1,255,2,302,0,255
605,19.361,3,3,182,1,303,0,255
606,21.550,2,1,255,2,303,0,255
607,19.438,3,3,151,1,304,0,255
608,21.679,2,1,255,2,304,0,255
609,19.116,3,3,170,1,305,0,255
610,21.635,2,1,255,2,305,0,255
611,18.910,3,3,148,1,306,0,255
612,21.558,2,1,255,2,306,0,255
613,18.956,3,3,145,1,307,0,255
614,21.391,1,1,255,2,307,0,255
615,18.810,3,3,172,1,308,0,255
616,21.353,2,1,255,2,308,0,255
617,18.506,3,3,156,1,309,0,255
618,21.265,2,1,255,2,309,0,255
619,18.690,3,3,157,1,310,0,255
620,21.399,2,1,255,2,310,0,255
621,18.540,3,3,171,1,311,0,255
622,21.312,2,1,255,2,311,0,255
623,18.509,3,3,143,1,312,0,255
624,21.280,2,1,255,2,312,0,255
625,18.529,3,3,154,1,313,0,255
626,21.326,2,1,255,2,313,0,255
627,18.447,3,3,162,1,314,0,255
628,21.186,2,1,255,2,314,0,255
629,18.260,3,3,176,1,315,0,255
630,21.227,2,1,255,2,315,0,255
631,18.225,3,3,161,1,316,0,255
632,21.283,2,1,255,2,316,0,255
633,18.108,3,3,161,1,317,0,255
634,21.237,2,1,255,2,317,0,255
635,18.044,3,3,139,1,318,0,255
636,21.221,2,1,255,2,318,0,255
637,17.910,3,3,155,1,319,0,255
638,21.324,2,1,255,2,319,0,255
639,18.031,3,3,164,1,320,0,255
640,21.225,2,1,255,2,320,0,255
641,17.839,3,3,163,1,321,0,255
642,21.261,2,1,255,2,321,0,255
643,17.942,3,3,159,1,322,0,255
644,21.056,2,1,255,2,322,0,255
645,17.742,3,3,139,1,323,0,255
646,21.126,2,1,255,2,323,0,255
647,17.699,3,3,158,1,324,0,255
648,21.226,2,1,255,2,324,0,255
649,17.560,3,3,149,1,325,0,255
650,21.139,2,1,255,2,325,0,255
651,17.428,3,3,161,1,326,0,255
652,20.988,2,1,255,2,326,0,255
653,17.624,3,3,166,1,327,0,255
654,20.980,2,1,255,2,327,0,255
655,17.349,3,3,144,1,328,0,255
656,20.875,2,1,255,2,328,0,255
657,17.216,3,3,158,1,329,0,255
658,20.999,2,1,255,2,329,0,255
659,17.161,3,3,159,1,330,0,255
660,21.020,2,1,255,2,330,0,255
661,17.353,3,3,174,1,331,0,255
662,20.940,2,1,255,2,331,0,255
663,16.932,3,3,156,1,332,0,255
664,21.002,2,1,255,2,332,0,255
665,17.183,3,3,168,1,333,0,255
666,20.816,2,1,255,2,333,0,255
667,17.128,3,3,155,1,334,0,255
668,20.706,2,1,255,2,334,0,255
669,17.108,3,3,153,1,335,0,255
670,20.647,2,1,255,2,335,0,255
671,16.923,3,3,163,1,336,0,255
672,20.755,2,1,255,2,336,0,255
673,16.772,3,3,178,1,337,0,255
674,20.723,2,1,255,2,337,0,255
675,16.768,3,3,136,1,338,0,255
676,20.841,2,1,255,2,338,0,255
677,16.756,3,3,161,1,339,0,255
678,20.727,2,1,255,2,339,0,255
679,16.766,3,3,152,1,340,0,255
680,20.846,2,1,255,2,340,0,255
681,16.538,3,3,191,1,341,0,255
682,20.673,2,1,255,2,341,0,255
683,16.577,3,3,160,1,342,0,255
684,20.578,2,1,255,2,342,0,255
685,16.488,3,3,161,1,343,0,255
686,20.546,2,1,255,2,343,0,255
687,16.318,3,3,153,1,344,0,255
688,20.418,2,1,255,2,344,0,255
689,16.254,3,3,161,1,345,0,255
690,20.479,2,1,255,2,345,0,255
691,16.280,3,3,212,1,346,0,255
692,20.632,2,1,255,2,346,0,255
693,16.208,3,3,160,1,347,0,255
694,20.336,2,1,255,2,347,0,255
695,16.218,3,3,143,1,348,0,255
696,20.586,2,1,255,2,348,0,255
