 ,Mean,Mode,Min,Max,Ch,Frame,MinThr,MaxThr
1,3.882,3,3,59,1,1,0,255
2,4.665,1,1,140,2,1,0,255
3,5.938,3,3,86,1,2,0,255
4,7.537,1,1,184,2,2,0,255
5,7.667,3,3,96,1,3,0,255
6,12.056,1,1,255,2,3,0,255
7,8.082,3,3,152,1,4,0,255
8,13.369,1,1,255,2,4,0,255
9,8.531,3,3,140,1,5,0,255
10,13.895,2,1,255,2,5,0,255
11,8.752,3,3,122,1,6,0,255
12,14.390,1,1,255,2,6,0,255
13,8.967,3,3,140,1,7,0,255
14,14.589,1,1,255,2,7,0,255
15,9.082,3,3,134,1,8,0,255
16,15.194,1,1,255,2,8,0,255
17,9.183,3,3,145,1,9,0,255
18,15.214,1,1,255,2,9,0,255
19,9.317,3,3,134,1,10,0,255
20,15.438,1,1,255,2,10,0,255
21,9.431,3,3,145,1,11,0,255
22,15.626,1,1,255,2,11,0,255
23,9.650,3,3,189,1,12,0,255
24,15.930,1,1,255,2,12,0,255
25,9.608,3,3,171,1,13,0,255
26,16.224,1,1,255,2,13,0,255
27,9.534,3,3,126,1,14,0,255
28,16.460,1,1,255,2,14,0,255
29,9.739,3,3,123,1,15,0,255
30,16.359,1,1,255,2,15,0,255
31,9.821,3,3,123,1,16,0,255
32,16.633,1,1,255,2,16,0,255
33,9.783,3,3,164,1,17,0,255
34,16.913,1,1,255,2,17,0,255
35,9.926,3,3,169,1,18,0,255
36,16.747,1,1,255,2,18,0,255
37,9.962,3,3,156,1,19,0,255
38,16.960,1,1,255,2,19,0,255
39,10.032,3,3,196,1,20,0,255
40,16.904,1,1,255,2,20,0,255
41,10.173,3,3,165,1,21,0,255
42,17.240,1,1,255,2,21,0,255
43,10.049,3,3,162,1,22,0,255
44,17.211,1,1,255,2,22,0,255
45,10.223,3,3,154,1,23,0,255
46,17.253,1,1,255,2,23,0,255
47,10.375,3,3,162,1,24,0,255
48,17.324,1,1,255,2,24,0,255
49,10.363,3,3,149,1,25,0,255
50,17.406,1,1,255,2,25,0,255
51,10.429,3,3,159,1,26,0,255
52,17.672,1,1,255,2,26,0,255
53,10.373,3,3,175,1,27,0,255
54,17.797,2,1,255,2,27,0,255
55,10.486,3,3,187,1,28,0,255
56,17.906,1,1,255,2,28,0,255
57,10.424,3,3,169,1,29,0,255
58,17.780,1,1,255,2,29,0,255
59,10.500,3,3,142,1,30,0,255
60,18.052,2,1,255,2,30,0,255
61,10.605,3,3,162,1,31,0,255
62,17.925,1,1,255,2,31,0,255
63,10.605,3,3,150,1,32,0,255
64,18.108,1,1,255,2,32,0,255
65,10.658,3,3,162,1,33,0,255
66,18.096,1,1,255,2,33,0,255
67,10.705,3,3,134,1,34,0,255
68,18.205,1,1,255,2,34,0,255
69,10.774,3,3,169,1,35,0,255
70,18.325,1,1,255,2,35,0,255
71,10.772,3,3,131,1,36,0,255
72,18.222,1,1,255,2,36,0,255
73,10.618,3,3,148,1,37,0,255
74,18.456,1,1,255,2,37,0,255
75,10.799,3,3,170,1,38,0,255
76,18.513,1,1,255,2,38,0,255
77,10.844,3,3,172,1,39,0,255
78,18.679,1,1,255,2,39,0,255
79,10.941,3,3,139,1,40,0,255
80,18.617,1,1,255,2,40,0,255
81,10.839,3,3,154,1,41,0,255
82,18.797,1,1,255,2,41,0,255
83,11.014,3,3,144,1,42,0,255
84,18.834,1,1,255,2,42,0,255
85,10.998,3,3,157,1,43,0,255
86,18.788,1,1,255,2,43,0,255
87,11.042,3,3,163,1,44,0,255
88,18.932,1,1,255,2,44,0,255
89,11.125,3,3,163,1,45,0,255
90,19.029,1,1,255,2,45,0,255
91,11.033,3,3,143,1,46,0,255
92,19.089,1,1,255,2,46,0,255
93,11.136,3,3,173,1,47,0,255
94,19.217,1,1,255,2,47,0,255
95,11.086,3,3,145,1,48,0,255
96,19.131,2,1,255,2,48,0,255
97,11.154,3,3,145,1,49,0,255
98,19.384,2,1,255,2,49,0,255
99,11.081,3,3,138,1,50,0,255
100,19.542,1,1,255,2,50,0,255
101,11.431,3,3,149,1,51,0,255
102,19.311,1,1,255,2,51,0,255
103,11.359,3,3,178,1,52,0,255
104,19.531,1,1,255,2,52,0,255
105,11.314,3,3,134,1,53,0,255
106,19.362,1,1,255,2,53,0,255
107,11.297,3,3,138,1,54,0,255
108,19.507,1,1,255,2,54,0,255
109,11.281,3,3,142,1,55,0,255
110,19.559,1,1,255,2,55,0,255
111,11.255,3,3,134,1,56,0,255
112,19.505,1,1,255,2,56,0,255
113,11.370,3,3,160,1,57,0,255
114,19.640,1,1,255,2,57,0,255
115,11.274,3,3,139,1,58,0,255
116,19.762,1,1,255,2,58,0,255
117,11.594,3,3,162,1,59,0,255
118,19.619,1,1,255,2,59,0,255
119,11.488,3,3,158,1,60,0,255
120,19.779,1,1,255,2,60,0,255
121,11.539,3,3,137,1,61,0,255
122,19.573,1,1,255,2,61,0,255
123,11.443,3,3,134,1,62,0,255
124,19.792,1,1,255,2,62,0,255
125,11.437,3,3,157,1,63,0,255
126,19.947,1,1,255,2,63,0,255
127,11.579,3,3,143,1,64,0,255
128,19.917,1,1,255,2,64,0,255
129,11.561,3,3,136,1,65,0,255
130,19.917,1,1,255,2,65,0,255
131,11.500,3,3,120,1,66,0,255
132,19.878,1,1,255,2,66,0,255
133,11.569,3,3,153,1,67,0,255
134,20.100,1,1,255,2,67,0,255
135,11.665,3,3,123,1,68,0,255
136,20.084,1,1,255,2,68,0,255
137,11.770,3,3,161,1,69,0,255
138,20.079,1,1,255,2,69,0,255
139,11.850,3,3,146,1,70,0,255
140,19.979,1,1,255,2,70,0,255
141,11.731,3,3,127,1,71,0,255
142,20.291,1,1,255,2,71,0,255
143,11.656,3,3,126,1,72,0,255
144,20.212,1,1,255,2,72,0,255
145,11.762,3,3,124,1,73,0,255
146,20.370,1,1,255,2,73,0,255
147,11.740,3,3,140,1,74,0,255
148,20.322,1,1,255,2,74,0,255
149,11.808,3,3,139,1,75,0,255
150,20.356,1,1,255,2,75,0,255
151,11.818,3,3,128,1,76,0,255
152,20.326,1,1,255,2,76,0,255
153,11.940,3,3,119,1,77,0,255
154,20.686,1,1,255,2,77,0,255
155,11.946,3,3,150,1,78,0,255
156,20.760,1,1,255,2,78,0,255
157,12.058,3,3,142,1,79,0,255
158,20.701,1,1,255,2,79,0,255
159,11.932,3,3,130,1,80,0,255
160,20.796,1,1,255,2,80,0,255
161,12.059,3,3,128,1,81,0,255
162,20.856,2,1,255,2,81,0,255
163,12.082,3,3,136,1,82,0,255
164,21.040,2,1,255,2,82,0,255
165,12.154,3,3,137,1,83,0,255
166,21.066,2,1,255,2,83,0,255
167,12.039,3,3,117,1,84,0,255
168,21.209,2,1,255,2,84,0,255
169,12.217,3,3,127,1,85,0,255
170,21.079,1,1,255,2,85,0,255
171,12.070,3,3,164,1,86,0,255
172,21.392,2,1,255,2,86,0,255
173,12.303,3,3,124,1,87,0,255
174,21.344,2,1,255,2,87,0,255
175,12.124,3,3,156,1,88,0,255
176,21.231,2,1,255,2,88,0,255
177,12.256,3,3,136,1,89,0,255
178,21.248,1,1,255,2,89,0,255
179,12.061,3,3,169,1,90,0,255
180,21.483,2,1,255,2,90,0,255
181,12.319,3,3,120,1,91,0,255
182,21.542,2,1,255,2,91,0,255
183,12.357,3,3,114,1,92,0,255
184,21.559,2,1,255,2,92,0,255
185,12.358,3,3,128,1,93,0,255
186,21.718,2,1,255,2,93,0,255
187,12.435,3,3,132,1,94,0,255
188,21.569,1,1,255,2,94,0,255
189,12.606,3,3,138,1,95,0,255
190,21.641,2,1,255,2,95,0,255
191,12.398,3,3,134,1,96,0,255
192,21.490,1,1,255,2,96,0,255
193,12.406,3,3,179,1,97,0,255
194,21.709,1,1,255,2,97,0,255
195,12.628,3,3,130,1,98,0,255
196,21.604,1,1,255,2,98,0,255
197,12.456,3,3,130,1,99,0,255
198,21.891,2,1,255,2,99,0,255
199,12.344,3,3,142,1,100,0,255
200,21.927,1,1,255,2,100,0,255
201,12.563,3,3,143,1,101,0,255
202,21.927,1,1,255,2,101,0,255
203,12.515,3,3,137,1,102,0,255
204,21.994,1,1,255,2,102,0,255
205,12.517,3,3,118,1,103,0,255
206,22.333,2,1,255,2,103,0,255
207,12.707,3,3,107,1,104,0,255
208,22.111,2,1,255,2,104,0,255
209,12.701,3,3,126,1,105,0,255
210,22.361,2,1,255,2,105,0,255
211,12.758,3,3,120,1,106,0,255
212,22.333,2,1,255,2,106,0,255
213,12.672,3,3,111,1,107,0,255
214,22.235,2,1,255,2,107,0,255
215,12.694,3,3,111,1,108,0,255
216,22.369,2,1,255,2,108,0,255
217,12.829,3,3,122,1,109,0,255
218,22.326,2,1,255,2,109,0,255
219,12.782,3,3,117,1,110,0,255
220,22.359,2,1,255,2,110,0,255
221,12.574,3,3,114,1,111,0,255
222,22.259,2,1,255,2,111,0,255
223,12.747,3,3,118,1,112,0,255
224,22.416,2,1,255,2,112,0,255
225,12.750,3,3,122,1,113,0,255
226,22.549,2,1,255,2,113,0,255
227,12.930,3,3,112,1,114,0,255
228,22.522,1,1,255,2,114,0,255
229,12.804,3,3,128,1,115,0,255
230,22.530,2,1,255,2,115,0,255
231,12.802,3,3,129,1,116,0,255
232,22.817,2,1,255,2,116,0,255
233,13.012,3,3,122,1,117,0,255
234,22.669,2,1,255,2,117,0,255
235,12.877,3,3,125,1,118,0,255
236,22.797,2,1,255,2,118,0,255
237,12.904,3,3,132,1,119,0,255
238,22.763,1,1,255,2,119,0,255
239,12.932,3,3,116,1,120,0,255
240,22.761,1,1,255,2,120,0,255
241,12.843,3,3,110,1,121,0,255
242,22.805,1,1,255,2,121,0,255
243,13.000,3,3,113,1,122,0,255
244,23.047,2,1,255,2,122,0,255
245,13.130,3,3,118,1,123,0,255
246,23.008,1,1,255,2,123,0,255
247,13.099,3,3,110,1,124,0,255
248,23.128,2,1,255,2,124,0,255
249,13.144,3,3,123,1,125,0,255
250,22.913,2,1,255,2,125,0,255
251,13.073,3,3,117,1,126,0,255
252,23.292,1,1,255,2,126,0,255
253,13.093,3,3,109,1,127,0,255
254,23.165,2,1,255,2,127,0,255
255,13.102,3,3,112,1,128,0,255
256,23.387,2,1,255,2,128,0,255
257,13.178,3,3,115,1,129,0,255
258,23.418,2,1,255,2,129,0,255
259,13.188,3,3,129,1,130,0,255
260,23.143,1,1,255,2,130,0,255
261,13.281,3,3,112,1,131,0,255
262,23.498,1,1,255,2,131,0,255
263,13.091,3,3,133,1,132,0,255
264,23.172,1,1,255,2,132,0,255
265,13.266,3,3,118,1,133,0,255
266,23.505,1,1,255,2,133,0,255
267,13.271,3,3,120,1,134,0,255
268,23.478,1,1,255,2,134,0,255
269,13.279,3,3,132,1,135,0,255
270,23.458,1,1,255,2,135,0,255
271,13.260,3,3,114,1,136,0,255
272,23.407,1,1,255,2,136,0,255
273,13.111,3,3,108,1,137,0,255
274,23.698,2,1,255,2,137,0,255
275,13.330,3,3,110,1,138,0,255
276,23.571,1,1,255,2,138,0,255
277,13.279,3,3,97,1,139,0,255
278,23.556,1,1,255,2,139,0,255
279,13.275,3,3,114,1,140,0,255
280,23.592,1,1,255,2,140,0,255
281,13.477,3,3,121,1,141,0,255
282,23.666,1,1,255,2,141,0,255
283,13.323,3,3,103,1,142,0,255
284,23.824,1,1,255,2,142,0,255
285,13.331,3,3,113,1,143,0,255
286,23.880,2,1,255,2,143,0,255
287,13.394,3,3,104,1,144,0,255
288,23.944,1,1,255,2,144,0,255
289,13.494,3,3,119,1,145,0,255
290,23.873,2,1,255,2,145,0,255
291,13.429,3,3,132,1,146,0,255
292,23.807,1,1,255,2,146,0,255
293,13.488,3,3,129,1,147,0,255
294,23.986,2,1,255,2,147,0,255
295,13.507,3,3,106,1,148,0,255
296,24.019,1,1,255,2,148,0,255
297,13.534,3,3,108,1,149,0,255
298,24.044,1,1,255,2,149,0,255
299,13.524,3,3,115,1,150,0,255
300,24.149,1,1,255,2,150,0,255
301,13.601,3,3,129,1,151,0,255
302,24.040,1,1,255,2,151,0,255
303,13.571,3,3,118,1,152,0,255
304,24.089,1,1,255,2,152,0,255
305,13.500,3,3,109,1,153,0,255
306,24.352,1,1,255,2,153,0,255
307,13.547,3,3,111,1,154,0,255
308,24.258,1,1,255,2,154,0,255
309,13.634,3,3,110,1,155,0,255
310,24.395,1,1,255,2,155,0,255
