 ,Mean,Mode,Min,Max,Ch,Frame,MinThr,MaxThr
1,8.236,3,3,126,1,1,0,255
2,8.053,2,1,213,2,1,0,255
3,12.422,3,3,165,1,2,0,255
4,8.595,2,1,253,2,2,0,255
5,12.941,3,3,152,1,3,0,255
6,9.464,2,1,255,2,3,0,255
7,13.408,3,3,176,1,4,0,255
8,10.060,2,1,255,2,4,0,255
9,13.596,3,3,146,1,5,0,255
10,10.238,2,1,255,2,5,0,255
11,13.995,3,3,135,1,6,0,255
12,10.582,2,1,255,2,6,0,255
13,13.884,3,3,159,1,7,0,255
14,10.891,2,1,255,2,7,0,255
15,14.108,3,3,163,1,8,0,255
16,11.161,2,1,255,2,8,0,255
17,14.266,3,3,170,1,9,0,255
18,11.188,2,1,255,2,9,0,255
19,14.435,3,3,158,1,10,0,255
20,11.387,2,1,255,2,10,0,255
21,14.615,3,3,168,1,11,0,255
22,11.467,2,1,255,2,11,0,255
23,14.596,3,3,159,1,12,0,255
24,11.602,2,1,255,2,12,0,255
25,14.965,3,3,168,1,13,0,255
26,11.709,2,1,255,2,13,0,255
27,14.877,3,3,167,1,14,0,255
28,11.713,2,1,255,2,14,0,255
29,14.838,3,3,171,1,15,0,255
30,11.712,2,1,255,2,15,0,255
31,14.866,3,3,162,1,16,0,255
32,11.855,2,1,255,2,16,0,255
33,14.943,3,3,176,1,17,0,255
34,11.894,2,1,255,2,17,0,255
35,15.166,3,3,180,1,18,0,255
36,11.853,2,1,255,2,18,0,255
37,14.975,3,3,205,1,19,0,255
38,11.908,2,1,255,2,19,0,255
39,15.080,3,3,174,1,20,0,255
40,11.936,2,1,255,2,20,0,255
41,15.098,3,3,169,1,21,0,255
42,11.769,2,1,255,2,21,0,255
43,15.252,3,3,164,1,22,0,255
44,11.713,2,1,255,2,22,0,255
45,15.150,3,3,192,1,23,0,255
46,11.887,2,1,255,2,23,0,255
47,15.253,3,3,184,1,24,0,255
48,12.093,2,1,255,2,24,0,255
49,15.150,3,3,172,1,25,0,255
50,12.114,2,1,255,2,25,0,255
51,15.241,3,3,161,1,26,0,255
52,12.088,2,1,255,2,26,0,255
53,15.335,3,3,170,1,27,0,255
54,12.123,2,1,255,2,27,0,255
55,15.366,3,3,159,1,28,0,255
56,12.126,2,1,255,2,28,0,255
57,15.278,3,3,168,1,29,0,255
58,12.179,2,1,255,2,29,0,255
59,15.249,3,3,166,1,30,0,255
60,12.155,2,1,255,2,30,0,255
61,15.585,3,3,188,1,31,0,255
