 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,569.985,300.581,118.485,32.379,101.433,27.358,26.527,50.371,10.203
2,490.600,374.816,11.906,50.308,90.417,28.865,21.641,96.977,19.319
3,571.444,263.141,201.705,52.897,92.135,29.392,24.754,57.111,7.333
4,939.092,357.515,175.998,59.710,147.385,39.562,30.223,59.372,16.339
5,486.575,429.708,84.099,55.576,93.326,29.190,21.224,98.145,23.749
6,719.952,311.669,41.322,65.097,110.817,30.695,29.864,56.900,13.542
7,1480.854,418.233,66.107,80.861,162.307,50.526,37.317,77.376,23.373
8,529.991,422.048,137.246,66.154,93.717,28.069,24.041,147.966,25.638
9,612.897,366.016,17.526,74.658,103.753,30.097,25.928,3.225,19.133
10,504.283,248.766,156.442,80.131,91.194,27.548,23.308,4.775,2.354
11,1608.686,285.464,110.023,91.509,175.493,48.493,42.238,141.036,8.616
12,406.636,488.752,136.792,94.442,92.403,30.050,17.230,53.298,29.878
13,837.772,323.620,28.196,95.333,130.537,43.745,24.384,8.096,15.090
14,620.293,239.148,142.554,110.274,114.076,41.908,18.846,33.448,1.825
15,898.846,452.924,88.130,112.491,128.836,40.284,28.410,152.903,22.259
16,749.080,467.408,52.879,121.666,123.201,40.420,23.596,59.206,24.956
17,756.475,268.463,30.136,117.882,125.367,35.702,26.978,43.848,3.059
18,759.343,316.906,175.735,118.870,114.006,33.828,28.581,111.512,12.416
19,710.997,284.010,148.350,128.811,113.259,36.822,24.585,5.461,7.840
20,755.419,370.985,73.366,135.091,117.244,34.372,27.983,105.255,15.890
21,670.500,372.092,107.475,132.003,107.583,37.092,23.016,30.695,17.234
22,701.338,409.856,119.859,150.375,111.583,35.628,25.064,66.875,19.970
23,640.114,261.326,39.012,147.262,104.710,31.816,25.616,168.694,2.829
24,1443.526,366.032,151.878,158.103,161.069,49.337,37.253,159.909,17.446
25,549.158,451.084,91.773,154.823,93.028,26.593,26.293,58.313,22.756
26,515.452,295.678,214.312,153.591,96.652,34.231,19.172,30.148,10.531
27,834.553,341.193,61.716,162.041,117.955,33.666,31.562,1.031,16.378
28,516.156,365.372,22.002,162.081,92.861,29.553,22.238,96.487,16.053
29,289.017,392.668,185.448,162.130,71.286,24.397,15.083,162.630,23.307
30,683.328,260.757,37.116,180.099,106.192,33.651,25.855,29.659,3.703
31,996.241,315.315,125.940,184.603,122.118,39.672,31.974,10.266,6.105
32,889.136,287.194,58.580,193.706,120.388,41.139,27.518,21.706,9.924
33,196.854,377.756,171.142,140.772,59.500,18.429,13.601,113.378,21.314
34,681.618,276.762,192.704,144.284,112.249,33.794,25.681,13.197,6.155
35,720.757,247.425,217.180,124.901,120.696,36.114,25.411,78.511,1.940
36,1007.208,366.977,182.230,93.616,160.263,53.162,24.123,1.410,16.667
37,582.763,277.165,198.638,114.368,98.143,30.509,24.321,77.888,7.182
38,1666.640,315.332,214.750,75.286,227.320,56.356,37.654,89.485,14.923
39,684.183,299.266,141.199,41.660,103.218,31.815,27.381,31.617,11.176
40,407.039,389.093,159.483,47.741,108.439,33.326,15.551,56.739,20.591
41,553.736,227.827,188.908,29.773,100.209,27.744,25.412,34.032,4.842
42,729.460,277.577,166.626,20.752,116.848,31.101,29.863,5.600,11.179
43,411.868,289.668,140.115,18.542,92.193,27.287,19.218,155.623,11.005
44,954.687,310.265,107.898,57.694,127.845,34.901,34.829,91.695,11.936
45,485.468,296.908,84.913,34.011,104.246,30.139,20.509,167.164,10.943
46,387.821,231.543,97.393,20.616,85.370,23.223,21.263,125.965,2.542
47,521.539,376.094,61.718,40.941,110.209,26.816,24.763,115.357,18.983
48,823.183,282.865,34.894,39.225,121.004,33.751,31.054,158.350,10.622
49,661.746,343.843,9.834,132.582,109.226,37.243,22.623,97.548,13.502
