 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,752.602,328.172,146.637,23.574,112.676,37.597,25.487,176.002,18.984
2,539.901,389.888,204.255,23.250,93.766,31.230,22.012,9.658,29.631
3,653.294,417.205,105.883,25.689,105.348,29.965,27.759,11.747,35.276
4,616.469,567.624,172.608,36.438,103.817,28.709,27.341,108.121,45.087
5,559.924,634.017,125.064,39.842,96.051,28.717,24.826,77.130,45.058
6,875.352,406.231,78.045,41.141,120.709,38.313,29.090,177.658,30.638
7,1193.045,436.722,202.340,47.993,146.669,46.142,32.921,15.533,34.619
8,1291.497,362.084,51.181,65.500,157.223,44.890,36.632,80.954,24.334
9,775.592,600.074,144.862,52.867,120.116,37.221,26.531,54.604,47.941
10,763.418,573.875,108.714,57.482,117.360,35.077,27.711,135.802,46.135
11,764.374,415.081,166.059,64.475,110.401,35.923,27.092,52.378,31.308
12,688.610,744.116,82.041,67.188,105.936,31.667,27.687,23.971,51.162
13,774.234,377.861,211.550,73.723,109.014,32.182,30.631,37.433,24.561
14,745.860,576.382,24.756,77.558,123.487,40.413,23.499,113.494,46.155
15,593.378,801.812,180.522,80.356,109.772,37.677,20.052,54.957,60.983
16,1043.883,423.963,131.025,83.807,136.999,41.333,32.156,55.668,32.622
17,598.811,847.379,107.249,87.382,110.613,39.057,19.521,102.460,56.129
18,587.291,716.254,157.227,94.533,102.874,31.241,23.936,92.978,60.296
19,911.171,543.118,90.654,98.683,139.745,44.891,25.844,126.970,39.681
20,1052.737,650.101,195.047,101.000,133.543,39.942,33.558,38.119,44.954
21,1011.937,479.009,63.057,101.270,140.315,40.244,32.016,120.748,37.171
22,929.081,626.524,33.183,108.563,131.850,37.115,31.872,17.190,43.730
23,639.510,321.128,132.547,110.440,105.117,37.261,21.853,22.782,17.440
24,546.944,441.481,168.354,115.943,102.938,28.541,24.399,26.398,33.416
25,527.224,648.741,142.846,125.813,102.824,35.168,19.088,10.328,52.443
26,1089.361,293.620,106.041,131.597,130.809,42.587,32.569,143.633,13.083
27,983.312,582.044,70.527,133.436,129.694,39.406,31.772,58.698,42.904
28,1160.244,616.533,181.552,138.258,146.111,46.567,31.724,2.854,42.557
29,1116.175,447.257,34.611,136.847,143.056,46.018,30.883,22.784,32.609
30,770.360,346.083,142.197,145.446,117.486,39.128,25.068,174.110,20.434
31,1044.587,616.094,91.942,159.006,132.601,38.231,34.788,121.630,43.185
32,800.545,633.836,115.575,168.961,128.993,46.512,21.914,53.797,43.204
33,911.926,766.447,56.926,169.388,130.987,42.870,27.084,67.877,48.535
34,891.602,315.260,32.975,166.092,135.309,41.015,27.678,61.405,17.841
35,896.733,374.429,199.658,165.574,120.795,37.230,30.667,90.530,26.698
36,924.955,389.353,174.641,171.794,129.014,43.746,26.921,115.892,27.075
37,903.072,390.367,147.041,172.413,121.895,35.754,32.159,123.463,27.514
38,802.960,739.685,75.628,186.356,126.080,36.429,28.065,65.838,46.683
39,777.001,657.340,15.429,188.719,118.802,40.229,24.592,102.903,46.080
40,723.574,765.477,122.310,192.795,108.285,33.574,27.440,58.536,50.184
41,365.837,326.389,43.034,193.916,75.918,24.082,19.342,1.255,16.075
42,652.993,803.888,92.669,202.634,105.113,36.214,22.958,62.243,51.633
43,915.196,358.141,193.036,202.471,121.032,37.119,31.392,3.953,23.664
44,1381.044,396.314,148.951,208.996,152.510,45.519,38.630,10.007,28.683
45,953.228,455.352,58.011,213.355,122.939,38.886,31.211,0.668,37.883
46,310.297,312.882,30.151,209.721,71.586,22.390,17.646,135.189,15.629
47,365.988,251.875,110.950,212.715,86.806,26.429,17.632,175.157,2.351
48,521.891,539.779,214.347,216.791,97.812,31.407,21.157,18.749,38.722
