 ,Area,Mean,X,Y,Perim.,Major,Minor,Angle,%Area
1,1139.668,273.199,55.596,33.230,143.983,43.236,33.561,97.106,11.243
2,638.102,400.033,144.959,23.763,108.135,31.962,25.419,48.839,26.593
3,616.268,374.517,110.449,24.594,103.884,32.780,23.937,152.977,24.890
4,594.887,433.532,84.502,32.188,106.163,30.358,24.950,26.903,28.744
5,737.811,294.843,165.858,35.688,107.501,34.245,27.432,47.941,15.464
6,563.395,541.982,182.190,48.923,104.357,35.229,20.362,59.989,38.745
7,1080.657,299.102,132.977,53.031,137.579,41.434,33.208,80.608,14.860
8,587.945,433.131,32.952,47.810,107.043,34.653,21.603,109.927,31.052
9,520.583,539.607,110.146,49.539,98.646,33.312,19.897,98.218,36.229
10,803.010,408.143,93.104,60.365,124.162,40.389,25.315,115.233,24.765
11,947.795,468.425,202.424,63.369,132.749,36.798,32.794,25.162,28.737
12,572.651,482.109,159.585,63.708,97.709,29.118,25.040,134.611,33.858
13,870.271,356.918,68.894,66.123,129.853,38.610,28.699,130.384,21.897
14,767.241,440.601,41.168,74.338,122.657,36.071,27.082,18.208,27.841
15,474.250,266.672,179.735,79.673,93.514,26.142,23.098,154.924,8.730
16,1732.946,252.549,126.834,88.810,182.458,53.190,41.482,169.778,8.840
17,510.018,494.092,159.906,90.920,103.160,29.215,22.227,30.010,35.638
18,932.854,414.132,82.520,95.651,124.406,35.550,33.410,53.635,24.446
19,1033.519,457.291,198.766,98.237,137.117,44.580,29.518,10.868,28.227
20,980.445,374.078,47.380,97.996,136.141,43.682,28.578,12.591,23.788
21,819.209,238.308,15.770,110.809,115.743,37.995,27.452,69.035,6.442
22,715.173,253.842,160.012,110.427,120.337,43.501,20.933,21.275,8.884
23,979.590,498.255,107.638,115.665,133.594,36.800,33.892,151.062,29.735
24,690.472,343.203,216.519,121.333,106.367,34.313,25.621,90.730,21.421
25,815.235,237.555,46.557,123.956,123.093,35.795,28.998,49.343,4.425
26,787.666,543.038,70.554,128.074,121.285,39.737,25.238,62.976,33.940
27,858.751,369.173,193.288,129.987,132.875,39.400,27.751,102.021,22.742
28,731.171,434.100,128.534,132.015,114.716,40.278,23.113,40.644,26.641
29,806.280,325.571,166.069,131.927,116.598,37.238,27.569,173.600,17.595
30,777.101,459.572,90.554,140.969,126.388,34.922,28.333,76.117,27.831
31,788.421,394.235,26.253,144.112,119.513,39.057,25.702,86.590,23.711
32,621.651,493.355,139.023,150.827,103.694,31.122,25.432,60.496,29.991
33,617.928,510.184,108.790,157.878,103.527,32.912,23.906,72.829,32.411
34,654.502,244.066,53.013,154.537,106.414,31.326,26.602,22.137,5.573
35,1722.582,361.222,170.793,165.161,170.104,49.440,44.362,150.868,20.540
36,886.571,375.940,75.697,168.063,119.999,37.035,30.479,24.641,22.159
37,471.231,229.488,128.054,170.190,99.901,32.482,18.472,3.172,1.527
38,581.606,438.434,36.199,174.635,107.991,31.947,23.180,81.243,29.625
39,889.941,257.450,16.831,181.991,129.495,48.545,23.341,105.911,8.349
40,409.152,472.092,202.050,173.087,81.721,24.356,21.388,150.364,29.657
41,801.903,223.680,98.642,186.841,118.068,33.903,30.116,108.503,1.512
42,698.672,291.265,49.267,190.818,113.030,40.407,22.015,43.638,14.156
43,1140.624,331.629,136.957,189.898,139.899,50.511,28.752,2.686,17.329
44,887.728,364.312,71.266,201.362,121.743,40.829,27.684,18.208,23.342
