PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 5, filenames: A:[5]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[6]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,1089,5.430830956,-1.363546252,1
79,1121,7.135961056,-1.93720746,1
79,1153,11.15273666,-1.031560421,1
79,1185,5.344488621,-0.1169549227,1
79,1217,8.635260582,-0.9481623173,1
79,1249,6.724442959,-2.046180248,1
79,1281,7.135167122,-4.748335838,1
79,1313,7.182850838,-5.810947895,1
79,1345,6.164302826,-5.50048542,1
79,1377,1.331878185,-2.254769325,1
79,1409,1.00661087,-1.885445595,1
79,1441,1.678643703,-3.490386724,1
79,1473,1.811674595,-2.911289454,1
79,1505,2.21124959,-2.007124186,1
79,1537,1.724795818,-1.108252406,1
79,1569,0.684423089,-0.7752289772,1
79,1601,-0.08717608452,-0.6393523216,1
79,1633,-0.4261170924,-0.7958403826,1
79,1665,-0.07046294212,-0.4272612929,1
79,1697,-0.5018311739,-0.7351294756,1
79,1729,-0.05766144395,-3.693862438,1
79,1761,0.3288884163,-3.979708433,1
79,1793,0.5266622305,-1.491764784,1
79,1825,0.3828744888,-0.9414393306,1
79,1857,-0.07010182738,-0.6961765289,1
79,1889,-0.5640971661,-1.356197357,1
79,1921,-0.4674829245,-0.3630850017,1
79,1953,-0.6640861034,-0.08497196436,1
79,1985,-0.4027010798,-0.1341119409,1
79,2017,-0.388005197,-0.1968933791,1
111,33,-0.007246613503,0.448171556,1
111,65,-0.5196306705,0.8532009125,1
111,97,-1.024741411,0.350407362,1
111,129,-1.684936523,-0.0764169693,1
111,161,-0.5826944113,-0.7057788372,1
111,193,-0.3398036361,-0.826072216,1
111,225,-0.1915886998,-1.493566036,1
111,257,0.1495897472,-2.949466705,1
111,289,0.5059458017,-1.801744938,1
111,321,1.648871779,-1.483788848,1
111,353,0.04087182879,-1.343923926,1
111,385,-0.2292015553,-1.250916719,1
111,417,-0.6021251678,-0.6847624779,1
111,449,-0.2038785815,-1.010051012,1
111,481,-0.1508697718,-0.8604030609,1
111,513,-0.03635463119,-0.6006187797,1
111,545,0.1405011117,-0.1919113398,1
111,577,-0.1842478961,0.192219615,1
111,609,-0.9240242839,-0.05201661587,1
111,641,-0.01783913374,-0.4387554526,1
111,673,0.9796984196,-0.4746019244,1
111,705,1.729617834,-0.1969644576,1
111,737,2.323090792,0.4518991113,1
111,769,2.819342852,1.720588684,1
111,801,0.8676228523,0.902244091,1
111,833,-13.91726685,-7.013174057,1
111,865,5.956107616,-3.696619511,1
111,897,6.404003143,-1.252322078,1
111,929,8.260534286,-0.993732214,1
111,961,7.497912407,-1.140223265,1
111,993,5.974262238,-0.5401834249,1
111,1025,5.005057812,-0.8779600859,1
111,1057,4.997077465,-0.9968664646,1
111,1089,5.625789642,-0.8125653267,1
111,1121,7.283328533,-1.035446644,1
111,1153,7.232922077,-1.2619102,1
111,1185,5.781686783,0.2140172124,1
111,1217,18.35329437,14.11515331,1
111,1249,24.74124146,6.566137791,1
111,1281,8.343933105,-4.947314262,1
111,1313,7.594114304,-5.868207455,1
111,1345,6.713122845,-5.971224785,1
111,1377,5.644373894,-4.382761478,1
111,1409,3.102412701,-1.627340078,1
111,1441,2.909301758,-3.365092516,1
111,1473,3.573250532,-4.104887009,1
111,1505,3.966494083,-3.081544161,1
111,1537,3.012742043,-2.998642445,1
111,1569,1.642146826,-2.63947773,1
111,1601,0.5487701893,-1.523381472,1
111,1633,0.2840694189,-0.7371894121,1
111,1665,0.1588130295,-0.5119322538,1
111,1697,-0.1130200922,-0.9695931673,1
111,1729,-0.04193121195,-2.427026749,1
111,1761,0.7382938266,-2.119851589,1
111,1793,0.7040098906,-1.071260095,1
111,1825,0.3114572763,-0.70163697,1
111,1857,0.06150687486,-0.6421696544,1
111,1889,-0.3399978876,-0.6082346439,1
111,1921,-0.7547308803,-0.8618487716,1
111,1953,-1.438805103,-0.4915139377,1
111,1985,-1.113989711,0.3354446888,1
111,2017,-0.4029326737,-0.0587463975,1
143,33,-0.5406054258,0.4096978903,1
143,65,-0.5589146018,0.3965314031,1
143,97,-0.4854277372,-0.7801713943,1
143,129,-0.6576995254,-0.6611039639,1
143,161,-0.4566193223,-0.9804950953,1
143,193,-0.3233337402,-0.923378706,1
143,225,-0.09765410423,-1.714666128,1
143,257,0.3561465144,-2.506370544,1
143,289,0.5365478396,-2.103217602,1
143,321,0.2359181941,-3.255306244,1
143,353,-0.2678127885,-1.530961037,1
143,385,-0.5417144299,-1.165131927,1
143,417,0.2186853886,-0.9464672804,1
143,449,-0.4885133803,-1.462055206,1
143,481,-0.229252845,-2.035529137,1
143,513,-0.04372827709,-0.6434137821,1
143,545,-0.01803891361,-0.07263073325,1
143,577,-0.2743836045,0.2827678919,1
143,609,-0.3077225685,-0.06460228562,1
143,641,0.7200014591,-0.1956347227,1
143,673,1.026902199,-0.1754208207,1
143,705,1.713330269,0.3618076742,1
143,737,2.467919588,0.6758489609,1
143,769,2.955003738,-0.06511291862,1
143,801,3.511830091,-2.1657691,1
143,833,3.141823769,-0.7261039019,1
143,865,4.677865982,-0.582215786,1
143,897,7.532603264,-0.09204304218,1
143,929,9.081323624,-1.082027674,1
143,961,8.668251038,-2.125623226,1
143,993,8.307675362,-1.116714478,1
143,1025,3.022877216,-1.609340549,1
143,1057,2.224119186,-1.520053029,1
143,1089,4.008191109,0.3506400585,1
143,1121,5.55735302,0.3274919987,1
143,1153,6.537810802,-0.2880856395,1
143,1185,7.576478004,-0.5461381674,1
143,1217,6.814876556,-1.301317811,1
143,1249,5.331060886,-2.270395994,1
143,1281,7.230103016,-3.741729498,1
143,1313,7.378958225,-5.478634357,1
143,1345,7.06783247,-5.428059101,1
143,1377,6.959997654,-4.876683712,1
143,1409,6.604417801,-3.384681702,1
143,1441,5.625655174,-2.811059475,1
143,1473,4.697148323,-2.852980614,1
143,1505,3.783140182,-3.336696148,1
143,1537,3.285652637,-4.063669205,1
143,1569,10.52358341,14.2489233,1
143,1601,0.5175968409,-1.783629417,1
143,1633,0.2963442206,-0.7595078945,1
143,1665,0.6322989464,-0.7166514397,1
143,1697,0.4526640773,-1.462607741,1
143,1729,0.4277122021,-1.33855176,1
143,1761,0.7529004812,-1.090018749,1
143,1793,0.3584903777,-0.2639487982,1
143,1825,-0.09907615185,-0.4603992701,1
143,1857,-0.2088375837,-0.6486831903,1
143,1889,0.1011764258,-0.2931325436,1
143,1921,-0.1599712372,-1.003904223,1
143,1953,0.02172142267,-0.7744193077,1
143,1985,0.1471720934,0.112709105,1
143,2017,0.1048145592,-0.2420298755,1
175,33,-1.226262093,1.185814381,1
175,65,-0.4281816483,-1.031709671,1
175,97,-0.2676483393,-1.492551804,1
175,129,-0.4131411314,-1.153929353,1
175,161,-0.3373303711,-0.6185024977,1
175,193,-0.2964367568,0.157802701,1
175,225,0.01337385736,-1.54358995,1
175,257,0.3375213146,-1.52251029,1
175,289,0.4656329751,-2.013297558,1
175,321,0.01115426421,-3.605154514,1
175,353,-0.6160533428,-1.854902864,1
175,385,-0.4976915121,-1.355791211,1
175,417,-0.602824986,-1.280542731,1
175,449,-1.557107568,-1.289493918,1
175,481,-0.5381463766,-3.51111722,1
175,513,-0.1499380767,-0.4703756571,1
175,545,-0.3206412792,0.03172142059,1
175,577,-0.2021682858,0.3684155941,1
175,609,0.3912594616,0.4643166661,1
175,641,1.085535765,0.07029180229,1
175,673,1.120586991,-0.004257775843,1
175,705,1.063169003,1.145631433,1
175,737,1.745944977,1.862457275,1
175,769,2.879478693,-0.3518956602,1
175,801,3.819291353,-1.033993363,1
175,833,4.430372238,-0.641463995,1
175,865,5.54271841,0.9087278843,1
175,897,7.675571918,1.163385749,1
175,929,8.595797539,-1.552935362,1
175,961,8.521922112,-1.25667119,1
175,993,8.978485107,-1.332966208,1
175,1025,5.023809433,-3.231992722,1
175,1057,4.315732956,-2.255786419,1
175,1089,3.633080959,1.823838949,1
175,1121,-7.598577023,-14.1018877,1
175,1153,6.986741066,-0.8827024698,1
175,1185,7.843733311,-0.2974225879,1
175,1217,5.057566643,-1.355113268,1
175,1249,5.546933651,-1.750186443,1
175,1281,7.981218338,-2.616652012,1
175,1313,8.022660255,-3.688857317,1
175,1345,7.83940649,-4.126234531,1
175,1377,7.065702438,-4.799598694,1
175,1409,7.597728252,-3.362152815,1
175,1441,8.041370392,-2.818612814,1
175,1473,7.210476875,-2.96368885,1
175,1505,3.830460548,-3.172112942,1
175,1537,2.656692982,-3.23046875,1
175,1569,1.466290236,-2.445956469,1
175,1601,0.05526518822,-1.6705935,1
175,1633,0.4849700332,-1.587583899,1
175,1665,0.5847588181,-1.369621515,1
175,1697,0.406434536,-1.277007818,1
175,1729,0.4787921011,-0.952829361,1
175,1761,0.5581649542,-0.3626830578,1
175,1793,0.5083136559,-0.4212169647,1
175,1825,0.01812195778,0.03099617362,1
175,1857,-0.4380317926,-0.3164096177,1
175,1889,-0.7453104258,-0.6666350961,1
175,1921,-0.7239921689,-0.5346124172,1
175,1953,-0.695369184,-1.29605031,1
175,1985,-0.2023825943,-0.732213378,1
175,2017,0.2338007092,-0.2536726594,1
207,33,-1.377111316,2.273449183,1
207,65,-0.6468197107,-1.471871972,1
207,97,-0.5404046774,-1.911026239,1
207,129,-0.5974866152,-1.820714951,1
207,161,-0.4459275007,-1.797357202,1
207,193,-0.1130263209,-0.8560502529,1
207,225,0.3542689681,-0.3420755863,1
207,257,0.2838020325,-0.8395240307,1
207,289,0.1363523006,-1.579871416,1
207,321,-0.1506898105,-2.19889164,1
207,353,-0.2725299001,-1.86125803,1
207,385,-0.07118973136,-1.489309907,1
207,417,-0.4238515198,-1.661046743,1
207,449,-0.06883645058,-0.9615064859,1
207,481,-0.1681571603,-0.8306187391,1
207,513,-0.5929185748,-0.4988186359,1
207,545,-0.3160422444,0.001523211598,1
207,577,0.1231618524,0.2831340432,1
207,609,0.7350324988,0.4594095945,1
207,641,0.9659956098,0.2833963037,1
207,673,0.2202243805,-0.2166096121,1
207,705,0.4881001711,0.09964159131,1
207,737,1.21054256,1.833688617,1
207,769,1.490113139,0.6286830306,1
207,801,3.07625556,-0.2597135305,1
207,833,5.316483498,-0.6257853508,1
207,865,6.268886089,0.6292332411,1
207,897,6.663666725,1.922745109,1
207,929,7.340647221,-0.9970180392,1
207,961,-6.935789585,8.463458061,1
207,993,8.082840919,-1.275485277,1
207,1025,7.305884361,-2.713943481,1
207,1057,5.828456879,-2.464087009,1
207,1089,4.426661491,0.8732515574,1
207,1121,5.590465069,1.162056327,1
207,1153,6.861196041,-1.57385838,1
207,1185,-1.786808491,11.57566929,1
207,1217,3.515614033,-0.684673667,1
207,1249,6.459340572,-2.018047333,1
207,1281,9.110563278,-2.163181782,1
207,1313,10.51177692,-2.688405514,1
207,1345,8.731042862,-4.604014397,1
207,1377,6.288741112,-5.789608479,1
207,1409,7.52351284,-3.614780903,1
207,1441,8.100426674,-2.740198135,1
207,1473,6.960334301,-3.568680048,1
207,1505,3.731143475,-3.530551195,1
207,1537,3.379806995,-4.081472397,1
207,1569,2.275188923,-3.206351042,1
207,1601,1.24129951,-2.700438023,1
207,1633,0.7165460587,-1.943226337,1
207,1665,-0.6267730594,-2.004233837,1
207,1697,-0.271502316,-1.432308316,1
207,1729,0.3908666372,-1.451673269,1
207,1761,0.5047926903,-0.8191060424,1
207,1793,0.4786049128,-0.4944489002,1
207,1825,0.1230085194,0.3783462942,1
207,1857,-0.5352290869,-0.7963761091,1
207,1889,-1.50916779,-1.044911265,1
207,1921,-1.017065644,0.5489032865,1
207,1953,-0.7821181417,-0.8533818722,1
207,1985,-0.06123510003,-0.6263753772,1
207,2017,0.4349230528,-0.2555983067,1
239,33,-0.6460134983,2.643766642,1
239,65,-0.6563462019,-2.495760202,1
239,97,-0.79136163,-3.76538229,1
239,129,-0.6123105884,-2.224761724,1
239,161,-0.3534633219,-3.611381292,1
239,193,-0.2875688672,-2.53354454,1
239,225,-0.2170930505,-1.627324581,1
239,257,-0.1607087851,-0.1827152371,1
239,289,1.823174953,8.185100555,1
239,321,-0.09048876166,-1.164884329,1
239,353,0.01325021684,-1.689817905,1
239,385,-0.06913255155,-1.440129638,1
239,417,0.1629753411,-1.588783145,1
239,449,14.18586159,12.08043098,1
239,481,-0.8292415142,-0.7034332752,1
239,513,-0.3954264224,-0.6280192137,1
239,545,0.517655313,0.2746711969,1
239,577,0.2730939686,0.01359146833,1
239,609,0.7022830248,0.238311857,1
239,641,1.423549891,0.04237997532,1
239,673,0.7705777884,0.02883129194,1
239,705,-0.2992689013,0.03483471274,1
239,737,0.07611823082,0.7729629278,1
239,769,0.6663632393,0.7289090753,1
239,801,1.990499258,-0.4379117489,1
239,833,4.79070425,-0.8145397902,1
239,865,4.836773396,0.2469749749,1
239,897,6.8823452,2.131425619,1
239,929,6.918923855,0.6497993469,1
239,961,5.377557755,-1.023620367,1
239,993,6.042756557,-1.193288207,1
239,1025,5.097613335,-1.919658661,1
239,1057,4.634471416,-2.056479454,1
239,1089,21.44934654,3.689636707,1
239,1121,18.62096405,0.0008819103241,1
239,1153,6.150403976,-1.604400873,1
239,1185,9.405789375,-3.819359064,1
239,1217,8.214920044,-1.955544233,1
239,1249,8.157208443,-1.874009371,1
239,1281,8.981056213,-2.102394819,1
239,1313,-8.85562706,-8.141073227,1
239,1345,8.052807808,-5.271499634,1
239,1377,7.387070179,-5.063386917,1
239,1409,6.958477974,-5.088200569,1
239,1441,6.882130146,-4.673244476,1
239,1473,5.885984898,-4.069703102,1
239,1505,4.94841814,-4.069042206,1
239,1537,5.166148663,-3.946166039,1
239,1569,3.951613188,-3.252754927,1
239,1601,1.990192652,-2.858379126,1
239,1633,1.017056942,-1.906405926,1
239,1665,-1.666512012,-2.420191765,1
239,1697,-0.6896824837,-2.03133297,1
239,1729,0.4320974052,-2.051712513,1
239,1761,0.8575702906,-1.422046304,1
239,1793,0.657124877,-0.6430236101,1
239,1825,0.50362885,-0.4394460917,1
239,1857,0.4388318062,-0.9478539228,1
239,1889,-0.2176078856,0.1363394409,1
239,1921,-0.72757411,0.6565877795,1
239,1953,-0.8175768256,-0.2710532844,1
239,1985,-0.1791263223,0.002732172608,1
239,2017,0.02488133311,-0.1896915436,1
271,33,-0.8435617089,2.430071592,1
271,65,-0.4135843515,-1.97974062,1
271,97,-0.7422479391,-3.298652887,1
271,129,-0.4816853404,-2.04955101,1
271,161,0.1489920318,-3.777902126,1
271,193,-0.2090402842,-2.194825411,1
271,225,-0.8289244175,-2.169701576,1
271,257,-2.660637379,-2.858271599,1
271,289,18.80199814,-4.85734129,1
271,321,-1.353222966,-0.6130116582,1
271,353,-0.3122355342,-1.035938025,1
271,385,-0.1027956456,-1.471338034,1
271,417,-0.06125226617,-1.696305752,1
271,449,-0.1844381094,-1.250741005,1
271,481,-0.6825335622,-0.7329946756,1
271,513,-0.5841577053,-0.2679772079,1
271,545,-0.05658134818,1.235652924,1
271,577,-0.03901144862,-0.004010006785,1
271,609,-0.1232365966,-0.0748860985,1
271,641,0.3405386209,-0.1917609572,1
271,673,0.5662873387,-0.3484988213,1
271,705,-0.01111900806,0.2388860881,1
271,737,-0.07420819998,0.5588860512,1
271,769,0.5609158874,0.1037092656,1
271,801,1.515413284,-0.03269338608,1
271,833,3.372988462,-0.1599504948,1
271,865,4.912357807,-0.8191403151,1
271,897,6.483218193,0.3568296731,1
271,929,7.141008377,0.3887995481,1
271,961,4.18335104,-1.760007739,1
271,993,3.679081917,-1.632407665,1
271,1025,17.38070488,7.822839737,1
271,1057,3.733512878,-1.038757563,1
271,1089,1.343257904,-0.5429205894,1
271,1121,27.26688766,-3.908454657,1
271,1153,8.442269325,-1.952258587,1
271,1185,9.565073013,-3.029766083,1
271,1217,8.720288277,-1.999202013,1
271,1249,9.391962051,-1.715345383,1
271,1281,9.720630646,-2.530070305,1
271,1313,9.171491623,-5.310175419,1
271,1345,8.076910019,-5.091266632,1
271,1377,7.052484989,-4.573090553,1
271,1409,5.806842804,-4.599099636,1
271,1441,5.432718277,-4.41869688,1
271,1473,5.375391006,-4.286240101,1
271,1505,17.87693405,-17.40301132,1
271,1537,4.528249741,-3.638956785,1
271,1569,3.318840265,-3.001350641,1
271,1601,2.522937536,-1.975571871,1
271,1633,1.882568121,-1.811465383,1
271,1665,0.4667124748,-1.619588375,1
271,1697,0.2369762659,-2.804515839,1
271,1729,0.589500308,-2.31182313,1
271,1761,0.8986578584,-1.543119431,1
271,1793,0.6627556682,-0.7542190552,1
271,1825,0.5251488686,-0.2064152956,1
271,1857,1.030110598,-0.02086015046,1
271,1889,0.3724327683,-0.02261099219,1
271,1921,-0.4160204232,-0.5896368623,1
271,1953,-0.7528949976,-0.2306713164,1
271,1985,-0.6620612144,0.494679302,1
271,2017,-0.6259728074,-0.08314999938,1
303,33,-0.8123035431,2.764703989,1
303,65,-0.510404408,-0.4082193673,1
303,97,-0.6598312855,-0.8731787205,1
303,129,-0.4908069372,-1.852787971,1
303,161,-0.2514374256,-3.558035612,1
303,193,-0.3478640318,-1.879765153,1
303,225,-0.9747347832,-0.6982371807,1
303,257,11.70619583,11.18930054,1
303,289,10.62236214,8.216638565,1
303,321,7.850168705,16.95255089,1
303,353,-0.4758049846,-1.748428106,1
303,385,-0.05955949426,-1.887721062,1
303,417,-0.5842599273,-2.95270586,1
303,449,0.0604980588,-0.723941803,1
303,481,-0.4630894065,-0.1232814193,1
303,513,-1.227867484,0.09425270557,1
303,545,-0.7289140821,0.4319760799,1
303,577,-0.4275439382,-0.2965193689,1
303,609,0.003730110824,-0.2835217118,1
303,641,-0.01588008553,0.1215394065,1
303,673,-0.1782659888,0.2821218073,1
303,705,0.007754594088,0.8640036583,1
303,737,0.03808239102,1.105145693,1
303,769,0.7234492302,0.09037680924,1
303,801,2.43368268,-0.4863220453,1
303,833,4.51453495,-1.364134669,1
303,865,5.576124191,-2.333040953,1
303,897,5.940248489,-1.963737488,1
303,929,5.493616104,-2.090811729,1
303,961,2.054656029,-1.784777522,1
303,993,1.55066967,-1.050389647,1
303,1025,4.587408066,1.616698146,1
303,1057,5.012125969,3.438595057,1
303,1089,10.05136776,-0.4432594776,1
303,1121,8.415997505,-1.197010398,1
303,1153,9.520183563,-1.032824993,1
303,1185,10.48009968,-0.8516037464,1
303,1217,10.64092445,-1.995134711,1
303,1249,11.26903439,-2.008052349,1
303,1281,10.63852787,-2.6992836,1
303,1313,9.293827057,-5.380216599,1
303,1345,8.018122673,-4.69073534,1
303,1377,6.849326134,-5.30243206,1
303,1409,5.668905735,-4.71513319,1
303,1441,5.679179192,-3.692124367,1
303,1473,20.0064106,4.87389946,1
303,1505,3.800943375,-3.239999771,1
303,1537,3.378625393,-2.904199123,1
303,1569,2.992877245,-2.13135314,1
303,1601,2.541023016,-1.050461292,1
303,1633,6.330918312,17.17472458,1
303,1665,1.77407074,-1.103658557,1
303,1697,0.932877779,-2.199513912,1
303,1729,0.9345557094,-2.990744352,1
303,1761,0.6298101544,-1.89753747,1
303,1793,0.3279902041,-0.6615290642,1
303,1825,0.2970859408,0.4173312187,1
303,1857,0.8038102388,-0.1082167625,1
303,1889,0.6668150425,-0.5251415968,1
303,1921,0.08478162438,-0.6503233314,1
303,1953,-0.5705544949,0.04938697815,1
303,1985,-0.6504956484,0.6545969248,1
303,2017,-0.5122146606,-0.03612942994,1
335,33,12.53189564,3.559904575,1
335,65,-0.07127535343,-2.322721004,1
335,97,-0.604831934,-0.8104937077,1
335,129,-0.9555892944,-1.666524887,1
335,161,-1.101343274,-2.675508499,1
335,193,-1.0116539,-1.343744755,1
335,225,-1.362938166,-0.4340962172,1
335,257,-1.698342562,-0.5208851099,1
335,289,-1.331693411,-0.7028445005,1
335,321,-1.112141132,-2.119854927,1
335,353,-0.9863626957,-2.901819944,1
335,385,-0.6467894316,-2.02483201,1
335,417,-1.199603796,-2.14646244,1
335,449,-0.8923276067,-0.1601285934,1
335,481,-0.618321836,0.75930655,1
335,513,-0.2146509588,0.04620023072,1
335,545,-0.05274370313,-0.4324768782,1
335,577,-0.6928645968,-0.9420984983,1
335,609,0.01163694263,-0.4903661013,1
335,641,0.6010422111,0.469032824,1
335,673,0.1571387351,1.24137187,1
335,705,-0.151643008,1.048794508,1
335,737,0.2835656404,0.8861197233,1
335,769,0.908198595,-0.6265335679,1
335,801,2.696176767,-2.253693104,1
335,833,4.953010082,-1.214095354,1
335,865,6.665008545,-1.9366045,1
335,897,7.138978004,-2.766693592,1
335,929,5.386790276,-2.018170595,1
335,961,3.27244854,-2.099695683,1
335,993,3.703421116,-1.135819316,1
335,1025,4.380941391,0.7887562513,1
335,1057,5.175109863,2.572810173,1
335,1089,6.425126076,-0.3866259456,1
335,1121,8.859278679,-1.519551992,1
335,1153,11.39066505,-5.531770706,1
335,1185,11.19020939,-1.80442059,1
335,1217,11.68859768,-1.838605523,1
335,1249,11.44530392,-1.826635599,1
335,1281,10.41139889,-2.490272522,1
335,1313,8.643041611,-3.732127428,1
335,1345,8.320941925,-4.083485603,1
335,1377,7.275154114,-6.484453201,1
335,1409,6.282814026,-5.509346485,1
335,1441,6.489259243,-3.850922585,1
335,1473,4.956053257,-2.798099041,1
335,1505,3.529755354,-2.252115965,1
335,1537,3.519140959,-2.113605976,1
335,1569,3.559287548,-1.518345714,1
335,1601,4.250816345,-0.5543763638,1
335,1633,4.746823311,-0.1539269686,1
335,1665,2.826730251,-0.5646198988,1
335,1697,0.964682579,-0.8373458385,1
335,1729,0.800031662,-2.745712519,1
335,1761,0.5663654804,-2.918039799,1
335,1793,-0.2136979103,-1.592822433,1
335,1825,0.4756964445,0.08221042156,1
335,1857,0.9510902762,-0.5991829634,1
335,1889,0.05854392052,-1.382692337,1
335,1921,-0.3232165575,-0.4184476137,1
335,1953,-0.3950871527,-0.2111642659,1
335,1985,-0.4243891239,0.2250277251,1
335,2017,-0.2554281354,0.09963107109,1
367,33,0.9262601137,3.316991806,1
367,65,-2.359091043,-4.668731213,1
367,97,-0.7281658649,-1.412327051,1
367,129,-1.01122129,-4.425076485,1
367,161,-2.607239723,-2.958240509,1
367,193,-2.350620985,-1.038228869,1
367,225,-2.403709412,-0.5721427202,1
367,257,-1.896863818,-0.8800767064,1
367,289,-1.919707775,-1.119359374,1
367,321,-1.81507957,-1.485686183,1
367,353,-1.035775661,-1.538791895,1
367,385,-0.5030500889,-1.22195673,1
367,417,-0.8522332907,-1.10678637,1
367,449,-1.691782355,-0.210321784,1
367,481,0.007232010365,0.4995471239,1
367,513,1.684432745,0.2573265433,1
367,545,1.192830443,-0.2810359001,1
367,577,0.04305326939,-0.6771273613,1
367,609,0.2013344169,-0.3596840203,1
367,641,0.5454304218,0.3775478005,1
367,673,0.05694013834,0.4210262299,1
367,705,0.8567909002,-0.1264648438,1
367,737,1.673488379,0.02783860266,1
367,769,1.075443029,-0.9010944366,1
367,801,2.767332792,-1.190121412,1
367,833,5.060495853,-0.04521477222,1
367,865,4.441388607,-1.404024482,1
367,897,5.331731319,-2.305503368,1
367,929,6.604420662,-2.559105873,1
367,961,5.33528614,-1.453955531,1
367,993,5.708967209,-0.0172700882,1
367,1025,6.060248852,-0.2232938409,1
367,1057,4.649702549,-0.2877710462,1
367,1089,6.267075539,-0.5926195383,1
367,1121,8.637868881,-3.061449766,1
367,1153,10.64944744,-6.313821793,1
367,1185,12.13587856,-6.196366787,1
367,1217,12.07634449,-1.778855324,1
