PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 21, filenames: A:[21]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[22]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.2358851433,-0.3048567772,1
47,65,8.002967834,8.072975159,1
47,97,7.573881626,19.26965523,1
47,129,-3.015250921,1.216457248,1
47,161,-5.611339569,-1.282643795,1
47,193,-6.571487427,-0.853012085,1
47,225,-3.600058079,-0.8106160164,1
47,257,-0.6405671835,-1.828163624,1
47,289,-0.1210885048,-2.286814213,1
47,321,0.8182058334,-3.272366285,1
47,353,1.020612478,-3.720080853,1
47,385,0.4126737118,-1.509970307,1
47,417,-0.07185316086,-1.245253563,1
47,449,-1.073530674,-0.652341485,1
47,481,-1.2301898,1.321577668,1
47,513,-1.102423191,2.770928383,1
47,545,-1.132451892,3.227123737,1
47,577,-0.3584671021,1.547052622,1
47,609,-0.1846420765,-1.323816299,1
47,641,-0.2407615185,-1.287331223,1
47,673,-0.5427730083,-0.20897609,1
47,705,-0.234005928,0.1597256064,1
47,737,0.5752151012,0.2439418435,1
47,769,0.6167685986,0.5870988369,1
47,801,0.2692701817,0.7381353378,1
47,833,-0.2661702633,1.468900204,1
47,865,0.05247960985,1.268146396,1
47,897,-0.2301869392,0.7104536891,1
47,929,9.897665024,-13.71054363,1
47,961,-5.652994633,-0.840883553,1
47,993,-0.8872358799,-0.5336452723,1
47,1025,-0.7578166723,-0.7103625536,1
47,1057,0.1464326382,-1.335916996,1
47,1089,0.847556591,-1.153341055,1
47,1121,0.6270502806,-1.242641091,1
47,1153,0.4645025134,-0.03564614058,1
47,1185,0.4569824338,0.8076742887,1
47,1217,0.9834528565,1.592988253,1
47,1249,1.117412925,3.135933399,1
47,1281,0.5383777618,2.067244291,1
47,1313,0.2406737804,1.022013426,1
47,1345,0.4756631851,-0.1571629047,1
47,1377,1.47448945,-1.342891097,1
47,1409,1.713086128,-0.3317373395,1
47,1441,0.6017737389,0.775775969,1
47,1473,-0.2983599901,0.4193000793,1
47,1505,0.7920863628,0.1285580397,1
47,1537,2.479544401,0.3666517437,1
47,1569,1.534697771,-0.0517078042,1
47,1601,-0.7201758623,-0.7783107758,1
47,1633,-1.099106073,-2.62213707,1
47,1665,0.4645698071,-2.56642437,1
47,1697,0.9414879084,-1.897707224,1
47,1729,0.6471114159,-2.177582502,1
47,1761,0.3097741902,-1.087653041,1
47,1793,0.5179407001,-0.5152173042,1
47,1825,1.004407883,-0.365734458,1
47,1857,1.252805591,-0.01747301221,1
47,1889,0.7493200302,0.1972487569,1
47,1921,0.5841649771,0.1943030357,1
47,1953,0.2890734076,0.6205630302,1
47,1985,-0.02652871609,-0.06748525053,1
47,2017,-0.7614169717,-4.564081669,1
79,33,-1.067271709,1.024947405,1
79,65,-1.208248615,-1.266575813,1
79,97,6.126930237,15.4686451,1
79,129,-2.078761101,-0.3177108467,1
79,161,-2.599022388,-0.8037771583,1
79,193,-3.671659946,-0.8492157459,1
79,225,-2.978251934,-1.002924562,1
79,257,-1.754940867,-1.122909307,1
79,289,-1.275052905,-1.677454591,1
79,321,-3.300922871,-2.554383278,1
79,353,-2.600357533,-2.416256666,1
79,385,-0.2188204527,-1.722221613,1
79,417,-0.01393315196,-1.376816988,1
79,449,-0.4886756837,-0.4474152923,1
79,481,-0.5116531849,0.7994340062,1
79,513,-1.322352648,2.776832104,1
79,545,-2.478681564,3.953230858,1
79,577,-0.72108531,1.387138844,1
79,609,-0.3113213778,-0.2069327533,1
79,641,-0.7649607658,-0.3050762415,1
79,673,-0.5161916614,-0.6333780289,1
79,705,0.08620138466,-0.4337036312,1
79,737,0.737959981,-0.03332281113,1
79,769,0.6681451797,0.313208878,1
79,801,0.1050164104,0.1104651988,1
79,833,-0.2868863046,1.069614887,1
79,865,-0.3366953731,0.2368722558,1
79,897,-0.5185866952,-0.306804806,1
79,929,-0.2045546472,-0.05214819312,1
79,961,-0.2421522439,-0.0002648085356,1
79,993,-0.5890657902,0.2456411421,1
79,1025,-1.446133733,0.4768890738,1
79,1057,-1.064907789,-0.4098196626,1
79,1089,-0.3828968108,-1.597269773,1
79,1121,0.1545888484,-1.517366052,1
79,1153,1.011945605,-1.091555953,1
79,1185,0.4933179617,0.05623549223,1
79,1217,0.5565677881,0.6390131116,1
79,1249,0.4502331614,0.923383832,1
79,1281,0.06939461827,0.6591449976,1
79,1313,-0.2795107961,-0.5125285387,1
79,1345,-1.626045823,-0.07579919696,1
79,1377,-0.4415330887,0.6387512088,1
79,1409,0.2961061001,0.7703561187,1
79,1441,-0.1653837562,1.967593193,1
79,1473,1.372016072,0.1737155318,1
79,1505,2.148020744,0.5927507877,1
79,1537,3.165827274,1.035867691,1
79,1569,2.710122108,0.6185478568,1
79,1601,0.01635468006,0.5951237679,1
79,1633,-0.4422301054,-0.7343693376,1
79,1665,1.170421124,-1.266150475,1
79,1697,1.368535161,-3.808634758,1
79,1729,0.2632824183,-3.187433958,1
79,1761,-0.4081717134,-1.599937201,1
79,1793,0.4686685801,-0.6057772636,1
79,1825,1.119244814,-0.2816395164,1
