PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 30, filenames: A:[30]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[31]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,14.61542034,0.06758069992,1
47,65,-2.992928505,-3.294506073,1
47,97,-1.220396996,0.1645985544,1
47,129,-0.5874736309,-0.5295517445,1
47,161,0.1349452734,-1.792155981,1
47,193,0.8238282204,-3.127552986,1
47,225,0.8687497377,-2.040760994,1
47,257,0.4995843172,-1.305028677,1
47,289,-0.7342113256,-1.458204746,1
47,321,-1.131439209,-0.7740268707,1
47,353,2.307276249,19.73732948,1
47,385,1.859642506,1.281466961,1
47,417,0.09962406754,0.9856868982,1
47,449,-0.7105579376,-0.8622431755,1
47,481,-0.2999441624,-1.766691804,1
47,513,-1.424253106,-0.4586045146,1
47,545,-1.304786444,-0.4622715116,1
47,577,-0.7009473443,-0.8509540558,1
47,609,-0.1432414055,-2.725386143,1
47,641,0.5219222307,-1.032824993,1
47,673,0.2504107952,0.1456865668,1
47,705,0.5897759199,0.1951436996,1
47,737,0.5751202106,0.07859545946,1
47,769,0.1157811284,-0.04944074154,1
47,801,-0.364364326,-0.7166168094,1
47,833,-1.001794815,0.05902528763,1
47,865,-0.9421172738,-1.193892479,1
47,897,-1.116587281,-2.086664677,1
47,929,-0.04144376516,-0.5752020478,1
47,961,0.08263063431,0.9811407328,1
47,993,-1.018162489,0.1538626552,1
47,1025,-1.433238149,-0.6937315464,1
47,1057,-1.445004225,-1.252741337,1
47,1089,-1.546281576,-1.835643768,1
47,1121,-0.92316854,-1.047877312,1
47,1153,-0.6325726509,-0.9735872746,1
47,1185,-1.321256757,-0.129319191,1
47,1217,-1.430459738,0.3880859613,1
47,1249,-1.713939667,0.5010876656,1
47,1281,-2.83301568,-0.6755287647,1
47,1313,-3.772442341,-1.493525624,1
47,1345,-3.944615364,-1.793101072,1
47,1377,-3.219130754,-1.535438538,1
47,1409,-3.096446037,-0.1412603855,1
47,1441,-3.052529335,0.16147089,1
47,1473,-3.121126175,-1.48732388,1
47,1505,-2.656822205,-1.616363764,1
47,1537,-0.9327985048,-1.563862324,1
47,1569,-0.5663723946,-1.801410198,1
47,1601,-0.3187012672,-1.21320045,1
47,1633,-1.454798579,0.2010615915,1
47,1665,-1.388495088,0.9523574114,1
47,1697,-1.224315643,0.5450669527,1
47,1729,-3.127169847,-1.19390893,1
47,1761,-1.648702145,-1.481453896,1
47,1793,-1.2563591,-1.090076327,1
47,1825,-1.631378055,-0.3890138865,1
47,1857,-1.725611806,-0.642305851,1
47,1889,-1.384293318,-0.8867453933,1
47,1921,-0.1045023203,-0.1789728403,1
47,1953,1.657627344,-0.2373093963,1
47,1985,2.065796137,-0.06857931614,1
47,2017,-0.06451559067,-0.1060479879,1
79,33,-0.2557620406,0.231140554,1
79,65,-0.7945010066,-0.7831794024,1
79,97,-0.4367926717,-0.2625456154,1
79,129,0.4615650177,-0.6805305481,1
79,161,0.9175121784,-1.195867896,1
79,193,1.03183949,-1.493338346,1
79,225,0.8256061077,-1.377169371,1
79,257,0.3990859985,-1.542303801,1
79,289,-0.2417420745,-0.4821910858,1
79,321,-1.096147537,0.3307220936,1
79,353,0.08848953247,-0.05753958225,1
79,385,0.8295192719,0.2916532457,1
79,417,0.2036024034,0.4237258434,1
79,449,0.3750264645,0.7136802673,1
79,481,0.553561151,-0.7857092023,1
79,513,-0.7799833417,-0.1641340852,1
79,545,-1.09393096,-0.1648167968,1
79,577,-0.254216224,-0.9136829376,1
79,609,0.03324578702,-1.360068321,1
79,641,-0.2022653222,-1.245289564,1
79,673,-0.1174218804,-0.6598666906,1
79,705,0.5896775723,-0.06108084321,1
79,737,0.3156579733,0.1685115844,1
79,769,0.05238804221,-0.6358398199,1
79,801,0.7230711579,-0.5830023289,1
79,833,0.4525731802,-0.06929540634,1
79,865,-1.280057669,-4.25940609,1
79,897,-1.4210006,-4.006154537,1
79,929,0.02303636074,-0.1189465523,1
79,961,0.1800093651,0.3979679346,1
79,993,-0.5295051336,-0.1595879197,1
79,1025,-2.81976366,-1.168639183,1
79,1057,-3.623815536,-0.2442678511,1
79,1089,-2.477046728,-0.06498235464,1
79,1121,-2.600120544,-0.3095987439,1
79,1153,-1.441431165,0.1121004224,1
79,1185,-0.8163478374,0.4826022387,1
79,1217,-2.205603361,0.6534131765,1
79,1249,-4.248424053,0.23243846,1
79,1281,-2.981973171,-0.6560275555,1
79,1313,-2.666922808,-0.8163472414,1
79,1345,-2.203697681,-0.6021045446,1
79,1377,-1.328931093,-0.2818238735,1
79,1409,0.08346223831,1.226240158,1
79,1441,-0.1896351576,1.083092213,1
79,1473,-1.097679853,-0.4223001003,1
79,1505,-1.185768843,-0.3887812495,1
79,1537,-1.480029345,-1.104421735,1
79,1569,-3.181343555,-1.169396758,1
79,1601,-2.977381945,-0.2988864183,1
79,1633,-1.279340744,0.2207716405,1
79,1665,-1.564056396,1.041337729,1
79,1697,-2.260097027,1.352270126,1
79,1729,-6.606249809,-0.01705774665,1
79,1761,-1.576271057,-0.2818835974,1
79,1793,-1.388240099,-0.08770290017,1
79,1825,-1.849321842,0.6302149892,1
79,1857,-1.677848816,0.01792544127,1
79,1889,-1.161578298,-0.6782502532,1
79,1921,-0.9834163785,-0.7174095511,1
79,1953,-0.311196804,-0.4462705851,1
79,1985,-0.03367006779,0.07610690594,1
79,2017,0.1488628983,-0.07001259923,1
111,33,-0.6555373669,0.594458282,1
111,65,-0.7680486441,-0.9449059963,1
111,97,-0.5069909692,-0.7937172055,1
111,129,0.3733541369,-0.8753691912,1
111,161,0.8445008993,-0.8504881859,1
111,193,0.9379268289,-0.9614798427,1
111,225,0.869879365,-0.858682394,1
111,257,0.07589638233,-1.374219775,1
111,289,-0.1664583236,-0.303142339,1
111,321,-0.3477436602,-0.1162419319,1
111,353,0.2811152637,-0.6693536639,1
111,385,0.5370572805,-0.6236889362,1
111,417,-0.8421963453,-0.2917562723,1
111,449,-0.3006387055,0.4166457951,1
111,481,-0.08046621084,-0.5515848398,1
111,513,-0.4055916667,-0.6470713615,1
111,545,-0.3503525257,-0.5932893753,1
111,577,0.08703839779,-0.8133820295,1
111,609,0.08099934459,-1.329028487,1
111,641,-0.135979265,-1.805138588,1
111,673,-0.3615030646,-1.344917059,1
111,705,-0.1845904887,-0.7912464142,1
111,737,0.04933054745,-0.3201527596,1
111,769,0.1640993953,-0.7801077366,1
111,801,1.663799286,-0.4004223943,1
111,833,1.337418437,-0.2385614812,1
111,865,-0.2518495321,-0.8846833706,1
111,897,-0.2003484815,-0.2437385321,1
111,929,0.2224498987,0.8408253193,1
111,961,0.1841891408,0.4326909781,1
111,993,-0.2610298395,-0.3355739117,1
111,1025,-2.371740103,-0.864702642,1
111,1057,-3.576292992,-0.06624829769,1
111,1089,-1.865337133,0.4305391014,1
111,1121,-2.460007668,1.148017287,1
111,1153,-2.696304321,0.8055203557,1
111,1185,-1.983817816,0.5916861296,1
111,1217,-1.538254023,0.1729272902,1
111,1249,-2.345556259,0.06690740585,1
111,1281,-1.504388928,-0.1215206832,1
111,1313,-1.50697124,-0.2754347026,1
111,1345,-1.087172389,0.04558375478,1
111,1377,-0.3536527157,0.1914656162,1
111,1409,2.505796194,3.185716629,1
111,1441,1.139841676,1.182055235,1
111,1473,0.3938369155,-0.3273839355,1
111,1505,-0.9521040916,-0.3081377149,1
111,1537,-2.675040722,-0.3932681084,1
111,1569,-5.65998888,-1.309542298,1
111,1601,-3.701720476,0.9744189382,1
111,1633,-1.096254349,0.6258312464,1
111,1665,-1.094324112,0.6287683249,1
111,1697,-2.099858522,0.5993067026,1
111,1729,-4.19380331,0.2542185485,1
111,1761,-1.534755111,0.2669785023,1
111,1793,-1.490145206,0.2962838411,1
111,1825,-1.989984274,0.4180179238,1
111,1857,-1.888482094,0.2062437087,1
111,1889,-1.400219083,-0.4037787616,1
111,1921,-1.20294261,-0.1700847447,1
111,1953,-1.483604074,0.558968544,1
111,1985,-1.330926418,0.6309696436,1
111,2017,-0.1990653276,-0.2396714389,1
143,33,-0.9249200821,0.5400882959,1
143,65,-0.4831882715,-1.30191648,1
143,97,-0.3106817603,-1.303760529,1
143,129,-0.09840247035,-1.164405823,1
143,161,0.3140725493,-1.003163695,1
143,193,0.3753136396,-1.375535131,1
143,225,0.1755392253,-0.9900068045,1
143,257,-0.1811980158,-0.5986930728,1
143,289,-0.3712194264,-0.3671228886,1
143,321,0.3770826161,-0.6749584675,1
143,353,-0.2902147174,-0.9950116873,1
143,385,-1.328999996,-0.9692209959,1
143,417,-1.951238871,-0.694473505,1
143,449,-1.299051881,-0.6913583279,1
143,481,-0.6911256313,-0.8910455704,1
143,513,-0.7581462264,-0.6197248101,1
143,545,-0.3128566742,-0.3810144067,1
143,577,0.488601774,-0.7436728477,1
143,609,0.5980559587,-2.037472486,1
143,641,-0.4544439316,-4.392339706,1
143,673,-0.8396924138,-1.60628891,1
