PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 36, filenames: A:[36]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[37]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.5352576971,0.00197160244,1
47,65,-0.7973614335,-2.532021761,1
47,97,-1.577159882,-1.610980034,1
47,129,-1.314324379,0.5072532892,1
47,161,-0.9410164356,0.25925529,1
47,193,-0.1480184793,-0.5010322928,1
47,225,0.1927642822,-1.600388765,1
47,257,1.107723713,-2.17144537,1
47,289,1.449507236,-0.6315357685,1
47,321,2.865285873,-4.337908745,1
47,353,2.098570585,-6.641726971,1
47,385,0.706839323,-3.061161995,1
47,417,0.3368272781,-0.6154739857,1
47,449,0.2360265255,1.312771201,1
47,481,-0.3168700933,0.2862547636,1
47,513,-0.9353897572,-0.1864929795,1
47,545,-1.182407618,-0.7902653217,1
47,577,-0.6367029548,-1.054985523,1
47,609,0.05487334728,-0.3451770544,1
47,641,0.118981421,-0.6388781071,1
47,673,0.365309298,-1.048583627,1
47,705,-0.2933827639,-2.420238972,1
47,737,-1.030848503,-1.835892558,1
47,769,-0.3272576332,-0.9661090374,1
47,801,-0.1686038971,-1.031629324,1
47,833,-1.424295425,-1.606100202,1
47,865,-2.208978653,-1.039014339,1
47,897,-1.005597353,0.8267621994,1
47,929,-1.249344826,1.693591833,1
47,961,-1.422728062,0.8968210816,1
47,993,-0.8047431707,-0.8032735586,1
47,1025,-0.222859025,-0.9654592276,1
47,1057,-0.4348745942,-0.6083478928,1
47,1089,-0.9553349018,0.03246307373,1
47,1121,-1.429482341,0.5074548721,1
47,1153,-1.545046568,0.6482032537,1
47,1185,-1.703359127,1.326378465,1
47,1217,-2.066606998,0.9599127769,1
47,1249,-0.9929713011,-0.1357033849,1
47,1281,-0.2518799305,-0.6730185747,1
47,1313,-1.960648775,0.03676506877,1
47,1345,-4.456539154,0.812893033,1
47,1377,-5.39101553,0.5471303463,1
47,1409,-5.413346291,1.007790327,1
47,1441,-5.531405926,-0.1874932647,1
47,1473,-5.359027863,-1.518178582,1
47,1505,-3.882206917,-0.8895754814,1
47,1537,-6.453308582,-1.349837303,1
47,1569,-5.385238171,-2.120127201,1
47,1601,-3.184989929,-1.377154708,1
47,1633,-2.022940159,0.2570209503,1
47,1665,-1.730799794,-0.7859376073,1
47,1697,-0.1670434475,0.3686928153,1
47,1729,0.0994412303,1.234039307,1
47,1761,-0.1540394425,0.4176391363,1
47,1793,-0.3956713378,-0.8020833731,1
47,1825,-0.798388958,-1.275516272,1
47,1857,-1.026012301,-1.003236413,1
47,1889,-1.362722158,-0.6018957496,1
47,1921,-1.11847508,-0.9634757638,1
47,1953,-0.7484401464,-0.4955564439,1
47,1985,-0.954654336,-0.008977025747,1
47,2017,-0.5898778439,-0.08665648103,1
79,33,-0.772084415,1.049778461,1
79,65,-1.125902891,-2.824122667,1
79,97,-1.128288984,-2.694455624,1
79,129,-0.6544249058,-0.8238199949,1
79,161,-0.7252916098,-1.250828028,1
79,193,-0.4924998879,-1.591360092,1
79,225,-0.2026318908,-1.867608786,1
