PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 64, filenames: A:[64]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[65]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,5.092082977,7.351606369,1
47,65,1.524887443,-0.3876591623,1
47,97,-0.8567314148,-3.309437275,1
47,129,-1.741406441,-3.277424097,1
47,161,-1.641860962,-1.963389158,1
47,193,-0.3154489398,-1.000314832,1
47,225,1.569470644,-0.9140584469,1
47,257,2.952266455,-1.309594631,1
47,289,0.3825244904,-2.075485229,1
47,321,2.725203991,-3.323024273,1
47,353,1.505316019,-1.217845917,1
47,385,0.4012008905,-3.019500494,1
47,417,0.1705024242,-3.300251961,1
47,449,0.8251260519,-2.429036617,1
47,481,0.2967275977,-1.183436155,1
47,513,-0.2845897079,-0.3375130892,1
47,545,-0.318269968,0.2948304117,1
47,577,0.2099080235,0.5341663361,1
47,609,0.2509827614,0.1854041815,1
47,641,-0.08484947681,-0.1144705415,1
47,673,0.1097486466,0.1004925966,1
47,705,0.1527631283,0.6823040247,1
47,737,-0.4281206727,0.2863309383,1
47,769,-1.395856738,-6.152436733,1
47,801,0.4080296159,-4.545490265,1
47,833,0.8705064058,-1.2970016,1
47,865,0.6188669205,-0.9423301816,1
47,897,1.171037078,0.02821683884,1
47,929,0.03180587292,-1.933941841,1
47,961,-1.260862589,-3.671467781,1
47,993,-0.6077314615,-2.477144718,1
47,1025,-0.1747768521,-0.6472717524,1
47,1057,-0.1863219738,-1.921838522,1
47,1089,-0.2078601718,-3.009962559,1
47,1121,-0.5692191124,-3.213126421,1
47,1153,16.86983871,5.148684502,1
47,1185,-0.8473476171,-4.28635931,1
47,1217,-0.3256590962,-1.950562,1
47,1249,0.0721899271,0.3429613113,1
47,1281,0.3235524595,0.05109941959,1
47,1313,-0.01921412349,0.3114433289,1
47,1345,-0.6572309732,-1.155600309,1
47,1377,-1.585908055,-0.6219900846,1
47,1409,-1.524476647,-0.2781837583,1
47,1441,-0.2153852582,-1.280369997,1
47,1473,0.07222235203,-1.178308964,1
47,1505,0.02768880129,-0.2832208574,1
47,1537,-0.7251165509,-0.01270413399,1
47,1569,-0.773679018,-0.4411384761,1
47,1601,0.2876785398,-0.4853722453,1
47,1633,0.3757587075,-0.5187041163,1
47,1665,0.3838469684,-0.4082580805,1
47,1697,0.003413915634,-0.1019796729,1
47,1729,0.3924584985,0.1303195953,1
47,1761,0.05552276969,-0.7895350456,1
47,1793,-0.3857735395,0.7540335655,1
47,1825,-0.7128679156,0.9739845991,1
47,1857,-0.8230568171,1.434944749,1
47,1889,-0.2127497792,0.7333071232,1
47,1921,0.0001634061337,0.2989087999,1
47,1953,0.2845040262,0.2089488506,1
47,1985,0.2521704137,0.1374051422,1
47,2017,-0.3218561411,0.08381915092,1
79,33,1.964061379,3.882490158,1
79,65,-0.06633440405,-0.3899998069,1
79,97,-0.5035841465,-1.675531387,1
