PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 25, filenames: A:[25]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[26]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.182899714,3.732801914,1
47,65,0.0504077673,-1.690321684,1
47,97,0.1676098704,-4.782670975,1
47,129,-0.2740309834,-2.44374609,1
47,161,-1.277169347,-4.528790474,1
47,193,-1.586174726,-2.52784729,1
47,225,-0.9640352726,-2.489621639,1
47,257,-0.7356290817,-5.551887512,1
47,289,1.670448065,-3.85853529,1
47,321,-18.79885864,1.057682991,1
47,353,1.022103548,-3.664721012,1
47,385,1.850551009,-3.197158813,1
47,417,1.38808763,-4.192175388,1
47,449,0.0151476264,-4.149933338,1
47,481,-0.864423275,-1.81289506,1
47,513,-0.9454455376,-1.991432667,1
47,545,-0.436753273,-1.255432367,1
47,577,-0.1793419123,-0.235041976,1
47,609,-0.3124679327,-0.3076093197,1
47,641,-0.9988247156,-0.4887990952,1
47,673,-0.7893844843,-0.6131722927,1
47,705,0.2284843922,-0.9942481518,1
47,737,0.1193643808,-1.212452412,1
47,769,-0.6104421616,-2.87528944,1
47,801,-1.907374144,-4.585049629,1
47,833,-4.305523872,-4.372821808,1
47,865,-4.447047234,-3.995037556,1
47,897,-3.286373854,-3.356575727,1
47,929,-3.214511156,-2.20525074,1
47,961,-1.622877836,-0.5348173976,1
47,993,-0.8960022926,-0.5760536194,1
47,1025,-0.5632596016,-0.8294821978,1
47,1057,-0.5137643814,-0.2548395991,1
47,1089,-1.342662454,0.3652504683,1
47,1121,-1.521272898,-0.7285130024,1
47,1153,-1.155742884,-1.482770443,1
47,1185,-1.857280731,-2.351830006,1
47,1217,-3.666945934,-3.735431433,1
47,1249,-2.402484417,-1.464625835,1
47,1281,-0.7565886974,-0.4983312488,1
47,1313,0.1979048252,0.158513248,1
47,1345,-0.4971417189,-0.3645086884,1
47,1377,-10.66045952,-8.450109482,1
47,1409,-1.060531139,-2.973817348,1
47,1441,-2.753446341,-1.781013727,1
47,1473,-2.185702801,-0.3419138193,1
47,1505,-1.099014044,-0.1726328135,1
47,1537,-1.356300592,-0.7034455538,1
47,1569,-2.247477531,-0.1730264425,1
47,1601,-1.971655369,0.5092101097,1
47,1633,-0.6617853642,-0.01610302925,1
47,1665,-0.758887291,-1.461515546,1
47,1697,0.3257541656,-0.4491931498,1
47,1729,0.1142799854,-0.7336313725,1
47,1761,-0.536832571,-0.2870895863,1
47,1793,-1.433380365,-0.579189539,1
47,1825,-2.469595671,-1.165640116,1
47,1857,-3.189250946,-1.602198124,1
47,1889,-3.467689037,-1.648740292,1
47,1921,-1.86267519,-0.7369933128,1
47,1953,-1.418249369,-0.8068134785,1
47,1985,-1.563148975,-0.6610043049,1
47,2017,-0.9163067341,-0.03962367773,1
79,33,-1.269608259,2.04288578,1
79,65,-9.223043442,-4.717726231,1
79,97,-0.7198373675,-4.068634033,1
79,129,-1.201468229,-3.448071718,1
79,161,-0.7377852201,-3.775203466,1
79,193,-1.258050919,-4.103386402,1
79,225,-1.505566359,-3.864696026,1
79,257,-1.448577642,-3.769351244,1
79,289,-1.011055589,-3.987663984,1
79,321,5.884451866,-22.70029068,1
79,353,7.180027485,-4.812316895,1
79,385,1.182595491,-2.533365488,1
79,417,0.8945373297,-4.013129234,1
