PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 19, filenames: A:[19]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[20]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.6435966492,-0.4780817032,1
47,65,9.062090874,1.587015867,1
47,97,-0.2636335492,-1.415675282,1
47,129,-1.182614684,-2.773529053,1
47,161,-1.413012147,-0.0419562459,1
47,193,-1.295902133,-1.820302725,1
47,225,-1.006131411,-2.77629137,1
47,257,-2.131757975,-2.291872025,1
47,289,-1.051037908,-0.684632659,1
47,321,-0.5652066469,-0.1087230444,1
47,353,0.3295442462,0.3591020703,1
47,385,2.859808922,1.685712576,1
47,417,2.237212658,1.998263836,1
47,449,0.7588825226,0.4451105595,1
47,481,0.1049001217,-0.4329185486,1
47,513,-0.6258431673,-1.640503764,1
47,545,-1.107280493,-0.8247823715,1
47,577,-0.8854877949,-0.4203137159,1
47,609,-0.3438693285,-1.202904582,1
47,641,-0.01018744707,-0.9078798294,1
47,673,0.3626139164,-0.1494385004,1
47,705,0.1869994253,0.1937657595,1
47,737,-0.05451158434,0.1917049885,1
47,769,-0.3666403294,-0.6360325813,1
47,801,-0.0882973671,-1.356834173,1
47,833,3.029500484,-4.378178596,1
47,865,0.4221126437,0.2612507939,1
47,897,0.6328662634,1.609737873,1
47,929,0.08723202348,-0.4084137678,1
47,961,-0.1483879685,-1.722049594,1
47,993,0.9380975962,-1.391890049,1
47,1025,1.193829536,-0.6244772673,1
47,1057,-0.8091498613,0.1692391634,1
47,1089,-2.661384821,0.6025899649,1
47,1121,-2.298143387,0.1692447066,1
47,1153,0.006547689438,0.09955137968,1
47,1185,1.173122048,-0.08746421337,1
47,1217,0.916564405,-0.1568806171,1
47,1249,0.1873465776,-0.3857684135,1
47,1281,0.05837035179,-0.05328834057,1
47,1313,-0.01590824127,-0.7859530449,1
47,1345,0.1804897785,-1.05966568,1
47,1377,-0.1606320739,-0.6938343048,1
47,1409,-2.820833683,-1.395148873,1
47,1441,-3.713443279,-1.803792119,1
47,1473,-1.673619032,0.3101814389,1
47,1505,-0.9337806702,0.7737798095,1
47,1537,-1.305383205,0.2690787017,1
47,1569,-1.224132299,-0.4798823595,1
47,1601,-1.035052657,-0.4129229188,1
47,1633,-0.8352854252,0.05913431942,1
47,1665,-0.5367633104,1.200844526,1
47,1697,0.229954958,1.008817554,1
47,1729,0.3481758833,-0.2614867389,1
47,1761,-0.6333616972,-0.01122574508,1
47,1793,-1.309122562,0.1136137694,1
47,1825,-2.114144325,0.326167345,1
47,1857,-2.034021378,0.513166666,1
47,1889,-0.543892622,0.4812345505,1
47,1921,-0.5637570024,0.1571202278,1
47,1953,-0.2202637792,0.1314248443,1
47,1985,-0.1342348754,-0.4891708493,1
47,2017,-1.724152565,-1.09134984,1
79,33,-0.2052769065,0.8171536922,1
79,65,-0.5037540197,-3.390721083,1
79,97,-0.9462493658,-2.52283287,1
79,129,-1.630224109,-1.943244219,1
79,161,-1.708894849,-0.4254831076,1
79,193,-1.58210218,-1.191871166,1
79,225,-1.231404543,-1.475467205,1
79,257,-1.034144044,-0.7746911049,1
79,289,-0.6085315943,-0.4705438614,1
79,321,0.2657631636,-0.459431529,1
79,353,0.7698861361,0.4035681486,1
79,385,2.980569363,0.6986620426,1
79,417,3.983351707,1.266798496,1
79,449,3.87255621,0.6594375372,1
79,481,1.799809456,0.4198365211,1
79,513,5.204843998,-1.087125301,1
79,545,1.051152468,-0.4917504787,1
79,577,0.2617154419,-0.1935899854,1
79,609,0.1136733443,-0.3477498293,1
79,641,0.4011136889,-0.4741591215,1
79,673,0.3375816941,-0.8048195839,1
79,705,0.16595231,-0.9848348498,1
79,737,-0.1018196344,-0.6770219207,1
79,769,-0.4872326553,-0.9121695161,1
79,801,-0.3089878559,-0.6512140632,1
79,833,0.513463378,-0.5905774832,1
79,865,0.4224748015,-0.1527976096,1
79,897,0.1647143513,0.8937196136,1
79,929,-0.2032802403,-0.5368270278,1
79,961,-0.5142298937,-1.239933491,1
79,993,-0.371982336,-2.362448215,1
79,1025,-0.09317606688,-1.162184715,1
79,1057,-0.2755960226,0.1297673881,1
79,1089,-0.6993664503,-0.1669537127,1
79,1121,-1.160164475,0.007863730192,1
79,1153,-0.6997327805,-0.1424414814,1
79,1185,-0.1414603591,-0.6554225087,1
79,1217,-0.5803231001,-0.9302332401,1
79,1249,-1.420227289,-1.091247916,1
79,1281,-1.1223768,-0.6567966938,1
79,1313,-0.8468998671,0.2371708751,1
79,1345,-1.698356986,0.07684743404,1
79,1377,-2.25630331,-1.930550933,1
79,1409,-3.149553299,-2.422736168,1
79,1441,-4.093556404,-0.6209370494,1
79,1473,-3.004462242,0.1253010035,1
79,1505,-1.96829319,0.1285286695,1
79,1537,-1.146109462,-0.368678093,1
79,1569,-0.25278759,-0.5411365032,1
79,1601,0.3987351656,-0.4729481637,1
79,1633,0.1455879807,-0.1970613897,1
79,1665,0.08490926027,0.418595016,1
79,1697,0.1346248686,0.310752809,1
79,1729,-1.124331713,0.09285005927,1
