PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 23, filenames: A:[23]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[24]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.135725021,0.4900816679,1
47,65,0.8234181404,-2.796964407,1
47,97,-2.87936306,-1.831774473,1
47,129,-2.875479698,-0.4891610146,1
47,161,-2.315934658,-1.363576651,1
47,193,-0.8052015305,-1.465716362,1
47,225,-0.4540026188,-0.779817462,1
47,257,-1.489099741,-1.896141291,1
47,289,-0.8404707909,-1.494778752,1
47,321,0.7056952715,-0.9585149884,1
47,353,0.9834836721,-0.2213380337,1
47,385,-1.166512251,0.3062703013,1
47,417,-1.91124332,-0.3637976646,1
47,449,-1.59590137,-1.396992445,1
47,481,-0.2444534302,-0.9612281322,1
47,513,-0.01382493973,-1.362438798,1
47,545,-0.04261724651,-1.317570448,1
47,577,-0.04805701971,-0.8508040905,1
47,609,0.5559750795,-1.212707877,1
47,641,1.487367153,-0.9296448827,1
47,673,2.047327042,0.2847846448,1
47,705,1.665990472,1.08202219,1
47,737,0.9025679827,0.9812174439,1
47,769,0.2334778309,0.4542983472,1
47,801,0.3752578497,-0.2027960718,1
47,833,1.613872051,0.1003488302,1
47,865,1.492161751,1.215821505,1
47,897,1.370416403,1.422458172,1
47,929,0.7858250141,0.2887183428,1
47,961,-0.3068494797,-0.884013474,1
47,993,-0.546372056,-0.07871457934,1
47,1025,-0.3440057933,-0.01793259382,1
47,1057,-0.2656356096,-0.3059117794,1
47,1089,-0.1077304184,-0.006922155619,1
47,1121,-0.09976466,-0.3705585599,1
47,1153,0.1532286406,-0.8442103863,1
47,1185,0.2170154452,-0.964035511,1
47,1217,0.5909997225,-0.1330522448,1
47,1249,1.01199615,0.3080473542,1
47,1281,0.5415394306,0.4543771744,1
47,1313,0.3282935619,0.7932915688,1
47,1345,-0.4169291258,1.390202641,1
47,1377,0.2901334763,0.8634015322,1
47,1409,1.584189892,0.5031187534,1
47,1441,2.013809204,1.757244468,1
47,1473,1.466631174,1.410144567,1
47,1505,0.7972171307,1.228983879,1
47,1537,0.3665992022,-0.2641568184,1
47,1569,0.3648356795,-0.5640021563,1
47,1601,-0.321282506,-0.2045331001,1
47,1633,-0.6445221901,-0.5648502111,1
47,1665,-0.9884892702,-0.1669844985,1
47,1697,-0.2226786613,1.007293701,1
47,1729,0.4717286229,1.551922321,1
47,1761,0.2734440565,0.5111117363,1
47,1793,-0.2710350156,1.333161354,1
47,1825,-0.3945875168,1.229398966,1
47,1857,0.1362237334,0.3359363079,1
47,1889,0.4738463163,0.5326733589,1
47,1921,-0.3427064419,0.2953847051,1
47,1953,-0.6504411697,-0.05086874962,1
47,1985,-1.218326807,0.2362492085,1
47,2017,-0.9881372452,-0.05708676577,1
79,33,23.13055038,1.034238458,1
79,65,-2.168723583,-0.7792092562,1
79,97,-2.403251886,19.13103294,1
79,129,6.020864487,2.83695507,1
79,161,-3.434961319,-1.28791523,1
79,193,-3.24661994,-1.429796815,1
79,225,-2.998780251,-1.320796371,1
79,257,-2.503421545,-1.445846081,1
79,289,-1.00096035,-1.411517262,1
79,321,-0.5350346565,-1.55861938,1
79,353,-0.2616183162,-0.5330038667,1
79,385,-0.7466092706,0.2299680412,1
79,417,-1.266008854,-0.1013115048,1
79,449,-1.730932236,-0.5171165466,1
79,481,-0.3686330318,-0.335381031,1
79,513,-0.07374577224,-0.1892267466,1
79,545,0.3212712407,-0.3105202913,1
79,577,0.6682651043,-0.05990165472,1
79,609,0.3786667585,-0.4851543903,1
79,641,0.5220584869,-0.4129785895,1
79,673,1.392524719,0.02396407723,1
79,705,1.585257649,-0.002286970615,1
79,737,1.037776709,0.01349374652,1
79,769,0.5104786158,0.2587565184,1
79,801,0.8973470926,0.2554258108,1
79,833,2.370588541,1.043688297,1
79,865,2.18897891,2.994678497,1
79,897,1.255509973,1.599938869,1
79,929,1.752607226,1.057894111,1
79,961,0.7082666159,0.4204449058,1
