PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 14, filenames: A:[14]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[15]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.3864731789,0.4030374885,1
47,65,-8.665041924,-4.684987545,1
47,97,-8.007223129,0.1096713543,1
47,129,-6.999486923,1.202425003,1
47,161,-4.630905628,0.8125059605,1
47,193,-3.064192772,1.130393744,1
47,225,-1.571210384,0.0761808753,1
47,257,-2.150321007,0.5479245186,1
47,289,-4.575498581,0.9006892443,1
47,321,-3.383824348,0.5918581486,1
47,353,-1.959252357,0.2036026716,1
47,385,-1.773808002,-0.3593358994,1
47,417,-1.053469658,-2.489337921,1
47,449,-0.4352359772,-2.698753357,1
47,481,-4.631256104,-4.441209793,1
47,513,-2.808729649,-4.931392193,1
47,545,-1.907881737,-6.060233116,1
47,577,-1.445778966,-5.088295937,1
47,609,-1.024792671,-1.575172424,1
47,641,-1.067404032,0.3920485973,1
47,673,-0.6608934402,-0.3976808786,1
47,705,-0.9736292362,-0.4950256348,1
47,737,-0.3855011463,0.1714696884,1
47,769,0.3369711041,0.447765708,1
47,801,1.169065952,-0.734197855,1
47,833,3.526680231,-7.462280273,1
47,865,-12.4847126,10.20186424,1
47,897,-0.5507050753,-2.154799461,1
47,929,1.840026855,-2.722203255,1
47,961,2.028503895,-2.298018932,1
47,993,0.3652914762,-0.658418417,1
47,1025,-1.629514694,-1.274643898,1
47,1057,-1.624205351,-2.149951458,1
47,1089,-0.9957602024,-1.276963234,1
47,1121,-0.1361445189,-0.3620430231,1
47,1153,-1.102446437,-0.12530303,1
47,1185,-1.080899954,-1.875374079,1
47,1217,-1.849881649,-3.601577044,1
47,1249,-2.999321461,-5.731414318,1
47,1281,-3.788884163,-4.736459732,1
47,1313,-2.76657629,-0.5276595354,1
47,1345,-4.645697594,-0.4353512228,1
47,1377,-4.436537743,-0.2315692902,1
47,1409,-3.171990871,-0.5726146698,1
47,1441,-1.250677347,-0.8793153763,1
47,1473,-1.393710613,-1.200359344,1
47,1505,-3.526723623,-0.468941927,1
47,1537,-1.150815964,0.9560790062,1
47,1569,-0.9098911285,0.3759901524,1
47,1601,-0.5153040886,0.1935793161,1
47,1633,-3.44967556,0.7993701696,1
47,1665,-6.232840538,1.78942585,1
47,1697,-5.769083023,1.132361174,1
47,1729,-0.4263982773,0.2432951927,1
47,1761,-6.815640926,-0.2934185266,1
47,1793,-4.268084049,1.054540873,1
47,1825,-3.531564236,1.793831348,1
47,1857,-3.249259949,2.265129566,1
47,1889,-1.996396542,1.06018281,1
47,1921,-2.043908834,1.187842488,1
47,1953,-0.7919009924,-0.04746508598,1
47,1985,-0.2927564979,0.102919288,1
47,2017,-0.4492752552,0.02973127365,1
79,33,-0.549605608,-0.02379638702,1
79,65,-13.87640858,-2.895948887,1
79,97,-7.792125702,-0.2699753046,1
79,129,-6.020255089,0.2702226639,1
79,161,-4.711338043,-0.06211781502,1
79,193,-4.567832947,0.1290211082,1
79,225,-3.988681793,-0.1018280089,1
79,257,-3.327033758,-0.2662741542,1
79,289,-3.30883646,0.9481788278,1
79,321,-2.602154016,-0.8206789494,1
79,353,-2.436798096,-1.733884215,1
79,385,-1.877357483,-2.071976662,1
79,417,-1.251132846,-2.670266628,1
79,449,-1.610978603,-1.710989952,1
79,481,-3.624974251,-2.258502722,1
79,513,-2.094765902,-3.33234477,1
79,545,-1.127619863,-4.094030857,1
79,577,-1.565818548,-2.164488077,1
79,609,-4.738121033,-2.150165796,1
79,641,-1.673188686,-1.192683935,1
79,673,-2.106986523,-0.3288251758,1
79,705,-3.250479698,-1.003343463,1
79,737,-1.09588623,-0.882965982,1
79,769,0.1075467765,-0.7884346843,1
79,801,0.4800227284,-1.200889111,1
79,833,2.000734329,-4.727195263,1
79,865,-3.202081919,-2.565070391,1
79,897,-2.489185333,-0.6983408928,1
79,929,-0.4618591666,-0.007344841957,1
79,961,0.003396332264,-0.1741037369,1
79,993,-1.303077579,2.06547451,1
79,1025,-3.454432249,0.9782781601,1
79,1057,-2.49014163,-1.21695447,1
79,1089,-1.334581137,-1.135921955,1
79,1121,-0.3477270603,-0.336437583,1
79,1153,-1.013626218,-0.29829216,1
79,1185,-1.920123339,-0.3367036581,1
79,1217,-2.336518288,-0.5398519039,1
79,1249,-2.451358318,-1.255260229,1
79,1281,-1.9087286,-0.8983992338,1
79,1313,-2.048475266,-0.6304064989,1
79,1345,-2.7312603,-0.4903225899,1
79,1377,-3.74132061,-0.09965279698,1
79,1409,-1.501639247,0.3289850056,1
79,1441,-0.3668646812,-0.586812377,1
79,1473,-20.88560867,-1.626139641,1
79,1505,-3.045355082,-0.4048466086,1
79,1537,-2.662894726,0.3208803535,1
79,1569,-2.111091614,1.776639223,1
79,1601,-1.725435853,0.9156273603,1
79,1633,-1.230303526,0.2883659601,1
79,1665,-5.061693668,0.9673014283,1
79,1697,-5.81065321,0.0998583883,1
79,1729,-6.792753696,-0.6070160866,1
79,1761,-5.952632904,0.2604574561,1
79,1793,-3.990573406,1.228899837,1
79,1825,-3.087943792,1.801284432,1
79,1857,-2.294592142,1.553932428,1
79,1889,-1.22795558,0.6629104614,1
79,1921,-2.195122719,1.639379263,1
79,1953,-1.323515415,0.8603027463,1
79,1985,-0.08825743198,0.2730608582,1
79,2017,-0.7706565857,-0.5475754142,1
111,33,-1.283447742,0.2502388358,1
111,65,-4.240880489,-0.5047767758,1
111,97,-5.570026398,-0.5996547937,1
111,129,-5.968195915,-0.6212966442,1
111,161,-4.430403709,-0.6026600599,1
111,193,-3.591175556,-0.585644424,1
111,225,-3.22260046,-0.5471720695,1
111,257,-2.954585791,-0.6615200043,1
111,289,-2.704724312,-1.063106775,1
111,321,-2.590240717,-1.282376289,1
111,353,-2.50490427,-1.453792095,1
111,385,-3.125714064,-1.656356931,1
111,417,-2.273225069,-0.7175883055,1
111,449,-1.186709642,-0.4012063742,1
111,481,-0.8509558439,-1.240990162,1
111,513,-0.3162326813,-2.190858126,1
111,545,-0.233735919,-6.283174515,1
111,577,-1.468108654,-2.22543478,1
111,609,-5.112510204,-3.13826704,1
111,641,-6.190870762,-3.083592415,1
111,673,-4.375213623,-0.902587533,1
111,705,-1.332998753,-0.926341176,1
111,737,-0.7157742381,-1.093410254,1
111,769,-0.4462283254,-1.108849764,1
111,801,0.2249368429,-6.298347473,1
111,833,-0.6383256912,-4.380297661,1
111,865,-2.639559507,-2.72988081,1
111,897,-4.012563229,-0.7683445215,1
111,929,-1.398167849,0.3890217543,1
111,961,-0.7107088566,0.5119137168,1
111,993,-1.004670262,-0.03742399812,1
111,1025,1.756290317,15.24084091,1
111,1057,-2.543939352,-1.796732783,1
111,1089,-1.885469198,-2.756632805,1
111,1121,-1.287840247,-1.199748755,1
111,1153,-1.333131075,-0.4751406312,1
111,1185,-2.695749283,0.5173304081,1
111,1217,-4.210866451,0.9722392559,1
111,1249,-2.89746666,0.4979729354,1
111,1281,-2.028049231,-0.54543221,1
