PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 17, filenames: A:[17]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[18]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.9585342407,-0.1654996872,1
47,65,2.693763018,0.2714909613,1
47,97,-3.008395433,-1.153470278,1
47,129,-4.815993309,-3.182290316,1
47,161,-3.939201355,-2.087293625,1
47,193,-3.070585728,-1.087433815,1
47,225,-2.771105766,-22.66678619,1
47,257,-3.145730019,-0.1470419168,1
47,289,-4.646662712,0.2322826385,1
47,321,-3.755311966,2.162948608,1
47,353,-2.524204254,3.114032507,1
47,385,-1.932901382,2.540073395,1
47,417,-1.956321716,1.145785332,1
47,449,-1.600031376,1.257706165,1
47,481,-3.418067455,-0.8279905319,1
47,513,-0.7961692214,0.3627209663,1
47,545,0.003923594952,-0.618853569,1
47,577,-0.06676523387,-2.350827456,1
47,609,0.6901671886,-1.620852709,1
47,641,1.220635533,-1.38365078,1
47,673,0.5067340136,-0.6734687686,1
47,705,0.04086664319,-0.6027741432,1
47,737,-0.3409321904,-0.1777348518,1
47,769,-0.8161990643,-0.3631632328,1
47,801,-3.211697578,-3.04845953,1
47,833,-3.37942028,-5.058602333,1
47,865,-1.622420788,-1.204453945,1
47,897,-0.6780562401,0.8297024369,1
47,929,-1.98213625,1.109359622,1
47,961,-3.416590691,-0.1266462207,1
47,993,-4.293680668,-0.3620527387,1
47,1025,-2.512785435,0.2918560505,1
47,1057,-1.88945365,-0.3814473152,1
47,1089,-2.001333237,0.2398760319,1
47,1121,-1.056826711,1.779371738,1
47,1153,-3.580916166,4.957743645,1
47,1185,-4.565016747,7.065977573,1
47,1217,-4.034270763,6.214360237,1
47,1249,-3.692501545,1.517789602,1
47,1281,-3.217554331,-0.6440247297,1
47,1313,-3.62389183,-1.345522046,1
47,1345,-3.003525019,-0.8449765444,1
47,1377,-0.3915538788,-0.5050181746,1
47,1409,0.993620038,-0.6828529835,1
47,1441,0.461587429,0.4670505524,1
47,1473,0.3668041229,-0.5767970085,1
47,1505,0.2309412956,-1.385723114,1
47,1537,-0.8350149989,-1.728201389,1
47,1569,-0.7321369648,-1.067481041,1
47,1601,-0.2287545204,-1.662628174,1
47,1633,-0.07559800148,-0.1881376505,1
47,1665,-0.7488719225,1.094167948,1
47,1697,-0.6466538906,0.5935128927,1
47,1729,-0.2573070526,-0.1666025519,1
47,1761,-1.094313145,0.4448757172,1
47,1793,-1.63224256,2.03969264,1
47,1825,-1.55426681,1.406884789,1
47,1857,-1.007052302,1.05307889,1
47,1889,-0.7972581983,1.275160789,1
47,1921,-0.6781247854,1.318432808,1
47,1953,-0.3289898038,1.148170114,1
47,1985,-0.593957305,0.1676310003,1
47,2017,0.3377702832,-3.901469707,1
79,33,0.09472632408,2.068305731,1
79,65,-5.6533885,-5.507395744,1
79,97,-2.315586567,-2.457586765,1
79,129,-2.606637239,-2.818625689,1
79,161,-3.073938608,-1.916941047,1
79,193,-2.915181875,-2.221645832,1
79,225,-2.243714809,-1.770801306,1
79,257,-1.758358002,-1.097575426,1
79,289,-3.172801733,-1.273340702,1
79,321,-4.676570892,0.7423971891,1
79,353,-3.818599224,0.7838008404,1
79,385,-1.143832922,-0.8030914068,1
79,417,-0.5135759115,-0.9080147743,1
79,449,-0.1518927217,-0.6114652157,1
79,481,-0.2535838485,-2.070097923,1
79,513,-0.2573233247,-0.9454092979,1
79,545,-0.08286714554,-1.749794126,1
79,577,0.1742191464,-3.065630913,1
79,609,2.128978014,-3.368201733,1
79,641,1.915051937,-1.439511895,1
79,673,0.2269796729,-1.245868206,1
79,705,-0.3038315773,-1.581088424,1
79,737,-0.9760652781,-1.15156281,1
79,769,-1.489351988,-0.986079812,1
79,801,-4.637116432,-2.952006578,1
79,833,-4.007300377,-5.176840782,1
79,865,-4.338857651,-2.599243402,1
79,897,-2.565122366,-0.6488416195,1
79,929,-1.70900774,-0.1845955849,1
79,961,-2.733140945,-0.8316829205,1
79,993,-3.352924824,-0.5628324747,1
79,1025,-2.531270981,-0.007247269154,1
79,1057,-1.522537231,0.2215560377,1
79,1089,-1.365270376,0.396397233,1
79,1121,-1.475459933,1.271772027,1
79,1153,-4.598040104,3.951147556,1
79,1185,-4.869907856,5.983712673,1
79,1217,-5.812214851,2.45865202,1
79,1249,-4.732320786,1.590658665,1
79,1281,-2.295416832,0.09213000536,1
79,1313,-1.411744237,-1.317355275,1
79,1345,-0.5329704881,-0.2357979119,1
79,1377,2.331496716,0.1040097773,1
79,1409,3.506429195,-1.120740414,1
79,1441,0.2174054086,-0.05896192789,1
79,1473,-0.01780545712,-0.5317264795,1
79,1505,0.1153997183,-0.8984186053,1
79,1537,-0.07851091027,-0.4916467667,1
79,1569,-0.2997498512,0.1226016283,1
79,1601,-0.2679559588,-0.2758901715,1
79,1633,0.1967614591,0.3010706306,1
79,1665,-0.06961666048,0.6471475363,1
79,1697,-0.3875021935,0.6050902605,1
79,1729,0.2927840352,0.6306663156,1
79,1761,-0.01513004303,0.7509379387,1
79,1793,-0.1984066963,0.7760190964,1
79,1825,-0.4070757627,0.7677628398,1
79,1857,-0.4298732281,0.9817270637,1
79,1889,-0.4168428779,1.200522423,1
79,1921,-0.6256575584,1.187869191,1
79,1953,-1.071532011,0.6901438832,1
79,1985,-1.244724512,0.08897287399,1
79,2017,-0.4464109242,-1.719910622,1
111,33,-2.615442038,2.645855427,1
111,65,-2.797599077,-1.640719652,1
111,97,-2.540333986,-2.639831781,1
111,129,-2.994799137,-2.58865118,1
111,161,-2.673586607,-0.9238151312,1
111,193,-2.684384346,-1.313335657,1
111,225,-3.044791937,-1.741316795,1
111,257,-2.955559969,-2.405418873,1
111,289,-2.387699842,-2.309540987,1
111,321,-1.844862461,-3.197731972,1
111,353,-1.339301586,-2.44653511,1
111,385,-0.4819729328,-2.612622261,1
111,417,0.1912532449,-2.195040703,1
111,449,0.3174552917,-3.1502316,1
111,481,0.8096040487,-1.086232662,1
111,513,0.4886727333,-1.489653587,1
111,545,-0.6507666111,-4.021827698,1
111,577,-0.2633293271,-4.897106171,1
111,609,0.499943763,-6.146606922,1
111,641,-0.9037718177,-1.506354451,1
111,673,-0.2321627438,-1.17481935,1
111,705,-0.273214519,-1.672320485,1
111,737,-0.6165069342,-1.502182603,1
111,769,-0.7221331596,-1.000645399,1
111,801,-10.49004555,-0.02801191807,1
111,833,-10.67639542,0.2359688282,1
111,865,-0.7718861103,-0.1651765406,1
111,897,-1.211838484,-0.1997806728,1
111,929,-1.155038595,-0.4515863061,1
111,961,-1.736112833,-1.963335037,1
111,993,-1.883181334,-1.38568759,1
111,1025,-1.362398267,-0.218806684,1
111,1057,-0.8608419895,0.2036662996,1
111,1089,-0.5175831318,0.028021276,1
111,1121,-1.938036561,0.6095697284,1
111,1153,-4.765068054,1.866697669,1
111,1185,-2.299581289,2.96407795,1
111,1217,-2.735730648,3.689479828,1
111,1249,-3.175019026,2.525499821,1
111,1281,-1.489626884,0.6662412882,1
111,1313,-0.466021657,0.1104432046,1
111,1345,0.09038597345,1.113645077,1
111,1377,2.047808886,1.670975804,1
111,1409,2.137405396,-0.9108681679,1
111,1441,-0.5220587254,-0.9967887402,1
111,1473,-0.8613524437,-0.1744054407,1
111,1505,-0.7738758326,0.1323488355,1
111,1537,-1.033753395,0.2418003678,1
111,1569,-0.9434767962,0.6955904961,1
111,1601,-0.3637938499,1.802339435,1
111,1633,0.2682823241,0.9624733925,1
111,1665,0.5743620396,0.5244765282,1
111,1697,0.4897111654,0.7176789045,1
111,1729,0.2810502052,0.7903514504,1
111,1761,0.3748673797,0.6006442904,1
111,1793,0.2342326343,0.3026846051,1
111,1825,0.1159149855,0.5889213085,1
111,1857,0.2142539918,0.8814074397,1
111,1889,-0.004942983389,0.9092909694,1
111,1921,-0.4254202545,1.027457833,1
111,1953,-0.7577373981,1.03422153,1
111,1985,-0.8244191408,0.4781202674,1
111,2017,-0.2630577385,-0.7732082605,1
143,33,-1.650911331,2.342877865,1
143,65,-2.569781542,-1.205348611,1
143,97,-2.773512363,-1.575635672,1
143,129,-4.80299902,-1.21986568,1
143,161,-3.604769468,-1.335034609,1
143,193,-2.407190084,-1.728634834,1
143,225,-2.899137974,-1.884766817,1
143,257,-3.076011658,-2.391006231,1
143,289,-2.349389076,-2.758191347,1
143,321,-1.618148088,-2.932579041,1
143,353,-0.7305576801,-2.818923712,1
143,385,0.4277601242,-2.828438282,1
143,417,0.03456911445,-4.292003632,1
143,449,12.07204628,6.47066021,1
143,481,0.2354753911,-1.66313839,1
143,513,0.2998819947,-3.192346096,1
143,545,-2.017725706,-5.534204483,1
143,577,-3.080716372,-5.320750237,1
143,609,-1.648985624,-5.031134605,1
143,641,-1.461972117,-1.415114999,1
143,673,-0.305955261,-0.8261756897,1
143,705,0.462110877,-1.293785334,1
143,737,0.4093637466,-1.678191066,1
143,769,-0.2124062777,-1.290588021,1
143,801,-0.1469122767,-1.012873769,1
