PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 1, filenames: A:[1]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[2]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
175,1601,-0.8536182642,0.6107126474,1
175,1633,-1.219700694,0.6582099795,1
175,1665,-0.2296804488,0.3342247009,1
175,1697,0.3917693496,1.196446657,1
175,1729,-0.0598026216,1.577417016,1
175,1761,-0.8327527046,1.85511744,1
175,1793,-0.5704221725,1.715491533,1
175,1825,-0.3982408345,1.600354791,1
175,1857,0.1754080504,1.194645405,1
175,1889,0.3086511791,1.160142899,1
175,1921,-0.03504732251,0.9624437094,1
175,1953,-0.1993769556,1.56740427,1
175,1985,-0.1292157471,2.534558773,1
175,2017,0.2181146741,-1.445374846,1
207,33,-0.5765092373,2.564718246,1
207,65,-0.2482241392,0.360080272,1
207,97,0.6130910516,12.45239544,1
207,129,-0.5108273029,-0.6726601124,1
207,161,-0.3629399538,-2.159835339,1
207,193,-0.7400329113,-3.227605343,1
207,225,-0.3514734507,-1.938824773,1
207,257,-0.1964994073,-1.52930057,1
207,289,-0.1948252916,-1.316933155,1
207,321,-0.06178981066,-1.331937194,1
207,353,0.09179776907,-1.286574841,1
207,385,0.2494932115,-1.37186718,1
207,417,0.9997419715,-1.603090405,1
207,449,1.025931597,-0.2359170914,1
207,481,0.6905439496,-0.2652346492,1
207,513,0.05819144845,-0.9422254562,1
207,545,-0.1039372981,-0.3708853126,1
207,577,0.1669683456,-0.2527371645,1
207,609,0.4632927179,0.5275912881,1
207,641,0.5260087848,0.8890878558,1
207,673,0.566588521,0.7439445257,1
207,705,1.028907061,0.5971558094,1
207,737,-12.43403244,2.87643671,1
207,769,6.548298359,0.1405707598,1
207,801,3.329974651,1.178836107,1
207,833,3.675895691,1.496322155,1
207,865,5.618619919,3.386197329,1
207,897,5.630010128,4.366819859,1
207,929,5.93170023,2.805432558,1
207,961,7.024957657,1.220873594,1
207,993,6.743757725,-1.062966585,1
207,1025,7.241749287,-0.4581675231,1
207,1057,8.211435318,-1.127035379,1
207,1089,-4.715580463,-12.42110634,1
207,1121,6.82505703,-1.361727953,1
207,1153,6.760667324,-1.688360095,1
207,1185,7.121795654,-2.005862236,1
207,1217,7.607833862,-2.219579935,1
207,1249,7.740072727,-1.97289753,1
207,1281,8.582696915,-1.404284477,1
207,1313,9.540385246,-1.062046528,1
207,1345,7.843069553,-0.859790802,1
207,1377,5.580302715,-0.9769061208,1
207,1409,2.509206772,-1.638196468,1
207,1441,1.297358274,-0.9177216291,1
207,1473,0.7947376966,-0.6627327204,1
207,1505,-0.2253217697,-0.8532366157,1
207,1537,0.1477658749,-0.01694637537,1
207,1569,-0.3123460412,0.5588701367,1
207,1601,-0.7560158968,0.9024420977,1
207,1633,-0.6871811152,0.9298263788,1
207,1665,0.02861265838,0.3949944973,1
207,1697,1.412706017,1.160025358,1
207,1729,0.8004114628,2.256063938,1
207,1761,-0.2313496619,2.760656357,1
207,1793,-0.2945057452,2.515885353,1
207,1825,-0.2768795192,2.827918291,1
207,1857,-0.3757505417,1.784673929,1
207,1889,0.270673871,1.233514547,1
207,1921,0.07311029732,0.8266361356,1
207,1953,-0.2153671533,0.3446012139,1
207,1985,-0.1438730955,0.5754032731,1
207,2017,-0.3565540314,-1.096471071,1
239,33,-20.54348564,3.939971924,1
239,65,-0.09932482243,-0.1942016035,1
239,97,-0.6549507976,-2.104256392,1
239,129,-0.6811179519,-1.925187588,1
239,161,0.03626596928,-2.765532494,1
239,193,-0.9190320373,-4.214823723,1
239,225,0.05953454971,-4.257709026,1
239,257,1.64149642,-4.868042946,1
239,289,0.2449031472,-0.8217321634,1
239,321,-0.06607460976,-1.078877807,1
239,353,-0.6744383574,-1.247539163,1
239,385,-0.1979143023,-1.411857128,1
239,417,0.8614619374,-2.011553288,1
239,449,1.177443743,-1.096178174,1
239,481,0.9627496004,-0.7193912268,1
239,513,0.3370896578,-0.9531908035,1
239,545,0.4288260043,-0.2163953632,1
239,577,1.128650665,0.3759724498,1
239,609,0.6829403639,0.9238246679,1
239,641,0.06251108646,1.498269081,1
239,673,-0.05464404821,0.9803104401,1
239,705,0.08253902197,0.617377758,1
239,737,1.797317386,0.7380036116,1
239,769,1.392662525,0.2000159025,1
239,801,1.180935144,0.7386740446,1
239,833,4.18769455,3.814068556,1
239,865,6.381680965,4.739094734,1
239,897,6.705054283,4.919313431,1
239,929,7.342894554,3.916116953,1
239,961,6.634997845,2.910818338,1
239,993,6.060877323,1.033589721,1
239,1025,6.610219479,0.4014185071,1
239,1057,8.702514648,-4.001464844,1
239,1089,8.306031227,-4.648045063,1
239,1121,5.498615265,-1.367778182,1
239,1153,4.676145554,-1.867671371,1
239,1185,6.138879776,-1.997264862,1
239,1217,7.796095848,-1.988976479,1
239,1249,8.383833885,-2.295050144,1
239,1281,9.293110847,-2.502579689,1
239,1313,9.563132286,-2.555584192,1
239,1345,7.397816658,-1.380247712,1
239,1377,6.152882099,-0.09293410182,1
239,1409,4.474466324,0.531950593,1
239,1441,2.890112162,0.8740417957,1
239,1473,1.079845786,-0.1626663208,1
239,1505,-0.8981124163,-0.4208366871,1
239,1537,-0.4720580876,0.2912701368,1
239,1569,-0.08752277493,0.8394752145,1
239,1601,-0.1575791836,1.321686268,1
239,1633,-0.3836532235,1.454409957,1
239,1665,-0.262619704,1.066079497,1
239,1697,0.2174068391,1.497173786,1
239,1729,1.116364956,3.942288637,1
239,1761,0.4622045457,4.390465736,1
239,1793,0.2584838867,3.230609417,1
239,1825,0.6514440179,4.345129967,1
239,1857,-0.7943045497,4.345646381,1
239,1889,0.2510851324,1.774719834,1
239,1921,-0.1083345264,0.4978462458,1
239,1953,-0.4158944488,-0.2821555138,1
239,1985,-0.4399430454,-0.02611729503,1
239,2017,-0.6496878862,-0.3580519557,1
271,33,-0.9131729603,4.79039669,1
271,65,-0.9006416202,-0.5482836366,1
271,97,-0.6627570987,-3.893187284,1
271,129,-0.2082365751,-3.270089865,1
271,161,-0.8637064695,-3.362867832,1
271,193,-0.3478983641,-6.529258728,1
271,225,0.3933345079,-7.009376526,1
271,257,-0.4229289889,14.26753998,1
271,289,-7.280824661,-20.22110748,1
271,321,0.4536853135,-1.572454095,1
271,353,-0.2065097392,-1.352090716,1
271,385,-0.06485387683,-1.588606834,1
271,417,0.9900003076,-2.273437977,1
271,449,2.044119358,-2.043240786,1
271,481,1.297570229,-1.185127616,1
271,513,0.3378850818,-1.182960033,1
271,545,0.07133364677,-0.3969096541,1
271,577,0.4588280022,0.4989418983,1
271,609,0.8384988308,0.6821552515,1
271,641,0.2987902164,0.9380048513,1
271,673,0.38978374,1.061949134,1
271,705,0.6794623137,0.4590858817,1
271,737,0.6466628313,0.379375577,1
271,769,0.8095136881,0.08379459381,1
271,801,1.459667444,0.7962049246,1
271,833,4.10251236,3.074023962,1
271,865,6.409112453,4.333530903,1
271,897,7.469876289,3.598079205,1
271,929,12.42013359,16.77092171,1
271,961,5.318692207,1.760514498,1
271,993,4.978022575,2.114803314,1
271,1025,5.078259468,0.8406580687,1
271,1057,5.899627686,-3.495002747,1
271,1089,6.077253342,-0.6774299145,1
271,1121,8.689134598,-0.2967550755,1
271,1153,9.015989304,-1.096641421,1
271,1185,8.713594437,-1.029438019,1
271,1217,10.01133633,-1.58515954,1
271,1249,10.47180843,-1.561498165,1
271,1281,9.999548912,-2.287480354,1
271,1313,9.256256104,-4.627049446,1
271,1345,7.832208633,-3.12778759,1
271,1377,7.0122118,-0.5858672857,1
271,1409,5.79761219,1.232706785,1
271,1441,3.82016325,2.010295153,1
271,1473,1.948163986,-0.1240012944,1
271,1505,-0.6757416129,-0.2730206549,1
271,1537,-1.040943742,0.4768678546,1
271,1569,-0.2772615552,1.056176066,1
271,1601,-0.3525591493,1.690844417,1
271,1633,-0.3848921657,2.167179585,1
271,1665,-0.2831032872,1.909898043,1
271,1697,-0.4105702639,2.934702635,1
271,1729,0.134070158,4.842035294,1
271,1761,0.6109420061,5.704202175,1
271,1793,0.6974663734,4.361233234,1
271,1825,1.038517594,4.772072792,1
271,1857,-0.7924417257,6.640281677,1
271,1889,-0.05871288478,2.774110317,1
271,1921,-0.155511111,0.6337766647,1
271,1953,0.02098786831,-0.06003701687,1
271,1985,-0.2091711164,0.1809407622,1
271,2017,-1.269373894,0.5095462799,1
303,33,-1.04059875,3.718352318,1
303,65,-0.9339944124,-1.182504892,1
303,97,-0.6777889729,-4.148618698,1
303,129,-0.4885544777,-3.734814167,1
303,161,-2.503419876,-1.082963705,1
303,193,0.9910719991,-7.198787689,1
303,225,-0.9328104258,-14.41977024,1
303,257,-9.868239403,-17.06218719,1
303,289,3.542048931,-20.96924782,1
303,321,0.9538455009,-2.653153896,1
303,353,-0.2728789449,-0.6878480315,1
303,385,-0.2412243038,-0.9548500776,1
303,417,0.9342269301,-1.942104697,1
303,449,2.947050095,-2.447660923,1
303,481,2.226949453,-1.563530445,1
303,513,0.07232052088,-1.348331213,1
303,545,-0.3840934634,-0.8945223093,1
303,577,-0.1571529806,0.2433792651,1
303,609,0.832713604,0.7925341129,1
303,641,1.056076765,0.8351855874,1
303,673,0.7843688726,0.9444659352,1
303,705,0.8044157028,0.1724162102,1
303,737,0.4832241535,0.7541809082,1
303,769,0.5240178108,1.75320816,1
303,801,1.765102386,2.070495129,1
303,833,5.278941154,3.606530905,1
303,865,6.975225925,2.510996819,1
303,897,6.606992245,2.171992302,1
303,929,6.221995831,2.213413,1
303,961,5.566885471,2.02491045,1
303,993,3.723753452,1.249742866,1
303,1025,3.672679901,-0.5823023319,1
303,1057,6.408947945,-2.685548782,1
303,1089,7.700833321,-1.362372637,1
303,1121,13.12690163,0.6261216402,1
303,1153,13.16850948,0.06090342999,1
303,1185,12.58023548,-1.759319425,1
303,1217,13.40342331,-2.073687553,1
303,1249,12.82558727,-1.554636836,1
303,1281,11.61371326,-1.916836739,1
303,1313,10.03801441,-4.68508482,1
303,1345,8.849043846,-3.32758522,1
303,1377,7.568284988,-1.299082994,1
303,1409,5.320523262,0.8859379292,1
303,1441,3.382067919,1.188811779,1
303,1473,1.755694866,-0.3458103538,1
303,1505,0.9852466583,0.1249803901,1
303,1537,0.2677806616,0.9591218233,1
303,1569,-0.08999103308,1.24335134,1
303,1601,-0.3245071769,1.213549614,1
303,1633,-0.337353766,1.863303065,1
303,1665,0.2781311274,3.218997955,1
303,1697,-0.5012423992,3.712872267,1
303,1729,-1.130044699,4.361722946,1
303,1761,-1.065775394,4.498654366,1
303,1793,-0.448135078,4.635666847,1
303,1825,0.167897135,5.501615047,1
303,1857,-0.4288460612,7.025408268,1
303,1889,-0.4126303196,5.991806984,1
303,1921,-0.5814282894,1.847633481,1
303,1953,-0.1406834126,0.6196462512,1
303,1985,19.36993599,-1.890434742,1
303,2017,0.2788419724,-0.2821260691,1
335,33,-8.860851288,1.68865633,1
335,65,-2.378607988,-6.896881104,1
335,97,-0.6467994452,-2.006520748,1
335,129,-0.6876655817,-5.196527481,1
335,161,-0.6261279583,-5.315357208,1
335,193,-0.8392976522,-5.365887642,1
335,225,-0.72397542,-4.846063614,1
335,257,-0.3828681409,-1.665521383,1
335,289,0.1727894545,-1.142475605,1
335,321,0.636896193,-1.405414581,1
335,353,-0.2947648466,0.3088610172,1
335,385,-0.5810729861,0.2712385058,1
335,417,-0.2075879574,-0.2893983722,1
335,449,-0.1056348681,-3.595576763,1
335,481,8.12533474,9.208097458,1
335,513,-0.5581374168,-0.9038511515,1
335,545,-0.4772747159,-0.9715797901,1
335,577,-0.1300951838,-0.3640316725,1
335,609,0.4762855172,0.7185913324,1
335,641,1.775830507,1.22720623,1
335,673,0.8594430685,0.7088453174,1
335,705,0.6365550756,0.7397996187,1
335,737,0.6504594088,1.509732962,1
335,769,0.6762905121,1.610970736,1
335,801,1.968470573,2.004515171,1
335,833,5.669427872,3.041263103,1
335,865,6.48035717,1.102352619,1
335,897,6.306262016,1.484419107,1
335,929,6.67330265,1.968347669,1
335,961,6.280970573,1.906833887,1
335,993,6.101396084,1.035290241,1
335,1025,6.82821846,-0.3021108508,1
335,1057,6.213189125,-0.0255548954,1
335,1089,7.904571533,0.5825468898,1
335,1121,13.63698578,0.7437812686,1
335,1153,16.27104187,-0.05801323056,1
335,1185,16.07377052,-2.489999294,1
335,1217,15.91823006,-3.098193169,1
335,1249,14.30732727,-3.023588181,1
335,1281,11.43231678,-2.193646908,1
335,1313,9.509190559,-1.432006359,1
335,1345,9.733170509,-1.786720514,1
335,1377,7.016683102,-1.654539704,1
335,1409,3.111100197,0.9139801264,1
335,1441,1.762727499,1.712557554,1
335,1473,0.8151431084,0.8614525795,1
335,1505,1.199409008,0.9177982807,1
335,1537,1.280755043,1.37346518,1
335,1569,0.5648313761,1.129083514,1
335,1601,0.09133788943,-0.1009963751,1
335,1633,-0.3787263036,2.003602266,1
335,1665,-0.4688149691,2.881172895,1
335,1697,-1.640162706,3.825190306,1
335,1729,-2.671267509,4.77661705,1
335,1761,-2.266896248,4.204714775,1
335,1793,-1.015877366,4.188766956,1
335,1825,-0.2926105857,4.54369688,1
335,1857,-0.5515873432,5.162796974,1
335,1889,-0.1450228691,5.048762798,1
335,1921,0.1022942066,1.59514308,1
335,1953,-0.259506762,1.526372671,1
335,1985,-15.04253864,-3.635190248,1
335,2017,0.06391382217,-2.592870951,1
367,33,-9.271689415,2.366180182,1
367,65,-3.841805935,-8.30470562,1
367,97,-2.126990795,-7.391646385,1
367,129,-2.594193935,-4.514682293,1
367,161,-1.311687589,-5.014542103,1
367,193,-0.3007303476,-5.312807083,1
367,225,-0.361997962,-4.325410843,1
367,257,-0.6858996749,-1.803316593,1
367,289,-0.2674092948,-1.383685112,1
367,321,0.3510806859,-3.146716595,1
367,353,-0.975677371,-0.1456167102,1
367,385,-2.386681557,-0.2959707975,1
367,417,-1.118613482,-0.2555421591,1
367,449,-1.307388544,-0.9012761116,1
367,481,-0.9420497417,-1.58614707,1
367,513,-0.8636270761,0.1670705676,1
367,545,-0.8301301003,-0.7923135757,1
367,577,-0.238109827,-0.9010720253,1
367,609,-0.02107153833,-0.07620248199,1
367,641,0.290150404,0.6494562626,1
367,673,1.036255836,0.5768105388,1
367,705,1.059466839,1.231384873,1
367,737,1.164883494,2.123045921,1
367,769,1.275660157,1.800922632,1
367,801,2.53407526,1.844717622,1
367,833,4.940491199,1.94423604,1
367,865,4.904022694,1.125163317,1
367,897,5.418905258,1.713537931,1
367,929,5.816477776,1.44630599,1
367,961,6.415894985,1.481151342,1
367,993,7.085521698,1.40497458,1
367,1025,9.030739784,0.5778641701,1
367,1057,13.35027218,1.189781189,1
367,1089,14.01813126,3.026840687,1
367,1121,14.13178921,0.992367506,1
367,1153,13.81297207,-0.5111168623,1
367,1185,15.8694582,-3.644839287,1
367,1217,19.06231308,-3.649746418,1
367,1249,16.36744118,-3.525726318,1
367,1281,11.00586414,-1.891980052,1
367,1313,7.908973694,0.3176374435,1
367,1345,6.55591011,1.362802029,1
367,1377,2.641254187,-0.2161341906,1
367,1409,1.359681368,1.173461437,1
367,1441,0.6242314577,3.57228899,1
367,1473,0.6749802828,2.749269485,1
367,1505,1.256998062,1.984503746,1
367,1537,1.262733459,1.29084599,1
