PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 16, filenames: A:[16]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[17]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-10.06293392,2.520253658,1
47,65,-12.4974966,10.8630209,1
47,97,-2.873627186,-2.638973475,1
47,129,-0.1886689663,-0.174222216,1
47,161,-1.532590389,1.213296294,1
47,193,-3.024840117,2.147346497,1
47,225,-4.621889114,0.6030818224,1
47,257,-0.3170747757,-0.8495095372,1
47,289,-1.349446774,-0.09924197197,1
47,321,-4.616557598,-0.1142513752,1
47,353,-3.813460827,0.953097105,1
47,385,-1.375311852,0.3507413864,1
47,417,-1.039355159,0.6242823601,1
47,449,-0.4963954687,2.105356693,1
47,481,0.5139967203,1.053685904,1
47,513,-0.2527951598,1.445046186,1
47,545,-0.7948536873,1.349595904,1
47,577,-0.3193776608,0.8802011013,1
47,609,-0.3118371964,0.0797341466,1
47,641,-1.133021593,-1.97531271,1
47,673,-0.4223956466,-5.011192799,1
47,705,0.6270965934,-2.906851053,1
47,737,-0.2887305617,-2.629479885,1
47,769,-1.118183613,-2.506663084,1
47,801,-0.8967583179,-1.6183815,1
47,833,-0.4320349097,-1.098770261,1
47,865,-1.03383112,-1.529315829,1
47,897,-1.219423532,-0.6299840212,1
47,929,-1.281728745,-0.193317771,1
47,961,-1.070165992,-0.384272933,1
47,993,-0.4658095837,-0.8042299747,1
47,1025,-0.04947564006,-1.043778181,1
47,1057,0.1927697659,-1.477394581,1
47,1089,-0.2200776935,-2.717989922,1
47,1121,-0.1518990695,-2.124259472,1
47,1153,0.1931573451,-0.8894975185,1
47,1185,1.120894074,0.07237350941,1
47,1217,1.130341768,0.03117352724,1
47,1249,0.5763684511,0.1315099001,1
47,1281,-0.6778493524,0.3975942135,1
47,1313,-1.102344155,0.7731252909,1
47,1345,-0.7723761201,1.562175155,1
47,1377,-0.1869212389,0.694064796,1
47,1409,-0.02966725826,0.2872109413,1
47,1441,-0.5421603918,0.1276094913,1
47,1473,-1.38111043,0.005005121231,1
47,1505,-1.74280107,0.978279233,1
47,1537,-1.319921494,1.201570034,1
47,1569,-0.7503260374,0.622705698,1
47,1601,-0.2528596222,0.5809037685,1
47,1633,-0.2963805795,0.6480327845,1
47,1665,0.2049196661,0.8605380058,1
47,1697,0.4164999127,0.4736814499,1
47,1729,0.1288774014,0.2852208614,1
47,1761,0.2321600318,-0.1461905241,1
47,1793,-0.9962871075,-0.1069042087,1
47,1825,-1.963810325,-0.8611472845,1
47,1857,-2.18364954,0.01376760006,1
47,1889,-2.026521683,0.6053934097,1
47,1921,-1.400215626,0.08941471577,1
47,1953,-0.5383626223,0.8526515961,1
47,1985,-0.645532012,0.6998864412,1
47,2017,-0.04378315806,-3.437094927,1
79,33,-1.706986427,0.3970566392,1
79,65,-7.297904015,0.3288733363,1
79,97,-2.705371141,-0.915730238,1
79,129,-2.118499041,-0.2279002815,1
79,161,-3.52633667,0.5055162907,1
79,193,-3.480371952,1.007135391,1
79,225,-2.649353504,0.3216257095,1
79,257,-2.2266078,0.7003182173,1
79,289,11.88349342,14.09975529,1
